,date,y_minmax_0910
609,20210331,123
610,20210401,113
611,20210402,221
612,20210405,203
613,20210406,108
614,20210407,103
615,20210408,165
616,20210409,189
617,20210412,128
618,20210413,180
619,20210414,113
620,20210415,75
621,20210416,142
622,20210419,118
623,20210420,160
624,20210421,188
625,20210422,80
626,20210423,222
627,20210426,94
628,20210427,80
629,20210428,75
630,20210429,115
631,20210430,239
632,20210503,211
633,20210504,134
634,20210506,106
635,20210507,105
636,20210510,143
637,20210511,77
638,20210512,129
639,20210513,273
640,20210514,125
641,20210517,120
642,20210518,105
643,20210520,197
644,20210521,182
645,20210524,182
646,20210525,119
647,20210526,96
648,20210527,143
649,20210528,115
650,20210531,187
651,20210601,100
652,20210602,159
653,20210603,167
654,20210604,91
655,20210607,154
656,20210608,110
657,20210609,172
658,20210610,125
659,20210611,220
660,20210614,134
661,20210615,106
662,20210616,196
663,20210617,139
664,20210618,120
665,20210621,182
666,20210622,105
667,20210623,87
668,20210624,81
669,20210625,53
670,20210628,91
671,20210629,124
672,20210630,124
673,20210701,196
674,20210702,91
675,20210705,91
676,20210706,57
677,20210707,115
678,20210708,106
679,20210709,182
680,20210712,110
681,20210713,129
682,20210714,129
683,20210715,76
684,20210716,72
685,20210719,134
686,20210720,139
687,20210721,120
688,20210722,86
689,20210723,110
690,20210726,168
691,20210727,124
692,20210728,163
693,20210729,96
694,20210730,158
695,20210802,168
696,20210803,201
697,20210804,106
698,20210805,139
699,20210806,135
700,20210809,96
701,20210810,196
702,20210811,81
703,20210812,116
704,20210813,192
705,20210817,163
706,20210818,120
707,20210819,206
708,20210820,153
709,20210823,163
710,20210824,163
711,20210825,211
712,20210826,168
713,20210827,120
714,20210830,173
715,20210831,144
716,20210901,226
717,20210902,130
718,20210903,149
719,20210906,125
720,20210907,105
721,20210908,77
722,20210909,101
723,20210910,135
724,20210913,172
725,20210914,149
726,20210915,139
727,20210916,196
728,20210917,182
729,20210923,235
730,20210924,144
731,20210927,116
732,20210928,173
733,20210929,158
734,20210930,130
735,20211001,111
736,20211005,149
737,20211006,91
738,20211007,139
739,20211008,130
740,20211012,274
741,20211013,196
742,20211014,129
743,20211015,230
744,20211018,345
745,20211019,168
746,20211020,125
747,20211021,220
748,20211022,129
749,20211025,187
750,20211026,120
751,20211027,86
752,20211028,145
753,20211029,130
754,20211101,197
755,20211102,274
756,20211103,336
757,20211104,163
758,20211105,351
759,20211108,317
760,20211109,486
761,20211110,221
762,20211111,149
763,20211112,164
764,20211115,110
765,20211116,159
766,20211117,145
767,20211119,384
768,20211122,337
769,20211123,177
770,20211124,159
771,20211125,178
772,20211126,231
773,20211129,326
774,20211130,164
775,20211201,265
776,20211202,284
777,20211203,206
778,20211206,163
779,20211207,187
780,20211208,182
781,20211209,207
782,20211210,144
783,20211213,206
784,20211214,120
785,20211215,130
786,20211216,91
787,20211217,216
788,20211220,188
789,20211221,197
790,20211222,202
791,20211223,140
792,20211224,216
793,20211227,101
794,20211228,201
795,20211229,192
796,20211230,183
797,20220104,264
798,20220105,97
799,20220106,144
800,20220107,140
801,20220110,331
802,20220111,211
803,20220112,183
804,20220113,92
805,20220114,206
806,20220117,149
807,20220118,177
808,20220119,120
809,20220120,120
810,20220121,173
811,20220124,120
812,20220125,313
813,20220126,211
814,20220127,77
815,20220128,169
816,20220203,400
817,20220204,216
818,20220207,515
819,20220208,192
820,20220209,154
821,20220210,154
822,20220211,130
823,20220214,154
824,20220215,207
825,20220216,125
826,20220217,159
827,20220218,139
828,20220221,289
829,20220222,163
830,20220223,187
831,20220224,115
832,20220225,106
833,20220228,130
834,20220302,178
835,20220303,159
836,20220304,241
837,20220307,198
838,20220308,154
839,20220310,111
840,20220311,193
841,20220314,130
842,20220315,203
843,20220316,96
844,20220317,120
845,20220318,169
846,20220321,304
847,20220322,168
848,20220323,197
849,20220324,106
850,20220325,227
851,20220328,270
852,20220329,173
853,20220330,106
854,20220331,135
855,20220401,178
856,20220404,187
857,20220405,139
858,20220406,111
859,20220407,130
860,20220408,72
861,20220411,135
862,20220412,135
863,20220413,91
864,20220414,163
865,20220415,226
866,20220418,211
867,20220419,235
868,20220420,251
869,20220421,134
870,20220422,178
871,20220425,110
872,20220426,82
873,20220427,188
874,20220428,210
875,20220429,288
876,20220502,229
877,20220503,112
878,20220504,92
879,20220506,186
880,20220509,200
881,20220510,127
882,20220511,166
883,20220512,98
884,20220513,180
885,20220516,127
886,20220517,127
887,20220518,171
888,20220519,191
889,20220520,166
890,20220523,239
891,20220524,117
892,20220525,176
893,20220526,210
894,20220527,146
895,20220530,152
896,20220531,137
897,20220602,176
898,20220603,64
899,20220607,205
900,20220608,83
901,20220609,122
902,20220610,141
903,20220613,98
904,20220614,303
905,20220615,171
906,20220616,112
907,20220617,190
908,20220620,629
909,20220621,1026
910,20220622,210
911,20220623,283
912,20220624,176
913,20220627,170
914,20220628,195
915,20220629,137
916,20220630,195
917,20220701,191
918,20220704,298
919,20220705,190
920,20220706,151
921,20220707,147
922,20220708,137
923,20220711,219
924,20220712,185
925,20220713,137
926,20220714,151
927,20220715,235
928,20220718,186
929,20220719,185
930,20220720,88
931,20220721,132
932,20220722,127
933,20220725,332
934,20220726,122
935,20220727,132
936,20220728,157
937,20220729,92
938,20220801,147
939,20220802,137
940,20220803,122
941,20220804,147
942,20220805,123
943,20220808,108
944,20220809,107
945,20220810,132
946,20220811,49
947,20220812,206
948,20220816,152
949,20220817,108
950,20220818,156
951,20220819,230
952,20220822,113
953,20220823,147
954,20220824,78
955,20220825,93
956,20220826,98
957,20220829,162
958,20220830,112
959,20220831,64
960,20220901,73
961,20220902,142
962,20220905,186
963,20220906,118
964,20220907,88
965,20220908,132
966,20220913,166
967,20220914,118
968,20220915,93
969,20220916,98
970,20220919,137
971,20220920,93
972,20220921,98
973,20220922,78
974,20220923,156
975,20220926,112
976,20220927,166
977,20220928,127
978,20220929,103
979,20220930,186
980,20221004,132
981,20221005,191
982,20221006,122
983,20221007,112
984,20221011,215
985,20221012,113
986,20221013,78
987,20221014,142
988,20221017,142
989,20221018,112
990,20221019,78
991,20221020,93
992,20221021,127
993,20221024,103
994,20221025,118
995,20221026,117
996,20221027,88
997,20221028,133
998,20221031,78
999,20221101,94
1000,20221102,73
1001,20221103,98
1002,20221104,182
1003,20221107,226
1004,20221108,93
1005,20221109,93
1006,20221110,69
1007,20221111,157
1008,20221114,98
1009,20221115,94
1010,20221116,138
1011,20221118,133
1012,20221121,206
1013,20221122,123
1014,20221123,84
1015,20221124,64
1016,20221125,132
1017,20221128,251
1018,20221129,103
1019,20221130,108
1020,20221201,103
1021,20221202,206
1022,20221205,280
1023,20221206,123
1024,20221207,123
1025,20221208,94
1026,20221209,108
1027,20221212,117
1028,20221213,84
1029,20221214,157
1030,20221215,79
1031,20221216,147
1032,20221219,128
1033,20221220,138
1034,20221221,108
1035,20221222,88
1036,20221223,108
1037,20221226,79
1038,20221227,152
1039,20221228,191
1040,20221229,69
1041,20230103,261
1042,20230104,123
1043,20230105,133
1044,20230106,319
1045,20230109,177
1046,20230110,113
1047,20230111,103
1048,20230112,147
1049,20230113,167
1050,20230116,98
1051,20230117,192
1052,20230118,182
1053,20230119,133
1054,20230120,211
1055,20230125,59
1056,20230126,113
1057,20230127,167
1058,20230130,128
1059,20230131,260
1060,20230201,118
1061,20230202,168
1062,20230203,168
1063,20230206,138
1064,20230207,172
1065,20230208,138
1066,20230209,79
1067,20230210,138
1068,20230213,202
1069,20230214,187
1070,20230215,182
1071,20230216,157
1072,20230217,197
1073,20230220,226
1074,20230221,192
1075,20230222,158
1076,20230223,153
1077,20230224,192
1078,20230227,153
1079,20230228,118
1080,20230302,236
1081,20230303,183
1082,20230306,138
1083,20230307,73
1084,20230308,93
1085,20230309,74
1086,20230310,94
1087,20230313,138
1088,20230314,152
1089,20230315,109
1090,20230316,123
1091,20230317,89
1092,20230320,143
1093,20230321,98
1094,20230322,79
1095,20230323,64
1096,20230324,79
1097,20230327,157
1098,20230328,118
1099,20230329,113
1100,20230330,113
1101,20230331,93
1102,20230403,211
1103,20230404,142
1104,20230405,172
1105,20230406,143
1106,20230407,103
1107,20230410,334
1108,20230411,123
1109,20230412,157
1110,20230413,192
1111,20230414,148
1112,20230417,118
1113,20230418,133
1114,20230419,173
1115,20230420,109
1116,20230421,93
1117,20230424,89
1118,20230425,84
1119,20230426,109
1120,20230427,175
1121,20230428,135
1122,20230502,225
1123,20230503,90
1124,20230504,99
1125,20230508,100
1126,20230509,85
1127,20230510,140
1128,20230511,60
1129,20230512,70
1130,20230515,125
1131,20230516,115
1132,20230517,99
1133,20230518,80
1134,20230519,75
1135,20230522,129
1136,20230523,100
1137,20230524,105
1138,20230525,85
1139,20230526,115
1140,20230530,60
1141,20230531,95
1142,20230601,114
1143,20230602,80
1144,20230605,105
1145,20230607,95
1146,20230608,60
1147,20230609,119
1148,20230612,85
1149,20230613,70
1150,20230614,145
1151,20230615,105
1152,20230616,174
1153,20230619,80
1154,20230620,75
1155,20230621,85
1156,20230622,84
1157,20230623,90
1158,20230626,90
1159,20230627,139
1160,20230628,125
1161,20230629,115
1162,20230630,230
1163,20230703,190
1164,20230704,119
1165,20230705,164
1166,20230706,209
1167,20230707,90
1168,20230710,195
1169,20230711,114
1170,20230712,110
1171,20230713,75
1172,20230714,150
1173,20230717,90
1174,20230718,130
1175,20230719,160
1176,20230720,110
1177,20230721,150
1178,20230724,125
1179,20230725,180
1180,20230726,185
1181,20230727,125
1182,20230728,175
1183,20230731,95
1184,20230801,190
1185,20230802,115
1186,20230803,160
1187,20230804,155
1188,20230807,175
1189,20230808,110
1190,20230809,150
1191,20230810,75
1192,20230811,175
1193,20230814,125
1194,20230816,90
1195,20230817,130
1196,20230818,185
1197,20230821,80
1198,20230822,155
1199,20230823,95
1200,20230824,85
1201,20230825,110
1202,20230828,145
1203,20230829,120
1204,20230830,50
1205,20230831,75
1206,20230901,175
1207,20230904,75
1208,20230905,155
1209,20230906,55
1210,20230907,100
1211,20230908,90
1212,20230911,130
1213,20230912,115
1214,20230913,180
1215,20230914,60
1216,20230915,110
1217,20230918,155
1218,20230919,115
1219,20230920,100
1220,20230921,75
1221,20230922,100
1222,20230925,100
1223,20230926,95
1224,20230927,185
1225,20231004,305
1226,20231005,90
1227,20231006,140
1228,20231010,110
1229,20231011,175
1230,20231012,155
1231,20231013,150
1232,20231016,125
1233,20231017,140
1234,20231018,90
1235,20231019,135
1236,20231020,140
1237,20231023,100
1238,20231024,140
1239,20231025,110
1240,20231026,115
