,date,y_rate_1440
0,20181001,-0.0016575806689258876
1,20181002,-0.009122470084207416
2,20181004,-0.017272252480787884
3,20181005,-0.0003419972640218878
4,20181008,0.0015652439489959532
5,20181010,-0.007167365611894777
6,20181011,-0.015098356131982496
7,20181012,0.01713070689240151
8,20181015,-0.003941867409914394
9,20181016,-0.004651902508846567
10,20181017,-0.003006210197381433
11,20181018,-0.0047998730612082985
12,20181019,0.011050833835643962
13,20181022,0.009520761660932875
14,20181023,-0.019206964021882364
15,20181024,-0.00851905684754522
16,20181025,-0.0009581736377270455
17,20181026,-0.02049859201590194
18,20181029,-0.007933176628609805
19,20181030,0.014967259120673527
20,20181031,0.002103049421661409
21,20181101,-0.0005449362843729041
22,20181102,0.019893457632761777
23,20181105,-0.01069125928344079
24,20181106,-0.007354743809757294
25,20181107,-0.0005711721268002121
26,20181108,0.0010895444090230418
27,20181109,-0.0005692908262849707
28,20181112,0.008900976634936334
29,20181113,0.005385029617662897
30,20181114,-0.004066042385411533
31,20181115,0.0016501650165016502
32,20181116,-0.0042259244209670865
33,20181119,-0.0007337056210002853
34,20181120,0.0
35,20181121,0.008243473916482785
36,20181122,-0.0028073652051853687
37,20181123,-0.008603217934400463
38,20181126,0.010334094210417099
39,20181127,0.005154850059321687
40,20181128,0.001096135108801559
41,20181129,-0.012263321882240153
42,20181130,-0.007621275051413363
43,20181203,0.003780718336483932
44,20181204,-0.011996779388083736
45,20181205,0.005382308229590369
46,20181206,-0.011111566689901185
47,20181207,0.001649552558868407
48,20181210,0.0
49,20181211,-0.0033698048841369556
50,20181212,0.009194159004867496
51,20181213,0.008576258607182616
52,20181214,-0.014446359681523434
53,20181217,0.0018697025095562572
54,20181218,-0.00020891655872644466
55,20181219,0.0047010858260182215
56,20181220,-0.006043681227075692
57,20181221,0.0005866331447726797
58,20181224,0.0020959087860496313
59,20181226,-0.004402675472017611
60,20181227,-0.0002090738030524775
61,20181228,0.005052824988516307
62,20190102,-0.020729890764647468
63,20190103,-0.005695481584609543
64,20190104,0.008266575762740754
65,20190107,0.003923860410753047
66,20190108,-0.0016663195167673402
67,20190109,0.01884033753864149
68,20190110,-0.00020531351373547407
69,20190111,0.0027840327533265098
70,20190114,-0.007207207207207207
71,20190115,0.013923114834894036
72,20190116,0.0031128719275549804
73,20190117,0.0014453187730849527
74,20190118,0.0008783136378153944
75,20190121,-0.005185243825205826
76,20190122,-0.00680380376397565
77,20190123,0.006870229007633588
78,20190124,0.0057734421660362335
79,20190125,0.01526777633494668
80,20190128,0.0013928654337228197
81,20190129,0.004040090125087405
82,20190130,0.007686068518017844
83,20190131,-0.006838188069061921
84,20190201,-0.001559884340283062
85,20190207,-0.004598137944138324
86,20190208,-0.006954316671149191
87,20190211,-0.0013952947560172087
88,20190212,0.007003017875106399
89,20190213,-0.0006896815969960534
90,20190214,0.003111674541892359
91,20190215,-0.01169434709736401
92,20190218,-0.0012237561665838083
93,20190219,-0.0007263552259347045
94,20190220,0.003960245230570047
95,20190221,0.006692778643951782
96,20190222,0.0005315513706431772
97,20190225,-0.004067796610169492
98,20190226,-0.0034036759700476512
99,20190227,0.000680632231717462
100,20190228,-0.004621037081928714
101,20190304,-0.011040647921760391
102,20190305,-0.004924771211416163
103,20190306,-0.001908843007401636
104,20190307,-0.003359637471677475
105,20190308,-0.007788529620014161
106,20190311,-0.0005550269584522677
107,20190312,0.00319073505081541
108,20190313,-0.002993304450571091
109,20190314,-0.004258171351969404
110,20190315,0.010859692769419105
111,20190318,-0.0022570728100556486
112,20190319,-0.0015957653835675086
113,20190320,-0.003011223651793047
114,20190321,0.006143079315707621
115,20190322,-0.00365708126419525
116,20190325,-0.002972698114683564
117,20190326,0.0007070469007777516
118,20190327,0.001773888363292337
119,20190328,0.00229530254461989
120,20190329,0.004071790006325111
121,20190401,0.009548780965053027
122,20190402,0.002285138851233588
123,20190403,0.010119346491058669
124,20190404,0.002210450093372461
125,20190405,0.002055185537583254
126,20190408,-0.007533598334279765
127,20190409,0.005173463177115033
128,20190410,0.005189453199526844
129,20190411,-0.0047602856171370285
130,20190412,0.0020488693276673243
131,20190415,0.0023752969121140144
132,20190416,0.004941717907125882
133,20190417,-0.0010124873439082012
134,20190418,-0.015042388776352314
135,20190419,-0.0022424081182775266
136,20190422,-0.0011820781696854146
137,20190423,0.00205981080256332
138,20190424,-0.016116799393249906
139,20190425,0.0010404624277456647
140,20190426,0.0010457415081916418
141,20190429,0.011356613102595798
142,20190430,-0.0036493575610126966
143,20190502,0.007756105052987253
144,20190503,-0.006098258185005908
145,20190507,-0.0026752481389578165
146,20190508,0.009536891679748822
147,20190509,-0.01633705932932072
148,20190510,-0.006064716913378287
149,20190513,-0.0050006049118845024
