,date,y_rate
0,20181001,0.0001841756298806542
1,20181002,0.0011818584724479244
2,20181004,-0.005707677385659927
3,20181005,0.0003419972640218878
4,20181008,0.0015652439489959532
5,20181010,-0.0020587113991612656
6,20181011,0.002641226790712343
7,20181012,0.00088261253309797
8,20181015,-0.003941867409914394
9,20181016,-0.00035783865452665897
10,20181017,0.00533997864008544
11,20181018,-0.001785076758300607
12,20181019,-0.001969057665260197
13,20181022,-0.0016401312104968398
14,20181023,-0.0010781455895859122
15,20181024,-0.002341731266149871
16,20181025,0.0014997500416597234
17,20181026,-0.008406493291369886
18,20181029,0.00037777031564808594
19,20181030,0.003061484820137767
20,20181031,-0.003995793901156677
21,20181101,0.005491281019450033
22,20181102,0.004494756117862494
23,20181105,-0.006447400636578797
24,20181106,-0.005311759418158046
25,20181107,0.0025702745706009545
26,20181108,0.005488075541745692
27,20181109,0.0019925178919973975
28,20181112,0.0029669922116454446
29,20181113,-0.0033967109896027507
30,20181114,-0.0005339247576803023
31,20181116,0.001259650548557497
32,20181119,0.0071740105164472346
33,20181120,0.0013162224415926291
34,20181121,-0.0018735167992006327
35,20181122,0.0005367021715795558
36,20181123,0.001489018488646234
37,20181126,0.0030296742062668604
38,20181127,-0.0027819825716974187
39,20181128,-0.002923026956804157
40,20181129,-0.0012782615642725893
41,20181130,-0.001975886124440502
42,20181203,-0.004544906085347705
43,20181204,-0.00036231884057971015
44,20181205,0.002958215210156539
45,20181206,-0.00241912337529214
46,20181207,0.0024330900243309003
47,20181210,0.0013388561148069118
48,20181211,-0.005075508590922328
49,20181212,0.0029953821192328493
50,20181213,0.003009936915020822
51,20181214,-0.003898875482229336
52,20181217,0.001329566229017783
53,20181218,0.0032173150043872476
54,20181219,-0.0011232682947123185
55,20181220,-0.007169056352117373
56,20181221,0.0028493609888958727
57,20181224,-0.00016767270288397049
58,20181226,0.0016933367200067733
59,20181227,-0.002257997072966757
60,20181228,0.003549505157222199
61,20190103,-0.003037590178458423
62,20190104,0.0017470598261462417
63,20190107,0.0073468024711971945
64,20190108,0.0003749218912726515
65,20190109,0.0045116551090316655
66,20190110,0.00110869297417156
67,20190111,0.000736949846468782
68,20190114,-0.0009009009009009009
69,20190115,0.0002053556760308855
70,20190116,0.0007276843467011643
71,20190117,-0.0007226593865424764
72,20190118,-0.0001996167358671351
73,20190121,-0.004631095630145662
74,20190122,-0.0008753431743126566
75,20190123,0.0018079550020088388
76,20190124,0.004857654787975314
77,20190125,0.0038956439617518594
78,20190128,0.0005416698908922077
79,20190129,0.0008934814699712532
80,20190130,-0.0005021049785639798
81,20190131,-0.0023801428085685142
82,20190201,0.002587125247298737
83,20190207,-0.003230096902907087
84,20190208,-0.0038421639067122604
85,20190211,-0.0005038564396728809
86,20190212,0.0
87,20190213,0.0011877849726043142
88,20190214,-0.0008451461718719988
89,20190215,-0.004456803291177815
90,20190218,0.0011855137863780642
91,20190219,-0.007416469149017509
92,20190220,-0.00034271352956856177
93,20190221,-0.0008365973304939727
94,20190222,-0.0008732629660566482
95,20190225,-0.002033898305084746
96,20190226,0.0010211027910142954
97,20190227,0.000340316115858731
98,20190228,-0.006477027385326313
99,20190304,0.0011842909535452323
100,20190305,-0.002985884907709012
101,20190306,-0.001908843007401636
102,20190307,-0.00015626220798499883
103,20190308,-0.00035402407363700734
104,20190311,0.0010704091341579448
105,20190312,0.004608839517844481
106,20190313,-0.0008664828672705789
107,20190314,0.0019713756259117613
108,20190315,0.00837183588042491
109,20190318,-0.0001556601937969413
110,20190319,-0.004047795119293192
111,20190320,-0.0019553400336318485
112,20190321,0.007192846034214619
113,20190322,0.0008853986218577973
114,20190325,-0.0007040600797934757
115,20190326,-0.0012176918846727944
116,20190327,-0.005163986124251025
117,20190328,-0.0010685029087023625
118,20190329,0.0017789373814041745
119,20190401,0.006691973545180605
120,20190402,0.0020914830163832835
121,20190403,-0.0013904445560233285
122,20190404,0.0015244483402568696
123,20190405,0.0018648905803996193
124,20190408,-0.0010221465076660989
125,20190409,-0.00034236153377967135
126,20190410,0.0010302590910825351
127,20190411,0.0006800408024481469
128,20190412,-0.004287448778266808
129,20190415,0.0012065000188515628
130,20190416,0.0020747670602436906
131,20190417,0.000862489218884764
132,20190418,-0.002025658338960162
133,20190419,-0.0006841245106609403
134,20190422,0.0010295519542421355
135,20190423,0.00102990540128166
136,20190424,-0.0034508911642017444
137,20190425,-0.002273603082851638
138,20190426,-0.004028041364886324
139,20190429,0.0014292336217552534
140,20190430,-0.002965103018322816
141,20190502,0.002649362617109507
142,20190503,-0.0019057056828143462
143,20190507,-0.005699441687344913
144,20190508,0.003414442700156986
145,20190509,-0.0007425936058782146
146,20190510,0.00219446993576188
147,20190513,-0.0016937532766060411
148,20190514,0.0024564994882292734
149,20190515,-0.005781749080176282
150,20190516,-0.0018602394047233905
151,20190517,-0.002445884798825975
152,20190520,0.0034103048730380475
153,20190521,0.0018914473684210527
154,20190522,-0.0033465289964494144
155,20190523,-0.0028170164121825753
156,20190524,0.0
157,20190527,0.000371042216358839
158,20190528,0.001687798452165322
159,20190529,-0.008697444352844188
160,20190530,0.005693388189336326
161,20190531,-0.004176660325862212
162,20190603,0.0041830606750880095
163,20190604,-0.0010990352912443521
164,20190605,-0.0010900722677540473
165,20190607,-0.005576586477795417
166,20190610,0.0029548674357417525
167,20190611,0.0016473140744907389
168,20190612,0.0018347160178685386
169,20190613,0.0007229496345087958
170,20190614,0.0003631521607553565
171,20190617,-0.00016158351848111492
172,20190618,0.005005247436828933
173,20190619,0.0009128433084616606
174,20190620,-0.0016245988033442961
175,20190621,-0.0016186979351731218
176,20190624,-0.00015829672721516484
177,20190625,0.0005145458143677023
178,20190626,0.0
179,20190627,0.0
180,20190628,0.0005080903619166732
181,20190701,-0.0008944543828264759
182,20190702,-0.0011016682404784387
183,20190703,0.002877868012299929
184,20190704,0.0014350633819660368
185,20190705,0.00035609717496241195
186,20190708,-0.005668888977603897
187,20190709,0.0007668092662846073
188,20190710,0.003354077426654813
189,20190711,0.0040573655244446226
190,20190712,-0.001439309131616824
191,20190715,-0.0005595076332827112
192,20190716,0.0018310644057001832
193,20190717,-0.0007583619382134589
194,20190718,0.00020052939760968958
195,20190719,0.002554074547050842
196,20190722,0.0009126984126984128
197,20190723,0.0016192733017377568
198,20190724,-0.000157952930026852
199,20190725,-0.003649345497818326
200,20190726,0.0003602882305844676
201,20190729,-0.0005600224008960358
202,20190730,-0.0003631521607553565
203,20190731,0.0040912221007007735
204,20190801,0.0007796791004965325
205,20190802,-0.00115549686365137
206,20190805,-0.0030292970370985146
207,20190806,0.004966315425807566
208,20190807,-0.000428027222531353
209,20190808,-0.0023491222824926325
210,20190809,0.00038356631435390386
211,20190812,-0.00042551380792306713
212,20190813,-0.0025621316935690495
213,20190814,0.0019566142067205445
214,20190816,-0.002531428326253915
215,20190819,-0.002721782767712852
216,20190820,0.0
217,20190821,0.0005907671533462739
218,20190822,-0.0025196321337084787
219,20190823,0.0005531679502999873
220,20190826,-0.00038851715950787827
221,20190827,-0.0008137393464388196
222,20190828,0.0
223,20190829,-0.0013592727890578541
224,20190830,0.006240448293428426
225,20190902,0.00021045542554087043
226,20190903,0.0017671561408675895
227,20190904,0.003878419965431474
228,20190905,0.002486016159105034
229,20190906,-0.001716317273507417
230,20190909,0.005067222426545707
231,20190910,0.0007304898340164766
232,20190911,0.0027825946687099245
233,20190916,-0.005319148936170213
234,20190917,-0.0016812777711060407
235,20190918,-0.003157726436965385
236,20190919,0.006418945857587114
237,20190920,0.0009103142563128315
238,20190923,0.0005520940137234798
239,20190924,0.00035370406759677734
240,20190925,-0.0016488046166529267
241,20190926,0.0005530973451327434
242,20190927,-0.0028934955804827776
243,20190930,0.0005210629684556495
244,20191001,0.0
245,20191002,-0.0014342629482071714
246,20191004,0.005388542257515599
247,20191007,0.0018578352180936995
248,20191008,0.0007272433437032847
249,20191010,0.001857160159877266
250,20191011,-0.0018350087761289293
251,20191014,0.0012637731527190869
252,20191015,0.002177614126776735
253,20191016,0.0014522903010558543
254,20191017,-0.0007058823529411765
255,20191018,0.0018074656188605109
256,20191021,0.0018282988871224164
257,20191022,0.0
258,20191023,-0.002856025039123631
259,20191024,-0.001056338028169014
260,20191025,-0.0021483535799382836
261,20191028,0.003234480339815284
262,20191029,-0.001281603169055109
263,20191030,-0.004488680718188915
264,20191031,0.0021933260222465924
265,20191101,0.0
266,20191104,0.0005399359790196305
267,20191105,-0.0006900517538815411
268,20191106,0.0010673579079785004
269,20191107,-0.0015640497444113833
270,20191108,0.0003415170948279133
271,20191111,-0.0035231493891931223
272,20191112,-0.0003462470665179087
273,20191113,-0.001764683316070127
274,20191115,-0.0015640497444113833
275,20191118,-0.001585144927536232
276,20191119,-0.0036422961642068523
277,20191120,0.001752915174148312
278,20191121,-0.0014226938901065098
279,20191122,0.0005450864351347142
280,20191125,0.004820113369066441
281,20191126,0.0008806187303775174
282,20191127,-0.00263912794033276
283,20191128,0.0007313599445706148
284,20191129,-0.004801229114653352
285,20191202,0.0014400249085389585
286,20191203,-0.003622903047964086
287,20191204,-0.00035550639911518405
288,20191205,0.0014538881684938504
289,20191206,0.0018140947272942383
290,20191209,-0.002336448598130841
291,20191210,0.0001563232765358762
292,20191211,0.002326844023888932
293,20191212,0.004952205458942762
294,20191213,0.00037455989212675106
295,20191216,0.0008589461104679389
296,20191217,-0.0010047259330926953
297,20191218,0.0011776395686895079
298,20191219,0.001028353165858675
299,20191220,-0.001027296742001761
300,20191223,-0.0025246981339187707
301,20191224,0.0001836007784673007
302,20191226,-0.0017014980580728684
303,20191227,0.0022006235099944985
304,20191230,-0.0021719457013574662
305,20200103,0.004051242746085624
306,20200106,-0.000704590966402136
307,20200107,-0.0013639547314483725
308,20200108,-0.0017029468384421739
309,20200109,-0.000838895575737681
310,20200110,0.005346232179226069
311,20200113,0.0012986076040689704
312,20200114,0.0032676256437577694
313,20200115,-0.003276820059837584
314,20200116,-0.00032171581769437
