,date,y_rate
0,20181001,0.0
1,20181002,0.0009971930861279361
2,20181004,-0.0071998806237409535
3,20181005,0.001861985104119167
4,20181008,0.0022524242192868598
5,20181010,-0.0020587113991612656
6,20181011,0.0015768518153506524
7,20181012,0.002166412581240472
8,20181015,-0.0037826000398168426
9,20181016,-0.0007156773090533179
10,20181017,0.004983980064079744
11,20181018,-0.0021420921099607284
12,20181019,-0.00216998191681736
13,20181022,-0.0016401312104968398
14,20181023,-0.004152857085812403
15,20181024,-0.002341731266149871
16,20181025,-0.0013331111481419764
17,20181026,-0.008199436806360776
18,20181029,-0.00037777031564808594
19,20181030,0.0019134280125861043
20,20181031,-0.004752891692954784
21,20181101,0.0022635814889336017
22,20181102,0.005451972698518395
23,20181105,-0.007916428629723334
24,20181106,-0.00567949660864591
25,20181107,0.004936559095916119
26,20181108,0.005286308058593277
27,20181109,0.0
28,20181112,0.003914781390365517
29,20181113,-0.0056335694461704154
30,20181114,0.0
31,20181116,0.0014628199918732222
32,20181119,0.0060734520849468066
33,20181120,0.003167160250082264
34,20181121,0.0
35,20181122,0.0005367021715795558
36,20181123,0.00016544649873847045
37,20181126,0.002075119319360863
38,20181127,-0.0014728143026633393
39,20181128,-0.0034507957128937965
40,20181129,-0.0010785331948549972
41,20181130,-0.0027017218436227266
42,20181203,-0.005107991795036801
43,20181204,-0.00036231884057971015
44,20181205,0.0036977690126956736
45,20181206,-0.0033211693796383617
46,20181207,0.0031753886758216832
47,20181210,-0.00037655328228944395
48,20181211,-0.004118650413945168
49,20181212,0.002412946707159795
50,20181213,0.002803776852348163
51,20181214,-0.005909874415168678
52,20181217,-0.00037394050191125145
53,20181218,0.0032173150043872476
54,20181219,-0.0011232682947123185
55,20181220,-0.008294431477159053
56,20181221,0.002472239681542007
57,20181224,-0.0003772635814889336
58,20181226,0.0016933367200067733
59,20181227,0.001338072339535856
60,20181228,0.004134129536058797
61,20190103,-0.00210943762392946
62,20190104,-0.0001704448610874382
63,20190107,0.006762397729170145
64,20190108,-0.000749843782545303
65,20190109,0.00714345392263347
66,20190110,-0.00036956432472385334
67,20190111,-0.0005731832139201638
68,20190114,-0.0007371007371007371
69,20190115,0.004435682602267127
70,20190116,0.0
71,20190117,0.0003613296932712382
72,20190118,0.0003593101245608432
73,20190121,-0.005185243825205826
74,20190122,-0.002148569609676521
75,20190123,0.0007231820008035356
76,20190124,0.003941867409914394
77,20190125,0.004446543107858183
78,20190128,-0.001199411901261317
79,20190129,0.0010488695517053843
80,20190130,0.0006952222780116643
81,20190131,-0.0010200612036722204
82,20190201,0.002587125247298737
83,20190207,-0.00444613338400152
84,20190208,-0.004341645214584854
85,20190211,-0.0022867330723615365
86,20190212,0.0005416698908922077
87,20190213,-0.00019157822138779265
88,20190214,-0.0020744496945949062
89,20190215,-0.004456803291177815
90,20190218,0.0004971509426746721
91,20190219,-0.00672834314550042
92,20190220,-0.0004950306538212559
93,20190221,-0.002737954899798456
94,20190222,-0.0022401093477105324
95,20190225,-0.0030508474576271187
96,20190226,-0.000869828303456622
97,20190227,0.001701580579293655
98,20190228,-0.0063255179728040605
99,20190304,-0.00034382640586797067
100,20190305,-0.002636885373041725
101,20190306,-0.0012076353720296066
102,20190307,-0.0008985076959137433
103,20190308,0.0
104,20190311,0.0005153821757056771
105,20190312,0.004963365634601749
106,20190313,-0.0008664828672705789
107,20190314,0.0018136655758388203
108,20190315,0.008174386920980926
109,20190318,0.00035023543604311786
110,20190319,-0.0019460553458140349
111,20190320,-0.0037151460639005124
112,20190321,0.007892690513219284
113,20190322,0.0012318589521499788
114,20190325,-0.0014081201595869514
115,20190326,-0.000157121533506167
116,20190327,-0.00532166508987701
117,20190328,-0.00035616763623412084
118,20190329,0.0003557874762808349
119,20190401,0.00618322701835401
120,20190402,0.0019365583485030403
121,20190403,-0.0018925495345873083
122,20190404,0.002210450093372461
123,20190405,0.0034253092293054233
124,20190408,-0.0017035775127768314
125,20190409,-0.00015216068167985393
126,20190410,0.0015644675086808869
127,20190411,0.00015112017832181042
128,20190412,-0.004097738655334649
129,20190415,0.0008671718885495608
130,20190416,0.0027537817345052625
131,20190417,0.00018749765627929652
132,20190418,-0.002025658338960162
133,20190419,-0.00034206225533047017
134,20190422,0.0012202097235462345
135,20190423,0.0019072322245956667
136,20190424,-0.003261281759575275
137,20190425,-0.0006936416184971098
138,20190426,-0.002788644021844378
139,20190429,0.000888442521631644
140,20190430,-0.004029498973618186
141,20190502,0.0012670864690523728
142,20190503,-0.002629873842283798
143,20190507,-0.00763802729528536
144,20190508,0.004160125588697017
145,20190509,-0.0007425936058782146
146,20190510,0.0001595978135099549
147,20190513,-0.0002016372948340525
148,20190514,0.0030296827021494372
149,20190515,-0.006307362632919581
150,20190516,-0.001132319637657716
151,20190517,-0.0009375891728832905
152,20190520,0.0045196811570383764
153,20190521,0.0011101973684210526
154,20190522,-0.0050606048238991145
155,20190523,-0.0028170164121825753
156,20190524,0.0
157,20190527,0.0011131266490765172
158,20190528,0.0009468137658488391
159,20190529,-0.008491343775762572
160,20190530,0.003989527490337863
161,20190531,-0.0035977173103961626
162,20190603,0.00459722509836405
163,20190604,-0.0009362152480970407
164,20190605,-0.00016149218781541443
165,20190607,-0.004477551186551064
