,date,y_rate_0925
0,20181001,-49
1,20181002,-333
2,20181004,-257
3,20181005,-49
4,20181008,-68
5,20181010,-161
6,20181011,-468
7,20181012,202
8,20181015,23
9,20181016,-158
10,20181017,-108
11,20181018,-81
12,20181019,342
13,20181022,266
14,20181023,-301
15,20181024,-198
16,20181025,149
17,20181026,-212
18,20181029,-270
19,20181030,144
20,20181031,154
21,20181101,-194
22,20181102,455
23,20181105,32
24,20181106,180
25,20181107,-243
26,20181108,-316
27,20181109,-145
28,20181112,149
29,20181113,321
30,20181114,-86
31,20181116,-158
32,20181119,-108
33,20181120,-59
34,20181121,194
35,20181122,-49
36,20181123,-149
37,20181126,212
38,20181127,140
39,20181128,149
40,20181129,-266
41,20181130,-221
42,20181203,203
43,20181204,-172
44,20181205,82
45,20181206,-163
46,20181207,-100
47,20181210,109
48,20181211,4
49,20181212,158
50,20181213,59
51,20181214,-230
52,20181217,0
53,20181218,-36
54,20181219,122
55,20181220,126
56,20181221,-27
57,20181224,59
58,20181226,-67
59,20181227,-59
60,20181228,-59
61,20190103,-176
62,20190104,194
63,20190107,-122
64,20190108,-149
65,20190109,221
66,20190110,-23
67,20190111,59
68,20190114,-144
69,20190115,289
70,20190116,117
71,20190117,-9
72,20190118,40
73,20190121,-22
74,20190122,-95
75,20190123,221
76,20190124,122
77,20190125,271
78,20190128,-32
79,20190129,136
80,20190130,312
81,20190131,-248
82,20190201,-185
83,20190207,-31
84,20190208,-117
85,20190211,100
86,20190212,122
87,20190213,18
88,20190214,388
89,20190215,-117
90,20190218,45
91,20190219,103
92,20190220,140
93,20190221,163
94,20190222,122
95,20190225,-14
96,20190226,-63
97,20190227,-49
98,20190228,-239
99,20190304,-298
100,20190305,-32
101,20190306,-23
102,20190307,-36
103,20190308,-230
104,20190311,-27
105,20190312,-45
106,20190313,-86
107,20190314,-59
108,20190315,113
109,20190318,-40
110,20190319,-4
111,20190320,194
112,20190321,-77
113,20190322,-104
114,20190325,-126
115,20190326,-32
116,20190327,185
117,20190328,18
118,20190329,122
119,20190401,54
120,20190402,-5
121,20190403,401
122,20190404,-27
123,20190405,-45
124,20190408,-113
125,20190409,18
126,20190410,189
127,20190411,-94
128,20190412,194
129,20190415,4
130,20190416,72
131,20190417,-36
132,20190418,-392
133,20190419,-86
134,20190422,-36
135,20190423,0
136,20190424,-302
137,20190425,9
138,20190426,41
139,20190429,395
140,20190430,-59
141,20190502,178
142,20190503,-147
143,20190507,220
144,20190508,110
145,20190509,-623
146,20190510,-78
147,20190513,-96
148,20190514,151
149,20190515,188
150,20190516,-284
151,20190517,-252
152,20190520,-128
153,20190521,92
154,20190522,115
155,20190523,37
156,20190524,-83
157,20190527,18
158,20190528,23
159,20190529,-46
160,20190530,69
161,20190531,92
162,20190603,330
163,20190604,-4
164,20190605,-198
165,20190607,120
166,20190610,142
167,20190611,120
168,20190612,-124
169,20190613,-133
170,20190614,9
171,20190617,69
172,20190618,41
173,20190619,55
174,20190620,87
175,20190621,-23
176,20190624,23
177,20190625,-14
178,20190626,50
179,20190627,262
180,20190628,-92
181,20190701,-174
182,20190702,-9
183,20190703,-353
184,20190704,124
185,20190705,-36
186,20190708,-193
187,20190709,-169
188,20190710,-69
189,20190711,23
190,20190712,119
191,20190715,82
192,20190716,-46
193,20190717,-46
194,20190718,-27
195,20190719,170
196,20190722,50
197,20190723,51
198,20190724,-197
199,20190725,-23
200,20190726,55
201,20190729,-294
202,20190730,-5
203,20190731,-235
204,20190801,106
205,20190802,5
206,20190805,-216
207,20190806,124
208,20190807,-129
209,20190808,-65
210,20190809,23
211,20190812,69
212,20190813,-133
213,20190814,-115
214,20190816,142
215,20190819,69
216,20190820,234
217,20190821,73
218,20190822,-124
219,20190823,55
220,20190826,69
221,20190827,-33
222,20190828,161
223,20190829,-115
224,20190830,69
225,20190902,83
226,20190903,-59
227,20190904,262
228,20190905,133
229,20190906,4
230,20190909,5
231,20190910,51
232,20190911,37
233,20190916,129
234,20190917,37
235,20190918,175
236,20190919,28
237,20190920,156
238,20190923,87
239,20190924,166
240,20190925,-198
241,20190926,-41
242,20190927,-161
243,20190930,202
244,20191001,92
245,20191002,-280
246,20191004,-170
247,20191007,-138
248,20191008,243
249,20191010,124
250,20191011,5
251,20191014,-87
252,20191015,9
253,20191016,-96
254,20191017,-115
255,20191018,-354
256,20191021,78
257,20191022,197
258,20191023,-23
259,20191024,9
260,20191025,9
261,20191028,-97
262,20191029,-106
263,20191030,-83
264,20191031,-88
265,20191101,207
266,20191104,102
267,20191105,125
268,20191106,-55
269,20191107,64
270,20191108,-235
271,20191111,-88
272,20191112,194
273,20191113,-64
274,20191115,346
275,20191118,42
276,20191119,148
277,20191120,-249
278,20191121,-286
279,20191122,93
280,20191125,-14
281,20191126,-18
282,20191127,-32
283,20191128,-70
284,20191129,-374
285,20191202,-134
286,20191203,170
287,20191204,23
288,20191205,-249
289,20191206,134
290,20191209,51
291,20191210,203
292,20191211,55
293,20191212,208
294,20191213,37
295,20191216,-56
296,20191217,290
297,20191218,-166
298,20191219,-97
299,20191220,0
300,20191223,-69
301,20191224,-162
302,20191226,101
303,20191227,202
304,20191230,-142
305,20200103,-345
306,20200106,-56
307,20200107,92
308,20200108,60
309,20200109,125
310,20200110,148
311,20200113,267
312,20200114,-106
313,20200115,-9
314,20200116,268
315,20200117,-185
316,20200120,23
317,20200121,-318
318,20200122,374
319,20200123,-28
320,20200128,-207
321,20200129,18
322,20200130,-383
323,20200131,-342
324,20200203,407
325,20200204,323
326,20200205,-147
327,20200206,480
328,20200207,-69
329,20200210,268
330,20200211,97
331,20200212,166
332,20200213,-277
333,20200214,323
334,20200217,88
335,20200218,-212
336,20200219,-28
337,20200220,-323
338,20200221,-134
339,20200224,-383
340,20200225,277
341,20200226,161
342,20200227,-259
343,20200228,-411
344,20200302,240
345,20200303,-346
346,20200304,425
347,20200305,203
348,20200306,-236
349,20200309,-314
350,20200310,212
351,20200311,-721
352,20200312,-558
353,20200313,784
354,20200316,-544
355,20200317,203
356,20200318,-1242
357,20200319,-1611
358,20200320,1126
359,20200323,235
360,20200324,1246
361,20200325,587
362,20200326,-619
363,20200327,-282
364,20200330,457
365,20200331,120
366,20200401,-951
367,20200402,563
368,20200403,-111
369,20200406,480
370,20200407,-88
371,20200408,-166
372,20200409,14
373,20200410,272
374,20200413,-203
375,20200414,235
376,20200416,221
377,20200417,129
378,20200420,-250
379,20200421,18
380,20200422,554
381,20200423,152
382,20200424,-147
383,20200427,342
384,20200428,-10
385,20200429,61
386,20200504,-99
387,20200506,198
388,20200507,47
389,20200508,-108
390,20200511,-343
391,20200512,-14
392,20200513,436
393,20200514,19
394,20200515,0
395,20200518,192
396,20200519,57
397,20200520,66
398,20200521,-19
399,20200522,-371
400,20200525,178
401,20200526,366
402,20200527,141
403,20200528,-179
404,20200529,136
405,20200601,244
406,20200602,197
407,20200603,436
408,20200604,-254
409,20200605,413
410,20200608,-136
411,20200609,-324
412,20200610,24
413,20200611,-287
414,20200612,234
415,20200615,-1047
416,20200616,793
417,20200617,225
418,20200618,127
419,20200619,253
420,20200622,-99
421,20200623,-361
422,20200624,123
423,20200625,-389
424,20200626,150
425,20200629,-65
426,20200630,-145
427,20200701,-183
428,20200702,192
429,20200703,169
430,20200706,352
431,20200707,-512
432,20200708,-201
433,20200709,-43
434,20200710,-179
435,20200713,324
436,20200714,150
437,20200715,-150
438,20200716,-206
439,20200717,66
440,20200720,-52
441,20200721,145
442,20200722,-103
443,20200723,14
444,20200724,-28
445,20200727,65
446,20200728,183
447,20200729,89
448,20200730,-169
449,20200731,-174
450,20200803,99
451,20200804,24
452,20200805,263
453,20200806,188
454,20200807,-62
455,20200810,325
456,20200811,216
457,20200812,112
458,20200813,-282
459,20200814,-211
460,20200818,-653
461,20200819,-231
462,20200820,-978
463,20200821,-24
464,20200824,244
465,20200825,235
466,20200826,19
467,20200827,-207
468,20200828,29
469,20200831,-719
470,20200901,155
471,20200902,38
472,20200903,118
473,20200904,132
474,20200907,217
475,20200908,193
476,20200909,0
477,20200910,-80
478,20200911,51
479,20200914,141
480,20200915,169
481,20200916,-52
482,20200917,-320
483,20200918,-47
484,20200921,-333
485,20200922,-536
486,20200923,-18
487,20200924,-301
488,20200925,-33
489,20200928,203
490,20200929,33
491,20201005,277
492,20201006,-122
493,20201007,466
494,20201008,-169
495,20201012,-10
496,20201013,-56
497,20201014,-305
498,20201015,-131
499,20201016,-216
500,20201019,-188
501,20201020,112
502,20201021,-52
503,20201022,89
504,20201023,108
505,20201026,-118
506,20201027,-108
507,20201028,305
508,20201029,19
509,20201030,-617
510,20201102,273
511,20201103,259
512,20201104,-137
513,20201105,240
514,20201106,-216
515,20201109,47
516,20201110,131
517,20201111,264
518,20201112,-33
519,20201113,207
520,20201116,264
521,20201117,-89
522,20201118,-42
523,20201119,122
524,20201120,28
525,20201123,533
526,20201124,128
527,20201125,-486
528,20201126,362
529,20201127,66
530,20201130,-414
531,20201201,104
532,20201202,207
533,20201204,160
534,20201207,94
535,20201208,-390
536,20201209,490
537,20201210,184
538,20201211,0
539,20201214,-245
540,20201215,203
541,20201216,-47
542,20201217,66
543,20201218,19
544,20201221,212
545,20201222,-466
546,20201223,259
547,20201224,424
548,20201228,-122
549,20201229,56
550,20201230,866
551,20210105,612
552,20210106,-748
553,20210107,254
554,20210108,984
555,20210111,-862
556,20210112,194
557,20210113,-203
558,20210114,-76
559,20210115,-1102
560,20210118,-387
561,20210119,805
562,20210120,-306
563,20210121,386
564,20210122,-231
565,20210125,735
566,20210126,-866
567,20210127,-212
568,20210128,28
569,20210129,-1212
570,20210201,821
571,20210202,297
572,20210203,90
573,20210204,-330
574,20210205,14
575,20210208,-292
576,20210209,-500
577,20210210,136
578,20210215,-42
579,20210216,-122
580,20210217,48
581,20210218,-476
582,20210219,283
583,20210222,-566
584,20210223,340
585,20210224,-707
586,20210225,740
587,20210226,71
588,20210302,-623
589,20210303,467
590,20210304,-47
591,20210305,372
592,20210308,-467
593,20210309,-71
594,20210310,-604
595,20210311,528
596,20210312,-56
597,20210315,-118
598,20210316,122
599,20210317,-132
600,20210318,-231
601,20210319,9
602,20210322,42
603,20210323,-561
604,20210324,194
605,20210325,221
606,20210326,245
607,20210329,0
608,20210330,123
609,20210331,-212
610,20210401,-47
611,20210402,-95
612,20210405,118
613,20210406,-179
614,20210407,-19
615,20210408,175
616,20210409,-203
617,20210412,-66
618,20210413,254
619,20210414,155
620,20210415,127
621,20210416,-123
622,20210419,29
623,20210420,241
624,20210421,-297
625,20210422,-76
626,20210423,387
627,20210426,283
628,20210427,89
629,20210428,-325
630,20210429,-364
631,20210430,-244
632,20210503,-263
633,20210504,378
634,20210506,292
635,20210507,230
636,20210510,445
637,20210511,-316
638,20210512,-637
639,20210513,-158
640,20210514,149
641,20210517,-221
642,20210518,186
643,20210520,-29
644,20210521,-402
645,20210524,-196
646,20210525,100
647,20210526,-148
648,20210527,-72
649,20210528,38
650,20210531,254
651,20210601,125
652,20210602,-196
653,20210603,96
654,20210604,57
655,20210607,5
656,20210608,-38
657,20210609,-321
658,20210610,96
659,20210611,-39
660,20210614,38
661,20210615,0
662,20210616,149
663,20210617,81
664,20210618,-53
665,20210621,-57
666,20210622,19
667,20210623,125
668,20210624,-9
669,20210625,47
670,20210628,-82
671,20210629,-110
672,20210630,-57
673,20210701,-100
674,20210702,-129
675,20210705,0
676,20210706,67
677,20210707,-9
678,20210708,-546
679,20210709,-134
680,20210712,-5
681,20210713,53
682,20210714,158
683,20210715,244
684,20210716,48
685,20210719,0
686,20210720,43
687,20210721,-335
688,20210722,144
689,20210723,28
690,20210726,-335
691,20210727,-297
692,20210728,173
693,20210729,-77
694,20210730,-307
695,20210802,62
696,20210803,168
697,20210804,426
698,20210805,-124
699,20210806,-197
700,20210809,91
701,20210810,-225
702,20210811,-240
703,20210812,-149
704,20210813,-350
705,20210817,-508
706,20210818,255
707,20210819,-504
708,20210820,-374
709,20210823,197
710,20210824,163
711,20210825,-96
712,20210826,-369
713,20210827,159
714,20210830,-163
715,20210831,796
716,20210901,96
717,20210902,-269
718,20210903,24
719,20210906,110
720,20210907,-139
721,20210908,-105
722,20210909,-532
723,20210910,-14
724,20210913,100
725,20210914,-28
726,20210915,9
