,date,y_rate_1145
0,20181001,-31
1,20181002,-189
2,20181004,-108
3,20181005,131
4,20181008,-54
5,20181010,-36
6,20181011,-297
7,20181012,67
8,20181015,-27
9,20181016,-122
10,20181017,-86
11,20181018,-59
12,20181019,144
13,20181022,54
14,20181023,-112
15,20181024,-50
16,20181025,171
17,20181026,-18
18,20181029,-130
19,20181030,22
20,20181031,163
21,20181101,-235
22,20181102,365
23,20181105,208
24,20181106,158
25,20181107,-194
26,20181108,-181
27,20181109,-91
28,20181112,14
29,20181113,213
30,20181114,40
31,20181115,185
32,20181116,-9
33,20181119,86
34,20181120,-68
35,20181121,118
36,20181122,0
37,20181123,13
38,20181126,49
39,20181127,109
40,20181128,131
41,20181129,-63
42,20181130,-171
43,20181203,-36
44,20181204,-122
45,20181205,-22
46,20181206,-113
47,20181207,45
48,20181210,104
49,20181211,0
50,20181212,27
51,20181213,-9
52,20181214,41
53,20181217,-77
54,20181218,-76
55,20181219,23
56,20181220,-77
57,20181221,23
58,20181224,9
59,20181226,64
60,20181227,-90
61,20181228,-50
62,20190102,-100
63,20190103,-208
64,20190104,131
65,20190107,-50
66,20190108,-136
67,20190109,4
68,20190110,36
69,20190111,14
70,20190114,-36
71,20190115,104
72,20190116,81
73,20190117,-18
74,20190118,59
75,20190121,50
76,20190122,27
77,20190123,14
78,20190124,167
79,20190125,167
80,20190128,-68
81,20190129,239
82,20190130,262
83,20190131,-67
84,20190201,-117
85,20190207,-130
86,20190208,-13
87,20190211,91
88,20190212,32
89,20190213,27
90,20190214,347
91,20190215,14
92,20190218,-45
93,20190219,-82
94,20190220,-67
95,20190221,41
96,20190222,67
97,20190225,18
98,20190226,-18
99,20190227,14
100,20190228,-402
101,20190304,-126
102,20190305,-18
103,20190306,-5
104,20190307,-100
105,20190308,-135
106,20190311,32
107,20190312,9
108,20190313,153
109,20190314,41
110,20190315,-68
111,20190318,18
112,20190319,27
113,20190320,275
114,20190321,-181
115,20190322,14
116,20190325,-99
117,20190326,-63
118,20190327,-63
119,20190328,-36
120,20190329,86
121,20190401,27
122,20190402,27
123,20190403,252
124,20190404,-158
125,20190405,23
126,20190408,-40
127,20190409,23
128,20190410,189
129,20190411,-9
130,20190412,5
131,20190415,-95
132,20190416,72
133,20190417,-22
134,20190418,-167
135,20190419,-45
136,20190422,-31
137,20190423,27
138,20190424,-58
139,20190425,-72
140,20190426,-76
141,20190429,289
142,20190430,106
143,20190502,27
144,20190503,-19
145,20190507,50
146,20190508,-119
147,20190509,-444
148,20190510,-33
149,20190513,-55
150,20190514,-60
151,20190515,51
152,20190516,-202
153,20190517,-197
154,20190520,-101
155,20190521,-92
156,20190522,128
157,20190523,37
158,20190524,50
159,20190527,18
160,20190528,87
161,20190529,32
162,20190530,110
163,20190531,-69
164,20190603,193
165,20190604,23
166,20190605,-106
167,20190607,-151
168,20190610,96
169,20190611,60
170,20190612,-60
171,20190613,87
172,20190614,-46
173,20190617,-9
174,20190618,-18
175,20190619,14
176,20190620,50
177,20190621,-51
178,20190624,-59
179,20190625,-59
180,20190626,-46
181,20190627,42
182,20190628,50
183,20190701,-32
184,20190702,-50
185,20190703,-119
186,20190704,220
187,20190705,-32
188,20190708,-83
189,20190709,-137
190,20190710,-9
191,20190711,-9
192,20190712,-5
193,20190715,-42
194,20190716,78
195,20190717,-4
196,20190718,19
197,20190719,55
198,20190722,-32
199,20190723,-50
200,20190724,-243
201,20190725,69
202,20190726,9
203,20190729,37
204,20190730,-28
205,20190731,23
206,20190801,-82
207,20190802,19
208,20190805,-69
209,20190806,-46
210,20190807,27
211,20190808,-23
212,20190809,-55
213,20190812,-60
214,20190813,-69
215,20190814,-74
216,20190816,82
217,20190819,46
218,20190820,138
219,20190821,4
220,20190822,-32
221,20190823,-18
222,20190826,23
223,20190827,-97
224,20190828,120
225,20190829,5
226,20190830,-32
227,20190902,10
228,20190903,-50
229,20190904,239
230,20190905,-110
231,20190906,-10
232,20190909,-14
233,20190910,92
234,20190911,46
235,20190916,55
236,20190917,-13
237,20190918,-23
238,20190919,23
239,20190920,78
240,20190923,73
241,20190924,129
242,20190925,-179
243,20190926,-74
244,20190927,-51
245,20190930,69
246,20191001,-27
247,20191002,-184
248,20191004,-188
249,20191007,-41
250,20191008,110
251,20191010,5
252,20191011,5
253,20191014,-64
254,20191015,-14
255,20191016,-60
256,20191017,-60
257,20191018,-359
258,20191021,5
259,20191022,60
260,20191023,-41
261,20191024,87
262,20191025,32
263,20191028,-14
264,20191029,-60
265,20191030,-106
266,20191031,-171
267,20191101,88
268,20191104,19
269,20191105,129
270,20191106,10
271,20191107,-37
272,20191108,-64
273,20191111,41
274,20191112,180
275,20191113,10
276,20191114,207
277,20191115,0
278,20191118,55
279,20191119,-14
280,20191120,-73
281,20191121,-79
282,20191122,5
283,20191125,-56
284,20191126,-120
285,20191127,14
286,20191128,-70
287,20191129,-97
288,20191202,-79
289,20191203,55
290,20191204,97
291,20191205,-69
292,20191206,51
293,20191209,-60
294,20191210,46
295,20191211,23
296,20191212,47
297,20191213,37
298,20191216,-19
299,20191217,87
300,20191218,-60
301,20191219,9
302,20191220,-5
303,20191223,37
304,20191224,4
305,20191226,124
306,20191227,-14
307,20191230,-106
308,20200102,-120
309,20200103,-41
310,20200106,-5
311,20200107,-19
312,20200108,-18
313,20200109,125
314,20200110,185
315,20200113,73
316,20200114,-184
317,20200115,-37
318,20200116,143
319,20200117,-37
320,20200120,-129
321,20200121,-106
322,20200122,199
323,20200123,-129
324,20200128,-5
325,20200129,-65
326,20200130,-259
327,20200131,-406
328,20200203,88
329,20200204,83
330,20200205,-96
331,20200206,286
332,20200207,-55
333,20200210,-14
334,20200211,-143
335,20200212,240
336,20200213,-254
337,20200214,-18
338,20200217,-74
339,20200218,-32
340,20200219,19
341,20200220,88
342,20200221,-83
343,20200224,-171
344,20200225,134
345,20200226,-65
346,20200227,-14
347,20200228,-185
348,20200302,-56
349,20200303,-171
350,20200304,83
351,20200305,194
352,20200306,32
353,20200309,102
354,20200310,226
355,20200311,-374
356,20200312,37
357,20200313,923
358,20200316,-531
359,20200317,-28
360,20200318,-1034
361,20200319,-318
362,20200320,540
363,20200323,-65
364,20200324,443
365,20200325,563
366,20200326,-305
