,date,y_rate_1215
0,20181001,-18
1,20181002,-171
2,20181004,-95
3,20181005,81
4,20181008,-72
5,20181010,-27
6,20181011,-248
7,20181012,121
8,20181015,-27
9,20181016,-86
10,20181017,-77
11,20181018,-72
12,20181019,166
13,20181022,32
14,20181023,-90
15,20181024,-130
16,20181025,153
17,20181026,54
18,20181029,-189
19,20181030,-27
20,20181031,190
21,20181101,-249
22,20181102,379
23,20181105,181
24,20181106,126
25,20181107,-216
26,20181108,-212
27,20181109,-73
28,20181112,-13
29,20181113,217
30,20181114,-9
31,20181115,293
32,20181116,9
33,20181119,59
34,20181120,-50
35,20181121,63
36,20181122,36
37,20181123,9
38,20181126,13
39,20181127,95
40,20181128,82
41,20181129,-81
42,20181130,-144
43,20181203,-41
44,20181204,-100
45,20181205,-54
46,20181206,-41
47,20181207,85
48,20181210,95
49,20181211,-5
50,20181212,58
51,20181213,-103
52,20181214,23
53,20181217,-77
54,20181218,9
55,20181219,9
56,20181220,-41
57,20181221,18
58,20181224,14
59,20181226,32
60,20181227,-81
61,20181228,-50
62,20190102,-118
63,20190103,-172
64,20190104,54
65,20190107,45
66,20190108,-149
67,20190109,4
68,20190110,-9
69,20190111,23
70,20190114,-18
71,20190115,4
72,20190116,58
73,20190117,-27
74,20190118,22
75,20190121,23
76,20190122,45
77,20190123,23
78,20190124,85
79,20190125,149
80,20190128,-68
81,20190129,203
82,20190130,140
83,20190131,-153
84,20190201,-99
85,20190207,-103
86,20190208,-40
87,20190211,63
88,20190212,-22
89,20190213,49
90,20190214,370
91,20190215,73
92,20190218,-18
93,20190219,-100
94,20190220,-63
95,20190221,-9
96,20190222,27
97,20190225,22
98,20190226,-18
99,20190227,5
100,20190228,-352
101,20190304,-167
102,20190305,-9
103,20190306,18
104,20190307,-64
105,20190308,-95
106,20190311,-9
107,20190312,-27
108,20190313,104
109,20190314,63
110,20190315,-27
111,20190318,-18
112,20190319,-18
113,20190320,252
114,20190321,-118
115,20190322,18
116,20190325,-72
117,20190326,-50
118,20190327,-54
119,20190328,-58
120,20190329,50
121,20190401,5
122,20190402,18
123,20190403,239
124,20190404,-14
125,20190405,27
126,20190408,-45
127,20190409,9
128,20190410,135
129,20190411,14
130,20190412,-9
131,20190415,-104
132,20190416,81
133,20190417,5
134,20190418,-185
135,20190419,-27
136,20190422,0
137,20190423,18
138,20190424,14
139,20190425,-86
140,20190426,-45
141,20190429,252
142,20190430,124
143,20190502,50
144,20190503,-46
145,20190507,55
146,20190508,-73
147,20190509,-422
148,20190510,96
149,20190513,-105
150,20190514,-64
151,20190515,-23
152,20190516,-151
153,20190517,-178
154,20190520,-133
155,20190521,-161
156,20190522,64
157,20190523,28
158,20190524,55
159,20190527,68
160,20190528,60
161,20190529,23
162,20190530,78
163,20190531,-50
164,20190603,197
165,20190604,0
166,20190605,-78
167,20190607,-183
168,20190610,45
169,20190611,69
170,20190612,-33
171,20190613,64
172,20190614,-23
173,20190617,32
174,20190618,-18
175,20190619,37
176,20190620,64
177,20190621,-42
178,20190624,-87
179,20190625,-23
180,20190626,-23
181,20190627,-9
182,20190628,32
183,20190701,-18
184,20190702,-46
185,20190703,-101
186,20190704,179
187,20190705,5
188,20190708,-69
189,20190709,-105
190,20190710,-32
191,20190711,-46
192,20190712,-14
193,20190715,-28
194,20190716,36
195,20190717,-18
196,20190718,14
197,20190719,46
198,20190722,-5
199,20190723,-27
200,20190724,-202
201,20190725,129
202,20190726,23
203,20190729,78
204,20190730,-33
205,20190731,23
206,20190801,-41
207,20190802,5
208,20190805,-69
209,20190806,-151
210,20190807,60
211,20190808,-83
212,20190809,-55
213,20190812,-60
214,20190813,-64
215,20190814,-51
216,20190816,92
217,20190819,-19
218,20190820,119
219,20190821,4
220,20190822,-36
221,20190823,-37
222,20190826,0
223,20190827,-102
224,20190828,143
225,20190829,-23
226,20190830,-37
227,20190902,14
228,20190903,-36
229,20190904,267
230,20190905,-115
231,20190906,-23
232,20190909,46
233,20190910,88
234,20190911,9
235,20190916,5
236,20190917,-50
237,20190918,-32
238,20190919,60
239,20190920,87
240,20190923,60
241,20190924,129
242,20190925,-212
243,20190926,-64
244,20190927,-37
245,20190930,87
246,20191001,-46
247,20191002,-170
248,20191004,-151
249,20191007,-9
250,20191008,64
251,20191010,28
252,20191011,-46
253,20191014,-92
254,20191015,14
255,20191016,-46
256,20191017,-69
257,20191018,-290
258,20191021,23
259,20191022,37
260,20191023,23
261,20191024,120
262,20191025,28
263,20191028,-10
264,20191029,-28
265,20191030,-96
266,20191031,-217
267,20191101,106
268,20191104,5
269,20191105,115
270,20191106,5
271,20191107,9
272,20191108,-51
273,20191111,14
274,20191112,217
275,20191113,-36
276,20191114,175
277,20191115,0
278,20191118,42
279,20191119,9
280,20191120,-69
281,20191121,-55
282,20191122,23
283,20191125,-19
284,20191126,-120
285,20191127,-23
286,20191128,-56
287,20191129,-83
288,20191202,-88
289,20191203,4
290,20191204,125
291,20191205,19
292,20191206,65
293,20191209,-9
294,20191210,64
295,20191211,4
296,20191212,88
297,20191213,14
298,20191216,-42
299,20191217,37
300,20191218,-32
301,20191219,14
302,20191220,-32
303,20191223,60
304,20191224,-19
305,20191226,97
306,20191227,-65
307,20191230,-110
308,20200102,-69
309,20200103,-27
310,20200106,27
311,20200107,9
312,20200108,-124
313,20200109,134
314,20200110,143
315,20200113,78
316,20200114,-147
317,20200115,-41
318,20200116,198
319,20200117,-28
320,20200120,-139
321,20200121,-125
322,20200122,153
323,20200123,-69
324,20200128,64
325,20200129,-83
326,20200130,-245
327,20200131,-383
328,20200203,185
329,20200204,153
330,20200205,-69
331,20200206,263
332,20200207,10
333,20200210,5
334,20200211,-129
335,20200212,230
336,20200213,-259
337,20200214,-83
338,20200217,-5
339,20200218,-5
340,20200219,46
341,20200220,46
342,20200221,-129
343,20200224,-97
344,20200225,198
345,20200226,-51
346,20200227,-65
347,20200228,-120
348,20200302,-107
349,20200303,-217
350,20200304,-18
351,20200305,125
352,20200306,46
353,20200309,-9
354,20200310,161
355,20200311,-388
356,20200312,148
357,20200313,1024
358,20200316,-480
359,20200317,-79
360,20200318,-1186
361,20200320,725
362,20200323,-264
363,20200324,434
364,20200325,328
365,20200326,-526
366,20200327,189
367,20200330,434
368,20200331,125
369,20200401,-965
370,20200402,328
371,20200403,-51
372,20200406,416
373,20200407,152
374,20200408,-162
375,20200409,175
376,20200410,208
377,20200413,-231
378,20200414,28
379,20200416,180
380,20200417,-79
381,20200420,-250
382,20200421,60
383,20200422,360
384,20200423,111
385,20200424,-207
386,20200427,51
387,20200428,173
388,20200429,-37
389,20200504,-221
390,20200506,207
391,20200507,-103
392,20200508,-141
393,20200511,-207
394,20200512,61
395,20200513,230
396,20200514,-5
397,20200515,61
398,20200518,-24
399,20200519,132
400,20200520,66
401,20200521,10
402,20200522,-94
403,20200525,155
404,20200526,117
405,20200527,5
406,20200528,-99
407,20200529,56
408,20200601,56
409,20200602,47
410,20200603,164
411,20200604,-33
412,20200605,258
413,20200608,-61
414,20200609,79
415,20200610,-14
416,20200611,-263
417,20200612,51
418,20200615,-1169
419,20200616,239
420,20200617,192
421,20200618,70
422,20200619,235
423,20200622,-136
424,20200623,-164
425,20200624,-61
426,20200625,-183
427,20200626,5
428,20200629,-108
429,20200630,-183
430,20200701,-197
431,20200702,89
432,20200703,94
433,20200706,66
434,20200707,-179
435,20200708,-89
436,20200709,-61
437,20200710,-57
438,20200713,127
439,20200714,136
440,20200715,52
441,20200716,-61
442,20200717,14
443,20200720,47
444,20200721,-10
445,20200722,-160
446,20200723,132
447,20200724,-108
448,20200727,-108
449,20200728,57
450,20200729,-33
451,20200730,-85
452,20200731,-104
453,20200803,23
454,20200804,24
455,20200805,122
456,20200806,117
457,20200807,202
458,20200810,184
459,20200811,-132
460,20200812,225
461,20200813,-278
462,20200814,52
463,20200818,-569
464,20200819,-94
465,20200820,-221
466,20200821,-66
467,20200824,52
468,20200825,38
469,20200826,231
470,20200827,-123
471,20200828,-268
472,20200831,-413
473,20200901,23
474,20200902,165
475,20200903,-19
476,20200904,160
477,20200907,-14
478,20200908,137
479,20200909,-118
480,20200910,-24
481,20200911,211
482,20200914,23
483,20200915,23
484,20200916,-132
485,20200917,-113
486,20200918,-37
487,20200921,-258
488,20200922,-193
489,20200923,353
490,20200924,-160
491,20200925,-80
492,20200928,-23
493,20200929,112
494,20201005,-42
495,20201006,-94
496,20201007,198
497,20201008,-38
498,20201012,-19
499,20201013,132
500,20201014,-117
501,20201015,19
502,20201016,-80
503,20201019,-225
504,20201020,343
505,20201021,42
506,20201022,33
507,20201023,-66
508,20201026,-89
509,20201027,-151
510,20201028,183
511,20201029,268
512,20201030,-452
513,20201102,188
514,20201103,5
515,20201104,-38
516,20201105,207
517,20201106,-37
518,20201109,-57
519,20201110,89
520,20201111,61
521,20201112,-104
522,20201113,212
523,20201116,-33
524,20201117,-65
525,20201118,33
526,20201119,217
527,20201120,-23
528,20201123,-18
529,20201124,-141
530,20201125,-429
531,20201126,207
532,20201127,141
533,20201130,-334
534,20201201,146
535,20201202,42
536,20201203,61
537,20201204,-169
538,20201207,263
539,20201208,-131
540,20201209,283
541,20201210,-108
542,20201211,33
543,20201214,-165
544,20201215,160
545,20201216,-19
546,20201217,156
547,20201218,-84
548,20201221,231
549,20201222,-401
550,20201223,198
551,20201224,348
552,20201228,-179
553,20201229,230
554,20201230,386
555,20210104,123
556,20210105,584
557,20210106,-282
558,20210107,-76
559,20210108,697
560,20210111,-466
561,20210112,-37
562,20210113,103
563,20210114,-99
564,20210115,-424
565,20210118,-589
566,20210119,71
567,20210120,184
568,20210121,226
569,20210122,-494
570,20210125,179
571,20210126,-207
572,20210127,-80
573,20210128,-85
574,20210129,-792
575,20210201,345
576,20210202,-363
577,20210203,382
578,20210204,-70
579,20210205,217
580,20210208,-434
581,20210209,-391
582,20210210,198
583,20210215,-14
584,20210216,127
585,20210217,71
586,20210218,-400
587,20210219,802
588,20210222,-278
589,20210223,-28
590,20210224,-901
591,20210225,509
592,20210226,-5
593,20210302,-151
594,20210303,307
595,20210304,114
596,20210305,141
597,20210308,-231
598,20210309,184
599,20210310,-354
600,20210311,123
601,20210312,57
602,20210315,-80
603,20210316,80
604,20210317,99
605,20210318,-306
606,20210319,23
607,20210322,-113
608,20210323,-179
609,20210324,113
610,20210325,-165
611,20210326,47
612,20210329,-136
613,20210330,-33
614,20210331,-183
615,20210401,161
616,20210402,37
617,20210405,128
618,20210406,89
619,20210407,113
620,20210408,-61
621,20210409,-62
622,20210412,47
623,20210413,-95
624,20210414,269
625,20210415,28
626,20210416,42
627,20210419,-155
628,20210420,109
629,20210421,-24
630,20210422,-161
631,20210423,-66
632,20210426,23
633,20210427,117
634,20210428,-24
635,20210429,-244
636,20210430,-143
637,20210503,-239
638,20210504,354
639,20210506,201
640,20210507,-43
641,20210510,138
642,20210511,10
643,20210512,-86
644,20210513,-378
645,20210514,63
646,20210517,81
647,20210518,-5
648,20210520,144
649,20210521,10
650,20210524,-38
651,20210525,9
652,20210526,-81
653,20210527,268
654,20210528,-29
655,20210531,182
656,20210601,44
657,20210602,-48
658,20210603,-48
659,20210604,100
660,20210607,139
661,20210608,-53
662,20210609,-412
663,20210610,-57
664,20210611,86
665,20210614,43
666,20210615,48
667,20210616,38
668,20210617,-5
669,20210618,-5
670,20210621,158
671,20210622,-24
672,20210623,-5
673,20210624,-76
674,20210625,-82
675,20210628,14
676,20210629,-9
677,20210630,-29
678,20210701,29
679,20210702,-91
680,20210705,-77
681,20210706,0
682,20210707,-9
683,20210708,-172
684,20210709,201
685,20210712,-38
686,20210713,29
687,20210714,14
688,20210715,158
689,20210716,100
