,date,open,y_pred,y_test,profit_long,profit_short,real_profit_long,real_profit_short,real_profit,cumulative_profit,total_real_profit,kodex_cumulative_return
0,2023-03-21,31213.0,31072.68414569888,31051.0,-0.019495429926668875,-0.010504570073330988,0,0,0,0,0,0.0058651026392961825
1,2023-03-22,31095.0,31028.85837372751,31075.0,-0.017127082369271088,-0.01287291763072875,0,0,0,0,0,0.0020624536753568457
2,2023-03-23,31410.0,31215.606874427955,31174.0,-0.02118889288672535,-0.008811107113274628,0,0,0,0,0,0.012213592858754119
3,2023-03-24,31415.0,31097.4129843467,31080.0,-0.025109406832828165,-0.004890593167171857,0,0,0,0,0,0.012374722052141296
4,2023-03-27,31277.0,31406.87217488356,31410.0,-0.010847678009925362,-0.019152321990074446,0,0,0,0,0,0.007927556314653028
5,2023-03-28,31474.0,31417.3719472989,31371.0,-0.016799201013569846,-0.013200798986430076,0,0,0,0,0,0.014276046534110964
6,2023-03-29,31774.0,31277.65632535253,31238.0,-0.030621063594368537,0.0006210635943686169,0,0,0,0,0,0.023943798137346484
7,2023-03-30,31917.0,31476.125527956563,31494.0,-0.028813155122456195,-0.0011868448775437554,0,0,0,0,0,0.02855209306822215
8,2023-03-31,32271.0,31773.34480549177,31725.0,-0.03042112715776466,0.0004211271577648544,0,0,0,0,0,0.03996003996003994
9,2023-04-03,32045.0,31922.316509466167,31902.0,-0.018828475285811466,-0.011171524714188374,0,0,0,0,0,0.03267700041893584
10,2023-04-04,32168.0,32272.966153064044,32198.0,-0.011736938788110936,-0.01826306121188898,0,0,0,0,0,0.036640778576262356
11,2023-04-05,32207.0,32043.6400497456,32020.0,-0.0200721877310645,-0.00992781226893536,0,0,0,0,0,0.037897586284683094
12,2023-04-06,32001.0,32168.506763589045,32163.0,-0.009765577213554302,-0.02023442278644555,0,0,0,0,0,0.03125906351712815
13,2023-04-10,32714.0,32203.456156074422,32193.0,-0.03060628000017047,0.0006062800001705248,0,0,0,0,0,0.04476817081847373
14,2023-04-11,33015.0,32289.55500985126,32262.0,-0.036973193704338554,0.006973193704338529,0,0,0,0,0,0.05438103440642883
15,2023-04-12,32990.0,32710.088863264988,32759.0,-0.02348472678796638,-0.00651527321203364,0,0,0,0,0,0.0535826238094228
16,2023-04-13,33418.0,33017.84823733986,33024.0,-0.026974138567841838,-0.00302586143215819,0,0,0,0,0,0.06725141323016937
17,2023-04-14,33320.0,32978.718371595285,32941.0,-0.025242545870489512,-0.004757454129510445,0,0,0,0,0,0.06412164368990503
18,2023-04-17,33369.0,33411.08067576089,33453.0,-0.013738929073065068,-0.016261070926934924,0,0,0,0,0,0.0656865284600372
19,2023-04-18,33280.0,33315.4267497882,33271.0,-0.013935494297229394,-0.016064505702770432,0,0,0,0,0,0.06284418673469494
20,2023-04-19,33207.0,33362.621801864734,33325.0,-0.01031358442904393,-0.019686415570955934,0,0,0,0,0,0.06051282779143685
21,2023-04-20,33148.0,33276.24648895964,33364.0,-0.011131094215046345,-0.018868905784953507,0,0,0,0,0,0.05862857878250227
22,2023-04-21,32946.0,33198.68682933872,33157.0,-0.007330272890829591,-0.02266972710917022,0,0,0,0,0,0.05217742115869206
23,2023-04-24,32906.0,33146.37629088145,33152.0,-0.007695061967985875,-0.022304938032014023,0,0,0,0,0,0.050899964203482195
24,2023-04-25,32390.0,32938.37044049499,32936.0,0.0019302389779250048,-0.031930238977925025,0,0,0,0,0,0.034420769481273705
25,2023-04-26,32400.0,32897.27509242036,32936.0,0.00034799667964066037,-0.030347996679640662,0,0,0,0,0,0.034740133720076116
26,2023-04-27,32664.0,32391.225267059846,32424.0,-0.023350928635199386,-0.00664907136480056,0,0,0,0,0,0.04317134962446212
27,2023-04-28,32649.0,32400.70088706664,32365.0,-0.022605106218669905,-0.007394893781329907,0,0,0,0,0,0.04269230326625828
28,2023-05-02,32654.0,32661.917404142485,32684.0,-0.014757536468962846,-0.015242463531037122,0,0,0,0,0,0.042851985385659486
29,2023-05-03,32485.0,32646.831481730696,32624.0,-0.010018270533147538,-0.019981729466852328,0,0,0,0,0,0.0374547297498975
30,2023-05-04,32849.0,32647.87754468628,32649.0,-0.021122635554011233,-0.00887736444598858,0,0,0,0,0,0.049079588042308275
31,2023-05-08,32839.0,32484.180433307003,32519.0,-0.025804822518742835,-0.00419517748125711,0,0,0,0,0,0.04876022380350564
32,2023-05-09,32789.0,32847.18755479812,32819.0,-0.013225394040741745,-0.016774605959258202,0,0,0,0,0,0.047163402609493366
33,2023-05-10,32709.0,32835.37509917855,32799.0,-0.011136381449186635,-0.01886361855081327,0,0,0,0,0,0.04460848869907341
34,2023-05-11,32385.0,32783.14312495563,32719.0,-0.002705940251485584,-0.02729405974851428,0,0,0,0,0,0.03426108736187272
35,2023-05-12,32280.0,32705.15093591464,32709.0,-0.0018292770782328625,-0.02817072292176707,0,0,0,0,0,0.03090776285444652
36,2023-05-15,32649.0,32383.427485311782,32365.0,-0.02313416994971396,-0.006865830050285853,0,0,0,0,0,0.0426923032662585
37,2023-05-16,32470.0,32270.29134882941,32270.0,-0.021150559013568986,-0.008849440986430859,0,0,0,0,0,0.03697568339169388
38,2023-05-17,32834.0,32647.76007136028,32664.0,-0.02067216691964775,-0.009327833080352153,0,0,0,0,0,0.04860054168410466
39,2023-05-18,33188.0,32468.786347627934,32539.0,-0.03667089467193158,0.006670894671931597,0,0,0,0,0,0.059906035737712804
40,2023-05-19,33412.0,32829.79826098921,32819.0,-0.032424929337088085,0.002424929337088064,0,0,0,0,0,0.06705979468688872
41,2023-05-22,33742.0,33180.82390351822,33198.0,-0.03163138214930288,0.0016313821493030354,0,0,0,0,0,0.07759881456737094
42,2023-05-23,33527.0,33402.216600929365,33378.0,-0.01872187786174229,-0.011278122138257641,0,0,0,0,0,0.07073248343311733
43,2023-05-24,33767.0,33729.12161846297,33712.0,-0.01612175738256377,-0.013878242617436075,0,0,0,0,0,0.0783972251643772
44,2023-05-25,33627.0,33517.25287521107,33537.0,-0.01826366089121635,-0.01173633910878358,0,0,0,0,0,0.07392612582114233
45,2023-05-26,34026.0,33761.79433420027,33747.0,-0.02276481707516988,-0.0072351829248300855,0,0,0,0,0,0.08666875894936177
46,2023-05-30,34096.0,33620.2954898143,33612.0,-0.028951915479402138,-0.0010480845205977864,0,0,0,0,0,0.08890430862097909
47,2023-05-31,33852.0,34018.80199629176,34006.0,-0.010072610295056074,-0.019927389704943857,0,0,0,0,0,0.08111182119419835
48,2023-06-01,34006.0,34094.14014599387,34086.0,-0.012408100158975621,-0.017591899841024387,0,0,0,0,0,0.08603003047175695
49,2023-06-02,34425.0,33841.111932508415,33797.0,-0.031961163906799865,0.0019611639067998662,0,0,0,0,0,0.09941139207758143
50,2023-06-05,34420.0,33999.329500528176,34026.0,-0.027221687956764076,-0.0027783120432358817,0,0,0,0,0,0.09925170995818022
