,date,open,y_pred,y_test,profit_long,profit_short,real_profit_long,real_profit_short,real_profit,cumulative_profit,total_real_profit,kodex_cumulative_return
0,2023-03-21,31213.0,31111.726233158493,31041.0,-0.018244602147871165,-0.0117553978521287,0,0,0,0,0,0.0058651026392961825
1,2023-03-22,31095.0,31030.852284592816,30992.0,-0.01706295917051549,-0.012937040829484344,0,0,0,0,0,0.0020624536753568457
2,2023-03-23,31410.0,31208.017663503717,31164.0,-0.021430510553845303,-0.008569489446154675,0,0,0,0,0,0.012213592858754119
3,2023-03-24,31415.0,31108.67715105149,31125.0,-0.024750846695798516,-0.005249153304201508,0,0,0,0,0,0.012374722052141296
4,2023-03-27,31277.0,31441.41865574977,31390.0,-0.009743144938780082,-0.020256855061219728,0,0,0,0,0,0.007927556314653028
5,2023-03-28,31474.0,31406.5542265221,31223.0,-0.017142904412464126,-0.012857095587535797,0,0,0,0,0,0.014276046534110964
6,2023-03-29,31774.0,31295.12360201664,31341.0,-0.030071328695894666,7.132869589474534e-05,0,0,0,0,0,0.023943798137346484
7,2023-03-30,31917.0,31467.92633276921,31587.0,-0.029070046283509968,-0.0009299537164899807,0,0,0,0,0,0.02855209306822215
8,2023-03-31,32271.0,31770.759470414087,31651.0,-0.03050124041975484,0.0005012404197550362,0,0,0,0,0,0.03996003996003994
9,2023-04-03,32045.0,31922.874623787407,31912.0,-0.018811058705338998,-0.011188941294660843,0,0,0,0,0,0.03267700041893584
10,2023-04-04,32168.0,32247.59021937203,32065.0,-0.012525795219720477,-0.01747420478027944,0,0,0,0,0,0.036640778576262356
11,2023-04-05,32207.0,32041.4078912476,32143.0,-0.020141494356891238,-0.00985850564310862,0,0,0,0,0,0.037897586284683094
12,2023-04-06,32001.0,32190.12292273061,32286.0,-0.009090093349251132,-0.020909906650748718,0,0,0,0,0,0.03125906351712815
13,2023-04-10,32714.0,32195.922560500527,32070.0,-0.03083656659226852,0.000836566592268574,0,0,0,0,0,0.04476817081847373
14,2023-04-11,33015.0,32277.37999759673,32542.0,-0.037341965845926646,0.007341965845926622,0,0,0,0,0,0.05438103440642883
15,2023-04-12,32990.0,32713.498296308724,32759.0,-0.023381379317710654,-0.006618620682289369,0,0,0,0,0,0.0535826238094228
