,date,open,y_pred,y_test,profit_long,profit_short,real_profit_long,real_profit_short,real_profit,cumulative_profit,total_real_profit,kodex_cumulative_return
0,2023-03-21,31213.0,31065.737342374203,31026.0,-0.019717991145541704,-0.010282008854458161,0,0,0,0,0,0.0058651026392961825
1,2023-03-22,31095.0,31030.49891325646,31061.0,-0.017074323419956162,-0.012925676580043673,0,0,0,0,0,0.0020624536753568457
2,2023-03-23,31410.0,31215.7644472528,31154.0,-0.02118387624155355,-0.00881612375844643,0,0,0,0,0,0.012213592858754119
3,2023-03-24,31415.0,31098.87708276884,31071.0,-0.025062801758114275,-0.004937198241885748,0,0,0,0,0,0.012374722052141296
4,2023-03-27,31277.0,31402.63679375998,31386.0,-0.010983093207149545,-0.019016906792850265,0,0,0,0,0,0.007927556314653028
5,2023-03-28,31474.0,31414.375567971227,31312.0,-0.016894402746037054,-0.013105597253962866,0,0,0,0,0,0.014276046534110964
6,2023-03-29,31774.0,31273.11136555553,31287.0,-0.03076410380954447,0.0007641038095445484,0,0,0,0,0,0.023943798137346484
7,2023-03-30,31917.0,31472.922791091947,31489.0,-0.02891350092139143,-0.001086499078608521,0,0,0,0,0,0.02855209306822215
8,2023-03-31,32271.0,31769.06580841584,31720.0,-0.030553722896227466,0.0005537228962276584,0,0,0,0,0,0.03996003996003994
9,2023-04-03,32045.0,31920.271789513998,31902.0,-0.018892283054641846,-0.011107716945357993,0,0,0,0,0,0.03267700041893584
10,2023-04-04,32168.0,32269.860568967528,32153.0,-0.011833481442193143,-0.018166518557806773,0,0,0,0,0,0.036640778576262356
11,2023-04-05,32207.0,32043.75046912273,32025.0,-0.02006875930317218,-0.009931240696827682,0,0,0,0,0,0.037897586284683094
12,2023-04-06,32001.0,32165.246751515937,32168.0,-0.00986744940733286,-0.02013255059266699,0,0,0,0,0,0.03125906351712815
13,2023-04-10,32714.0,32199.338412192606,32168.0,-0.030732150999798025,0.00073215099979808,0,0,0,0,0,0.04476817081847373
14,2023-04-11,33015.0,32285.60626814213,32262.0,-0.037092798178339145,0.007092798178339121,0,0,0,0,0,0.05438103440642883
15,2023-04-12,32990.0,32706.8327390753,32808.0,-0.023583427127150603,-0.00641657287284942,0,0,0,0,0,0.0535826238094228
16,2023-04-13,33418.0,33009.21157212836,33020.0,-0.02723258207767174,-0.0027674179223282865,0,0,0,0,0,0.06725141323016937
17,2023-04-14,33320.0,32971.74836281333,32985.0,-0.025451729807523072,-0.004548270192476883,0,0,0,0,0,0.06412164368990503
18,2023-04-17,33369.0,33400.45432396784,33467.0,-0.014057378885557179,-0.015942621114442813,0,0,0,0,0,0.0656865284600372
19,2023-04-18,33280.0,33307.02769707498,33236.0,-0.0141878696792374,-0.015812130320762428,0,0,0,0,0,0.06284418673469494
20,2023-04-19,33207.0,33354.505885024126,33300.0,-0.01055798822464752,-0.019442011775352343,0,0,0,0,0,0.06051282779143685
21,2023-04-20,33148.0,33269.399308065964,33379.0,-0.01133765813726409,-0.01866234186273576,0,0,0,0,0,0.05862857878250227
22,2023-04-21,32946.0,33191.22741498077,33143.0,-0.007556686244740612,-0.0224433137552592,0,0,0,0,0,0.05217742115869206
23,2023-04-24,32906.0,33137.29135621414,33192.0,-0.007971149449518515,-0.022028850550481382,0,0,0,0,0,0.050899964203482195
24,2023-04-25,32390.0,32931.965984799135,32941.0,0.0017325095646538017,-0.03173250956465382,0,0,0,0,0,0.034420769481273705
25,2023-04-26,32400.0,32888.03990209592,32921.0,6.295994123219215e-05,-0.030062959941232193,0,0,0,0,0,0.034740133720076116
26,2023-04-27,32664.0,32383.959691982847,32414.0,-0.0235733623566358,-0.006426637643364145,0,0,0,0,0,0.04317134962446212
27,2023-04-28,32649.0,32396.49321965477,32380.0,-0.022733982062091415,-0.007266017937908396,0,0,0,0,0,0.04269230326625828
28,2023-05-02,32654.0,32663.929096599197,32694.0,-0.014695930158657465,-0.015304069841342503,0,0,0,0,0,0.042851985385659486
29,2023-05-03,32485.0,32649.385592493287,32684.0,-0.009939646221539398,-0.020060353778460466,0,0,0,0,0,0.0374547297498975
30,2023-05-04,32849.0,32642.803920841285,32624.0,-0.021277088470233754,-0.008722911529766059,0,0,0,0,0,0.049079588042308275
31,2023-05-08,32839.0,32483.45933729805,32529.0,-0.02582678104394014,-0.004173218956059809,0,0,0,0,0,0.04876022380350564
32,2023-05-09,32789.0,32844.37157530776,32859.0,-0.013311275875819208,-0.01668872412418074,0,0,0,0,0,0.047163402609493366
33,2023-05-10,32709.0,32832.25352609262,32819.0,-0.011231816133399719,-0.018768183866600185,0,0,0,0,0,0.04460848869907341
34,2023-05-11,32385.0,32783.25537773747,32709.0,-0.0027024740547328587,-0.027297525945267007,0,0,0,0,0,0.03426108736187272
35,2023-05-12,32280.0,32704.455320047204,32734.0,-0.001850826516505371,-0.02814917348349456,0,0,0,0,0,0.03090776285444652
36,2023-05-15,32649.0,32379.608344458706,32405.0,-0.02325114568719678,-0.006748854312803035,0,0,0,0,0,0.0426923032662585
37,2023-05-16,32470.0,32269.673086292983,32205.0,-0.021169600052571978,-0.008830399947427865,0,0,0,0,0,0.03697568339169388
38,2023-05-17,32834.0,32641.323721339868,32689.0,-0.020868193904493113,-0.009131806095506791,0,0,0,0,0,0.04860054168410466
39,2023-05-18,33188.0,32462.192492900947,32539.0,-0.03686957656680283,0.006869576566802847,0,0,0,0,0,0.059906035737712804
40,2023-05-19,33412.0,32824.39669553658,32829.0,-0.03258659477024474,0.00258659477024472,0,0,0,0,0,0.06705979468688872
41,2023-05-22,33742.0,33172.22509649777,33213.0,-0.031886222023063994,0.0018862220230641512,0,0,0,0,0,0.07759881456737094
42,2023-05-23,33527.0,33398.09329993821,33358.0,-0.018844862351590833,-0.0111551376484091,0,0,0,0,0,0.07073248343311733
43,2023-05-24,33767.0,33717.996904900705,33702.0,-0.016451212577347482,-0.013548787422652364,0,0,0,0,0,0.0783972251643772
44,2023-05-25,33627.0,33507.85844521564,33527.0,-0.01854303252696809,-0.01145696747303184,0,0,0,0,0,0.07392612582114233
45,2023-05-26,34026.0,33747.55138221093,33727.0,-0.023183407329367883,-0.006816592670632083,0,0,0,0,0,0.08666875894936177
46,2023-05-30,34096.0,33611.81950425406,33592.0,-0.02920050726612899,-0.0007994927338709338,0,0,0,0,0,0.08890430862097909
47,2023-05-31,33852.0,34011.70770283905,34001.0,-0.010282178221698874,-0.01971782177830106,0,0,0,0,0,0.08111182119419835
48,2023-06-01,34006.0,34082.8711041315,34096.0,-0.012739484087175797,-0.017260515912824213,0,0,0,0,0,0.08603003047175695
49,2023-06-02,34425.0,33829.35611890345,33832.0,-0.03230265449808419,0.0023026544980841914,0,0,0,0,0,0.09941139207758143
50,2023-06-05,34420.0,33988.66792685367,34036.0,-0.027531437337197196,-0.0024685626628027624,0,0,0,0,0,0.09925170995818022
51,2023-06-07,34141.0,34399.45900685238,34415.0,-0.00742965915314768,-0.0225703408468522,0,0,0,0,0,0.0903414476955906
52,2023-06-08,34375.0,34402.722076899474,34410.0,-0.014193539581106213,-0.015806460418893786,0,0,0,0,0,0.09781457088356915
53,2023-06-09,34735.0,34133.28349321688,34166.0,-0.032323060509086426,0.002323060509086554,0,0,0,0,0,0.10931168348045883
54,2023-06-12,34630.0,34369.59537152332,34296.0,-0.022519625425257813,-0.007480374574742019,0,0,0,0,0,0.10595835897303263
55,2023-06-13,34595.0,34724.70527171332,34725.0,-0.011250750926049324,-0.018749249073950633,0,0,0,0,0,0.10484058413722375
56,2023-06-14,34510.0,34625.70006669292,34655.0,-0.011647346662042039,-0.018352653337957835,0,0,0,0,0,0.10212598810740259
57,2023-06-15,34480.0,34593.37782701708,34595.0,-0.011711779958901292,-0.01828822004109854,0,0,0,0,0,0.10116789539099535
58,2023-06-16,34370.0,34502.83477989908,34560.0,-0.011135153334329816,-0.01886484666567014,0,0,0,0,0,0.09765488876416795
59,2023-06-20,34156.0,34471.19283038121,34445.0,-0.005771963040718682,-0.024228036959281326,0,0,0,0,0,0.09669163928593338
60,2023-06-21,33837.0,34184.158376859945,34201.0,-0.004740273166653528,-0.02525972683334649,0,0,0,0,0,0.08644908650070637
61,2023-06-22,34121.0,34146.53094670872,34121.0,-0.014251752682842653,-0.01574824731715727,0,0,0,0,0,0.09556784822799314
62,2023-06-23,33767.0,33839.33894016993,33891.0,-0.012857703077859032,-0.017142296922140813,0,0,0,0,0,0.08420150438482588
63,2023-06-26,33926.0,34115.647824683125,34076.0,-0.009409956237601682,-0.020590043762398286,0,0,0,0,0,0.08930672661946892
64,2023-06-27,34101.0,33765.277483999314,33757.0,-0.02484494636522932,-0.005155053634770647,0,0,0,0,0,0.09492568190917017
65,2023-06-28,33891.0,33924.77641545152,33956.0,-0.01400338097277982,-0.01599661902722006,0,0,0,0,0,0.08818293556152867
66,2023-06-29,33797.0,34098.23095413437,34066.0,-0.006087050503465495,-0.023912949496534393,0,0,0,0,0,0.08516475386306044
67,2023-06-30,34011.0,33888.58853579541,33931.0,-0.01859917274424696,-0.011400827255752878,0,0,0,0,0,0.0920359334744667
68,2023-07-03,34400.0,33792.28668577429,33802.0,-0.0326660847158636,0.0026660847158636054,0,0,0,0,0,0.10452606837557421
69,2023-07-05,33936.0,34007.35555984268,34106.0,-0.012897349132405433,-0.017102650867594407,0,0,0,0,0,0.09516731889188024
70,2023-07-06,33502.0,34218.529028986195,34271.0,0.0063876493638050326,-0.036387649363804966,0,0,0,0,0,0.08116146621628295
71,2023-07-07,33268.0,33933.12005328233,33827.0,0.004992787461895242,-0.03499278746189527,0,0,0,0,0,0.07360992352944007
72,2023-07-10,33403.0,33495.806150391334,33457.0,-0.01222162229765782,-0.017778377702342075,0,0,0,0,0,0.07796658277184942
73,2023-07-11,33777.0,33265.991158845005,33288.0,-0.03012889958122373,0.00012889958122379693,0,0,0,0,0,0.0900361424508207
74,2023-07-12,34246.0,33403.32413981545,33393.0,-0.03960654850740365,0.009606548507403728,0,0,0,0,0,0.10517149937445036
75,2023-07-13,34465.0,33773.11864720746,33782.0,-0.035074897803352274,0.00507489780335236,0,0,0,0,0,0.11223896881213657
76,2023-07-14,34595.0,34240.489123199986,34251.0,-0.025247459945079036,-0.004752540054920921,0,0,0,0,0,0.11643427030482711
77,2023-07-17,34735.0,34458.97875571687,34495.0,-0.022946487527943767,-0.007053512472056108,0,0,0,0,0,0.12095228729695529
78,2023-07-18,34610.0,34593.048028888006,34580.0,-0.015489799800982028,-0.014510200199017846,0,0,0,0,0,0.11691834355398378
79,2023-07-19,34156.0,34729.857366971795,34775.0,0.0018010705870651939,-0.0318010705870652,0,0,0,0,0,0.10226705987951101
80,2023-07-20,34026.0,34602.534549861026,34585.0,0.0019439413936703244,-0.03194394139367029,0,0,0,0,0,0.0980717583868207
81,2023-07-21,34291.0,34148.90708863594,34206.0,-0.019143737755214416,-0.010856262244785466,0,0,0,0,0,0.10662371912192059
82,2023-07-24,34605.0,34020.57878175855,33936.0,-0.031888346141928786,0.0018883461419289531,0,0,0,0,0,0.11675698580426541
83,2023-07-25,34580.0,34287.0023610529,34221.0,-0.023473037563536574,-0.0065269624364632595,0,0,0,0,0,0.11595019705567111
84,2023-07-26,34256.0,34598.14578506278,34645.0,-0.005012091748517601,-0.024987908251482407,0,0,0,0,0,0.10549421487388866
85,2023-07-27,34415.0,34557.30800521002,34570.0,-0.010864942460844953,-0.01913505753915496,0,0,0,0,0,0.11062539131494864
