,date,open,y_pred,y_test,profit_long,profit_short,real_profit_long,real_profit_short,real_profit,cumulative_profit,total_real_profit,kodex_cumulative_return
0,2023-03-21,31213.0,31098.04441526997,31036.0,-0.018682939311505622,-0.011317060688494243,0.0,0,0.0,0.0,0.0,0.0058651026392961825
1,2023-03-22,31095.0,31037.2297827045,31080.0,-0.016857861948721506,-0.01314213805127833,0.0,0,0.0,0.0,0.0,0.0020624536753568457
2,2023-03-23,31410.0,31213.691177084533,31203.0,-0.021249882932679563,-0.008750117067320411,0.0,0,0.0,0.0,0.0,0.012213592858754119
3,2023-03-24,31415.0,31103.70312592836,31105.0,-0.024909179502519092,-0.005090820497480931,0.0,0,0.0,0.0,0.0,0.012374722052141296
4,2023-03-27,31277.0,31423.62742769892,31425.0,-0.010311972769161829,-0.01968802723083798,0.0,0,0.0,0.0,0.0,0.007927556314653028
5,2023-03-28,31474.0,31425.265381401376,31312.0,-0.016548408800871238,-0.013451591199128685,0.0,0,0.0,0.0,0.0,0.014276046534110964
6,2023-03-29,31774.0,31285.851513178528,31312.0,-0.03036314240641622,0.00036314240641629797,0.0,0,0.0,0.0,0.0,0.023943798137346484
7,2023-03-30,31917.0,31480.84884676711,31533.0,-0.02866516756690443,-0.0013348324330955178,0.0,0,0.0,0.0,0.0,0.02855209306822215
8,2023-03-31,32271.0,31780.202015845127,31720.0,-0.03020863884462422,0.00020863884462441292,0.0,0,0.0,0.0,0.0,0.03996003996003994
9,2023-04-03,32045.0,31931.137910756144,31892.0,-0.018553193610355793,-0.011446806389644048,0.0,0,0.0,0.0,0.0,0.03267700041893584
10,2023-04-04,32168.0,32272.338396255826,32143.0,-0.011756453734897143,-0.018243546265102772,0.0,0,0.0,0.0,0.0,0.036640778576262356
11,2023-04-05,32207.0,32051.02792142113,32080.0,-0.019842800589277683,-0.010157199410722177,0.0,0,0.0,0.0,0.0,0.037897586284683094
12,2023-04-06,32001.0,32174.124944028263,32198.0,-0.009590014561161623,-0.020409985438838228,0.0,0,0.0,0.0,0.0,0.03125906351712815
13,2023-04-10,32714.0,32210.69944747218,32114.0,-0.030384867412356163,0.0003848674123562167,0.0,0,0.0,0.0,0.0,0.04476817081847373
14,2023-04-11,33015.0,32296.72806935354,32385.0,-0.03675592702245825,0.006755927022458226,0.0,0,0.0,0.0,0.0,0.05438103440642883
15,2023-04-12,32990.0,32720.298987276143,32798.0,-0.02317523530536089,-0.006824764694639131,0.0,0,0.0,0.0,0.0,0.0535826238094228
