,date,y_volume_1520
75,20181001,89973
152,20181002,25579
229,20181004,108325
306,20181005,93813
383,20181008,111083
460,20181010,60172
537,20181011,277957
614,20181012,243242
691,20181015,46026
768,20181016,58887
845,20181017,87586
922,20181018,43488
999,20181019,64859
1076,20181022,83942
1153,20181023,578883
1230,20181024,121872
1307,20181025,223771
1384,20181026,108018
1461,20181029,91028
1538,20181030,187454
1615,20181031,124612
1692,20181101,149646
1769,20181102,176200
1846,20181105,160122
1923,20181106,129292
2000,20181107,50713
2077,20181108,113687
2154,20181109,114806
2231,20181112,61132
2308,20181113,48421
2385,20181114,70557
2450,20181115,22584
2539,20181116,152303
2616,20181119,125361
2693,20181120,79757
2770,20181121,26189
2847,20181122,34425
2924,20181123,48029
3001,20181126,36988
3078,20181127,20253
3155,20181128,48741
3232,20181129,76938
3309,20181130,77177
3386,20181203,191831
3463,20181204,92885
3540,20181205,80978
3617,20181206,121067
3694,20181207,78351
3771,20181210,176334
3848,20181211,61314
3925,20181212,163407
4002,20181213,227622
4079,20181214,68826
4156,20181217,52996
4233,20181218,191192
4310,20181219,83516
4387,20181220,116379
4464,20181221,52665
4541,20181224,53249
4618,20181226,128036
4695,20181227,48949
4772,20181228,121789
4837,20190102,105704
4914,20190103,66952
4991,20190104,85250
5068,20190107,49404
5145,20190108,163273
5222,20190109,35073
5299,20190110,152428
5376,20190111,36483
5453,20190114,50825
5530,20190115,121946
5607,20190116,70432
5684,20190117,22582
5761,20190118,42333
5838,20190121,30869
5915,20190122,31120
5992,20190123,71700
6069,20190124,17342
6146,20190125,79359
6223,20190128,110111
6300,20190129,227446
6377,20190130,184543
6454,20190131,63359
6531,20190201,116854
6608,20190207,45429
6685,20190208,91966
6762,20190211,471290
6839,20190212,439844
6916,20190213,21110
6993,20190214,78747
7070,20190215,99536
7147,20190218,90669
7224,20190219,62100
7301,20190220,211165
7378,20190221,42172
7455,20190222,19833
7532,20190225,182933
7609,20190226,32644
7686,20190227,21498
7763,20190228,67063
7840,20190304,67825
7917,20190305,116553
7994,20190306,103279
8071,20190307,51851
8148,20190308,61555
8225,20190311,44300
8302,20190312,53751
8379,20190313,76836
8456,20190314,42904
8533,20190315,21053
8610,20190318,83105
8687,20190319,32464
8764,20190320,150560
8841,20190321,76798
8918,20190322,62536
8995,20190325,204047
9072,20190326,101739
9149,20190327,74995
9226,20190328,38913
9303,20190329,107702
9380,20190401,24791
9457,20190402,22080
9534,20190403,162563
9611,20190404,199690
9688,20190405,187937
9765,20190408,59634
9842,20190409,50619
9919,20190410,112399
9996,20190411,169720
10073,20190412,111019
10150,20190415,30219
10227,20190416,12960
10304,20190417,25180
10381,20190418,97527
10458,20190419,31769
10535,20190422,83284
10612,20190423,60001
10689,20190424,101691
10766,20190425,40787
10843,20190426,20397
10920,20190429,50782
10997,20190430,88731
11074,20190502,19340
11151,20190503,67832
11228,20190507,101477
11305,20190508,38763
11382,20190509,286697
11459,20190510,73779
11536,20190513,50251
11613,20190514,481159
11690,20190515,30360
11767,20190516,270664
11844,20190517,352858
11921,20190520,55091
11998,20190521,40903
12075,20190522,37495
12152,20190523,27780
12229,20190524,43290
12306,20190527,43211
12383,20190528,23982
12460,20190529,127499
12537,20190530,93325
12614,20190531,49233
12691,20190603,74083
12768,20190604,276311
12845,20190605,41581
12922,20190607,79609
12999,20190610,32010
13076,20190611,32166
13153,20190612,30936
13230,20190613,75087
13307,20190614,38257
13384,20190617,32707
13461,20190618,65640
13538,20190619,43354
13615,20190620,91409
13692,20190621,71725
13769,20190624,45170
13846,20190625,157895
13923,20190626,207310
14000,20190627,109336
14077,20190628,37372
14154,20190701,78699
14231,20190702,431151
14308,20190703,92061
14385,20190704,98818
14462,20190705,40259
14539,20190708,20506
14616,20190709,15976
14693,20190710,48467
14770,20190711,97811
14847,20190712,36832
14924,20190715,27972
15001,20190716,67468
15078,20190717,61562
15155,20190718,38131
15232,20190719,41890
15309,20190722,28708
15386,20190723,23541
15463,20190724,49160
15540,20190725,25648
15617,20190726,7079
15694,20190729,62357
15771,20190730,91908
15848,20190731,44909
15925,20190801,65772
16002,20190802,101416
16079,20190805,343266
16156,20190806,181995
16233,20190807,101924
16310,20190808,140055
16387,20190809,15285
16464,20190812,19938
16541,20190813,63285
16618,20190814,79097
16695,20190816,27563
16772,20190819,114656
16849,20190820,109696
16926,20190821,60316
17003,20190822,65656
