,date,volume
223,20190829,255411
224,20190830,813932
225,20190902,200571
226,20190903,200267
227,20190904,250878
228,20190905,480006
229,20190906,243646
230,20190909,403237
231,20190910,455784
232,20190911,234860
233,20190916,361245
234,20190917,522567
235,20190918,275514
236,20190919,660261
237,20190920,438738
238,20190923,311377
239,20190924,492518
240,20190925,239522
241,20190926,426393
242,20190927,357186
243,20190930,455363
244,20191001,205473
245,20191002,262433
246,20191004,433835
247,20191007,323969
248,20191008,398596
249,20191010,642386
250,20191011,321877
251,20191014,351424
252,20191015,205220
253,20191016,576020
254,20191017,217749
255,20191018,592101
256,20191021,211241
257,20191022,446223
258,20191023,193365
259,20191024,172846
260,20191025,136753
261,20191028,370245
262,20191029,340104
263,20191030,495472
264,20191031,381207
265,20191101,381992
266,20191104,552851
267,20191105,225294
268,20191106,256447
269,20191107,509134
270,20191108,570938
271,20191111,458082
272,20191112,498862
273,20191113,264795
274,20191115,169120
275,20191118,382366
276,20191119,328731
277,20191120,390468
278,20191121,303953
279,20191122,486507
280,20191125,430193
281,20191126,335783
282,20191127,591220
283,20191128,389285
284,20191129,345874
285,20191202,377230
286,20191203,278184
287,20191204,608616
288,20191205,329381
289,20191206,712120
290,20191209,335030
291,20191210,151595
292,20191211,315369
293,20191212,317299
294,20191213,661250
295,20191216,579793
296,20191217,369122
297,20191218,380615
298,20191219,231835
299,20191220,210642
300,20191223,171829
301,20191224,157192
302,20191226,285429
303,20191227,527314
304,20191230,533598
305,20200103,365901
306,20200106,248449
307,20200107,348985
308,20200108,256105
309,20200109,215540
310,20200110,217596
311,20200113,223680
312,20200114,306980
313,20200115,326075
314,20200116,322213
315,20200117,639506
316,20200120,407558
317,20200121,176703
318,20200122,268600
319,20200123,528799
320,20200128,1126995
321,20200129,529857
322,20200130,541540
323,20200131,418923
324,20200203,757037
325,20200204,746506
326,20200205,1031362
327,20200206,439686
328,20200207,358347
329,20200210,459353
330,20200211,399183
331,20200212,206471
332,20200213,390524
333,20200214,436165
334,20200217,480675
335,20200218,507493
336,20200219,439765
337,20200220,425720
338,20200221,647633
339,20200224,1109675
340,20200225,826564
341,20200226,1362219
342,20200227,2224252
343,20200228,2461507
344,20200302,662264
345,20200303,1372867
346,20200304,683595
347,20200305,1171967
348,20200306,535954
349,20200309,1181314
350,20200310,1203855
351,20200311,859466
352,20200312,1393728
353,20200313,2002507
354,20200316,1582169
355,20200317,2638793
356,20200318,2707904
357,20200319,3464151
358,20200320,3840915
359,20200323,2501416
360,20200324,2841163
361,20200325,4173276
362,20200326,2774777
363,20200327,1640068
364,20200330,1463339
365,20200331,1446444
366,20200401,1413412
367,20200402,1947812
368,20200403,1388186
369,20200406,1507949
370,20200407,1738929
371,20200408,1293539
372,20200409,1275921
373,20200410,1482832
374,20200413,1681883
375,20200414,1401514
376,20200416,834549
377,20200417,1472416
378,20200420,1070908
379,20200421,993237
380,20200422,1332756
381,20200423,2765644
382,20200424,680951
383,20200427,777818
384,20200428,784797
385,20200429,769293
386,20200504,1144620
387,20200506,981789
388,20200507,566525
389,20200508,937425
390,20200511,620481
391,20200512,573205
392,20200513,961129
393,20200514,809468
394,20200515,689615
395,20200518,931064
396,20200519,1226658
397,20200520,666010
398,20200521,707583
399,20200522,950931
400,20200525,746045
401,20200526,769722
402,20200527,918497
403,20200528,1077550
404,20200529,766675
405,20200601,1161046
406,20200602,905140
407,20200603,1042472
408,20200604,2600093
409,20200605,1426777
410,20200608,1435815
411,20200609,1136879
412,20200610,859718
413,20200611,463831
414,20200612,1661064
415,20200615,1769552
416,20200616,2446178
417,20200617,1191464
418,20200618,863230
419,20200619,1829281
420,20200622,834554
421,20200623,1020119
422,20200624,1228940
423,20200625,1180265
424,20200626,3835062
425,20200629,1404728
426,20200630,1743615
427,20200701,670774
428,20200702,616685
429,20200703,441468
430,20200706,482224
431,20200707,1141603
432,20200708,629328
433,20200709,546913
434,20200710,644765
435,20200713,466043
436,20200714,539353
437,20200715,923273
438,20200716,594961
439,20200717,528802
440,20200720,454215
441,20200721,1023690
442,20200722,597474
443,20200723,841166
444,20200724,287587
445,20200727,700872
446,20200728,933020
447,20200729,1510232
448,20200730,693590
449,20200731,971927
450,20200803,569540
451,20200804,820340
452,20200805,410460
453,20200806,1068003
454,20200807,1216033
455,20200810,2515965
456,20200811,874427
457,20200812,1240522
458,20200813,1027779
459,20200814,1104487
460,20200818,989830
461,20200819,704627
462,20200820,636255
463,20200821,1084644
464,20200824,1039419
465,20200825,939704
466,20200826,533447
467,20200827,639429
468,20200828,727421
469,20200831,561194
470,20200901,802065
471,20200902,461829
472,20200903,875844
473,20200904,858709
474,20200907,722481
475,20200908,655125
476,20200909,531442
477,20200910,741551
478,20200911,851318
479,20200914,1245495
480,20200915,2142193
481,20200916,1135670
482,20200917,1489625
483,20200918,957619
484,20200921,714241
485,20200922,911955
486,20200923,1322686
487,20200924,1244960
488,20200925,1125861
489,20200928,455664
490,20200929,1177121
491,20201005,1233886
492,20201006,656481
493,20201007,628622
494,20201008,728533
495,20201012,816859
496,20201013,1196490
497,20201014,726368
498,20201015,520513
499,20201016,473406
500,20201019,937983
501,20201020,855537
502,20201021,1161973
503,20201022,763291
504,20201023,686974
505,20201026,906386
506,20201027,960113
507,20201028,869546
508,20201029,819770
509,20201030,1684241
510,20201102,1085565
511,20201103,533491
512,20201104,1404738
513,20201105,1442752
514,20201106,1240638
515,20201109,1373588
516,20201110,1681453
517,20201111,1148391
518,20201112,1849184
519,20201113,1192312
520,20201116,1720973
521,20201117,1130599
522,20201118,962463
523,20201119,1182057
524,20201120,1027709
525,20201123,842429
526,20201124,1138592
527,20201125,1596319
528,20201126,1070458
529,20201127,992796
530,20201130,1755167
531,20201201,1001943
532,20201202,1250387
533,20201204,1875175
534,20201207,2093561
535,20201208,1294875
536,20201209,2250767
537,20201210,1237857
538,20201211,2570300
539,20201214,1022541
540,20201215,956728
541,20201216,755369
542,20201217,945705
543,20201218,1275191
544,20201221,955541
545,20201222,869450
546,20201223,854048
547,20201224,1360084
548,20201228,1773568
549,20201229,2092599
550,20201230,1057287
551,20210105,1111143
552,20210106,1380100
553,20210107,1123861
554,20210108,1297138
555,20210111,2869154
556,20210112,2349281
557,20210113,1920632
558,20210114,1517140
559,20210115,1934703
560,20210118,2132151
561,20210119,1569746
562,20210120,1348678
563,20210121,1543443
564,20210122,1552535
565,20210125,1088432
566,20210126,1002494
567,20210127,1186459
568,20210128,1164930
569,20210129,1444355
570,20210201,1365463
571,20210202,1259327
572,20210203,1120342
573,20210204,1381139
574,20210205,2036866
575,20210208,921180
576,20210209,1056274
577,20210210,837417
578,20210215,1163116
579,20210216,1089839
580,20210217,3842898
581,20210218,930884
582,20210219,920960
583,20210222,942344
584,20210223,1030880
585,20210224,782079
586,20210225,1461014
587,20210226,1178564
588,20210302,1202334
589,20210303,594327
590,20210304,482467
591,20210305,921711
592,20210308,889430
593,20210309,768383
594,20210310,747486
595,20210311,744201
596,20210312,885066
597,20210315,922942
598,20210316,639020
599,20210317,378925
600,20210318,1372841
601,20210319,649541
602,20210322,440507
603,20210323,558402
604,20210324,784148
605,20210325,829368
606,20210326,755586
607,20210329,529089
608,20210330,675565
609,20210331,504266
610,20210401,626370
611,20210402,870540
612,20210405,571510
613,20210406,544691
614,20210407,547328
615,20210408,913075
616,20210409,1075632
617,20210412,583820
618,20210413,591179
619,20210414,397437
620,20210415,631589
621,20210416,595548
622,20210419,374298
623,20210420,387597
624,20210421,724020
625,20210422,957812
626,20210423,560889
627,20210426,399336
628,20210427,166806
629,20210428,299383
630,20210429,370832
631,20210430,409700
632,20210503,540834
633,20210504,483413
634,20210506,280254
635,20210507,384594
636,20210510,302971
637,20210511,487804
638,20210512,306386
639,20210513,731472
640,20210514,615515
641,20210517,408509
642,20210518,424371
643,20210520,441744
644,20210521,993330
645,20210524,596401
646,20210525,746972
647,20210526,452025
648,20210527,785263
649,20210528,592417
650,20210531,378316
651,20210601,403250
652,20210602,432716
653,20210603,576222
654,20210604,382301
655,20210607,580076
656,20210608,382268
657,20210609,440420
658,20210610,327732
659,20210611,560536
660,20210614,312828
661,20210615,234649
662,20210616,467839
663,20210617,576319
664,20210618,519927
665,20210621,450173
666,20210622,513226
667,20210623,628520
668,20210624,343417
669,20210625,380153
670,20210628,373637
671,20210629,349095
672,20210630,459164
673,20210701,498509
674,20210702,372081
675,20210705,362325
676,20210706,324774
677,20210707,477324
678,20210708,292583
679,20210709,830503
680,20210712,484660
681,20210713,473597
682,20210714,338937
683,20210715,183452
684,20210716,336694
685,20210719,468989
686,20210720,470411
687,20210721,331136
688,20210722,609467
689,20210723,269031
690,20210726,478626
691,20210727,377664
692,20210728,286263
693,20210729,655858
694,20210730,386100
695,20210802,447669
696,20210803,400362
697,20210804,671449
698,20210805,469452
699,20210806,317332
700,20210809,358803
701,20210810,336524
702,20210811,377789
703,20210812,468188
704,20210813,628531
705,20210817,356758
706,20210818,978399
707,20210819,707870
708,20210820,599248
709,20210823,584401
710,20210824,741650
711,20210825,428152
712,20210826,306940
713,20210827,461234
714,20210830,621071
715,20210831,382450
716,20210901,620757
717,20210902,277325
718,20210903,478924
719,20210906,312353
720,20210907,321569
721,20210908,234989
722,20210909,365248
723,20210910,511260
724,20210913,344023
725,20210914,486333
726,20210915,266688
727,20210916,440461
728,20210917,458158
729,20210923,515570
730,20210924,425033
731,20210927,280376
732,20210928,359748
733,20210929,745236
734,20210930,936727
735,20211001,306790
736,20211005,814430
737,20211006,793909
738,20211007,589895
739,20211008,654676
740,20211012,571983
741,20211013,512102
742,20211014,360092
743,20211015,644236
744,20211018,404343
745,20211019,374042
746,20211020,365051
747,20211021,356568
748,20211022,272193
749,20211025,345441
750,20211026,292686
751,20211027,298325
752,20211028,279860
753,20211029,391360
754,20211101,359549
755,20211102,572645
756,20211103,411412
757,20211104,691352
758,20211105,870941
759,20211108,399264
760,20211109,658299
761,20211110,414442
762,20211111,451552
763,20211112,492700
764,20211115,405553
765,20211116,284874
766,20211117,422921
767,20211119,655886
768,20211122,560775
769,20211123,418588
770,20211124,450085
771,20211125,301316
772,20211126,428015
773,20211129,611443
774,20211130,469016
775,20211201,908014
776,20211202,674330
777,20211203,617218
778,20211206,690151
779,20211207,885061
780,20211208,787103
781,20211209,418642
782,20211210,348730
783,20211213,295114
784,20211214,510763
785,20211215,297943
786,20211216,753633
787,20211217,344170
788,20211220,465011
789,20211221,673129
790,20211222,528788
791,20211223,317706
792,20211224,423235
793,20211227,295250
794,20211228,534247
795,20211229,637286
796,20211230,375490
797,20220104,483217
798,20220105,427220
799,20220106,451308
800,20220107,780767
801,20220110,469157
802,20220111,354079
803,20220112,424623
804,20220113,305979
805,20220114,397669
806,20220117,802035
807,20220118,421502
808,20220119,514092
809,20220120,350043
810,20220121,793835
811,20220124,607389
812,20220125,1463487
813,20220126,783398
814,20220127,409721
815,20220128,976023
816,20220203,848578
817,20220204,582894
818,20220207,488211
819,20220208,478233
820,20220209,470238
821,20220210,452182
822,20220211,430625
823,20220214,505480
824,20220215,414983
825,20220216,567164
826,20220217,374082
827,20220218,478373
828,20220221,563750
829,20220222,591103
830,20220223,452509
831,20220224,640143
832,20220225,967966
833,20220228,421561
834,20220302,441366
835,20220303,437796
836,20220304,389582
837,20220307,1090971
838,20220308,1104844
839,20220310,820293
840,20220311,655792
841,20220314,408237
842,20220315,602119
843,20220316,539833
844,20220317,623961
845,20220318,264073
846,20220321,900781
847,20220322,395736
848,20220323,638150
849,20220324,307877
850,20220325,486329
851,20220328,453391
852,20220329,357340
853,20220330,522381
854,20220331,314010
855,20220401,416089
856,20220404,556279
857,20220405,481108
858,20220406,356540
859,20220407,640790
860,20220408,502303
861,20220411,353917
862,20220412,357423
863,20220413,379013
864,20220414,283427
865,20220415,771944
866,20220418,733535
867,20220419,500923
868,20220420,831502
869,20220421,297201
870,20220422,571914
871,20220425,655779
872,20220426,496237
873,20220427,1176693
874,20220428,659356
875,20220429,739040
876,20220502,397171
877,20220503,626484
878,20220504,550503
879,20220506,679940
880,20220509,564439
881,20220510,972260
882,20220511,727909
883,20220512,637492
884,20220513,816569
885,20220516,784041
886,20220517,504963
887,20220518,620567
888,20220519,512924
889,20220520,477433
890,20220523,635410
891,20220524,360954
892,20220525,648398
893,20220526,465034
894,20220527,689525
895,20220530,509089
896,20220531,297910
897,20220602,451024
898,20220603,617864
899,20220607,481943
900,20220608,351633
901,20220609,263868
902,20220610,391894
903,20220613,948573
904,20220614,1006189
905,20220615,662061
906,20220616,833639
907,20220617,1202372
908,20220620,1192598
909,20220621,1004928
910,20220622,920720
911,20220623,837989
912,20220624,1347699
913,20220627,745008
914,20220628,574450
915,20220629,641830
916,20220630,617131
917,20220701,589594
918,20220704,809236
919,20220705,1162560
920,20220706,974968
921,20220707,1098151
922,20220708,818092
923,20220711,856039
924,20220712,739167
925,20220713,589262
926,20220714,358960
927,20220715,1079589
928,20220718,714209
929,20220719,436565
930,20220720,999689
931,20220721,655348
932,20220722,745514
933,20220725,601127
934,20220726,379771
935,20220727,348189
936,20220728,1029694
937,20220729,601330
938,20220801,504824
939,20220802,450830
940,20220803,577873
941,20220804,495907
942,20220805,670495
943,20220808,470325
944,20220809,349173
945,20220810,503429
946,20220811,736640
947,20220812,759789
948,20220816,769454
949,20220817,925032
950,20220818,649024
951,20220819,680312
952,20220822,622262
953,20220823,492909
954,20220824,430266
955,20220825,485389
956,20220826,676486
957,20220829,736942
958,20220830,415011
959,20220831,387256
960,20220901,1395035
961,20220902,1178154
962,20220905,645679
963,20220906,550418
964,20220907,1264676
965,20220908,490051
966,20220913,754489
967,20220914,810237
968,20220915,802347
969,20220916,2011955
970,20220919,709540
971,20220920,950946
972,20220921,556823
973,20220922,649023
974,20220923,909716
975,20220926,1179711
976,20220927,845085
977,20220928,684927
978,20220929,907048
979,20220930,669087
980,20221004,923501
981,20221005,1350094
982,20221006,884531
983,20221007,691454
984,20221011,857471
985,20221012,1701358
986,20221013,1155874
987,20221014,891713
988,20221017,744143
989,20221018,761899
990,20221019,799933
991,20221020,661943
992,20221021,1391105
993,20221024,971939
994,20221025,708912
995,20221026,535509
996,20221027,734208
997,20221028,1038405
998,20221031,1032013
999,20221101,580522
1000,20221102,872173
1001,20221103,815312
1002,20221104,632592
1003,20221107,1150249
1004,20221108,804419
1005,20221109,825407
1006,20221110,578050
1007,20221111,1448361
1008,20221114,1112885
1009,20221115,644904
1010,20221116,732487
1011,20221118,450908
1012,20221121,672760
1013,20221122,657131
1014,20221123,497626
1015,20221124,474928
1016,20221125,391352
1017,20221128,636807
1018,20221129,676664
1019,20221130,228001
1020,20221201,1080125
1021,20221202,654615
1022,20221205,626348
1023,20221206,454358
1024,20221207,437700
1025,20221208,565708
1026,20221209,718603
1027,20221212,515192
1028,20221213,467066
1029,20221214,549135
1030,20221215,610656
1031,20221216,582964
1032,20221219,500290
1033,20221220,380223
1034,20221221,409902
1035,20221222,319938
1036,20221223,332650
1037,20221226,132968
1038,20221227,271506
1039,20221228,632771
1040,20221229,287570
1041,20230103,1002305
1042,20230104,916796
1043,20230105,1135661
1044,20230106,657028
1045,20230109,1049981
1046,20230110,907499
1047,20230111,488303
1048,20230112,525511
1049,20230113,592096
1050,20230116,510754
1051,20230117,337028
1052,20230118,437523
1053,20230119,656319
1054,20230120,426726
1055,20230125,441183
1056,20230126,356942
1057,20230127,443602
1058,20230130,305239
1059,20230131,762455
1060,20230201,657365
1061,20230202,1182610
1062,20230203,601272
1063,20230206,524231
1064,20230207,584643
1065,20230208,597972
1066,20230209,299205
1067,20230210,923301
1068,20230213,1013989
1069,20230214,697808
1070,20230215,556690
1071,20230216,748867
1072,20230217,630311
1073,20230220,752482
1074,20230221,498979
1075,20230222,659142
1076,20230223,876982
1077,20230224,361207
1078,20230227,1046117
1079,20230228,475277
1080,20230302,1066909
1081,20230303,582067
1082,20230306,431860
1083,20230307,305752
1084,20230308,747718
1085,20230309,719150
1086,20230310,667025
1087,20230313,616761
1088,20230314,1223821
1089,20230315,795468
1090,20230316,730526
1091,20230317,825860
1092,20230320,410921
1093,20230321,571692
1094,20230322,548921
1095,20230323,357001
1096,20230324,544712
1097,20230327,617654
1098,20230328,411610
1099,20230329,222368
1100,20230330,476633
1101,20230331,338722
1102,20230403,334528
1103,20230404,726234
1104,20230405,426224
1105,20230406,328203
1106,20230407,709957
1107,20230410,722999
1108,20230411,394327
1109,20230412,477768
1110,20230413,457613
1111,20230414,505910
1112,20230417,420227
1113,20230418,497771
1114,20230419,337386
1115,20230420,377126
1116,20230421,515352
1117,20230424,536646
1118,20230425,230988
1119,20230426,338525
1120,20230427,497556
1121,20230428,593564
1122,20230502,579843
1123,20230503,313439
1124,20230504,279333
1125,20230508,444512
1126,20230509,186678
1127,20230510,213304
1128,20230511,281323
1129,20230512,339293
1130,20230515,232950
1131,20230516,260861
1132,20230517,251121
1133,20230518,316262
1134,20230519,293280
1135,20230522,288532
1136,20230523,324188
1137,20230524,180147
1138,20230525,221479
1139,20230526,461637
1140,20230530,469810
1141,20230531,240573
1142,20230601,358395
1143,20230602,319334
1144,20230605,604876
1145,20230607,405579
1146,20230608,183013
1147,20230609,528739
1148,20230612,260481
1149,20230613,270446
1150,20230614,357001
1151,20230615,185443
1152,20230616,236740
1153,20230619,142856
1154,20230620,191684
1155,20230621,276409
1156,20230622,206037
1157,20230623,601951
1158,20230626,150842
1159,20230627,629442
1160,20230628,337743
1161,20230629,377998
1162,20230630,432040
1163,20230703,351063
1164,20230704,215599
1165,20230705,250036
1166,20230706,323328
1167,20230707,424600
1168,20230710,365515
1169,20230711,475789
1170,20230712,180140
1171,20230713,399489
1172,20230714,388388
1173,20230717,224441
1174,20230718,389796
1175,20230719,299298
1176,20230720,284713
1177,20230721,419141
1178,20230724,297010
1179,20230725,416738
1180,20230726,165638
1181,20230727,260697
1182,20230728,285637
1183,20230731,292732
1184,20230801,484187
1185,20230802,334531
1186,20230803,486236
1187,20230804,384458
1188,20230807,329196
1189,20230808,580886
1190,20230809,701155
1191,20230810,194579
1192,20230811,205106
1193,20230814,338400
1194,20230816,372000
1195,20230817,652872
1196,20230818,807192
1197,20230821,314002
1198,20230822,566803
1199,20230823,407851
1200,20230824,437616
1201,20230825,447933
1202,20230828,208519
1203,20230829,335513
1204,20230830,255008
1205,20230831,143568
1206,20230901,243072
1207,20230904,190757
1208,20230905,79656
1209,20230906,184800
1210,20230907,195449
1211,20230908,144912
1212,20230911,311233
1213,20230912,252614
1214,20230913,264006
1215,20230914,210374
1216,20230915,210582
1217,20230918,357197
1218,20230919,364642
1219,20230920,342316
1220,20230921,474946
1221,20230922,694505
1222,20230925,234570
1223,20230926,1495529
1224,20230927,672709
1225,20231004,1879535
1226,20231005,474263
1227,20231006,491093
1228,20231010,469261
1229,20231011,592036
1230,20231012,603915
1231,20231013,311009
1232,20231016,204914
1233,20231017,369181
1234,20231018,397621
1235,20231019,321458
1236,20231020,802909
1237,20231023,477261
1238,20231024,462018
1239,20231025,626349
1240,20231026,562137
