,date,y_volume_0925
4,20181001,16222
81,20181002,7971
158,20181004,45689
235,20181005,66661
312,20181008,61925
389,20181010,14547
466,20181011,431912
543,20181012,280164
620,20181015,72070
697,20181016,13895
774,20181017,57410
851,20181018,38736
928,20181019,80528
1005,20181022,38885
1082,20181023,89753
1159,20181024,87565
1236,20181025,197326
1313,20181026,107316
1390,20181029,116586
1467,20181030,176137
1544,20181031,45006
1621,20181101,82492
1698,20181102,126679
1775,20181105,138944
1852,20181106,43086
1929,20181107,162799
2006,20181108,61227
2083,20181109,36063
2160,20181112,83189
2237,20181113,93129
2314,20181114,175295
2468,20181116,47773
2545,20181119,2002
2622,20181120,55049
2699,20181121,6580
2776,20181122,10059
2853,20181123,42429
2930,20181126,19809
3007,20181127,24757
3084,20181128,30166
3161,20181129,29649
3238,20181130,78850
3315,20181203,100021
3392,20181204,73661
3469,20181205,101092
3546,20181206,42906
3623,20181207,43569
3700,20181210,97070
3777,20181211,78031
3854,20181212,12627
3931,20181213,87232
4008,20181214,170345
4085,20181217,95645
4162,20181218,65660
4239,20181219,7879
4316,20181220,176885
4393,20181221,142141
4470,20181224,33150
4547,20181226,49429
4624,20181227,139007
4701,20181228,217856
4843,20190103,73651
4920,20190104,134220
4997,20190107,50278
5074,20190108,99614
5151,20190109,158232
5228,20190110,48105
5305,20190111,189718
5382,20190114,139039
5459,20190115,72019
5536,20190116,4607
5613,20190117,102100
5690,20190118,98750
5767,20190121,73421
5844,20190122,76658
5921,20190123,43715
5998,20190124,240513
6075,20190125,80004
6152,20190128,100503
6229,20190129,201016
6306,20190130,94599
6383,20190131,164588
6460,20190201,281916
6537,20190207,179346
6614,20190208,63478
6691,20190211,73188
6768,20190212,102626
6845,20190213,120541
6922,20190214,62992
6999,20190215,40131
7076,20190218,54192
7153,20190219,76146
7230,20190220,84780
7307,20190221,202950
7384,20190222,40608
7461,20190225,116590
7538,20190226,90180
7615,20190227,21052
7692,20190228,184310
7769,20190304,86188
7846,20190305,146605
7923,20190306,37631
8000,20190307,59354
8077,20190308,60922
8154,20190311,243679
8231,20190312,43992
8308,20190313,19921
8385,20190314,13587
8462,20190315,156293
8539,20190318,22223
8616,20190319,39129
8693,20190320,142351
8770,20190321,60964
8847,20190322,12885
8924,20190325,73472
9001,20190326,294755
9078,20190327,43979
9155,20190328,124675
9232,20190329,124807
9309,20190401,67888
9386,20190402,38144
9463,20190403,5375
9540,20190404,82389
9617,20190405,67118
9694,20190408,39086
9771,20190409,67958
9848,20190410,76358
9925,20190411,90372
10002,20190412,57247
10079,20190415,42537
10156,20190416,14653
10233,20190417,118154
10310,20190418,85226
10387,20190419,26835
10464,20190422,38530
10541,20190423,110774
10618,20190424,103295
10695,20190425,87718
10772,20190426,100567
10849,20190429,4795
10926,20190430,83008
11003,20190502,8531
11080,20190503,16457
11157,20190507,150023
11234,20190508,42571
11311,20190509,32303
11388,20190510,108842
11465,20190513,57868
11542,20190514,88341
11619,20190515,134849
11696,20190516,87316
11773,20190517,85712
11850,20190520,48126
11927,20190521,124027
12004,20190522,118190
12081,20190523,54291
12158,20190524,56035
12235,20190527,51406
12312,20190528,57601
12389,20190529,124263
12466,20190530,78944
12543,20190531,80355
12620,20190603,66736
12697,20190604,46604
12774,20190605,32567
12851,20190607,173044
12928,20190610,59786
13005,20190611,32473
13082,20190612,25056
13159,20190613,108170
13236,20190614,57845
13313,20190617,66429
13390,20190618,53501
13467,20190619,28991
13544,20190620,41268
13621,20190621,89361
13698,20190624,21709
13775,20190625,10800
13852,20190626,17051
13929,20190627,71315
14006,20190628,8191
14083,20190701,153092
14160,20190702,53666
14237,20190703,15022
14314,20190704,28784
14391,20190705,11755
14468,20190708,108014
14545,20190709,5178
14622,20190710,58235
14699,20190711,23849
14776,20190712,16333
14853,20190715,16783
14930,20190716,79520
15007,20190717,36909
15084,20190718,25304
