,date,y_volume_1445
68,20181001,44313
145,20181002,57101
222,20181004,141004
299,20181005,82242
376,20181008,60920
453,20181010,58363
530,20181011,236945
607,20181012,149053
684,20181015,16402
761,20181016,72481
838,20181017,112767
915,20181018,35712
992,20181019,57877
1069,20181022,49703
1146,20181023,103969
1223,20181024,42997
1300,20181025,129724
1377,20181026,168154
1454,20181029,119777
1531,20181030,80159
1608,20181031,147064
1685,20181101,13549
1762,20181102,152126
1839,20181105,18111
1916,20181106,85424
1993,20181107,69946
2070,20181108,61904
2147,20181109,115063
2224,20181112,44043
2301,20181113,26600
2378,20181114,21682
2443,20181115,14414
2532,20181116,20366
2609,20181119,70809
2686,20181120,25297
2763,20181121,70827
2840,20181122,94416
2917,20181123,16378
2994,20181126,45885
3071,20181127,124648
3148,20181128,56665
3225,20181129,37618
3302,20181130,111151
3379,20181203,77931
3456,20181204,258491
3533,20181205,121510
3610,20181206,79450
3687,20181207,151835
3764,20181210,225714
3841,20181211,131851
3918,20181212,288987
3995,20181213,167055
4072,20181214,89753
4149,20181217,163534
4226,20181218,58523
4303,20181219,208375
4380,20181220,77758
4457,20181221,126303
4534,20181224,33785
4611,20181226,126139
4688,20181227,114557
4765,20181228,93908
4830,20190102,106156
4907,20190103,145817
4984,20190104,115267
5061,20190107,84067
5138,20190108,31908
5215,20190109,23205
5292,20190110,65517
5369,20190111,89586
5446,20190114,18200
5523,20190115,44449
5600,20190116,125831
5677,20190117,144295
5754,20190118,22620
5831,20190121,96154
5908,20190122,37766
5985,20190123,28999
6062,20190124,52878
6139,20190125,88269
6216,20190128,83654
6293,20190129,132843
6370,20190130,227728
6447,20190131,52898
6524,20190201,103774
6601,20190207,38394
6678,20190208,118439
6755,20190211,181572
6832,20190212,128692
6909,20190213,61671
6986,20190214,50388
7063,20190215,116106
7140,20190218,131916
7217,20190219,50270
7294,20190220,192252
7371,20190221,18542
7448,20190222,32876
7525,20190225,18530
7602,20190226,34232
7679,20190227,277247
7756,20190228,123722
7833,20190304,53501
7910,20190305,56883
7987,20190306,53286
8064,20190307,293523
8141,20190308,45622
8218,20190311,91536
8295,20190312,63333
8372,20190313,149951
8449,20190314,149997
8526,20190315,22112
8603,20190318,89941
8680,20190319,20008
8757,20190320,262262
8834,20190321,61641
8911,20190322,33057
8988,20190325,16670
9065,20190326,24255
9142,20190327,53795
9219,20190328,12398
9296,20190329,53941
9373,20190401,35091
9450,20190402,20883
9527,20190403,31071
9604,20190404,59061
9681,20190405,55442
9758,20190408,50499
9835,20190409,36882
9912,20190410,23848
9989,20190411,32246
10066,20190412,15622
10143,20190415,21964
10220,20190416,12269
10297,20190417,34026
10374,20190418,73201
10451,20190419,36367
10528,20190422,117908
10605,20190423,21919
10682,20190424,353780
10759,20190425,3567
10836,20190426,3077
10913,20190429,29706
10990,20190430,35331
11067,20190502,12193
11144,20190503,22854
11221,20190507,40494
11298,20190508,17523
11375,20190509,108577
11452,20190510,69060
11529,20190513,58098
11606,20190514,67577
11683,20190515,46156
11760,20190516,126358
11837,20190517,59484
11914,20190520,31639
11991,20190521,101616
12068,20190522,40447
12145,20190523,22925
12222,20190524,36312
12299,20190527,50796
12376,20190528,39905
12453,20190529,79353
12530,20190530,18563
12607,20190531,102314
12684,20190603,34910
12761,20190604,35909
12838,20190605,28525
12915,20190607,61011
12992,20190610,28881
13069,20190611,40555
13146,20190612,23633
13223,20190613,61440
13300,20190614,20365
13377,20190617,12561
13454,20190618,32581
13531,20190619,25611
13608,20190620,62330
13685,20190621,19548
13762,20190624,72454
13839,20190625,24164
13916,20190626,36166
13993,20190627,67662
14070,20190628,95138
14147,20190701,23876
14224,20190702,11850
14301,20190703,63940
14378,20190704,41753
14455,20190705,31797
14532,20190708,38818
14609,20190709,26268
14686,20190710,34074
14763,20190711,29653
14840,20190712,184262
14917,20190715,5312
14994,20190716,76324
15071,20190717,38658
15148,20190718,13281
15225,20190719,23377
15302,20190722,25477
15379,20190723,28766
15456,20190724,115605
15533,20190725,19188
15610,20190726,26493
15687,20190729,17013
15764,20190730,45601
15841,20190731,39482
15918,20190801,29765
15995,20190802,61484
16072,20190805,212395
16149,20190806,96715
16226,20190807,30603
16303,20190808,38563
16380,20190809,82276
16457,20190812,6240
16534,20190813,19141
16611,20190814,30799
16688,20190816,20242
16765,20190819,11230
16842,20190820,17132
16919,20190821,10787
16996,20190822,46428
17073,20190823,46941
17150,20190826,35347
17227,20190827,49787
17304,20190828,16522
17381,20190829,22594
17458,20190830,85530
17535,20190902,31713
17612,20190903,49308
17689,20190904,12292
17766,20190905,11857
17843,20190906,27991
17920,20190909,13284
17997,20190910,25655
18074,20190911,52643
18151,20190916,20097
18228,20190917,43156
18305,20190918,25520
18382,20190919,28369
18459,20190920,56971
18536,20190923,22748
18613,20190924,83481
18690,20190925,18148
18767,20190926,63550
18844,20190927,81143
18921,20190930,95703
18998,20191001,74927
19075,20191002,82991
19152,20191004,36552
19229,20191007,19795
19306,20191008,4441
19383,20191010,47511
19460,20191011,56369
19537,20191014,56357
19614,20191015,6599
19691,20191016,11068
19768,20191017,30276
19845,20191018,45166
19922,20191021,30507
19999,20191022,62498
20076,20191023,24766
20153,20191024,52290
20230,20191025,19209
20307,20191028,46541
20384,20191029,37341
20461,20191030,108059
20538,20191031,162326
20615,20191101,153940
20692,20191104,35635
20769,20191105,22585
20846,20191106,106409
20923,20191107,20110
21000,20191108,37520
21077,20191111,119661
21154,20191112,84214
21231,20191113,63575
21296,20191114,8054
21385,20191115,38769
21462,20191118,10200
21539,20191119,16501
21616,20191120,36083
21693,20191121,67345
21770,20191122,83489
21847,20191125,76843
21924,20191126,29326
22001,20191127,36347
22078,20191128,42103
22155,20191129,37421
22232,20191202,8000
22309,20191203,10665
22386,20191204,17049
22463,20191205,53232
22540,20191206,110990
22617,20191209,25289
22694,20191210,67162
22771,20191211,47249
22848,20191212,156608
