,date,y_volume_1015
14,20181001,43459
91,20181002,28551
168,20181004,88905
245,20181005,66675
322,20181008,77766
399,20181010,35808
476,20181011,136053
553,20181012,32396
630,20181015,63964
707,20181016,32810
784,20181017,9640
861,20181018,18988
938,20181019,28909
1015,20181022,22570
1092,20181023,65885
1169,20181024,22768
1246,20181025,158786
1323,20181026,22748
1400,20181029,77374
1477,20181030,50925
1554,20181031,73488
1631,20181101,79230
1708,20181102,37641
1785,20181105,55317
1862,20181106,65135
1939,20181107,20626
2016,20181108,12773
2093,20181109,44370
2170,20181112,11423
2247,20181113,50807
2324,20181114,69234
2389,20181115,134417
2478,20181116,32412
2555,20181119,54330
2632,20181120,59797
2709,20181121,53872
2786,20181122,112826
2863,20181123,44374
2940,20181126,87973
3017,20181127,16199
3094,20181128,18323
3171,20181129,44560
3248,20181130,22019
3325,20181203,87328
3402,20181204,68813
3479,20181205,28008
3556,20181206,46799
3633,20181207,55839
3710,20181210,107970
3787,20181211,140382
3864,20181212,63560
3941,20181213,353977
4018,20181214,109667
4095,20181217,19536
4172,20181218,133677
4249,20181219,230468
4326,20181220,159726
4403,20181221,105867
4480,20181224,117940
4557,20181226,67021
4634,20181227,70085
4711,20181228,25889
4776,20190102,135500
4853,20190103,14628
4930,20190104,36737
5007,20190107,26850
5084,20190108,20689
5161,20190109,35465
5238,20190110,4387
5315,20190111,14538
5392,20190114,17734
5469,20190115,31010
5546,20190116,54434
5623,20190117,16541
5700,20190118,32384
5777,20190121,73351
5854,20190122,172788
5931,20190123,32287
6008,20190124,23768
6085,20190125,71578
6162,20190128,11700
6239,20190129,26834
6316,20190130,78188
6393,20190131,103349
6470,20190201,57234
6547,20190207,91868
6624,20190208,189154
6701,20190211,44978
6778,20190212,165150
6855,20190213,31188
6932,20190214,49610
7009,20190215,14693
7086,20190218,34932
7163,20190219,28785
7240,20190220,170509
7317,20190221,30042
7394,20190222,79242
7471,20190225,126992
7548,20190226,3030
7625,20190227,7700
7702,20190228,27060
7779,20190304,40286
7856,20190305,49876
7933,20190306,130640
8010,20190307,50297
8087,20190308,17548
8164,20190311,34869
8241,20190312,20486
8318,20190313,65996
8395,20190314,40381
8472,20190315,91033
8549,20190318,66878
8626,20190319,35039
8703,20190320,66801
8780,20190321,66319
8857,20190322,4572
8934,20190325,44145
9011,20190326,13305
9088,20190327,76534
9165,20190328,94939
9242,20190329,52699
9319,20190401,80212
9396,20190402,83243
9473,20190403,98549
