,date,y_volume_1305
48,20181001,17123
125,20181002,22928
202,20181004,29947
279,20181005,16000
356,20181008,23902
433,20181010,42050
510,20181011,25082
587,20181012,209701
664,20181015,21896
741,20181016,19852
818,20181017,20863
895,20181018,24002
972,20181019,14658
1049,20181022,47349
1126,20181023,67990
1203,20181024,18803
1280,20181025,108097
1357,20181026,83759
1434,20181029,41959
1511,20181030,96332
1588,20181031,28931
1665,20181101,13200
1742,20181102,14584
1819,20181105,9921
1896,20181106,31880
1973,20181107,13787
2050,20181108,62381
2127,20181109,25646
2204,20181112,52283
2281,20181113,120807
2358,20181114,12921
2423,20181115,1238
2512,20181116,14251
2589,20181119,3494
2666,20181120,5511
2743,20181121,5108
2820,20181122,22409
2897,20181123,8623
2974,20181126,29092
3051,20181127,6254
3128,20181128,5542
3205,20181129,19136
3282,20181130,13343
3359,20181203,13950
3436,20181204,7287
3513,20181205,173638
3590,20181206,55702
3667,20181207,16531
3744,20181210,37112
3821,20181211,194145
3898,20181212,98611
3975,20181213,89911
4052,20181214,234214
4129,20181217,37562
4206,20181218,29414
4283,20181219,66769
4360,20181220,27803
4437,20181221,25058
4514,20181224,98278
4591,20181226,8797
4668,20181227,14114
4745,20181228,20679
4810,20190102,104903
4887,20190103,5194
4964,20190104,38090
5041,20190107,11664
5118,20190108,26030
5195,20190109,24514
5272,20190110,39035
5349,20190111,40081
5426,20190114,1542
5503,20190115,11032
5580,20190116,5011
5657,20190117,38066
5734,20190118,3434
5811,20190121,8989
5888,20190122,31600
5965,20190123,18868
6042,20190124,25009
6119,20190125,116730
6196,20190128,62780
6273,20190129,13808
6350,20190130,65942
6427,20190131,16090
6504,20190201,43018
6581,20190207,43661
6658,20190208,39848
6735,20190211,4392
6812,20190212,13036
6889,20190213,11744
6966,20190214,27972
7043,20190215,11827
7120,20190218,72342
7197,20190219,30327
7274,20190220,6260
7351,20190221,14986
7428,20190222,6254
7505,20190225,21793
7582,20190226,6383
7659,20190227,13053
7736,20190228,22720
7813,20190304,16159
7890,20190305,11723
7967,20190306,15258
8044,20190307,22779
8121,20190308,14202
8198,20190311,183747
8275,20190312,55424
8352,20190313,18492
8429,20190314,10483
8506,20190315,14598
8583,20190318,10413
8660,20190319,14893
8737,20190320,13172
8814,20190321,59010
8891,20190322,5809
8968,20190325,1029
9045,20190326,18070
9122,20190327,46155
9199,20190328,7031
9276,20190329,48004
9353,20190401,10539
9430,20190402,8532
9507,20190403,12895
9584,20190404,31185
9661,20190405,5074
9738,20190408,52784
9815,20190409,29588
9892,20190410,4231
9969,20190411,42593
10046,20190412,18694
10123,20190415,33565
10200,20190416,4225
10277,20190417,20152
10354,20190418,17785
10431,20190419,14370
10508,20190422,11166
10585,20190423,6031
10662,20190424,16341
10739,20190425,1623
10816,20190426,15781
10893,20190429,13724
10970,20190430,66276
11047,20190502,4626
11124,20190503,13209
11201,20190507,21161
11278,20190508,7311
11355,20190509,12632
11432,20190510,87804
11509,20190513,40884
11586,20190514,163773
11663,20190515,10437
11740,20190516,29149
11817,20190517,40232
11894,20190520,3621
11971,20190521,35685
12048,20190522,52787
12125,20190523,7189
12202,20190524,22685
12279,20190527,8443
12356,20190528,8879
12433,20190529,62088
12510,20190530,16408
12587,20190531,84079
12664,20190603,25020
12741,20190604,4769
12818,20190605,52726
12895,20190607,18763
12972,20190610,3712
13049,20190611,5167
13126,20190612,3783
13203,20190613,74206
13280,20190614,15032
13357,20190617,19975
13434,20190618,11101
13511,20190619,26676
13588,20190620,10187
13665,20190621,17890
13742,20190624,4579
13819,20190625,24723
13896,20190626,14662
13973,20190627,57366
14050,20190628,51822
14127,20190701,11578
14204,20190702,5589
14281,20190703,8513
14358,20190704,32022
14435,20190705,13554
14512,20190708,22357
14589,20190709,6287
14666,20190710,37844
14743,20190711,17159
14820,20190712,42360
14897,20190715,2627
14974,20190716,18020
15051,20190717,18065
15128,20190718,6856
15205,20190719,64544
15282,20190722,11242
15359,20190723,20496
15436,20190724,6178
15513,20190725,6684
15590,20190726,26312
15667,20190729,12498
15744,20190730,11188
15821,20190731,26973
15898,20190801,12837
15975,20190802,51588
16052,20190805,136391
16129,20190806,113387
16206,20190807,17131
16283,20190808,23839
16360,20190809,8223
16437,20190812,25068
16514,20190813,13543
16591,20190814,58752
16668,20190816,10939
16745,20190819,25581
16822,20190820,23408
16899,20190821,7108
16976,20190822,22507
17053,20190823,24794
17130,20190826,9246
17207,20190827,5098
17284,20190828,18862
17361,20190829,2902
17438,20190830,47407
17515,20190902,1404
17592,20190903,20580
17669,20190904,26384
17746,20190905,12684
17823,20190906,28556
17900,20190909,26523
17977,20190910,13417
18054,20190911,12971
18131,20190916,26745
18208,20190917,19325
18285,20190918,10276
18362,20190919,87770
18439,20190920,9781
18516,20190923,34466
18593,20190924,22876
18670,20190925,29899
18747,20190926,115847
18824,20190927,5375
18901,20190930,34739
18978,20191001,6764
19055,20191002,11442
19132,20191004,20247
19209,20191007,12390
19286,20191008,21024
19363,20191010,35990
19440,20191011,31734
19517,20191014,21802
19594,20191015,727
19671,20191016,4724
19748,20191017,5924
19825,20191018,18704
19902,20191021,11750
19979,20191022,23039
20056,20191023,20315
20133,20191024,23936
20210,20191025,27569
20287,20191028,15151
20364,20191029,50288
20441,20191030,68014
20518,20191031,17393
20595,20191101,19179
20672,20191104,16935
20749,20191105,3984
20826,20191106,42532
20903,20191107,46042
20980,20191108,2215
21057,20191111,52229
21134,20191112,11943
21211,20191113,15203
21276,20191114,5588
21365,20191115,7050
21442,20191118,28483
21519,20191119,27206
21596,20191120,28205
21673,20191121,22311
21750,20191122,4534
21827,20191125,29194
21904,20191126,22134
21981,20191127,2904
22058,20191128,30491
22135,20191129,78131
22212,20191202,3097
22289,20191203,11868
22366,20191204,56035
22443,20191205,36403
22520,20191206,113634
22597,20191209,25706
22674,20191210,57908
22751,20191211,82108
22828,20191212,11203
22905,20191213,46579
22982,20191216,662
23059,20191217,11457
23136,20191218,31280
23213,20191219,16991
23290,20191220,3775
23367,20191223,10139
23444,20191224,13231
23521,20191226,56289
23598,20191227,63832
23675,20191230,21243
23740,20200102,21506
23817,20200103,40667
23894,20200106,44765
23971,20200107,54000
24048,20200108,38844
24125,20200109,32001
24202,20200110,84798
24279,20200113,50424
24356,20200114,52968
24433,20200115,14371
24510,20200116,7938
24587,20200117,69930
24664,20200120,53735
24741,20200121,22302
24818,20200122,27058
24895,20200123,11550
24972,20200128,64979
25049,20200129,20247
25126,20200130,67842
25203,20200131,46238
25280,20200203,64107
25357,20200204,14140
25434,20200205,46428
25511,20200206,46016
25588,20200207,12076
25665,20200210,14746
25742,20200211,29438
25819,20200212,9372
25896,20200213,18531
25973,20200214,22138
26050,20200217,4938
26127,20200218,26369
26204,20200219,15513
26281,20200220,26482
26358,20200221,10752
26435,20200224,129945
26512,20200225,15501
26589,20200226,45589
26666,20200227,50517
26743,20200228,217269
26820,20200302,115661
26897,20200303,50560
26974,20200304,49217
27051,20200305,18401
27128,20200306,45499
27205,20200309,27812
27282,20200310,131835
27359,20200311,68307
27436,20200312,179804
27508,20200313,89817
27585,20200316,371740
27662,20200317,889895
27739,20200318,73016
27811,20200319,402234
27888,20200320,120672
27965,20200323,267703
28042,20200324,190255
28119,20200325,140441
28196,20200326,84048
28273,20200327,95659
28350,20200330,84451
28427,20200331,237597
28504,20200401,282949
28581,20200402,169314
28658,20200403,131421
28735,20200406,33646
28812,20200407,111197
28889,20200408,54596
28966,20200409,41177
29043,20200410,84750
29120,20200413,289826
29197,20200414,76413
29274,20200416,65168
29351,20200417,120414
29428,20200420,9772
29505,20200421,122075
29582,20200422,347917
29659,20200423,39607
29736,20200424,54735
29813,20200427,51622
29890,20200428,28181
