,date,y_volume_1355
58,20181001,12075
135,20181002,20866
212,20181004,112660
289,20181005,166026
366,20181008,4164
443,20181010,42212
520,20181011,68094
597,20181012,160648
674,20181015,35112
751,20181016,38953
828,20181017,39993
905,20181018,20315
982,20181019,50650
1059,20181022,57757
1136,20181023,102936
1213,20181024,98418
1290,20181025,119278
1367,20181026,124473
1444,20181029,36515
1521,20181030,62197
1598,20181031,20802
1675,20181101,34259
1752,20181102,180824
1829,20181105,36262
1906,20181106,42275
1983,20181107,48943
2060,20181108,173831
2137,20181109,10808
2214,20181112,62255
2291,20181113,28810
2368,20181114,28806
2433,20181115,56360
2522,20181116,22211
2599,20181119,30640
2676,20181120,65223
2753,20181121,29021
2830,20181122,171151
2907,20181123,25691
2984,20181126,9356
3061,20181127,79111
3138,20181128,4316
3215,20181129,21664
3292,20181130,15014
3369,20181203,83237
3446,20181204,124143
3523,20181205,6431
3600,20181206,34309
3677,20181207,155755
3754,20181210,286838
3831,20181211,139638
3908,20181212,284684
3985,20181213,58534
4062,20181214,67910
4139,20181217,74361
4216,20181218,71212
4293,20181219,194569
4370,20181220,66633
4447,20181221,81671
4524,20181224,98869
4601,20181226,177315
4678,20181227,45159
4755,20181228,35159
4820,20190102,21996
4897,20190103,6235
4974,20190104,30631
5051,20190107,10581
5128,20190108,28864
5205,20190109,44678
5282,20190110,30602
5359,20190111,27921
5436,20190114,3550
5513,20190115,24624
5590,20190116,62811
5667,20190117,25634
5744,20190118,3170
5821,20190121,7693
5898,20190122,24105
5975,20190123,27807
6052,20190124,21853
6129,20190125,46652
6206,20190128,75921
6283,20190129,62452
6360,20190130,107144
6437,20190131,122514
6514,20190201,36555
6591,20190207,62062
6668,20190208,63209
6745,20190211,69869
6822,20190212,201939
6899,20190213,12326
6976,20190214,39292
7053,20190215,40183
7130,20190218,63900
7207,20190219,16665
7284,20190220,37927
7361,20190221,21299
7438,20190222,3801
7515,20190225,24266
7592,20190226,22549
7669,20190227,25808
7746,20190228,46358
7823,20190304,13392
7900,20190305,15114
7977,20190306,92606
8054,20190307,298896
8131,20190308,69578
8208,20190311,25984
8285,20190312,11697
8362,20190313,183521
8439,20190314,12049
8516,20190315,49302
8593,20190318,138548
8670,20190319,68061
8747,20190320,67298
8824,20190321,31058
8901,20190322,18208
8978,20190325,2519
9055,20190326,24770
9132,20190327,6404
9209,20190328,110082
