,date,volume
119,20190401,601372
120,20190402,506491
121,20190403,156540
122,20190404,455231
123,20190405,640722
124,20190408,429373
125,20190409,644578
126,20190410,775083
127,20190411,610065
128,20190412,507045
129,20190415,786390
130,20190416,697175
131,20190417,814117
132,20190418,706438
133,20190419,787985
134,20190422,610440
135,20190423,1112090
136,20190424,516418
137,20190425,811983
138,20190426,748043
139,20190429,222525
140,20190430,604552
141,20190502,119935
142,20190503,219237
143,20190507,893538
144,20190508,358667
145,20190509,244930
146,20190510,789289
147,20190513,528081
148,20190514,936243
149,20190515,1141087
150,20190516,942766
151,20190517,559567
152,20190520,705514
153,20190521,1133855
154,20190522,542293
155,20190523,736537
156,20190524,587965
157,20190527,597987
158,20190528,587008
159,20190529,780918
160,20190530,637926
161,20190531,1052387
162,20190603,559672
163,20190604,400037
164,20190605,609979
165,20190607,773505
166,20190610,554778
167,20190611,317157
168,20190612,417431
169,20190613,448229
170,20190614,444588
171,20190617,309734
172,20190618,353670
173,20190619,435893
174,20190620,320827
175,20190621,514838
176,20190624,192673
177,20190625,354294
178,20190626,185405
179,20190627,389495
180,20190628,231085
181,20190701,668901
182,20190702,540424
183,20190703,210830
184,20190704,326219
185,20190705,320235
186,20190708,762045
187,20190709,319586
188,20190710,309238
189,20190711,455209
190,20190712,280783
191,20190715,287142
192,20190716,316993
193,20190717,334898
194,20190718,208944
195,20190719,414597
196,20190722,217085
197,20190723,432852
198,20190724,223265
199,20190725,630790
200,20190726,301676
201,20190729,431640
202,20190730,840415
203,20190731,190779
204,20190801,179626
205,20190802,799838
206,20190805,912897
207,20190806,1197635
208,20190807,620951
209,20190808,451580
210,20190809,721519
211,20190812,288805
212,20190813,403746
213,20190814,823106
214,20190816,412530
215,20190819,357520
216,20190820,268726
217,20190821,855668
218,20190822,602798
219,20190823,376562
220,20190826,590247
221,20190827,723032
222,20190828,313411
223,20190829,376485
224,20190830,830421
225,20190902,208350
226,20190903,282343
227,20190904,273612
228,20190905,524967
229,20190906,276732
230,20190909,453441
231,20190910,585981
232,20190911,269524
233,20190916,474125
234,20190917,667367
235,20190918,297953
236,20190919,734839
237,20190920,487162
238,20190923,351046
239,20190924,582677
240,20190925,291346
241,20190926,465667
242,20190927,390150
243,20190930,465478
244,20191001,221106
245,20191002,296613
246,20191004,503112
247,20191007,397147
248,20191008,464610
249,20191010,763742
250,20191011,350017
251,20191014,390475
252,20191015,257433
253,20191016,671145
254,20191017,234367
255,20191018,719275
256,20191021,218400
257,20191022,511552
258,20191023,306418
259,20191024,199311
260,20191025,145936
261,20191028,400888
262,20191029,356189
263,20191030,509072
264,20191031,516323
265,20191101,406042
266,20191104,668579
267,20191105,271046
268,20191106,283602
269,20191107,568794
270,20191108,626698
271,20191111,502990
272,20191112,557604
273,20191113,281051
274,20191115,190204
275,20191118,400201
276,20191119,400456
277,20191120,447082
278,20191121,384903
279,20191122,541466
280,20191125,465802
281,20191126,368703
282,20191127,682147
283,20191128,476133
284,20191129,426558
285,20191202,402182
286,20191203,309668
287,20191204,627344
288,20191205,341658
289,20191206,805153
290,20191209,353405
291,20191210,326265
292,20191211,355431
293,20191212,339848
294,20191213,729181
295,20191216,631300
296,20191217,384537
297,20191218,426040
298,20191219,253173
299,20191220,233947
300,20191223,204470
301,20191224,169219
302,20191226,327789
303,20191227,634021
304,20191230,558553
305,20200103,417701
306,20200106,284478
307,20200107,382508
308,20200108,310744
309,20200109,234940
310,20200110,226590
311,20200113,243791
312,20200114,337431
313,20200115,353042
314,20200116,400946
315,20200117,704261
316,20200120,467080
317,20200121,215452
318,20200122,314697
319,20200123,565733
320,20200128,1200623
321,20200129,562252
322,20200130,668845
323,20200131,501206
324,20200203,941095
325,20200204,846880
326,20200205,1190662
327,20200206,523577
328,20200207,408013
329,20200210,475783
330,20200211,433719
331,20200212,287580
332,20200213,429176
333,20200214,524304
334,20200217,523581
335,20200218,532761
336,20200219,562560
337,20200220,588449
338,20200221,691524
339,20200224,1311519
340,20200225,1197210
341,20200226,1479370
342,20200227,2355765
343,20200228,2627864
344,20200302,902018
345,20200303,1493616
346,20200304,734416
347,20200305,1386977
348,20200306,597933
349,20200309,1257359
350,20200310,1345608
351,20200311,981733
352,20200312,1582304
353,20200313,2282035
354,20200316,1885099
355,20200317,2972898
356,20200318,3010329
357,20200319,3893003
358,20200320,4351753
359,20200323,2976714
360,20200324,3326764
361,20200325,4598779
362,20200326,3145914
363,20200327,1898283
364,20200330,1703122
365,20200331,1661044
366,20200401,1595194
367,20200402,2222554
368,20200403,1546931
369,20200406,1691198
370,20200407,1920488
371,20200408,1714292
372,20200409,1474960
373,20200410,1856805
374,20200413,2135008
375,20200414,1603889
376,20200416,1026085
377,20200417,1606341
378,20200420,1186973
379,20200421,1196326
380,20200422,1508562
381,20200423,3122342
382,20200424,781414
383,20200427,890297
384,20200428,846003
385,20200429,862670
386,20200504,1264083
387,20200506,1237236
388,20200507,615604
389,20200508,1024137
390,20200511,744942
391,20200512,704249
392,20200513,996617
393,20200514,858639
394,20200515,727887
395,20200518,1042372
396,20200519,1336982
397,20200520,710233
398,20200521,773513
399,20200522,1020289
400,20200525,805456
401,20200526,851285
402,20200527,1073770
403,20200528,1229104
404,20200529,838582
405,20200601,1295923
406,20200602,1029078
407,20200603,1275755
408,20200604,2955672
409,20200605,1546752
410,20200608,1695023
411,20200609,1290282
412,20200610,1034957
413,20200611,557906
414,20200612,1830493
415,20200615,1913769
416,20200616,2669627
417,20200617,1350477
418,20200618,988892
419,20200619,2067415
420,20200622,968117
421,20200623,1095240
422,20200624,1393289
423,20200625,1313555
424,20200626,4176916
425,20200629,1666343
426,20200630,1907460
427,20200701,751539
428,20200702,700627
429,20200703,479761
430,20200706,518243
431,20200707,1215797
432,20200708,702777
433,20200709,594212
434,20200710,753743
435,20200713,545269
436,20200714,654814
437,20200715,971921
438,20200716,636484
439,20200717,549701
440,20200720,478714
441,20200721,1139532
442,20200722,681319
443,20200723,978599
444,20200724,316582
445,20200727,778233
446,20200728,1033256
447,20200729,1849506
448,20200730,895800
449,20200731,1050365
450,20200803,605668
451,20200804,997004
452,20200805,563853
453,20200806,1446873
454,20200807,1319703
455,20200810,2881355
456,20200811,914416
457,20200812,1569059
458,20200813,1220801
459,20200814,1276302
460,20200818,1161976
461,20200819,742318
462,20200820,680500
463,20200821,1156741
464,20200824,1077426
465,20200825,994163
466,20200826,698131
467,20200827,804799
468,20200828,799165
469,20200831,622893
470,20200901,996973
471,20200902,590220
472,20200903,1010935
473,20200904,944575
474,20200907,978749
475,20200908,789130
476,20200909,571852
477,20200910,941586
478,20200911,1140660
479,20200914,1418130
480,20200915,2698173
481,20200916,1172739
482,20200917,1891546
483,20200918,1128255
484,20200921,853480
485,20200922,1082584
486,20200923,1578725
487,20200924,1417465
488,20200925,1319024
489,20200928,486102
490,20200929,1248484
491,20201005,1430714
492,20201006,765936
493,20201007,678649
494,20201008,839779
495,20201012,905562
496,20201013,1434375
497,20201014,847735
498,20201015,612073
499,20201016,555534
500,20201019,1026539
501,20201020,954515
502,20201021,1405438
503,20201022,854176
504,20201023,781582
505,20201026,974196
506,20201027,1070633
507,20201028,1044005
508,20201029,926683
509,20201030,1930506
510,20201102,1209737
511,20201103,671432
512,20201104,1666480
513,20201105,1570647
514,20201106,1452333
515,20201109,1443902
516,20201110,1882825
517,20201111,1242299
518,20201112,1931395
519,20201113,1590693
520,20201116,1991514
521,20201117,1323663
522,20201118,1094389
523,20201119,1290661
524,20201120,1135819
525,20201123,1052031
526,20201124,1350907
527,20201125,1860415
528,20201126,1231515
529,20201127,1103903
530,20201130,2025435
531,20201201,1140123
532,20201202,1481708
533,20201204,1973705
534,20201207,2429340
535,20201208,1706059
536,20201209,2522513
537,20201210,1601050
538,20201211,2819724
539,20201214,1188593
540,20201215,1116336
541,20201216,866341
542,20201217,1117532
543,20201218,1395184
544,20201221,1060244
545,20201222,983894
546,20201223,982270
547,20201224,1622278
548,20201228,2037024
549,20201229,2343329
550,20201230,1171566
551,20210105,1215620
552,20210106,1606112
553,20210107,1207463
554,20210108,1429454
555,20210111,3123047
556,20210112,2708433
557,20210113,2222011
558,20210114,1700170
559,20210115,2113587
560,20210118,2301941
561,20210119,1677785
562,20210120,1491538
563,20210121,1719731
564,20210122,1756892
565,20210125,1224215
566,20210126,1184910
567,20210127,1532121
568,20210128,1376017
569,20210129,1658460
570,20210201,1564927
571,20210202,1399626
572,20210203,1374623
573,20210204,1945185
574,20210205,2187501
575,20210208,999775
576,20210209,1212633
577,20210210,897258
578,20210215,1260551
579,20210216,1246491
580,20210217,4028546
581,20210218,1001682
582,20210219,1049665
583,20210222,1063998
584,20210223,1244216
585,20210224,1003131
586,20210225,1628694
587,20210226,1310624
588,20210302,1273746
589,20210303,655651
590,20210304,549136
591,20210305,1031028
592,20210308,990232
593,20210309,929673
594,20210310,807899
595,20210311,819032
596,20210312,984377
597,20210315,1038443
598,20210316,752600
599,20210317,478243
600,20210318,1460100
601,20210319,728001
602,20210322,512524
603,20210323,731792
604,20210324,843900
605,20210325,962173
606,20210326,872104
607,20210329,562650
608,20210330,737468
609,20210331,656669
610,20210401,701860
611,20210402,907511
612,20210405,608864
613,20210406,593599
614,20210407,589115
615,20210408,1056856
616,20210409,1152621
617,20210412,775842
618,20210413,661408
619,20210414,466917
620,20210415,807047
621,20210416,634186
622,20210419,463808
623,20210420,424397
624,20210421,947515
625,20210422,1077190
626,20210423,613361
627,20210426,460686
628,20210427,225041
629,20210428,386905
630,20210429,504273
631,20210430,502209
632,20210503,612188
633,20210504,545518
634,20210506,312301
635,20210507,413786
636,20210510,328274
637,20210511,543653
638,20210512,362747
639,20210513,792780
640,20210514,689924
641,20210517,470168
642,20210518,459299
643,20210520,473561
644,20210521,1104909
645,20210524,650381
646,20210525,870973
647,20210526,488850
648,20210527,889411
649,20210528,644826
650,20210531,417313
651,20210601,538330
652,20210602,472873
653,20210603,662660
654,20210604,486815
655,20210607,679248
656,20210608,416878
657,20210609,479249
658,20210610,352319
659,20210611,639492
660,20210614,327275
661,20210615,264187
662,20210616,483252
663,20210617,727474
664,20210618,555076
665,20210621,576552
666,20210622,564186
667,20210623,678348
668,20210624,742343
669,20210625,541338
670,20210628,396946
671,20210629,412574
672,20210630,474685
673,20210701,540033
674,20210702,398697
675,20210705,418435
676,20210706,359511
677,20210707,553369
678,20210708,334654
679,20210709,1014777
680,20210712,548152
681,20210713,517049
682,20210714,377245
683,20210715,215758
684,20210716,353000
685,20210719,562619
686,20210720,510689
687,20210721,391231
688,20210722,668797
689,20210723,346471
690,20210726,533551
691,20210727,402914
692,20210728,317146
693,20210729,695396
694,20210730,404809
695,20210802,543105
696,20210803,457361
697,20210804,711622
698,20210805,630865
699,20210806,423050
700,20210809,385109
701,20210810,427522
702,20210811,473527
703,20210812,515343
704,20210813,678503
705,20210817,461646
706,20210818,1109106
707,20210819,780395
708,20210820,652019
709,20210823,679869
710,20210824,838739
711,20210825,494662
712,20210826,382054
713,20210827,484852
714,20210830,716070
715,20210831,450703
716,20210901,674497
717,20210902,399388
718,20210903,519764
719,20210906,344003
720,20210907,365397
721,20210908,325093
722,20210909,436418
723,20210910,637382
724,20210913,391736
725,20210914,540985
726,20210915,324685
727,20210916,501205
728,20210917,487782
729,20210923,640996
730,20210924,484871
731,20210927,327431
732,20210928,429249
733,20210929,819127
734,20210930,1061462
735,20211001,356816
736,20211005,907669
737,20211006,940744
738,20211007,652717
739,20211008,777813
740,20211012,649114
741,20211013,559471
742,20211014,384738
743,20211015,758319
744,20211018,443962
745,20211019,410113
746,20211020,416213
747,20211021,368144
748,20211022,293690
749,20211025,400878
750,20211026,320738
751,20211027,357700
752,20211028,326508
753,20211029,487167
754,20211101,392709
755,20211102,611980
756,20211103,459881
757,20211104,801590
758,20211105,944163
759,20211108,431919
760,20211109,732497
761,20211110,456295
762,20211111,474807
763,20211112,520887
764,20211115,442754
765,20211116,357556
766,20211117,479067
767,20211119,735936
768,20211122,596215
769,20211123,441293
770,20211124,487383
771,20211125,367028
772,20211126,505573
773,20211129,660103
774,20211130,513450
775,20211201,1028834
776,20211202,734036
777,20211203,655156
778,20211206,804304
779,20211207,1029759
780,20211208,845247
781,20211209,429188
782,20211210,383003
783,20211213,313950
784,20211214,568437
785,20211215,384924
786,20211216,849488
787,20211217,376823
788,20211220,506540
789,20211221,804561
790,20211222,586906
791,20211223,398666
792,20211224,444316
793,20211227,335067
794,20211228,616184
795,20211229,704647
796,20211230,410520
797,20220104,584926
798,20220105,542864
799,20220106,518906
800,20220107,846403
801,20220110,558127
802,20220111,414964
803,20220112,470150
804,20220113,320475
805,20220114,428783
806,20220117,849529
807,20220118,468494
808,20220119,578854
809,20220120,411434
810,20220121,940731
811,20220124,710379
812,20220125,1612385
813,20220126,888995
814,20220127,494159
815,20220128,1146230
816,20220203,901390
817,20220204,653501
818,20220207,542003
819,20220208,528214
820,20220209,495392
821,20220210,510362
822,20220211,504202
823,20220214,552393
824,20220215,518312
825,20220216,604515
826,20220217,443480
827,20220218,544806
828,20220221,620072
829,20220222,641316
830,20220223,468241
831,20220224,778329
832,20220225,1032990
833,20220228,505325
834,20220302,489362
835,20220303,467087
836,20220304,476531
837,20220307,1249527
838,20220308,1172845
839,20220310,868085
840,20220311,736102
841,20220314,480371
842,20220315,759022
843,20220316,565695
844,20220317,701507
845,20220318,303215
846,20220321,952075
847,20220322,428274
848,20220323,713198
849,20220324,419010
850,20220325,507250
851,20220328,560303
852,20220329,407198
853,20220330,579144
854,20220331,348276
855,20220401,449755
856,20220404,601183
857,20220405,554520
858,20220406,381522
859,20220407,692685
860,20220408,633614
861,20220411,426211
862,20220412,425935
863,20220413,403731
864,20220414,325002
865,20220415,846317
866,20220418,771791
867,20220419,534481
868,20220420,876795
869,20220421,342599
870,20220422,634108
871,20220425,759254
872,20220426,540642
873,20220427,1263273
874,20220428,736065
875,20220429,815493
876,20220502,441044
877,20220503,689244
878,20220504,559991
879,20220506,801189
880,20220509,648765
881,20220510,1079915
882,20220511,798655
883,20220512,702306
884,20220513,933240
885,20220516,922035
886,20220517,527031
887,20220518,673860
888,20220519,582474
889,20220520,514099
890,20220523,672480
891,20220524,419489
892,20220525,709578
893,20220526,501454
894,20220527,744784
895,20220530,626200
896,20220531,335103
897,20220602,517471
898,20220603,669399
899,20220607,537620
900,20220608,401694
901,20220609,284789
902,20220610,463937
903,20220613,1087472
904,20220614,1135477
905,20220615,732453
906,20220616,917043
907,20220617,1246725
908,20220620,1287483
909,20220621,1111089
910,20220622,986355
911,20220623,1005070
912,20220624,1506327
913,20220627,842098
914,20220628,656278
915,20220629,698523
916,20220630,665417
917,20220701,677970
918,20220704,932429
919,20220705,1314269
920,20220706,1085667
921,20220707,1239962
922,20220708,900830
923,20220711,937891
924,20220712,807660
925,20220713,696716
926,20220714,396683
927,20220715,1212189
928,20220718,773130
929,20220719,483249
930,20220720,1160009
931,20220721,699078
932,20220722,825069
933,20220725,643604
934,20220726,412687
935,20220727,362245
936,20220728,1105787
937,20220729,662608
938,20220801,582919
939,20220802,486327
940,20220803,631766
941,20220804,583202
942,20220805,722275
943,20220808,521475
944,20220809,380973
945,20220810,529556
946,20220811,861335
947,20220812,814121
948,20220816,1061570
949,20220817,981537
950,20220818,823824
951,20220819,739119
952,20220822,676410
953,20220823,518071
954,20220824,478204
955,20220825,552514
956,20220826,777040
957,20220829,786823
958,20220830,436513
959,20220831,398980
960,20220901,1652996
961,20220902,1243525
962,20220905,688239
963,20220906,616903
964,20220907,1459283
965,20220908,538370
966,20220913,806514
967,20220914,954879
968,20220915,924155
969,20220916,2122347
970,20220919,785935
971,20220920,999949
972,20220921,609917
973,20220922,748719
974,20220923,1065160
975,20220926,1242837
976,20220927,944517
977,20220928,761527
978,20220929,984096
979,20220930,717429
980,20221004,1066206
981,20221005,1440968
982,20221006,995760
983,20221007,722377
984,20221011,1016453
985,20221012,2022709
986,20221013,1231033
987,20221014,951287
988,20221017,770084
989,20221018,820614
990,20221019,940052
991,20221020,746128
992,20221021,1637737
993,20221024,1118301
994,20221025,830305
995,20221026,624365
996,20221027,793198
997,20221028,1133050
998,20221031,1129911
999,20221101,664557
1000,20221102,902018
1001,20221103,916720
1002,20221104,829515
1003,20221107,1264216
1004,20221108,905257
1005,20221109,1030115
1006,20221110,671447
1007,20221111,1673377
1008,20221114,1395040
1009,20221115,723226
1010,20221116,882862
1011,20221118,481647
1012,20221121,830028
1013,20221122,724757
1014,20221123,523690
1015,20221124,547522
1016,20221125,460815
1017,20221128,683143
1018,20221129,764770
1019,20221130,329204
1020,20221201,1199377
1021,20221202,722342
1022,20221205,677910
1023,20221206,493890
1024,20221207,514170
1025,20221208,638838
1026,20221209,873573
1027,20221212,627761
1028,20221213,525656
1029,20221214,671847
1030,20221215,661825
1031,20221216,695438
1032,20221219,539499
1033,20221220,411069
1034,20221221,474053
1035,20221222,363615
1036,20221223,374142
1037,20221226,149625
1038,20221227,331720
1039,20221228,749595
1040,20221229,317082
1041,20230103,1193089
1042,20230104,1083329
1043,20230105,1386731
1044,20230106,757392
1045,20230109,1340123
1046,20230110,1059204
1047,20230111,587094
1048,20230112,561164
1049,20230113,710512
1050,20230116,591763
1051,20230117,369075
1052,20230118,585367
1053,20230119,671249
1054,20230120,464064
1055,20230125,499794
1056,20230126,468132
1057,20230127,555397
1058,20230130,339445
1059,20230131,845036
1060,20230201,693246
1061,20230202,1302201
1062,20230203,629111
1063,20230206,633999
1064,20230207,611320
1065,20230208,732403
1066,20230209,349432
1067,20230210,1019933
1068,20230213,1105767
1069,20230214,788380
1070,20230215,721068
1071,20230216,812367
1072,20230217,678729
1073,20230220,805287
1074,20230221,580800
1075,20230222,753917
1076,20230223,1064281
1077,20230224,389503
1078,20230227,1096257
1079,20230228,555800
1080,20230302,1167876
1081,20230303,630487
1082,20230306,466510
1083,20230307,383420
1084,20230308,880527
1085,20230309,852085
1086,20230310,740546
1087,20230313,749285
1088,20230314,1317323
1089,20230315,849135
1090,20230316,943375
1091,20230317,903567
1092,20230320,541529
1093,20230321,599799
1094,20230322,591710
1095,20230323,389437
1096,20230324,614484
1097,20230327,698818
1098,20230328,478299
1099,20230329,238026
1100,20230330,528236
1101,20230331,376293
1102,20230403,364688
1103,20230404,938530
1104,20230405,458425
1105,20230406,363036
1106,20230407,774629
1107,20230410,748535
1108,20230411,415194
1109,20230412,532123
1110,20230413,488820
1111,20230414,567116
1112,20230417,484991
1113,20230418,534964
1114,20230419,406311
1115,20230420,407599
1116,20230421,544912
1117,20230424,586856
1118,20230425,245837
1119,20230426,374709
1120,20230427,537128
1121,20230428,681059
1122,20230502,636653
1123,20230503,343281
1124,20230504,301897
1125,20230508,463515
1126,20230509,198180
1127,20230510,242791
1128,20230511,350705
1129,20230512,378646
1130,20230515,287910
1131,20230516,309479
1132,20230517,295017
1133,20230518,347025
1134,20230519,314541
1135,20230522,315600
1136,20230523,342817
1137,20230524,228044
1138,20230525,285162
1139,20230526,508935
1140,20230530,508999
1141,20230531,287317
1142,20230601,407079
1143,20230602,370636
1144,20230605,836703
1145,20230607,448304
1146,20230608,249003
1147,20230609,607537
1148,20230612,281193
1149,20230613,406862
1150,20230614,399503
1151,20230615,228261
1152,20230616,285079
1153,20230619,152026
1154,20230620,217079
1155,20230621,293648
1156,20230622,217378
1157,20230623,676558
1158,20230626,159338
1159,20230627,689062
1160,20230628,361906
1161,20230629,393855
1162,20230630,516854
1163,20230703,375736
1164,20230704,234401
1165,20230705,268814
1166,20230706,352694
1167,20230707,523870
1168,20230710,521788
1169,20230711,536295
1170,20230712,202653
1171,20230713,409386
1172,20230714,431576
1173,20230717,274227
1174,20230718,471795
1175,20230719,318117
1176,20230720,299630
1177,20230721,464388
1178,20230724,356598
1179,20230725,470199
1180,20230726,186263
1181,20230727,275492
1182,20230728,303496
1183,20230731,314504
1184,20230801,526361
1185,20230802,355370
1186,20230803,551818
1187,20230804,404405
1188,20230807,373289
1189,20230808,600781
1190,20230809,752023
1191,20230810,244926
1192,20230811,240485
1193,20230814,366328
1194,20230816,387352
1195,20230817,765489
1196,20230818,879548
1197,20230821,338737
1198,20230822,610274
1199,20230823,458392
1200,20230824,477061
1201,20230825,478734
1202,20230828,242920
1203,20230829,342313
1204,20230830,271210
1205,20230831,160582
1206,20230901,293100
1207,20230904,213935
1208,20230905,93515
1209,20230906,193617
1210,20230907,209784
1211,20230908,192312
1212,20230911,350684
1213,20230912,269468
1214,20230913,311307
1215,20230914,228247
1216,20230915,231751
1217,20230918,381348
1218,20230919,379783
1219,20230920,389825
1220,20230921,531394
1221,20230922,777429
1222,20230925,322803
1223,20230926,1783061
1224,20230927,722719
1225,20231004,2188545
1226,20231005,551501
1227,20231006,581671
1228,20231010,501576
1229,20231011,681826
1230,20231012,678337
1231,20231013,421154
1232,20231016,229709
1233,20231017,404818
1234,20231018,500228
1235,20231019,340115
1236,20231020,859247
1237,20231023,565158
1238,20231024,496134
1239,20231025,740743
1240,20231026,611646
