,date,y_volume_1350
57,20181001,2406
134,20181002,50551
211,20181004,70913
288,20181005,54069
365,20181008,58004
442,20181010,32876
519,20181011,113287
596,20181012,138195
673,20181015,17478
750,20181016,17772
827,20181017,28637
904,20181018,16977
981,20181019,32370
1058,20181022,63984
1135,20181023,65191
1212,20181024,55190
1289,20181025,64660
1366,20181026,126866
1443,20181029,22483
1520,20181030,46198
1597,20181031,49185
1674,20181101,13253
1751,20181102,94746
1828,20181105,7930
1905,20181106,32154
1982,20181107,99572
2059,20181108,23032
2136,20181109,30131
2213,20181112,42180
2290,20181113,43690
2367,20181114,29460
2432,20181115,37532
2521,20181116,87794
2598,20181119,16738
2675,20181120,155804
2752,20181121,8581
2829,20181122,4625
2906,20181123,28856
2983,20181126,34917
3060,20181127,82670
3137,20181128,10839
3214,20181129,25893
3291,20181130,45766
3368,20181203,17314
3445,20181204,132201
3522,20181205,8356
3599,20181206,35302
3676,20181207,194773
3753,20181210,74170
3830,20181211,143260
3907,20181212,202841
3984,20181213,117560
4061,20181214,49537
4138,20181217,82076
4215,20181218,23449
4292,20181219,66670
4369,20181220,24868
4446,20181221,83918
4523,20181224,37923
4600,20181226,171752
4677,20181227,67439
4754,20181228,29045
4819,20190102,24473
4896,20190103,6940
4973,20190104,47515
5050,20190107,8034
5127,20190108,7763
5204,20190109,18661
5281,20190110,13564
5358,20190111,22272
5435,20190114,16926
5512,20190115,48368
5589,20190116,86728
5666,20190117,29097
5743,20190118,8293
5820,20190121,10263
5897,20190122,16669
5974,20190123,47364
6051,20190124,25661
6128,20190125,96534
6205,20190128,96785
6282,20190129,42217
6359,20190130,49101
6436,20190131,30778
6513,20190201,32744
6590,20190207,16191
6667,20190208,35948
6744,20190211,30312
6821,20190212,201120
6898,20190213,4379
6975,20190214,43523
7052,20190215,61201
7129,20190218,98693
7206,20190219,18813
7283,20190220,20201
7360,20190221,15370
7437,20190222,3036
7514,20190225,10265
7591,20190226,53940
7668,20190227,10239
7745,20190228,86234
7822,20190304,13117
7899,20190305,17836
7976,20190306,37242
8053,20190307,25792
8130,20190308,44642
8207,20190311,13584
8284,20190312,15786
8361,20190313,61545
8438,20190314,27980
8515,20190315,6430
8592,20190318,77978
8669,20190319,44601
8746,20190320,52412
8823,20190321,59777
8900,20190322,30637
8977,20190325,9909
9054,20190326,37360
9131,20190327,49880
9208,20190328,12398
9285,20190329,75411
9362,20190401,19013
9439,20190402,27639
9516,20190403,12552
9593,20190404,43920
9670,20190405,2461
9747,20190408,17872
9824,20190409,39836
9901,20190410,773
9978,20190411,212136
10055,20190412,14157
10132,20190415,26600
10209,20190416,4764
10286,20190417,34851
10363,20190418,44600
10440,20190419,17956
10517,20190422,34491
10594,20190423,19711
10671,20190424,23926
10748,20190425,5676
10825,20190426,10436
10902,20190429,74167
10979,20190430,41835
11056,20190502,6657
11133,20190503,31210
11210,20190507,16353
11287,20190508,13459
11364,20190509,51348
11441,20190510,63016
11518,20190513,89375
11595,20190514,119282
11672,20190515,22908
11749,20190516,115615
11826,20190517,63279
11903,20190520,15191
11980,20190521,22091
12057,20190522,38959
12134,20190523,50618
12211,20190524,53527
12288,20190527,29461
12365,20190528,45033
12442,20190529,32276
12519,20190530,8564
12596,20190531,59389
12673,20190603,87746
12750,20190604,39705
12827,20190605,61553
12904,20190607,20641
12981,20190610,58257
13058,20190611,19151
13135,20190612,18494
13212,20190613,13348
13289,20190614,7041
13366,20190617,16033
13443,20190618,1560
13520,20190619,31879
13597,20190620,9527
13674,20190621,21651
13751,20190624,6158
13828,20190625,27774
13905,20190626,7989
13982,20190627,21630
14059,20190628,26326
14136,20190701,15121
14213,20190702,42205
14290,20190703,97276
14367,20190704,38956
14444,20190705,66865
14521,20190708,60860
14598,20190709,29306
14675,20190710,16138
14752,20190711,12563
14829,20190712,28532
14906,20190715,1193
14983,20190716,13795
15060,20190717,9871
15137,20190718,25687
15214,20190719,31106
15291,20190722,15192
15368,20190723,11232
15445,20190724,1414
15522,20190725,9456
15599,20190726,25422
15676,20190729,43432
15753,20190730,21079
15830,20190731,10551
15907,20190801,11744
15984,20190802,189944
16061,20190805,58730
16138,20190806,91296
16215,20190807,15536
16292,20190808,9216
16369,20190809,30609
16446,20190812,28885
16523,20190813,150748
16600,20190814,264095
16677,20190816,97603
16754,20190819,46149
16831,20190820,11883
16908,20190821,213428
16985,20190822,5206
17062,20190823,82153
17139,20190826,42235
17216,20190827,11327
17293,20190828,17666
17370,20190829,1408
17447,20190830,10985
17524,20190902,3894
17601,20190903,11380
17678,20190904,22673
17755,20190905,14837
17832,20190906,12272
17909,20190909,7302
17986,20190910,8345
18063,20190911,26982
18140,20190916,47569
18217,20190917,24621
18294,20190918,11206
18371,20190919,17936
18448,20190920,38703
18525,20190923,28725
18602,20190924,61261
18679,20190925,22505
18756,20190926,223959
18833,20190927,18723
18910,20190930,17698
18987,20191001,9043
19064,20191002,12829
19141,20191004,46141
19218,20191007,12762
19295,20191008,19781
19372,20191010,43648
19449,20191011,48156
19526,20191014,11773
19603,20191015,19780
19680,20191016,44979
19757,20191017,20798
19834,20191018,22534
19911,20191021,44449
19988,20191022,55318
20065,20191023,19287
20142,20191024,9089
20219,20191025,35497
20296,20191028,99799
20373,20191029,78727
20450,20191030,62752
20527,20191031,46027
20604,20191101,129098
20681,20191104,13836
20758,20191105,109147
20835,20191106,44226
20912,20191107,63641
20989,20191108,26304
21066,20191111,20903
21143,20191112,51245
21220,20191113,20400
21285,20191114,14857
21374,20191115,27910
21451,20191118,8615
21528,20191119,21237
21605,20191120,30809
21682,20191121,74331
21759,20191122,9933
21836,20191125,45804
21913,20191126,151149
21990,20191127,7158
22067,20191128,4285
22144,20191129,31202
22221,20191202,8169
22298,20191203,8830
22375,20191204,35370
22452,20191205,79160
22529,20191206,506
22606,20191209,33937
22683,20191210,98839
22760,20191211,50704
22837,20191212,104352
22914,20191213,48480
22991,20191216,18075
23068,20191217,60185
23145,20191218,39888
23222,20191219,11950
23299,20191220,10080
23376,20191223,14250
23453,20191224,12896
23530,20191226,113999
23607,20191227,195897
23684,20191230,30638
23749,20200102,26501
23826,20200103,45849
23903,20200106,28300
23980,20200107,17881
24057,20200108,55257
24134,20200109,14308
24211,20200110,35326
24288,20200113,57710
24365,20200114,28882
24442,20200115,30997
24519,20200116,26567
24596,20200117,81504
24673,20200120,19744
24750,20200121,23075
24827,20200122,87450
24904,20200123,69197
24981,20200128,22961
25058,20200129,14445
25135,20200130,32546
25212,20200131,24353
25289,20200203,29721
25366,20200204,24936
25443,20200205,31937
25520,20200206,51057
25597,20200207,32770
25674,20200210,14339
25751,20200211,17605
25828,20200212,48573
25905,20200213,57124
25982,20200214,29710
26059,20200217,27370
26136,20200218,23262
26213,20200219,43504
26290,20200220,38348
26367,20200221,37739
26444,20200224,181586
26521,20200225,32544
26598,20200226,94953
26675,20200227,89749
26752,20200228,205559
26829,20200302,48564
26906,20200303,86118
26983,20200304,45111
27060,20200305,33605
27137,20200306,92075
27214,20200309,18356
27291,20200310,143021
27368,20200311,167691
27445,20200312,306343
27517,20200313,390848
27594,20200316,354196
27671,20200317,488360
27748,20200318,170235
27820,20200319,635805
27897,20200320,222018
27974,20200323,161354
28051,20200324,175441
28128,20200325,163591
28205,20200326,88566
28282,20200327,97664
28359,20200330,150675
28436,20200331,176785
28513,20200401,194602
28590,20200402,199925
28667,20200403,249925
28744,20200406,64920
28821,20200407,127480
28898,20200408,164762
28975,20200409,185291
29052,20200410,252456
29129,20200413,136403
29206,20200414,40392
29283,20200416,29390
29360,20200417,120764
29437,20200420,25381
29514,20200421,94605
29591,20200422,271201
29668,20200423,69066
29745,20200424,70807
29822,20200427,94829
29899,20200428,41181
29976,20200429,29343
30053,20200504,24867
30130,20200506,42010
30207,20200507,23857
30284,20200508,33082
30361,20200511,101593
30438,20200512,34945
30515,20200513,108791
30592,20200514,39734
30669,20200515,114575
30746,20200518,43649
30823,20200519,222329
30900,20200520,30552
30977,20200521,21502
31054,20200522,65797
31131,20200525,20150
31208,20200526,58383
31285,20200527,90451
31362,20200528,152902
31439,20200529,57819
31516,20200601,17961
31593,20200602,41591
31670,20200603,98081
31747,20200604,54359
31824,20200605,61196
31901,20200608,111067
31978,20200609,43483
32055,20200610,41760
32132,20200611,72082
32209,20200612,197253
32286,20200615,277503
32363,20200616,23832
32440,20200617,135854
32517,20200618,25997
32594,20200619,58672
32671,20200622,94278
32748,20200623,67543
32825,20200624,99619
32902,20200625,346877
32979,20200626,135325
33056,20200629,138628
33133,20200630,58241
33210,20200701,72639
33287,20200702,15883
33364,20200703,56563
33441,20200706,25864
33518,20200707,26814
33595,20200708,44300
33672,20200709,47964
33749,20200710,21676
33826,20200713,10571
33903,20200714,47292
33980,20200715,42556
34057,20200716,111475
34134,20200717,65837
34211,20200720,29009
34288,20200721,42448
34365,20200722,38294
34442,20200723,7633
34519,20200724,24225
34596,20200727,18989
34673,20200728,19627
34750,20200729,110791
34827,20200730,7392
34904,20200731,16801
34981,20200803,18642
35058,20200804,38843
35135,20200805,21389
35212,20200806,44653
35289,20200807,90171
35366,20200810,46434
35443,20200811,52970
35520,20200812,57572
35597,20200813,62400
35674,20200814,81540
35751,20200818,40270
35828,20200819,31157
35905,20200820,42047
35982,20200821,46923
36059,20200824,56860
36136,20200825,34144
36213,20200826,31375
36290,20200827,78747
36367,20200828,53191
36444,20200831,137428
36521,20200901,5346
36598,20200902,64960
36675,20200903,32392
36752,20200904,77027
36829,20200907,88077
36906,20200908,71807
36983,20200909,48364
37060,20200910,141417
37137,20200911,82355
37214,20200914,32197
37291,20200915,66764
37368,20200916,78064
37445,20200917,40327
37522,20200918,95637
37599,20200921,120858
37676,20200922,109788
37753,20200923,322726
37830,20200924,174082
37907,20200925,125240
37984,20200928,36932
38061,20200929,138351
38138,20201005,46825
38215,20201006,75336
38292,20201007,73694
38369,20201008,54561
38446,20201012,82222
38523,20201013,40780
38600,20201014,94967
38677,20201015,114183
38754,20201016,61419
38831,20201019,43587
38908,20201020,34346
38985,20201021,25672
39062,20201022,111633
39139,20201023,15809
39216,20201026,71382
39293,20201027,73866
39370,20201028,42054
39447,20201029,108044
39524,20201030,150197
39601,20201102,74088
39678,20201103,66143
39755,20201104,121726
39832,20201105,43120
39909,20201106,58602
39986,20201109,16686
40063,20201110,41846
40140,20201111,59155
40217,20201112,96276
40294,20201113,40632
40371,20201116,37494
40448,20201117,89241
40525,20201118,80796
40602,20201119,19147
40679,20201120,176886
40756,20201123,64756
40833,20201124,57489
40910,20201125,61886
40987,20201126,83392
41064,20201127,171697
41141,20201130,87751
41218,20201201,67143
41295,20201202,19385
41360,20201203,44590
41449,20201204,58453
41526,20201207,51596
41603,20201208,180218
41680,20201209,48215
41757,20201210,55294
41834,20201211,51511
41911,20201214,321483
41988,20201215,317583
42065,20201216,39934
42142,20201217,32784
42219,20201218,20305
42296,20201221,94542
42373,20201222,62724
42450,20201223,112280
42527,20201224,49739
42604,20201228,102867
42681,20201229,263911
42758,20201230,144340
42823,20210104,47001
42900,20210105,57728
42977,20210106,218263
43054,20210107,61375
43131,20210108,225424
43208,20210111,362539
43285,20210112,1075965
43362,20210113,209011
43439,20210114,129745
43516,20210115,97956
43593,20210118,184831
43670,20210119,68792
43747,20210120,112161
43824,20210121,146515
43901,20210122,67780
43978,20210125,24877
44055,20210126,179969
44132,20210127,68793
44209,20210128,84873
44286,20210129,91147
44363,20210201,65544
44440,20210202,86587
44517,20210203,71149
44594,20210204,92692
44671,20210205,105067
44748,20210208,50211
44825,20210209,49576
44902,20210210,119221
44979,20210215,23137
45056,20210216,55894
45133,20210217,217138
45210,20210218,61751
45287,20210219,66328
45364,20210222,98141
45441,20210223,52398
45518,20210224,163906
45595,20210225,64591
45672,20210226,66052
45749,20210302,100775
45826,20210303,52935
45903,20210304,56643
45980,20210305,78724
46057,20210308,99601
46134,20210309,75254
46211,20210310,80462
46288,20210311,43204
46365,20210312,26445
46442,20210315,60467
46519,20210316,28707
46596,20210317,17283
46673,20210318,102004
46750,20210319,31331
46827,20210322,23239
46904,20210323,80676
46981,20210324,75135
47058,20210325,283829
47135,20210326,21659
47212,20210329,37000
47289,20210330,32117
47366,20210331,17712
47443,20210401,61415
47520,20210402,19277
47597,20210405,11390
47674,20210406,20983
47751,20210407,37807
47828,20210408,33133
47905,20210409,53117
47982,20210412,16064
48059,20210413,31819
48136,20210414,54497
48213,20210415,41310
48290,20210416,12609
48367,20210419,21307
48444,20210420,16868
48521,20210421,65575
48598,20210422,47375
48675,20210423,12330
48752,20210426,62991
48829,20210427,24988
48906,20210428,33528
48983,20210429,34376
49060,20210430,45712
49137,20210503,58535
49214,20210504,26522
49291,20210506,23438
49368,20210507,46220
49445,20210510,96770
49522,20210511,38399
49599,20210512,100427
49676,20210513,34694
49753,20210514,80395
49830,20210517,26006
49907,20210518,29652
49984,20210520,25559
50061,20210521,73663
50138,20210524,34095
50215,20210525,11351
50292,20210526,10429
50369,20210527,224092
50446,20210528,20226
50523,20210531,34562
50600,20210601,66555
50677,20210602,21366
50754,20210603,36650
50831,20210604,16574
50908,20210607,34421
50985,20210608,14134
51062,20210609,86208
51139,20210610,15241
51216,20210611,10642
51293,20210614,5063
51370,20210615,28775
51447,20210616,13286
51524,20210617,18972
51601,20210618,9634
51678,20210621,47306
51755,20210622,49325
51832,20210623,54787
51909,20210624,22215
51986,20210625,58659
52063,20210628,5501
52140,20210629,28223
52217,20210630,11696
52294,20210701,39992
52371,20210702,56543
52448,20210705,3906
52525,20210706,14818
52602,20210707,11631
52679,20210708,8209
52756,20210709,23760
52833,20210712,8343
52910,20210713,28864
52987,20210714,9144
53064,20210715,10388
53141,20210716,39248
53218,20210719,48437
53295,20210720,60517
53372,20210721,47785
53449,20210722,20889
53526,20210723,21480
53603,20210726,11427
53680,20210727,4482
53757,20210728,19275
53834,20210729,27243
53911,20210730,33260
53988,20210802,35159
54065,20210803,35849
54142,20210804,32338
54219,20210805,79201
54296,20210806,54284
54373,20210809,30128
54450,20210810,49115
54527,20210811,29096
54604,20210812,33956
54681,20210813,47702
54758,20210817,41097
54835,20210818,12930
54912,20210819,62674
54989,20210820,49150
55066,20210823,36567
55143,20210824,20926
55220,20210825,11920
55297,20210826,16091
55374,20210827,56334
55451,20210830,39457
55528,20210831,64109
55605,20210901,27512
55682,20210902,29622
55759,20210903,21648
55836,20210906,117051
55913,20210907,26229
55990,20210908,19023
56067,20210909,69274
56144,20210910,22279
56221,20210913,25342
56298,20210914,52143
56375,20210915,32609
56452,20210916,41785
56529,20210917,21624
56606,20210923,30786
56683,20210924,132011
56760,20210927,26134
56837,20210928,61809
56914,20210929,270672
56991,20210930,45278
57068,20211001,58021
57145,20211005,77202
57222,20211006,131145
57299,20211007,42124
57376,20211008,30316
57453,20211012,22714
57530,20211013,10694
57607,20211014,46373
57684,20211015,12749
57761,20211018,4773
57838,20211019,18894
57915,20211020,9629
57992,20211021,19246
58069,20211022,7931
58146,20211025,53040
58223,20211026,21312
58300,20211027,18541
58377,20211028,28981
58454,20211029,11442
58531,20211101,5697
58608,20211102,17260
58685,20211103,47627
58762,20211104,36729
58839,20211105,28892
58916,20211108,90562
58993,20211109,21754
59070,20211110,36621
59147,20211111,7845
59224,20211112,26486
