,date,y_volume_1325
52,20181001,5018
129,20181002,65716
206,20181004,34304
283,20181005,54998
360,20181008,5274
437,20181010,65629
514,20181011,117760
591,20181012,203171
668,20181015,20854
745,20181016,108954
822,20181017,13545
899,20181018,16477
976,20181019,47731
1053,20181022,13944
1130,20181023,42331
1207,20181024,51047
1284,20181025,44240
1361,20181026,61301
1438,20181029,17225
1515,20181030,14318
1592,20181031,52730
1669,20181101,21403
1746,20181102,35016
1823,20181105,11185
1900,20181106,40450
1977,20181107,20957
2054,20181108,25328
2131,20181109,10493
2208,20181112,33939
2285,20181113,42931
2362,20181114,18567
2427,20181115,188963
2516,20181116,33603
2593,20181119,12185
2670,20181120,297411
2747,20181121,5996
2824,20181122,19524
2901,20181123,5661
2978,20181126,5744
3055,20181127,50815
3132,20181128,27225
3209,20181129,5135
3286,20181130,4785
3363,20181203,14801
3440,20181204,58138
3517,20181205,10996
3594,20181206,43650
3671,20181207,15071
3748,20181210,16082
3825,20181211,18849
3902,20181212,253714
3979,20181213,72456
4056,20181214,86918
4133,20181217,63798
4210,20181218,19064
4287,20181219,117017
4364,20181220,47114
4441,20181221,55708
4518,20181224,30319
4595,20181226,108940
4672,20181227,54179
4749,20181228,8983
4814,20190102,23474
4891,20190103,8902
4968,20190104,6624
5045,20190107,28833
5122,20190108,21619
5199,20190109,26775
5276,20190110,26407
5353,20190111,53949
5430,20190114,16760
5507,20190115,5821
5584,20190116,15256
5661,20190117,35115
5738,20190118,14571
5815,20190121,6318
5892,20190122,75140
5969,20190123,21003
6046,20190124,39118
6123,20190125,213552
6200,20190128,111783
6277,20190129,24981
6354,20190130,154828
6431,20190131,9193
6508,20190201,39157
6585,20190207,71387
6662,20190208,48489
6739,20190211,13408
6816,20190212,39132
6893,20190213,8398
6970,20190214,35974
7047,20190215,40339
7124,20190218,6449
7201,20190219,13693
7278,20190220,78353
7355,20190221,16306
7432,20190222,2285
7509,20190225,25078
7586,20190226,8008
7663,20190227,9548
7740,20190228,24650
7817,20190304,12082
7894,20190305,28974
7971,20190306,27710
8048,20190307,189125
8125,20190308,111864
8202,20190311,70620
8279,20190312,10112
8356,20190313,28456
8433,20190314,15401
8510,20190315,47481
8587,20190318,8106
8664,20190319,21086
8741,20190320,62144
8818,20190321,49300
8895,20190322,4134
8972,20190325,14180
9049,20190326,23307
9126,20190327,54248
9203,20190328,7244
9280,20190329,59546
9357,20190401,4902
9434,20190402,7872
9511,20190403,8752
9588,20190404,74697
9665,20190405,2248
9742,20190408,46704
9819,20190409,18786
9896,20190410,1292
9973,20190411,29837
10050,20190412,6018
10127,20190415,29148
10204,20190416,3276
10281,20190417,33613
10358,20190418,19293
10435,20190419,3950
10512,20190422,20347
10589,20190423,26839
10666,20190424,19988
10743,20190425,7978
10820,20190426,7822
10897,20190429,79627
10974,20190430,33477
11051,20190502,25513
11128,20190503,20355
11205,20190507,19259
11282,20190508,8705
11359,20190509,20067
11436,20190510,60841
11513,20190513,16308
11590,20190514,132178
11667,20190515,9425
11744,20190516,44519
11821,20190517,23418
11898,20190520,9309
11975,20190521,28721
12052,20190522,20544
12129,20190523,12699
12206,20190524,43428
12283,20190527,23121
12360,20190528,8238
12437,20190529,13183
12514,20190530,41534
12591,20190531,38675
12668,20190603,28303
12745,20190604,5801
12822,20190605,68925
12899,20190607,32126
12976,20190610,33925
13053,20190611,16970
13130,20190612,43791
13207,20190613,19867
13284,20190614,84832
13361,20190617,13676
13438,20190618,14378
13515,20190619,12515
13592,20190620,85286
13669,20190621,51035
13746,20190624,20117
13823,20190625,34903
13900,20190626,11203
13977,20190627,11632
14054,20190628,11755
14131,20190701,90665
14208,20190702,16404
14285,20190703,10826
14362,20190704,14347
14439,20190705,13658
14516,20190708,8477
14593,20190709,33575
14670,20190710,36227
14747,20190711,9145
14824,20190712,9502
14901,20190715,24690
14978,20190716,43796
15055,20190717,3834
15132,20190718,40644
15209,20190719,27421
15286,20190722,34612
15363,20190723,32924
15440,20190724,440
15517,20190725,60820
15594,20190726,14479
15671,20190729,28777
15748,20190730,32756
15825,20190731,70987
15902,20190801,27005
15979,20190802,101529
16056,20190805,65212
16133,20190806,75246
16210,20190807,6772
16287,20190808,32675
16364,20190809,20268
16441,20190812,32531
16518,20190813,55156
16595,20190814,65905
16672,20190816,64401
16749,20190819,39605
16826,20190820,82374
16903,20190821,40213
16980,20190822,153035
17057,20190823,28940
17134,20190826,38865
17211,20190827,26820
17288,20190828,3693
17365,20190829,4662
17442,20190830,15268
17519,20190902,37429
17596,20190903,6772
17673,20190904,27904
17750,20190905,17434
17827,20190906,11388
17904,20190909,5013
17981,20190910,48419
18058,20190911,42781
18135,20190916,24492
18212,20190917,8392
18289,20190918,4821
18366,20190919,28057
18443,20190920,4709
18520,20190923,7943
18597,20190924,34054
18674,20190925,30843
18751,20190926,81517
18828,20190927,13172
18905,20190930,46670
18982,20191001,4327
19059,20191002,37598
19136,20191004,22351
19213,20191007,11353
19290,20191008,1762
19367,20191010,10726
19444,20191011,44830
19521,20191014,25889
19598,20191015,5140
19675,20191016,22819
19752,20191017,19267
19829,20191018,20867
19906,20191021,36093
19983,20191022,64167
20060,20191023,57937
20137,20191024,31194
20214,20191025,17838
20291,20191028,96582
20368,20191029,61853
20445,20191030,94377
20522,20191031,56386
20599,20191101,56601
20676,20191104,25140
20753,20191105,41058
20830,20191106,52096
20907,20191107,9215
20984,20191108,3825
21061,20191111,63919
21138,20191112,19496
21215,20191113,29402
21280,20191114,11271
21369,20191115,28349
21446,20191118,23611
21523,20191119,39231
21600,20191120,25432
21677,20191121,54092
21754,20191122,5561
21831,20191125,81409
21908,20191126,17888
21985,20191127,10893
22062,20191128,16128
22139,20191129,95933
22216,20191202,14287
22293,20191203,46427
22370,20191204,83783
22447,20191205,61721
22524,20191206,10412
22601,20191209,16381
22678,20191210,122171
22755,20191211,32143
