,date,volume
163,20190604,420130
164,20190605,640805
165,20190607,820904
166,20190610,564971
167,20190611,343377
168,20190612,442115
169,20190613,474750
170,20190614,492940
171,20190617,351087
172,20190618,462412
173,20190619,464707
174,20190620,334188
175,20190621,564333
176,20190624,214909
177,20190625,382084
178,20190626,239582
179,20190627,441299
180,20190628,253011
181,20190701,703822
182,20190702,574589
183,20190703,249153
184,20190704,344786
185,20190705,330921
186,20190708,804323
187,20190709,350292
188,20190710,357394
189,20190711,501008
190,20190712,319891
191,20190715,292064
192,20190716,404597
193,20190717,368210
194,20190718,429727
195,20190719,417386
196,20190722,223248
197,20190723,466632
198,20190724,229320
199,20190725,646310
200,20190726,365429
201,20190729,489109
202,20190730,850559
203,20190731,242967
204,20190801,194114
205,20190802,862351
206,20190805,932693
207,20190806,1277623
208,20190807,665031
209,20190808,488626
210,20190809,738808
211,20190812,293261
212,20190813,437957
213,20190814,916917
214,20190816,433273
215,20190819,383385
216,20190820,294897
217,20190821,941668
218,20190822,653590
219,20190823,416111
220,20190826,644156
221,20190827,746411
222,20190828,333328
223,20190829,447249
224,20190830,878109
225,20190902,258607
226,20190903,359583
227,20190904,292293
228,20190905,610776
229,20190906,308187
230,20190909,475099
231,20190910,671544
232,20190911,296148
233,20190916,527612
234,20190917,718492
235,20190918,377310
236,20190919,823481
237,20190920,513035
238,20190923,478202
239,20190924,592675
240,20190925,367459
241,20190926,506776
242,20190927,409470
243,20190930,480804
244,20191001,251839
245,20191002,322428
246,20191004,542734
247,20191007,448912
248,20191008,520135
249,20191010,794510
250,20191011,433472
251,20191014,413087
252,20191015,295463
253,20191016,684373
254,20191017,279288
255,20191018,782961
256,20191021,227351
257,20191022,519470
258,20191023,362827
259,20191024,228832
260,20191025,175361
261,20191028,444327
262,20191029,375912
263,20191030,672128
264,20191031,559642
265,20191101,415884
266,20191104,700599
267,20191105,314155
268,20191106,302910
269,20191107,593598
270,20191108,743505
271,20191111,575530
272,20191112,669883
273,20191113,397219
274,20191115,270348
275,20191118,412912
276,20191119,430395
277,20191120,475480
278,20191121,425666
279,20191122,582466
280,20191125,489904
281,20191126,447501
282,20191127,697930
283,20191128,505061
284,20191129,515537
285,20191202,412050
286,20191203,338311
287,20191204,639132
288,20191205,355155
289,20191206,983094
290,20191209,419970
291,20191210,382656
292,20191211,383919
293,20191212,411939
294,20191213,768788
295,20191216,671234
296,20191217,440950
297,20191218,482525
298,20191219,292488
299,20191220,281877
300,20191223,251386
301,20191224,205458
302,20191226,340768
303,20191227,704544
304,20191230,594682
305,20200103,425854
306,20200106,373754
307,20200107,413972
308,20200108,337809
309,20200109,253935
310,20200110,243001
311,20200113,299376
312,20200114,371735
313,20200115,369514
314,20200116,475340
315,20200117,727054
316,20200120,486432
317,20200121,221735
318,20200122,330851
319,20200123,589644
320,20200128,1308423
321,20200129,630926
322,20200130,722431
323,20200131,520898
324,20200203,1037307
325,20200204,881104
326,20200205,1271090
327,20200206,563927
328,20200207,497786
329,20200210,482440
330,20200211,456217
331,20200212,310415
332,20200213,487880
333,20200214,622343
334,20200217,556443
335,20200218,614802
336,20200219,674124
337,20200220,617223
338,20200221,747149
339,20200224,1569224
340,20200225,1328564
341,20200226,1594105
342,20200227,2447664
343,20200228,2809588
344,20200302,1168068
345,20200303,1581106
346,20200304,825979
347,20200305,1465294
348,20200306,643812
349,20200309,1410400
350,20200310,1677771
351,20200311,1213358
352,20200312,1730458
353,20200313,2562770
354,20200316,2011598
355,20200317,3254958
356,20200318,3401810
357,20200319,4468276
358,20200320,4799833
359,20200323,3208020
360,20200324,3502726
361,20200325,4740304
362,20200326,3403408
363,20200327,2135410
364,20200330,1904540
365,20200331,1810097
366,20200401,1765168
367,20200402,2333058
368,20200403,1729043
369,20200406,1794441
370,20200407,2113169
371,20200408,1818535
372,20200409,1689575
373,20200410,2036746
374,20200413,2357965
375,20200414,1873808
376,20200416,1152047
377,20200417,1755640
378,20200420,1292396
379,20200421,1257520
380,20200422,1622120
381,20200423,3304900
382,20200424,820525
383,20200427,1216475
384,20200428,947078
385,20200429,965621
386,20200504,1332360
387,20200506,1354664
388,20200507,647104
389,20200508,1126089
390,20200511,790902
391,20200512,1013766
392,20200513,1066655
393,20200514,903538
394,20200515,819127
395,20200518,1135330
396,20200519,1407933
397,20200520,755890
398,20200521,859333
399,20200522,1125142
400,20200525,888814
401,20200526,1053399
402,20200527,1259134
403,20200528,1336701
404,20200529,940991
405,20200601,1454030
406,20200602,1163339
407,20200603,1390623
408,20200604,3176989
409,20200605,1635042
410,20200608,1802471
411,20200609,1451319
412,20200610,1107126
413,20200611,635237
414,20200612,1997931
415,20200615,2130511
416,20200616,2911946
417,20200617,1475990
418,20200618,1036593
419,20200619,2146532
420,20200622,1039289
421,20200623,1315054
422,20200624,1486212
423,20200625,1535068
424,20200626,4534725
425,20200629,1847685
426,20200630,2090814
427,20200701,798624
428,20200702,744620
429,20200703,596259
430,20200706,585973
431,20200707,1276416
432,20200708,770775
433,20200709,682422
434,20200710,954585
435,20200713,636298
436,20200714,726209
437,20200715,1136676
438,20200716,691043
439,20200717,635102
440,20200720,500167
441,20200721,1266057
442,20200722,727230
443,20200723,990503
444,20200724,338679
445,20200727,811553
446,20200728,1129328
447,20200729,1887472
448,20200730,1044142
449,20200731,1096818
450,20200803,623970
451,20200804,1043189
452,20200805,692584
453,20200806,1486984
454,20200807,1364318
455,20200810,3008291
456,20200811,1177485
457,20200812,1640674
458,20200813,1254324
459,20200814,1471082
460,20200818,1220656
461,20200819,832218
462,20200820,752063
463,20200821,1234984
464,20200824,1097975
465,20200825,1102353
466,20200826,763892
467,20200827,843831
468,20200828,805982
469,20200831,665086
470,20200901,1098960
471,20200902,720353
472,20200903,1166494
473,20200904,965621
474,20200907,1013996
475,20200908,911755
476,20200909,659910
477,20200910,987053
478,20200911,1229185
479,20200914,1464773
480,20200915,2994287
481,20200916,1366574
482,20200917,2019389
483,20200918,1216853
484,20200921,893806
485,20200922,1216931
486,20200923,1836879
487,20200924,1965816
488,20200925,1748268
489,20200928,523428
490,20200929,1433180
491,20201005,1535197
492,20201006,862453
493,20201007,756528
494,20201008,937801
495,20201012,1004890
496,20201013,1538908
497,20201014,935219
498,20201015,699898
499,20201016,635269
500,20201019,1084426
501,20201020,1155984
502,20201021,1575829
503,20201022,890185
504,20201023,953429
505,20201026,1032372
506,20201027,1180949
507,20201028,1120748
508,20201029,997623
509,20201030,2220214
510,20201102,1290974
511,20201103,723762
512,20201104,1880774
513,20201105,1704499
514,20201106,1490005
515,20201109,1532177
516,20201110,2051228
517,20201111,1417790
518,20201112,2021537
519,20201113,1711439
520,20201116,2054188
521,20201117,1416060
522,20201118,1286502
523,20201119,1327181
524,20201120,1200792
525,20201123,1278073
526,20201124,1655654
527,20201125,1941224
528,20201126,1347210
529,20201127,1157278
530,20201130,2147405
531,20201201,1184679
532,20201202,1592861
533,20201204,2281902
534,20201207,3001944
535,20201208,1979060
536,20201209,2684770
537,20201210,1866294
538,20201211,2973909
539,20201214,1267584
540,20201215,1253795
541,20201216,932305
542,20201217,1222945
543,20201218,1495747
544,20201221,1365202
545,20201222,1095592
546,20201223,1171235
547,20201224,1739575
548,20201228,2158768
549,20201229,2593301
550,20201230,1265807
551,20210105,1334593
552,20210106,1999092
553,20210107,1313930
554,20210108,1629866
555,20210111,3359893
556,20210112,3038223
557,20210113,2335911
558,20210114,1747650
559,20210115,2400856
560,20210118,2372046
561,20210119,1824319
562,20210120,1574861
563,20210121,1883475
564,20210122,1944750
565,20210125,1308931
566,20210126,1246576
567,20210127,1671136
568,20210128,1491491
569,20210129,1896210
570,20210201,1857237
571,20210202,1537125
572,20210203,1500314
573,20210204,2136003
574,20210205,2359639
575,20210208,1117265
576,20210209,1306288
577,20210210,918890
578,20210215,1318572
579,20210216,1447350
580,20210217,4281649
581,20210218,1106008
582,20210219,1205820
583,20210222,1183219
584,20210223,1368953
585,20210224,1054198
586,20210225,1827303
587,20210226,1370834
588,20210302,1323825
589,20210303,727165
590,20210304,596426
591,20210305,1212609
592,20210308,1018782
593,20210309,1093175
594,20210310,888367
595,20210311,888601
596,20210312,1086593
597,20210315,1406195
598,20210316,788595
599,20210317,517359
600,20210318,1543517
601,20210319,974777
602,20210322,604503
603,20210323,806267
604,20210324,905917
605,20210325,1107741
606,20210326,905880
607,20210329,609002
608,20210330,808104
609,20210331,706933
610,20210401,717978
611,20210402,944314
612,20210405,651684
613,20210406,651948
614,20210407,620540
615,20210408,1182444
616,20210409,1270653
617,20210412,828377
618,20210413,721606
619,20210414,495407
620,20210415,935658
621,20210416,764608
622,20210419,528686
623,20210420,479108
624,20210421,995598
625,20210422,1172886
626,20210423,673395
627,20210426,523174
628,20210427,262493
629,20210428,444279
630,20210429,575134
631,20210430,536402
632,20210503,660834
633,20210504,577487
634,20210506,394387
635,20210507,443709
636,20210510,374447
637,20210511,623854
638,20210512,497479
639,20210513,845674
640,20210514,787624
641,20210517,495933
642,20210518,521883
643,20210520,503216
644,20210521,1234570
645,20210524,760234
646,20210525,928445
647,20210526,524237
648,20210527,1199423
649,20210528,710713
650,20210531,459928
651,20210601,576547
652,20210602,519979
653,20210603,776819
654,20210604,536667
655,20210607,753544
656,20210608,465907
657,20210609,489753
658,20210610,383399
659,20210611,685895
660,20210614,352350
661,20210615,299903
662,20210616,499281
663,20210617,792661
664,20210618,567600
665,20210621,633451
666,20210622,591000
667,20210623,801425
668,20210624,783738
669,20210625,639984
670,20210628,413337
671,20210629,440171
672,20210630,495213
673,20210701,638527
674,20210702,441191
675,20210705,467531
676,20210706,379520
677,20210707,576850
678,20210708,355379
679,20210709,1108793
680,20210712,570440
681,20210713,534802
682,20210714,406267
683,20210715,239628
684,20210716,380224
685,20210719,606790
686,20210720,531497
687,20210721,433553
688,20210722,697437
689,20210723,373930
690,20210726,569967
691,20210727,433376
692,20210728,340554
693,20210729,713794
694,20210730,475441
695,20210802,584809
696,20210803,470451
697,20210804,722605
698,20210805,664935
699,20210806,481468
700,20210809,405362
701,20210810,442512
702,20210811,559398
703,20210812,563717
704,20210813,814740
705,20210817,497445
706,20210818,1171758
707,20210819,817862
708,20210820,695790
709,20210823,736201
710,20210824,883206
711,20210825,531219
712,20210826,432295
713,20210827,526822
714,20210830,771415
715,20210831,484443
716,20210901,718878
717,20210902,482201
718,20210903,543922
719,20210906,402497
720,20210907,421334
721,20210908,377758
722,20210909,538502
723,20210910,717860
724,20210913,414726
725,20210914,649756
726,20210915,342113
727,20210916,550411
728,20210917,502363
729,20210923,692899
730,20210924,577819
731,20210927,357709
732,20210928,549266
733,20210929,1043763
734,20210930,1194373
735,20211001,423647
736,20211005,1037572
737,20211006,1032630
738,20211007,683772
739,20211008,838419
740,20211012,726947
741,20211013,576038
742,20211014,400984
743,20211015,799471
744,20211018,480788
745,20211019,450248
746,20211020,456098
747,20211021,437492
748,20211022,313916
749,20211025,414867
750,20211026,372557
751,20211027,391074
752,20211028,359496
753,20211029,535270
754,20211101,430974
755,20211102,629654
756,20211103,467392
757,20211104,843821
758,20211105,1003319
759,20211108,493615
760,20211109,811340
761,20211110,477025
762,20211111,504063
763,20211112,531332
764,20211115,477759
765,20211116,405946
766,20211117,507134
767,20211119,767398
768,20211122,612382
769,20211123,474463
770,20211124,525681
771,20211125,396938
772,20211126,540105
773,20211129,670807
774,20211130,531087
775,20211201,1067764
776,20211202,835192
777,20211203,681732
778,20211206,856732
779,20211207,1086757
780,20211208,994216
781,20211209,466617
782,20211210,502076
783,20211213,326087
784,20211214,601191
785,20211215,402631
786,20211216,867021
787,20211217,442199
788,20211220,536463
789,20211221,842735
790,20211222,619670
791,20211223,407769
792,20211224,503500
793,20211227,390302
794,20211228,627686
795,20211229,774613
796,20211230,429084
797,20220104,634104
798,20220105,603391
799,20220106,552427
800,20220107,857099
801,20220110,647577
802,20220111,455656
803,20220112,519683
804,20220113,331189
805,20220114,440717
806,20220117,911589
807,20220118,528551
808,20220119,611616
809,20220120,456198
810,20220121,1003559
811,20220124,805377
812,20220125,1713262
813,20220126,953145
814,20220127,649522
815,20220128,1302247
816,20220203,954664
817,20220204,685204
818,20220207,588687
819,20220208,569286
820,20220209,507519
821,20220210,555317
822,20220211,527420
823,20220214,584390
824,20220215,537274
825,20220216,643645
826,20220217,468671
827,20220218,562194
828,20220221,734511
829,20220222,707211
830,20220223,522589
831,20220224,811693
832,20220225,1107334
833,20220228,573914
834,20220302,519850
835,20220303,478652
836,20220304,582901
837,20220307,1274244
838,20220308,1193423
839,20220310,876563
840,20220311,810271
841,20220314,673202
842,20220315,798993
843,20220316,629562
844,20220317,721277
845,20220318,343015
846,20220321,1018229
847,20220322,457168
848,20220323,768620
849,20220324,463049
850,20220325,532130
851,20220328,622634
852,20220329,435804
853,20220330,612146
854,20220331,373864
855,20220401,499067
856,20220404,689480
857,20220405,569910
858,20220406,406821
859,20220407,721126
860,20220408,681605
861,20220411,454760
862,20220412,473480
863,20220413,430475
864,20220414,340788
865,20220415,952400
866,20220418,822567
867,20220419,574877
868,20220420,925233
869,20220421,379222
870,20220422,660576
871,20220425,860267
872,20220426,578406
873,20220427,1339750
874,20220428,811910
875,20220429,870778
876,20220502,494801
877,20220503,745330
878,20220504,607387
879,20220506,841031
880,20220509,741261
881,20220510,1152415
882,20220511,848166
883,20220512,736816
884,20220513,970560
885,20220516,975193
886,20220517,539888
887,20220518,696622
888,20220519,649581
889,20220520,539004
890,20220523,700719
891,20220524,461273
892,20220525,799238
893,20220526,545854
894,20220527,825010
895,20220530,662863
896,20220531,373685
897,20220602,568213
898,20220603,806124
899,20220607,570860
900,20220608,419271
901,20220609,353947
902,20220610,565170
903,20220613,1201598
904,20220614,1194129
905,20220615,870490
906,20220616,979239
907,20220617,1284383
908,20220620,1436368
909,20220621,1175917
910,20220622,1128360
911,20220623,1105662
912,20220624,1615530
913,20220627,909734
914,20220628,733476
915,20220629,767380
916,20220630,707569
917,20220701,722897
918,20220704,1002182
919,20220705,1346807
920,20220706,1164681
921,20220707,1292304
922,20220708,967491
923,20220711,1025670
924,20220712,848207
925,20220713,806112
926,20220714,434443
927,20220715,1262147
928,20220718,793314
929,20220719,529002
930,20220720,1216487
931,20220721,748651
932,20220722,907564
933,20220725,726167
934,20220726,435991
935,20220727,406916
936,20220728,1151651
937,20220729,772054
938,20220801,612978
939,20220802,568703
940,20220803,688928
941,20220804,744504
942,20220805,789452
943,20220808,591139
944,20220809,398558
945,20220810,552228
946,20220811,887681
947,20220812,851487
948,20220816,1114446
949,20220817,1005785
950,20220818,1151833
951,20220819,800181
952,20220822,767967
953,20220823,549095
954,20220824,491555
955,20220825,568617
956,20220826,842899
957,20220829,835181
958,20220830,532771
959,20220831,409160
960,20220901,1776874
961,20220902,1453510
962,20220905,734310
963,20220906,670292
964,20220907,1594424
965,20220908,586013
966,20220913,846149
967,20220914,1054672
968,20220915,996010
969,20220916,2258122
970,20220919,852227
971,20220920,1066174
972,20220921,922001
973,20220922,947866
974,20220923,1090632
975,20220926,1488475
976,20220927,1058865
977,20220928,865086
978,20220929,1031992
979,20220930,798633
980,20221004,1147709
981,20221005,1500975
982,20221006,1087029
983,20221007,788357
984,20221011,1062663
985,20221012,2210073
986,20221013,1294594
987,20221014,983058
988,20221017,816987
989,20221018,868731
990,20221019,1012960
991,20221020,856806
992,20221021,1671722
993,20221024,1162902
994,20221025,846900
995,20221026,656721
996,20221027,845318
997,20221028,1193927
998,20221031,1184478
999,20221101,699724
1000,20221102,965211
1001,20221103,1010471
1002,20221104,907200
1003,20221107,1360281
1004,20221108,979457
1005,20221109,1089687
1006,20221110,717151
1007,20221111,1958600
1008,20221114,1483768
1009,20221115,793458
1010,20221116,948844
1011,20221118,543995
1012,20221121,948987
1013,20221122,792936
1014,20221123,613356
1015,20221124,684629
1016,20221125,530993
1017,20221128,719227
1018,20221129,821821
1019,20221130,355594
1020,20221201,1227510
1021,20221202,777202
1022,20221205,728956
1023,20221206,509960
1024,20221207,539511
1025,20221208,668800
1026,20221209,906262
1027,20221212,652408
1028,20221213,555424
1029,20221214,693197
1030,20221215,674647
1031,20221216,765574
1032,20221219,547919
1033,20221220,439257
1034,20221221,528324
1035,20221222,388347
1036,20221223,618014
1037,20221226,187660
1038,20221227,352329
1039,20221228,783371
1040,20221229,352021
1041,20230103,1257993
1042,20230104,1121811
1043,20230105,1440056
1044,20230106,799099
1045,20230109,1356601
1046,20230110,1077206
1047,20230111,622131
1048,20230112,591071
1049,20230113,816076
1050,20230116,620405
1051,20230117,413465
1052,20230118,596293
1053,20230119,704604
1054,20230120,479276
1055,20230125,535425
1056,20230126,525019
1057,20230127,596182
1058,20230130,396457
1059,20230131,891075
1060,20230201,817527
1061,20230202,1330567
1062,20230203,660961
1063,20230206,677620
1064,20230207,653528
1065,20230208,771046
1066,20230209,385727
1067,20230210,1162105
1068,20230213,1187537
1069,20230214,861799
1070,20230215,791025
1071,20230216,851690
1072,20230217,779551
1073,20230220,898641
1074,20230221,643045
1075,20230222,809389
1076,20230223,1097398
1077,20230224,446473
1078,20230227,1177675
1079,20230228,610442
1080,20230302,1300609
1081,20230303,733292
1082,20230306,483163
1083,20230307,413655
1084,20230308,940735
1085,20230309,895065
1086,20230310,1213499
1087,20230313,814896
1088,20230314,1407778
1089,20230315,882089
1090,20230316,982503
1091,20230317,938913
1092,20230320,638124
1093,20230321,649494
1094,20230322,618105
1095,20230323,420605
1096,20230324,660099
1097,20230327,767430
1098,20230328,515534
1099,20230329,259215
1100,20230330,562012
1101,20230331,411197
1102,20230403,375389
1103,20230404,966512
1104,20230405,480498
1105,20230406,380024
1106,20230407,794293
1107,20230410,830001
1108,20230411,454889
1109,20230412,558329
1110,20230413,535254
1111,20230414,602242
1112,20230417,512457
1113,20230418,585435
1114,20230419,428436
1115,20230420,428872
1116,20230421,593884
1117,20230424,624970
1118,20230425,287114
1119,20230426,390897
1120,20230427,586563
1121,20230428,752026
1122,20230502,676126
1123,20230503,478981
1124,20230504,342916
1125,20230508,485737
1126,20230509,220385
1127,20230510,264550
1128,20230511,384598
1129,20230512,410313
1130,20230515,320320
1131,20230516,343041
1132,20230517,325339
1133,20230518,370146
1134,20230519,331537
1135,20230522,337578
1136,20230523,363612
1137,20230524,256044
1138,20230525,310167
1139,20230526,560854
1140,20230530,552994
1141,20230531,319270
1142,20230601,437444
1143,20230602,382857
1144,20230605,853401
1145,20230607,465632
1146,20230608,258100
1147,20230609,639088
1148,20230612,308590
1149,20230613,455540
1150,20230614,451734
1151,20230615,245010
1152,20230616,309339
1153,20230619,155246
1154,20230620,255280
1155,20230621,310745
1156,20230622,224095
1157,20230623,700551
1158,20230626,214354
1159,20230627,696188
1160,20230628,377288
1161,20230629,416672
1162,20230630,594738
1163,20230703,399432
1164,20230704,282688
1165,20230705,281566
1166,20230706,366786
1167,20230707,537658
1168,20230710,558244
1169,20230711,555709
1170,20230712,212938
1171,20230713,451793
1172,20230714,480183
1173,20230717,295638
1174,20230718,513715
1175,20230719,400068
1176,20230720,356311
1177,20230721,503516
1178,20230724,373914
1179,20230725,515413
1180,20230726,238641
1181,20230727,298827
1182,20230728,319887
1183,20230731,338339
1184,20230801,553456
1185,20230802,370205
1186,20230803,574326
1187,20230804,413743
1188,20230807,404818
1189,20230808,613877
1190,20230809,772411
1191,20230810,403347
1192,20230811,275287
1193,20230814,408203
1194,20230816,420482
1195,20230817,822626
1196,20230818,919075
1197,20230821,350905
1198,20230822,640661
1199,20230823,476557
1200,20230824,496648
1201,20230825,494314
1202,20230828,262972
1203,20230829,362900
1204,20230830,277219
1205,20230831,165400
1206,20230901,324979
1207,20230904,225283
1208,20230905,100194
1209,20230906,212792
1210,20230907,212699
1211,20230908,201145
1212,20230911,379809
1213,20230912,312027
1214,20230913,320044
1215,20230914,268488
1216,20230915,303965
1217,20230918,405693
1218,20230919,394137
1219,20230920,431240
1220,20230921,546407
1221,20230922,808740
1222,20230925,350582
1223,20230926,1996970
1224,20230927,772804
1225,20231004,2227640
1226,20231005,582017
1227,20231006,606634
1228,20231010,532508
1229,20231011,858831
1230,20231012,696789
1231,20231013,465095
1232,20231016,257205
1233,20231017,424647
1234,20231018,520113
1235,20231019,374712
1236,20231020,1004039
1237,20231023,591808
1238,20231024,518250
1239,20231025,758394
1240,20231026,664208
