,date,y_volume_1045
20,20181001,35038
97,20181002,5822
174,20181004,80039
251,20181005,62574
328,20181008,11931
405,20181010,25357
482,20181011,281378
559,20181012,78360
636,20181015,30858
713,20181016,46607
790,20181017,32312
867,20181018,22483
944,20181019,39890
1021,20181022,59673
1098,20181023,84261
1175,20181024,90108
1252,20181025,62629
1329,20181026,83678
1406,20181029,74994
1483,20181030,24177
1560,20181031,27604
1637,20181101,25281
1714,20181102,28166
1791,20181105,20628
1868,20181106,55883
1945,20181107,43382
2022,20181108,155429
2099,20181109,210254
2176,20181112,21306
2253,20181113,65453
2330,20181114,134674
2395,20181115,29740
2484,20181116,35604
2561,20181119,20885
2638,20181120,49938
2715,20181121,297542
2792,20181122,71804
2869,20181123,140023
2946,20181126,149537
3023,20181127,42679
3100,20181128,44201
3177,20181129,35042
3254,20181130,67752
3331,20181203,61008
3408,20181204,46045
3485,20181205,12615
3562,20181206,108352
3639,20181207,55216
3716,20181210,34671
3793,20181211,345730
3870,20181212,142205
3947,20181213,205843
4024,20181214,191171
4101,20181217,141406
4178,20181218,74198
4255,20181219,98849
4332,20181220,39270
4409,20181221,42901
4486,20181224,42152
4563,20181226,243655
4640,20181227,45979
4717,20181228,18656
4782,20190102,122133
4859,20190103,34599
4936,20190104,58771
5013,20190107,16259
5090,20190108,34461
5167,20190109,48031
5244,20190110,8308
5321,20190111,35275
5398,20190114,80040
5475,20190115,36894
5552,20190116,9788
5629,20190117,59592
5706,20190118,43815
5783,20190121,115945
5860,20190122,70819
5937,20190123,93603
6014,20190124,39232
6091,20190125,22832
6168,20190128,17129
6245,20190129,32224
6322,20190130,52166
6399,20190131,28075
6476,20190201,69436
6553,20190207,176705
6630,20190208,17095
6707,20190211,238661
6784,20190212,85721
6861,20190213,15047
6938,20190214,14245
7015,20190215,11846
7092,20190218,27496
7169,20190219,49156
7246,20190220,124692
7323,20190221,55576
7400,20190222,25892
7477,20190225,79337
7554,20190226,17788
7631,20190227,16600
7708,20190228,18186
7785,20190304,48328
7862,20190305,80404
7939,20190306,57630
8016,20190307,16444
8093,20190308,31243
8170,20190311,24333
8247,20190312,10708
8324,20190313,142755
8401,20190314,214111
8478,20190315,90665
8555,20190318,65813
8632,20190319,35521
8709,20190320,57593
8786,20190321,9292
8863,20190322,107771
8940,20190325,44827
9017,20190326,53003
9094,20190327,117574
9171,20190328,69043
9248,20190329,96598
9325,20190401,24982
9402,20190402,49842
9479,20190403,23697
9556,20190404,217005
9633,20190405,23556
9710,20190408,145075
9787,20190409,71611
9864,20190410,10541
9941,20190411,15976
10018,20190412,19335
10095,20190415,70577
10172,20190416,24520
10249,20190417,40250
10326,20190418,27428
10403,20190419,12054
10480,20190422,20271
10557,20190423,67524
10634,20190424,24674
10711,20190425,12310
10788,20190426,19778
10865,20190429,14722
10942,20190430,15441
11019,20190502,46223
11096,20190503,17056
11173,20190507,85148
11250,20190508,14176
11327,20190509,66614
11404,20190510,82947
11481,20190513,20513
11558,20190514,66846
11635,20190515,18163
11712,20190516,133626
11789,20190517,28777
11866,20190520,22026
11943,20190521,94893
12020,20190522,88888
12097,20190523,61591
12174,20190524,42772
12251,20190527,27985
12328,20190528,9112
12405,20190529,102004
12482,20190530,76560
12559,20190531,102037
12636,20190603,23924
12713,20190604,19974
12790,20190605,21880
12867,20190607,52295
12944,20190610,20247
13021,20190611,3264
13098,20190612,40753
13175,20190613,34738
13252,20190614,69958
13329,20190617,86883
13406,20190618,26132
13483,20190619,9898
13560,20190620,24582
13637,20190621,67966
13714,20190624,56050
13791,20190625,17472
13868,20190626,45356
13945,20190627,48254
14022,20190628,40780
14099,20190701,9204
14176,20190702,212620
14253,20190703,59815
14330,20190704,7360
14407,20190705,25328
14484,20190708,79389
14561,20190709,70319
14638,20190710,48695
14715,20190711,34022
14792,20190712,29702
14869,20190715,35482
14946,20190716,7326
15023,20190717,38698
15100,20190718,15488
15177,20190719,2461
15254,20190722,24193
15331,20190723,130391
15408,20190724,18086
15485,20190725,64539
15562,20190726,25316
