,date,y_volume_1120
27,20181001,26908
104,20181002,96982
181,20181004,34559
258,20181005,26202
335,20181008,61097
412,20181010,28795
489,20181011,99421
566,20181012,113883
643,20181015,44045
720,20181016,13787
797,20181017,37854
874,20181018,28115
951,20181019,39186
1028,20181022,38474
1105,20181023,7686
1182,20181024,103562
1259,20181025,93384
1336,20181026,24637
1413,20181029,27013
1490,20181030,37703
1567,20181031,31058
1644,20181101,206901
1721,20181102,45816
1798,20181105,23099
1875,20181106,10905
1952,20181107,6169
2029,20181108,32288
2106,20181109,14266
2183,20181112,10610
2260,20181113,72495
2337,20181114,34537
2402,20181115,27638
2491,20181116,79748
2568,20181119,7897
2645,20181120,106471
2722,20181121,12731
2799,20181122,46233
2876,20181123,50565
2953,20181126,6707
3030,20181127,30562
3107,20181128,24675
3184,20181129,17208
3261,20181130,33813
3338,20181203,82248
3415,20181204,8967
3492,20181205,26708
3569,20181206,49559
3646,20181207,40010
3723,20181210,132601
3800,20181211,50597
3877,20181212,275205
3954,20181213,192993
4031,20181214,106348
4108,20181217,252866
4185,20181218,70719
4262,20181219,33911
4339,20181220,146396
4416,20181221,56400
4493,20181224,93438
4570,20181226,20891
4647,20181227,60096
4724,20181228,40823
4789,20190102,57247
4866,20190103,15980
4943,20190104,20587
5020,20190107,23010
5097,20190108,20852
5174,20190109,93048
5251,20190110,5765
5328,20190111,11073
5405,20190114,7175
5482,20190115,6437
5559,20190116,19632
5636,20190117,50901
5713,20190118,133872
5790,20190121,121856
5867,20190122,14147
5944,20190123,22279
6021,20190124,20275
6098,20190125,110547
6175,20190128,37430
6252,20190129,24325
6329,20190130,29681
6406,20190131,17373
6483,20190201,42832
6560,20190207,61867
6637,20190208,73119
6714,20190211,4634
6791,20190212,66900
6868,20190213,27405
6945,20190214,6077
7022,20190215,35139
7099,20190218,22825
7176,20190219,27604
7253,20190220,30844
7330,20190221,29490
7407,20190222,25054
7484,20190225,16582
7561,20190226,5774
7638,20190227,12909
7715,20190228,9840
7792,20190304,41548
7869,20190305,7226
7946,20190306,32598
8023,20190307,17684
8100,20190308,257620
8177,20190311,20709
8254,20190312,11413
8331,20190313,18647
8408,20190314,27047
8485,20190315,33876
8562,20190318,77358
8639,20190319,31450
8716,20190320,28231
8793,20190321,44782
8870,20190322,9677
8947,20190325,3693
9024,20190326,13623
9101,20190327,59383
9178,20190328,11680
9255,20190329,72767
9332,20190401,18349
9409,20190402,19056
9486,20190403,7102
9563,20190404,34201
9640,20190405,154161
9717,20190408,27290
9794,20190409,32285
9871,20190410,7851
9948,20190411,13461
10025,20190412,97664
10102,20190415,43005
10179,20190416,4215
10256,20190417,19385
10333,20190418,99512
10410,20190419,22473
10487,20190422,32518
10564,20190423,69588
10641,20190424,42986
10718,20190425,521
10795,20190426,53787
10872,20190429,15905
10949,20190430,55442
11026,20190502,5248
11103,20190503,18257
11180,20190507,33615
11257,20190508,26064
11334,20190509,141457
11411,20190510,62964
11488,20190513,68271
11565,20190514,40101
11642,20190515,39624
11719,20190516,68723
11796,20190517,19290
11873,20190520,27728
11950,20190521,3414
12027,20190522,95869
12104,20190523,17328
12181,20190524,65883
12258,20190527,10050
12335,20190528,11865
12412,20190529,25225
12489,20190530,48737
12566,20190531,35168
12643,20190603,25721
12720,20190604,39767
12797,20190605,8389
12874,20190607,6854
12951,20190610,52532
13028,20190611,13443
13105,20190612,38197
13182,20190613,32204
13259,20190614,24615
13336,20190617,40431
13413,20190618,35856
13490,20190619,11098
13567,20190620,3778
13644,20190621,61086
13721,20190624,49160
13798,20190625,6661
13875,20190626,23020
13952,20190627,47291
14029,20190628,9221
14106,20190701,29480
14183,20190702,8251
14260,20190703,15871
14337,20190704,23575
14414,20190705,58372
14491,20190708,97896
14568,20190709,67013
14645,20190710,26274
14722,20190711,44443
14799,20190712,13533
14876,20190715,6674
14953,20190716,10089
15030,20190717,11101
15107,20190718,87024
15184,20190719,17741
15261,20190722,43774
15338,20190723,19664
15415,20190724,43369
15492,20190725,13172
15569,20190726,25585
15646,20190729,22403
15723,20190730,42830
15800,20190731,103997
15877,20190801,13219
15954,20190802,27799
16031,20190805,162313
16108,20190806,126809
16185,20190807,20022
16262,20190808,45640
16339,20190809,94621
16416,20190812,12415
16493,20190813,35780
16570,20190814,51312
16647,20190816,22491
16724,20190819,182857
16801,20190820,47552
16878,20190821,31529
16955,20190822,73098
17032,20190823,13264
17109,20190826,13178
17186,20190827,24347
17263,20190828,19345
17340,20190829,23301
17417,20190830,20643
17494,20190902,27718
17571,20190903,91839
17648,20190904,118687
17725,20190905,36893
17802,20190906,50544
17879,20190909,60886
17956,20190910,20128
18033,20190911,22203
18110,20190916,30196
18187,20190917,6954
18264,20190918,10241
18341,20190919,12323
18418,20190920,22529
18495,20190923,25049
18572,20190924,170311
18649,20190925,105559
18726,20190926,14516
18803,20190927,12603
18880,20190930,18326
18957,20191001,17013
19034,20191002,5212
19111,20191004,30258
19188,20191007,14749
19265,20191008,43265
19342,20191010,21876
19419,20191011,30992
19496,20191014,27537
19573,20191015,25745
19650,20191016,33276
19727,20191017,11683
19804,20191018,5148
19881,20191021,10189
19958,20191022,71474
20035,20191023,16113
20112,20191024,13354
20189,20191025,12950
20266,20191028,95790
20343,20191029,22550
20420,20191030,81845
20497,20191031,51269
20574,20191101,7012
20651,20191104,45924
20728,20191105,25252
20805,20191106,18439
20882,20191107,29865
20959,20191108,14612
21036,20191111,32909
21113,20191112,113109
21190,20191113,29706
21255,20191114,33776
21344,20191115,24756
21421,20191118,21021
21498,20191119,16739
21575,20191120,22730
21652,20191121,35950
21729,20191122,37503
21806,20191125,20493
21883,20191126,26693
21960,20191127,9461
22037,20191128,24473
22114,20191129,63389
22191,20191202,2225
22268,20191203,6604
22345,20191204,11122
22422,20191205,29712
22499,20191206,165214
22576,20191209,9636
22653,20191210,51175
22730,20191211,135520
22807,20191212,102368
22884,20191213,32867
22961,20191216,8590
23038,20191217,37823
23115,20191218,45316
23192,20191219,65107
23269,20191220,3456
23346,20191223,10241
23423,20191224,11135
23500,20191226,22810
23577,20191227,69794
23654,20191230,7472
23719,20200102,50745
23796,20200103,117401
23873,20200106,45277
23950,20200107,15562
24027,20200108,53547
24104,20200109,7876
24181,20200110,14128
24258,20200113,87291
24335,20200114,39047
24412,20200115,14396
24489,20200116,67936
24566,20200117,31347
24643,20200120,154091
24720,20200121,25709
24797,20200122,33587
24874,20200123,26482
24951,20200128,43100
25028,20200129,11519
25105,20200130,94971
25182,20200131,31366
25259,20200203,101403
25336,20200204,23198
25413,20200205,46277
25490,20200206,13864
25567,20200207,27624
25644,20200210,20128
25721,20200211,37839
25798,20200212,30076
25875,20200213,59770
25952,20200214,35144
26029,20200217,12514
26106,20200218,27865
26183,20200219,52848
26260,20200220,29501
26337,20200221,105593
26414,20200224,178428
26491,20200225,42623
26568,20200226,71153
26645,20200227,93816
26722,20200228,151812
26799,20200302,39452
26876,20200303,38302
26953,20200304,60188
27030,20200305,47225
27107,20200306,171578
27184,20200309,102167
27261,20200310,144185
27338,20200311,250166
27415,20200312,301210
27487,20200313,267585
27564,20200316,291832
27641,20200317,761248
27718,20200318,77966
27795,20200319,372287
27867,20200320,334808
27944,20200323,200311
28021,20200324,428569
28098,20200325,185612
28175,20200326,164284
28252,20200327,324935
28329,20200330,72318
28406,20200331,272984
28483,20200401,192036
28560,20200402,231680
28637,20200403,192565
28714,20200406,106348
28791,20200407,141972
28868,20200408,86464
28945,20200409,182965
29022,20200410,190223
29099,20200413,306797
29176,20200414,339491
29253,20200416,104312
29330,20200417,62850
29407,20200420,35979
29484,20200421,382482
29561,20200422,231938
29638,20200423,168675
29715,20200424,26861
29792,20200427,53114
29869,20200428,75309
29946,20200429,207417
30023,20200504,53321
30100,20200506,50244
30177,20200507,13658
30254,20200508,79752
30331,20200511,36571
30408,20200512,91568
30485,20200513,56286
30562,20200514,64631
30639,20200515,37974
30716,20200518,54565
30793,20200519,65879
30870,20200520,30762
30947,20200521,75328
31024,20200522,90834
31101,20200525,91378
31178,20200526,78356
31255,20200527,95484
31332,20200528,91592
31409,20200529,117083
31486,20200601,45247
31563,20200602,32741
31640,20200603,37007
31717,20200604,80906
31794,20200605,189231
31871,20200608,128626
31948,20200609,56215
32025,20200610,102590
32102,20200611,30778
32179,20200612,178637
32256,20200615,160667
32333,20200616,54370
32410,20200617,97229
32487,20200618,62173
32564,20200619,73888
32641,20200622,39219
32718,20200623,96408
32795,20200624,85721
32872,20200625,219274
32949,20200626,50861
33026,20200629,25842
33103,20200630,46477
33180,20200701,70827
33257,20200702,21812
33334,20200703,8187
33411,20200706,30199
33488,20200707,31587
33565,20200708,28056
33642,20200709,35825
33719,20200710,40495
33796,20200713,9118
33873,20200714,32903
33950,20200715,36973
34027,20200716,36977
34104,20200717,87488
34181,20200720,32078
34258,20200721,21763
34335,20200722,112013
34412,20200723,61751
34489,20200724,26002
34566,20200727,28461
34643,20200728,36320
34720,20200729,36377
34797,20200730,49671
34874,20200731,35655
34951,20200803,68073
35028,20200804,29326
35105,20200805,59574
35182,20200806,67988
35259,20200807,50014
35336,20200810,82119
35413,20200811,35091
35490,20200812,55696
35567,20200813,85099
35644,20200814,34855
35721,20200818,15000
35798,20200819,38864
35875,20200820,65338
35952,20200821,15533
36029,20200824,28906
36106,20200825,92672
36183,20200826,76981
36260,20200827,65355
36337,20200828,90934
36414,20200831,84543
36491,20200901,58591
36568,20200902,60105
36645,20200903,37986
36722,20200904,89541
36799,20200907,99961
36876,20200908,82680
36953,20200909,42348
37030,20200910,35103
37107,20200911,36556
37184,20200914,19420
37261,20200915,93827
37338,20200916,11161
37415,20200917,36508
37492,20200918,42615
37569,20200921,55585
37646,20200922,112870
37723,20200923,243418
37800,20200924,223164
37877,20200925,34452
37954,20200928,13635
38031,20200929,267725
38108,20201005,145808
38185,20201006,36113
38262,20201007,79445
38339,20201008,37147
38416,20201012,64666
38493,20201013,392307
38570,20201014,181613
38647,20201015,115979
38724,20201016,66328
38801,20201019,44885
38878,20201020,54400
38955,20201021,14529
39032,20201022,108987
39109,20201023,140841
39186,20201026,28993
39263,20201027,13067
39340,20201028,23342
39417,20201029,98565
39494,20201030,101026
39571,20201102,46980
39648,20201103,77762
39725,20201104,78536
39802,20201105,58337
39879,20201106,59523
39956,20201109,103234
40033,20201110,95785
40110,20201111,107642
40187,20201112,114346
40264,20201113,32438
40341,20201116,148435
40418,20201117,326799
40495,20201118,45401
40572,20201119,178315
40649,20201120,40823
40726,20201123,34265
40803,20201124,303375
40880,20201125,143780
40957,20201126,24141
41034,20201127,122834
41111,20201130,54011
41188,20201201,78752
41265,20201202,77989
41330,20201203,227686
41419,20201204,142551
41496,20201207,147427
41573,20201208,359862
41650,20201209,126569
41727,20201210,71230
41804,20201211,99883
41881,20201214,82948
41958,20201215,29195
42035,20201216,53809
42112,20201217,35674
42189,20201218,120650
42266,20201221,98138
42343,20201222,73482
42420,20201223,66602
42497,20201224,31930
42574,20201228,68482
42651,20201229,204996
42728,20201230,144923
42793,20210104,232173
42870,20210105,51244
42947,20210106,137517
43024,20210107,117221
43101,20210108,148417
43178,20210111,762421
43255,20210112,89078
43332,20210113,155324
43409,20210114,41389
43486,20210115,130380
43563,20210118,87563
43640,20210119,103040
43717,20210120,112098
43794,20210121,38247
43871,20210122,101735
43948,20210125,42045
44025,20210126,142350
44102,20210127,112700
44179,20210128,31561
44256,20210129,22557
44333,20210201,75065
44410,20210202,85524
44487,20210203,89850
44564,20210204,83734
44641,20210205,79854
44718,20210208,54771
44795,20210209,19347
44872,20210210,30406
44949,20210215,62560
45026,20210216,42857
45103,20210217,211964
45180,20210218,81009
45257,20210219,224219
45334,20210222,31034
45411,20210223,104661
45488,20210224,88373
45565,20210225,39364
45642,20210226,89412
45719,20210302,74153
45796,20210303,27006
45873,20210304,36199
45950,20210305,53907
46027,20210308,77984
46104,20210309,175177
46181,20210310,134281
46258,20210311,72137
46335,20210312,80285
46412,20210315,49366
46489,20210316,47637
46566,20210317,35680
46643,20210318,85598
46720,20210319,150175
46797,20210322,50365
46874,20210323,50340
46951,20210324,11127
47028,20210325,102985
47105,20210326,24321
47182,20210329,116690
47259,20210330,76079
