,date,y_volume_1040
19,20181001,23519
96,20181002,35579
173,20181004,36464
250,20181005,162745
327,20181008,33076
404,20181010,57365
481,20181011,73860
558,20181012,70857
635,20181015,16861
712,20181016,42020
789,20181017,26401
866,20181018,15631
943,20181019,44989
1020,20181022,35626
1097,20181023,29612
1174,20181024,138436
1251,20181025,104464
1328,20181026,81724
1405,20181029,203396
1482,20181030,151806
1559,20181031,154052
1636,20181101,105241
1713,20181102,64808
1790,20181105,88333
1867,20181106,99421
1944,20181107,23604
2021,20181108,49260
2098,20181109,35327
2175,20181112,36786
2252,20181113,23729
2329,20181114,60389
2394,20181115,34946
2483,20181116,65242
2560,20181119,14918
2637,20181120,95012
2714,20181121,112659
2791,20181122,48065
2868,20181123,78292
2945,20181126,140876
3022,20181127,20008
3099,20181128,23113
3176,20181129,20494
3253,20181130,103100
3330,20181203,150803
3407,20181204,45002
3484,20181205,18000
3561,20181206,129839
3638,20181207,19792
3715,20181210,144443
3792,20181211,143488
3869,20181212,150568
3946,20181213,120072
4023,20181214,163468
4100,20181217,21318
4177,20181218,32260
4254,20181219,137293
4331,20181220,69438
4408,20181221,38964
4485,20181224,25300
4562,20181226,118244
4639,20181227,63653
4716,20181228,17665
4781,20190102,111399
4858,20190103,33037
4935,20190104,99357
5012,20190107,9844
5089,20190108,31956
5166,20190109,55119
5243,20190110,19015
5320,20190111,11439
5397,20190114,35251
5474,20190115,29896
5551,20190116,23250
5628,20190117,49066
5705,20190118,26123
5782,20190121,23867
5859,20190122,62667
5936,20190123,293254
6013,20190124,18599
6090,20190125,27214
6167,20190128,31133
6244,20190129,24660
6321,20190130,37603
6398,20190131,32565
6475,20190201,136535
6552,20190207,114228
6629,20190208,80265
6706,20190211,232589
6783,20190212,38966
6860,20190213,72165
6937,20190214,7573
7014,20190215,101331
7091,20190218,122120
7168,20190219,16453
7245,20190220,31572
7322,20190221,22594
7399,20190222,25825
7476,20190225,30787
7553,20190226,49335
7630,20190227,27402
7707,20190228,15480
7784,20190304,10315
7861,20190305,21858
