,date,y_volume_1225
40,20181001,2479
117,20181002,15499
194,20181004,6062
271,20181005,70390
348,20181008,6422
425,20181010,22809
502,20181011,192369
579,20181012,182014
656,20181015,16327
733,20181016,62066
810,20181017,13754
887,20181018,73213
964,20181019,27731
1041,20181022,3217
1118,20181023,21731
1195,20181024,18524
1272,20181025,62243
1349,20181026,68351
1426,20181029,10544
1503,20181030,52597
1580,20181031,42390
1657,20181101,13932
1734,20181102,31746
1811,20181105,5554
1888,20181106,83897
1965,20181107,27282
2042,20181108,60828
2119,20181109,47626
2196,20181112,19473
2273,20181113,32720
2350,20181114,86224
2415,20181115,20080
2504,20181116,10914
2581,20181119,8545
2658,20181120,251131
2735,20181121,10659
2812,20181122,5506
2889,20181123,19705
2966,20181126,49254
3043,20181127,7657
3120,20181128,16483
3197,20181129,10343
3274,20181130,19268
3351,20181203,8036
3428,20181204,152559
3505,20181205,1283
3582,20181206,23986
3659,20181207,69707
3736,20181210,196435
3813,20181211,64830
3890,20181212,26427
3967,20181213,140198
4044,20181214,74873
4121,20181217,29075
4198,20181218,23056
4275,20181219,81548
4352,20181220,54304
4429,20181221,58436
4506,20181224,16966
4583,20181226,14995
4660,20181227,14595
4737,20181228,12734
4802,20190102,35867
4879,20190103,6633
4956,20190104,25706
5033,20190107,26594
5110,20190108,23373
5187,20190109,9595
5264,20190110,12619
5341,20190111,8796
5418,20190114,19874
5495,20190115,13624
5572,20190116,8869
5649,20190117,73727
5726,20190118,19438
5803,20190121,5209
5880,20190122,20266
5957,20190123,17413
6034,20190124,16911
6111,20190125,75806
6188,20190128,21791
6265,20190129,14669
6342,20190130,81382
6419,20190131,153910
6496,20190201,136356
6573,20190207,10450
6650,20190208,58310
6727,20190211,33170
6804,20190212,10698
6881,20190213,10299
6958,20190214,32940
7035,20190215,105155
7112,20190218,60501
7189,20190219,13962
7266,20190220,46224
7343,20190221,17609
7420,20190222,8291
7497,20190225,10450
7574,20190226,13298
7651,20190227,8600
7728,20190228,14577
7805,20190304,69918
7882,20190305,8691
7959,20190306,15367
8036,20190307,175573
8113,20190308,44082
8190,20190311,15287
8267,20190312,28010
8344,20190313,13334
8421,20190314,12524
8498,20190315,34268
8575,20190318,151214
8652,20190319,5055
8729,20190320,10782
8806,20190321,105174
8883,20190322,3507
8960,20190325,7882
9037,20190326,32893
9114,20190327,53574
9191,20190328,19621
9268,20190329,2447
9345,20190401,3095
9422,20190402,7249
9499,20190403,6145
9576,20190404,26868
9653,20190405,3790
9730,20190408,36280
9807,20190409,19207
9884,20190410,59786
9961,20190411,76413
10038,20190412,11090
10115,20190415,48595
10192,20190416,8593
10269,20190417,28905
10346,20190418,21303
10423,20190419,36481
10500,20190422,95861
10577,20190423,25549
10654,20190424,136317
10731,20190425,1597
10808,20190426,11174
10885,20190429,14585
10962,20190430,11903
11039,20190502,5635
11116,20190503,5781
11193,20190507,30169
11270,20190508,12534
11347,20190509,20209
11424,20190510,26357
11501,20190513,3914
11578,20190514,20481
11655,20190515,28182
11732,20190516,75200
11809,20190517,87184
11886,20190520,28243
11963,20190521,48320
12040,20190522,15566
12117,20190523,11108
12194,20190524,33836
12271,20190527,8294
12348,20190528,9051
12425,20190529,28092
12502,20190530,15548
12579,20190531,43218
12656,20190603,16542
12733,20190604,10020
12810,20190605,75413
12887,20190607,13336
12964,20190610,3962
13041,20190611,2737
13118,20190612,8670
13195,20190613,37664
13272,20190614,39903
13349,20190617,30320
13426,20190618,3793
13503,20190619,7459
13580,20190620,12992
13657,20190621,8965
13734,20190624,8083
13811,20190625,2966
13888,20190626,13654
13965,20190627,70336
14042,20190628,20281
14119,20190701,28391
14196,20190702,4715
14273,20190703,19041
14350,20190704,36073
14427,20190705,5495
14504,20190708,21263
14581,20190709,134886
14658,20190710,12784
14735,20190711,14275
14812,20190712,24006
14889,20190715,13975
14966,20190716,24399
15043,20190717,30380
15120,20190718,38437
15197,20190719,9951
15274,20190722,3785
15351,20190723,12644
15428,20190724,20700
15505,20190725,39056
15582,20190726,9770
15659,20190729,9830
15736,20190730,44129
15813,20190731,27331
15890,20190801,29881
15967,20190802,4686
16044,20190805,133455
16121,20190806,94059
16198,20190807,14294
16275,20190808,30394
16352,20190809,19279
16429,20190812,18097
16506,20190813,5551
16583,20190814,92137
16660,20190816,40347
16737,20190819,31628
16814,20190820,18745
16891,20190821,5159
16968,20190822,12686
17045,20190823,31839
17122,20190826,28208
17199,20190827,7112
17276,20190828,2621
17353,20190829,1753
17430,20190830,17636
17507,20190902,43670
17584,20190903,23633
17661,20190904,14408
17738,20190905,34049
17815,20190906,8748
17892,20190909,28718
17969,20190910,36678
18046,20190911,26872
18123,20190916,37892
18200,20190917,6108
18277,20190918,34986
18354,20190919,28920
18431,20190920,14502
18508,20190923,8292
18585,20190924,23276
18662,20190925,8019
18739,20190926,39709
18816,20190927,19429
18893,20190930,2495
18970,20191001,10026
19047,20191002,2847
19124,20191004,25625
19201,20191007,66128
19278,20191008,9064
19355,20191010,27354
19432,20191011,21117
19509,20191014,14504
19586,20191015,19398
19663,20191016,7668
19740,20191017,23721
19817,20191018,21744
19894,20191021,9425
19971,20191022,92810
20048,20191023,25901
20125,20191024,7092
20202,20191025,96855
20279,20191028,55885
20356,20191029,83132
20433,20191030,20206
20510,20191031,16873
20587,20191101,23518
20664,20191104,3675
20741,20191105,30098
20818,20191106,6886
20895,20191107,18171
20972,20191108,15299
21049,20191111,20328
21126,20191112,23214
21203,20191113,12947
21268,20191114,16622
21357,20191115,27652
21434,20191118,12099
21511,20191119,14340
21588,20191120,71557
21665,20191121,39035
21742,20191122,9972
21819,20191125,4301
21896,20191126,28489
21973,20191127,6455
22050,20191128,13676
22127,20191129,10851
22204,20191202,1573
22281,20191203,6506
22358,20191204,20073
22435,20191205,44539
22512,20191206,15749
22589,20191209,3192
22666,20191210,72323
22743,20191211,70979
22820,20191212,64140
22897,20191213,22519
22974,20191216,19593
23051,20191217,9256
23128,20191218,15488
23205,20191219,13342
23282,20191220,17879
23359,20191223,4149
23436,20191224,15523
23513,20191226,14102
23590,20191227,14741
23667,20191230,11477
23732,20200102,61376
23809,20200103,156878
23886,20200106,27222
23963,20200107,16754
24040,20200108,24313
24117,20200109,14156
24194,20200110,36685
24271,20200113,17684
24348,20200114,47904
24425,20200115,19887
24502,20200116,75591
24579,20200117,6892
24656,20200120,26649
24733,20200121,5398
24810,20200122,15726
24887,20200123,35625
24964,20200128,44503
25041,20200129,17900
25118,20200130,32731
25195,20200131,16148
25272,20200203,13166
25349,20200204,15134
25426,20200205,45868
25503,20200206,14374
25580,20200207,27890
25657,20200210,21096
25734,20200211,5699
25811,20200212,55582
25888,20200213,14548
25965,20200214,27572
26042,20200217,13335
26119,20200218,28521
26196,20200219,19232
26273,20200220,32958
26350,20200221,19692
26427,20200224,62211
26504,20200225,44774
26581,20200226,14146
26658,20200227,100644
26735,20200228,219609
26812,20200302,29451
26889,20200303,19066
26966,20200304,16362
27043,20200305,50555
27120,20200306,84464
27197,20200309,156336
27274,20200310,139704
27351,20200311,66035
27428,20200312,127142
27500,20200313,174721
27577,20200316,359691
27654,20200317,539367
27731,20200318,116413
27880,20200320,178362
27957,20200323,168609
28034,20200324,206661
28111,20200325,73633
28188,20200326,74228
28265,20200327,185529
28342,20200330,97660
28419,20200331,79897
28496,20200401,206283
28573,20200402,93231
28650,20200403,215889
28727,20200406,33072
28804,20200407,46621
28881,20200408,35991
28958,20200409,73030
29035,20200410,98300
29112,20200413,66975
29189,20200414,72001
29266,20200416,68552
29343,20200417,46885
29420,20200420,29421
29497,20200421,75264
29574,20200422,508566
29651,20200423,36213
29728,20200424,33724
29805,20200427,11562
29882,20200428,13489
29959,20200429,40266
30036,20200504,63074
30113,20200506,27346
30190,20200507,26450
30267,20200508,70652
30344,20200511,19768
30421,20200512,211192
30498,20200513,23247
30575,20200514,9975
30652,20200515,15368
30729,20200518,34863
30806,20200519,32650
30883,20200520,15200
30960,20200521,65478
31037,20200522,87593
31114,20200525,58811
31191,20200526,48843
31268,20200527,49372
31345,20200528,48631
31422,20200529,30470
31499,20200601,56918
31576,20200602,121883
31653,20200603,70839
31730,20200604,148663
31807,20200605,52126
31884,20200608,29572
31961,20200609,20415
32038,20200610,18276
32115,20200611,67554
32192,20200612,70138
32269,20200615,98314
32346,20200616,45883
32423,20200617,66013
32500,20200618,58767
32577,20200619,86297
32654,20200622,23666
32731,20200623,33456
32808,20200624,31924
32885,20200625,172338
32962,20200626,50023
33039,20200629,28182
33116,20200630,30153
33193,20200701,10401
33270,20200702,20879
33347,20200703,33751
33424,20200706,25342
33501,20200707,33550
33578,20200708,37419
33655,20200709,43302
33732,20200710,48584
33809,20200713,19884
33886,20200714,18841
33963,20200715,50939
34040,20200716,18877
34117,20200717,15411
34194,20200720,8020
34271,20200721,36797
34348,20200722,34636
34425,20200723,8006
34502,20200724,40471
34579,20200727,27912
34656,20200728,46488
34733,20200729,12037
34810,20200730,57068
34887,20200731,9029
34964,20200803,38682
35041,20200804,33221
35118,20200805,40832
35195,20200806,38813
35272,20200807,68495
35349,20200810,36487
35426,20200811,42360
35503,20200812,30002
35580,20200813,61009
35657,20200814,43779
35734,20200818,47261
35811,20200819,18377
35888,20200820,92468
35965,20200821,38841
36042,20200824,47632
36119,20200825,43539
36196,20200826,16570
36273,20200827,19880
36350,20200828,36148
36427,20200831,73925
36504,20200901,29625
36581,20200902,32202
36658,20200903,34391
36735,20200904,111349
36812,20200907,4477
36889,20200908,39778
36966,20200909,41547
37043,20200910,73198
37120,20200911,77376
37197,20200914,18591
37274,20200915,70654
37351,20200916,32937
37428,20200917,297890
37505,20200918,51974
37582,20200921,24838
37659,20200922,115272
37736,20200923,169222
37813,20200924,174270
37890,20200925,10420
37967,20200928,32754
38044,20200929,261247
38121,20201005,30473
38198,20201006,13369
38275,20201007,73467
38352,20201008,21738
38429,20201012,26615
38506,20201013,29135
38583,20201014,113140
38660,20201015,48209
38737,20201016,112985
38814,20201019,68093
38891,20201020,36309
38968,20201021,63771
39045,20201022,31791
39122,20201023,42332
39199,20201026,92999
39276,20201027,39684
39353,20201028,68815
39430,20201029,63343
39507,20201030,12232
39584,20201102,77332
39661,20201103,65754
39738,20201104,126092
39815,20201105,58969
39892,20201106,23360
39969,20201109,37911
40046,20201110,46202
40123,20201111,37020
40200,20201112,35762
40277,20201113,32822
40354,20201116,95157
40431,20201117,31428
40508,20201118,42116
40585,20201119,46949
40662,20201120,24572
40739,20201123,143917
40816,20201124,53238
40893,20201125,26654
40970,20201126,62054
41047,20201127,103626
41124,20201130,162963
41201,20201201,67923
41278,20201202,48213
41343,20201203,112244
41432,20201204,81398
41509,20201207,241355
41586,20201208,57244
41663,20201209,59230
41740,20201210,40008
41817,20201211,82413
41894,20201214,95656
41971,20201215,315900
42048,20201216,40331
42125,20201217,68102
42202,20201218,69118
42279,20201221,55595
42356,20201222,39278
42433,20201223,155430
42510,20201224,124481
42587,20201228,42707
42664,20201229,425727
42741,20201230,101428
42806,20210104,137286
42883,20210105,103439
42960,20210106,131362
43037,20210107,30714
43114,20210108,77312
43191,20210111,119288
43268,20210112,274161
43345,20210113,58298
43422,20210114,64155
43499,20210115,69604
43576,20210118,29230
43653,20210119,56040
43730,20210120,106816
43807,20210121,45597
43884,20210122,48543
43961,20210125,42166
44038,20210126,75219
44115,20210127,97745
44192,20210128,58957
44269,20210129,204441
44346,20210201,125102
44423,20210202,133264
44500,20210203,57451
44577,20210204,410883
44654,20210205,146620
44731,20210208,52994
