,date,y_volume_1340
55,20181001,40385
132,20181002,38989
209,20181004,65111
286,20181005,41701
363,20181008,19297
440,20181010,16660
517,20181011,86140
594,20181012,137297
671,20181015,23108
748,20181016,37029
825,20181017,10989
902,20181018,24428
979,20181019,28777
1056,20181022,7137
1133,20181023,40666
1210,20181024,85460
1287,20181025,107038
1364,20181026,96013
1441,20181029,14974
1518,20181030,48665
1595,20181031,62727
1672,20181101,17335
1749,20181102,38551
1826,20181105,35299
1903,20181106,31539
1980,20181107,25383
2057,20181108,7403
2134,20181109,16036
2211,20181112,10371
2288,20181113,166175
2365,20181114,20035
2430,20181115,102855
2519,20181116,32249
2596,20181119,17702
2673,20181120,15448
2750,20181121,6391
2827,20181122,26602
2904,20181123,12068
2981,20181126,7197
3058,20181127,205436
3135,20181128,14166
3212,20181129,6774
3289,20181130,22137
3366,20181203,18360
3443,20181204,49223
3520,20181205,18596
3597,20181206,168526
3674,20181207,130041
3751,20181210,115786
3828,20181211,7521
3905,20181212,78110
3982,20181213,390336
4059,20181214,65355
4136,20181217,147767
4213,20181218,22379
4290,20181219,85297
4367,20181220,23140
4444,20181221,151784
4521,20181224,16268
4598,20181226,128219
4675,20181227,71094
4752,20181228,12371
4817,20190102,45934
4894,20190103,28294
4971,20190104,71218
5048,20190107,17630
5125,20190108,28609
5202,20190109,30901
5279,20190110,16729
5356,20190111,51816
5433,20190114,4160
5510,20190115,8569
5587,20190116,36587
5664,20190117,51080
5741,20190118,25161
5818,20190121,12431
5895,20190122,31626
5972,20190123,37686
6049,20190124,75320
6126,20190125,87804
6203,20190128,87861
6280,20190129,16805
6357,20190130,75978
6434,20190131,22584
6511,20190201,49937
6588,20190207,11912
6665,20190208,66088
6742,20190211,7045
6819,20190212,163501
6896,20190213,20729
6973,20190214,45802
7050,20190215,52968
7127,20190218,61548
7204,20190219,6875
7281,20190220,103431
7358,20190221,76066
7435,20190222,11377
7512,20190225,8386
7589,20190226,67835
7666,20190227,22756
7743,20190228,24702
7820,20190304,6225
7897,20190305,7021
7974,20190306,42514
8051,20190307,22293
8128,20190308,33008
8205,20190311,136915
8282,20190312,11837
8359,20190313,68867
8436,20190314,9167
8513,20190315,50902
8590,20190318,84048
8667,20190319,15860
8744,20190320,27182
8821,20190321,45456
8898,20190322,11851
8975,20190325,13288
9052,20190326,27183
9129,20190327,4948
9206,20190328,41025
9283,20190329,96691
9360,20190401,1957
9437,20190402,9858
9514,20190403,23449
9591,20190404,120468
9668,20190405,6428
9745,20190408,20113
9822,20190409,22231
9899,20190410,5691
9976,20190411,62306
10053,20190412,27365
10130,20190415,28018
10207,20190416,19141
10284,20190417,31136
10361,20190418,12669
10438,20190419,9105
10515,20190422,21412
10592,20190423,33627
10669,20190424,52564
10746,20190425,2172
10823,20190426,15016
10900,20190429,21965
10977,20190430,6378
11054,20190502,2488
11131,20190503,5298
11208,20190507,18308
11285,20190508,12166
11362,20190509,96606
11439,20190510,63258
11516,20190513,141231
11593,20190514,43484
11670,20190515,22534
11747,20190516,55352
11824,20190517,85388
11901,20190520,17776
11978,20190521,33541
12055,20190522,44863
12132,20190523,11477
12209,20190524,40977
12286,20190527,12623
12363,20190528,45345
12440,20190529,29598
12517,20190530,14820
12594,20190531,74988
12671,20190603,13809
12748,20190604,71082
12825,20190605,105102
12902,20190607,9220
12979,20190610,46345
13056,20190611,36403
13133,20190612,15423
13210,20190613,12437
13287,20190614,6500
13364,20190617,1173
13441,20190618,4679
13518,20190619,45860
13595,20190620,23561
13672,20190621,31565
13749,20190624,19589
13826,20190625,58821
13903,20190626,15984
13980,20190627,19887
14057,20190628,12882
14134,20190701,11375
14211,20190702,36056
14288,20190703,21212
14365,20190704,21755
14442,20190705,12507
14519,20190708,17719
14596,20190709,67208
14673,20190710,33744
14750,20190711,37462
14827,20190712,25149
14904,20190715,7422
14981,20190716,27406
15058,20190717,12790
15135,20190718,12007
15212,20190719,22510
15289,20190722,15066
15366,20190723,40483
15443,20190724,1166
15520,20190725,21312
15597,20190726,7342
15674,20190729,50195
15751,20190730,17385
15828,20190731,62201
15905,20190801,37560
15982,20190802,125418
16059,20190805,54067
16136,20190806,102071
16213,20190807,10941
16290,20190808,28680
16367,20190809,39723
16444,20190812,53053
16521,20190813,18219
16598,20190814,88243
16675,20190816,111398
16752,20190819,12730
16829,20190820,31905
16906,20190821,178792
16983,20190822,39438
17060,20190823,46252
17137,20190826,8638
17214,20190827,14781
17291,20190828,10285
17368,20190829,38677
17445,20190830,105759
17522,20190902,58917
17599,20190903,80764
17676,20190904,108427
