,date,y_volume_1200
35,20181001,5945
112,20181002,36868
189,20181004,49881
266,20181005,3924
343,20181008,49304
420,20181010,30063
497,20181011,57938
574,20181012,121950
651,20181015,38317
728,20181016,11527
805,20181017,10591
882,20181018,52430
959,20181019,9581
1036,20181022,14248
1113,20181023,36888
1190,20181024,14595
1267,20181025,101953
1344,20181026,71141
1421,20181029,34574
1498,20181030,7938
1575,20181031,38441
1652,20181101,39621
1729,20181102,41121
1806,20181105,6813
1883,20181106,7365
1960,20181107,10324
2037,20181108,118516
2114,20181109,168071
2191,20181112,25998
2268,20181113,65926
2345,20181114,4525
2410,20181115,28589
2499,20181116,23364
2576,20181119,17772
2653,20181120,14392
2730,20181121,21178
2807,20181122,24431
2884,20181123,16087
2961,20181126,16470
3038,20181127,12976
3115,20181128,38102
3192,20181129,16283
3269,20181130,8382
3346,20181203,13142
3423,20181204,7831
3500,20181205,3311
3577,20181206,52346
3654,20181207,86735
3731,20181210,97900
3808,20181211,48304
3885,20181212,23486
3962,20181213,118432
4039,20181214,46650
4116,20181217,81388
4193,20181218,20671
4270,20181219,123140
4347,20181220,28666
4424,20181221,35128
4501,20181224,101596
4578,20181226,23811
4655,20181227,11964
4732,20181228,4030
4797,20190102,26148
4874,20190103,12304
4951,20190104,29761
5028,20190107,13358
5105,20190108,24252
5182,20190109,41126
5259,20190110,2513
5336,20190111,270662
5413,20190114,9291
5490,20190115,4363
5567,20190116,22447
5644,20190117,16419
5721,20190118,7451
5798,20190121,8020
5875,20190122,15123
5952,20190123,63528
6029,20190124,28908
6106,20190125,46910
6183,20190128,14024
6260,20190129,22534
6337,20190130,30703
6414,20190131,116124
6491,20190201,40318
6568,20190207,4872
6645,20190208,35317
6722,20190211,11530
6799,20190212,91548
6876,20190213,5003
6953,20190214,54011
7030,20190215,21766
7107,20190218,18541
7184,20190219,10284
7261,20190220,5483
7338,20190221,180906
7415,20190222,1598
7492,20190225,138935
7569,20190226,6124
7646,20190227,16890
7723,20190228,27527
7800,20190304,15814
7877,20190305,9021
7954,20190306,38117
8031,20190307,189303
8108,20190308,18660
8185,20190311,36085
8262,20190312,18829
8339,20190313,12100
8416,20190314,31937
8493,20190315,28603
8570,20190318,76058
8647,20190319,9578
8724,20190320,24922
8801,20190321,41090
8878,20190322,9995
8955,20190325,10570
9032,20190326,8327
9109,20190327,26933
9186,20190328,28410
9263,20190329,88057
9340,20190401,38955
9417,20190402,21343
9494,20190403,98936
9571,20190404,25994
9648,20190405,31423
9725,20190408,24196
9802,20190409,41159
9879,20190410,27465
9956,20190411,6333
10033,20190412,71145
10110,20190415,10966
10187,20190416,3299
10264,20190417,41408
10341,20190418,19799
10418,20190419,30541
10495,20190422,33344
10572,20190423,25394
10649,20190424,25282
10726,20190425,24291
10803,20190426,50573
10880,20190429,23376
10957,20190430,19898
11034,20190502,6061
11111,20190503,67325
11188,20190507,37108
11265,20190508,9879
11342,20190509,49953
11419,20190510,66547
11496,20190513,11875
11573,20190514,48520
11650,20190515,20085
11727,20190516,42382
11804,20190517,44963
11881,20190520,6296
11958,20190521,34119
12035,20190522,25271
12112,20190523,13848
12189,20190524,20568
12266,20190527,8776
12343,20190528,16222
12420,20190529,23313
12497,20190530,26414
12574,20190531,69748
12651,20190603,24162
12728,20190604,8511
12805,20190605,56461
12882,20190607,13392
12959,20190610,25745
13036,20190611,8070
13113,20190612,13488
13190,20190613,29577
13267,20190614,19743
13344,20190617,27011
13421,20190618,12214
13498,20190619,4537
13575,20190620,26399
13652,20190621,6525
13729,20190624,7388
13806,20190625,76359
13883,20190626,13389
13960,20190627,43061
14037,20190628,77170
14114,20190701,3186
14191,20190702,4337
14268,20190703,24512
14345,20190704,26810
14422,20190705,24211
14499,20190708,22668
14576,20190709,7169
14653,20190710,3721
14730,20190711,26737
14807,20190712,4010
14884,20190715,2643
14961,20190716,903
15038,20190717,3393
15115,20190718,25183
15192,20190719,10574
15269,20190722,4502
15346,20190723,9083
15423,20190724,12100
15500,20190725,17428
15577,20190726,7020
15654,20190729,22977
15731,20190730,5013
15808,20190731,17483
15885,20190801,37052
15962,20190802,18022
16039,20190805,79491
16116,20190806,102809
16193,20190807,19125
16270,20190808,67761
16347,20190809,6865
16424,20190812,1337
16501,20190813,8191
16578,20190814,40129
16655,20190816,33747
16732,20190819,63074
16809,20190820,58130
16886,20190821,35951
16963,20190822,17927
17040,20190823,42553
17117,20190826,79615
17194,20190827,6330
17271,20190828,9286
17348,20190829,9514
17425,20190830,19887
17502,20190902,4301
17579,20190903,7916
17656,20190904,31371
17733,20190905,13078
17810,20190906,33959
17887,20190909,7687
17964,20190910,1681
18041,20190911,31124
18118,20190916,30622
18195,20190917,30218
18272,20190918,8428
18349,20190919,51362
18426,20190920,12683
18503,20190923,22841
18580,20190924,109673
18657,20190925,18646
18734,20190926,20685
18811,20190927,18950
18888,20190930,15527
18965,20191001,1367
19042,20191002,16686
19119,20191004,54759
19196,20191007,7092
19273,20191008,18264
19350,20191010,14035
19427,20191011,10881
19504,20191014,13644
19581,20191015,13976
19658,20191016,6318
19735,20191017,1764
19812,20191018,19700
19889,20191021,9554
19966,20191022,74077
20043,20191023,144211
20120,20191024,28706
20197,20191025,7613
20274,20191028,8549
20351,20191029,27293
20428,20191030,14842
20505,20191031,52231
20582,20191101,7187
20659,20191104,21971
20736,20191105,16455
20813,20191106,9172
20890,20191107,10381
20967,20191108,39502
21044,20191111,39695
21121,20191112,96013
21198,20191113,39681
21263,20191114,12539
21352,20191115,25228
21429,20191118,6178
21506,20191119,10163
21583,20191120,30606
21660,20191121,20646
21737,20191122,7988
21814,20191125,26624
21891,20191126,12592
21968,20191127,12871
22045,20191128,6198
22122,20191129,22360
22199,20191202,14858
22276,20191203,12848
22353,20191204,83564
22430,20191205,14964
22507,20191206,87794
22584,20191209,9285
22661,20191210,45546
22738,20191211,64855
22815,20191212,37471
22892,20191213,21125
22969,20191216,26513
