,date,volume
152,20190520,637876
153,20190521,901881
154,20190522,395431
155,20190523,631217
156,20190524,413219
157,20190527,509982
158,20190528,453224
159,20190529,594075
160,20190530,543609
161,20190531,840324
162,20190603,422775
163,20190604,345409
164,20190605,510485
165,20190607,426543
166,20190610,424274
167,20190611,256124
168,20190612,297922
169,20190613,249960
170,20190614,305539
171,20190617,227795
172,20190618,282089
173,20190619,368309
174,20190620,179631
175,20190621,358518
176,20190624,140914
177,20190625,329780
178,20190626,152406
179,20190627,240832
180,20190628,197163
181,20190701,455411
182,20190702,460328
183,20190703,180596
184,20190704,234767
185,20190705,277573
186,20190708,537690
187,20190709,270692
188,20190710,227830
189,20190711,409274
190,20190712,215943
191,20190715,263837
192,20190716,211817
193,20190717,281505
194,20190718,138106
195,20190719,359134
196,20190722,130329
197,20190723,269549
198,20190724,185374
199,20190725,524978
200,20190726,234209
201,20190729,356242
202,20190730,774209
203,20190731,152325
204,20190801,154001
205,20190802,710311
206,20190805,414043
207,20190806,826314
208,20190807,398539
209,20190808,372509
210,20190809,490667
211,20190812,244069
212,20190813,356744
213,20190814,438915
214,20190816,311225
215,20190819,326745
216,20190820,233350
217,20190821,523194
218,20190822,373599
219,20190823,271172
220,20190826,436860
221,20190827,567394
222,20190828,208008
223,20190829,238453
224,20190830,796331
225,20190902,163352
226,20190903,189180
227,20190904,223614
228,20190905,458846
229,20190906,189817
230,20190909,344954
231,20190910,323146
232,20190911,187640
233,20190916,314190
234,20190917,431679
235,20190918,239902
236,20190919,509493
237,20190920,348976
238,20190923,263569
239,20190924,170583
240,20190925,212598
241,20190926,414331
242,20190927,250081
243,20190930,410287
244,20191001,184786
245,20191002,202117
246,20191004,409024
247,20191007,294773
248,20191008,349298
249,20191010,482630
250,20191011,273175
251,20191014,310124
252,20191015,188515
253,20191016,392468
254,20191017,179379
255,20191018,500668
256,20191021,202168
257,20191022,291172
258,20191023,146063
259,20191024,136935
260,20191025,120900
261,20191028,329238
262,20191029,298128
263,20191030,368943
264,20191031,310156
265,20191101,349545
266,20191104,462941
267,20191105,192416
268,20191106,176163
269,20191107,327037
270,20191108,537465
271,20191111,395998
272,20191112,466515
273,20191113,231141
274,20191115,151898
275,20191118,338930
276,20191119,285616
277,20191120,333292
278,20191121,255262
279,20191122,428573
280,20191125,394317
281,20191126,308101
282,20191127,519329
283,20191128,368745
284,20191129,298975
285,20191202,354031
286,20191203,242963
287,20191204,548175
288,20191205,324722
289,20191206,541418
290,20191209,319044
291,20191210,146018
292,20191211,287853
293,20191212,306651
294,20191213,576091
295,20191216,489016
296,20191217,329692
297,20191218,304559
298,20191219,189501
299,20191220,173782
300,20191223,130577
301,20191224,137449
302,20191226,261683
303,20191227,431788
304,20191230,513456
305,20200103,280111
306,20200106,211733
307,20200107,248878
308,20200108,238951
309,20200109,192763
310,20200110,179519
311,20200113,214167
312,20200114,287002
313,20200115,281332
314,20200116,264157
315,20200117,543823
316,20200120,361630
317,20200121,143277
318,20200122,240726
319,20200123,481831
320,20200128,980761
321,20200129,454927
322,20200130,476960
323,20200131,373667
324,20200203,618987
325,20200204,642407
326,20200205,888035
327,20200206,383616
328,20200207,298214
329,20200210,387649
330,20200211,339450
331,20200212,176628
332,20200213,374398
333,20200214,318498
334,20200217,403417
335,20200218,419385
336,20200219,345798
337,20200220,362646
338,20200221,560176
339,20200224,985918
340,20200225,654914
341,20200226,1119948
342,20200227,2071795
343,20200228,1836559
344,20200302,581114
345,20200303,1225521
346,20200304,604372
347,20200305,936284
348,20200306,475532
349,20200309,1047042
350,20200310,1054741
351,20200311,806678
352,20200312,1230844
353,20200313,1695543
354,20200316,1257197
355,20200317,2065440
356,20200318,2396721
357,20200319,3103244
358,20200320,3097369
359,20200323,1948099
360,20200324,2129550
361,20200325,3675258
362,20200326,2282679
363,20200327,1414309
364,20200330,1305652
365,20200331,1206660
366,20200401,976809
367,20200402,1714875
368,20200403,1136645
369,20200406,1081913
370,20200407,1584587
371,20200408,1099486
372,20200409,1149322
373,20200410,1275663
374,20200413,1336680
375,20200414,1165600
376,20200416,642539
377,20200417,1318075
378,20200420,888837
379,20200421,897479
380,20200422,1066612
381,20200423,2117803
382,20200424,549722
383,20200427,719550
384,20200428,681371
385,20200429,626426
386,20200504,963000
387,20200506,844431
388,20200507,468892
389,20200508,763845
390,20200511,571945
391,20200512,506933
392,20200513,908207
393,20200514,729018
394,20200515,619063
395,20200518,825506
396,20200519,1100732
397,20200520,612387
398,20200521,585732
399,20200522,899602
400,20200525,683349
401,20200526,635042
402,20200527,795864
403,20200528,949339
404,20200529,691015
405,20200601,998759
406,20200602,825348
407,20200603,918777
408,20200604,1922317
409,20200605,1292206
410,20200608,1222956
411,20200609,1017134
412,20200610,749770
413,20200611,416143
414,20200612,1374248
415,20200615,1540089
416,20200616,2151822
417,20200617,1054155
418,20200618,697720
419,20200619,1549959
420,20200622,681802
421,20200623,854316
422,20200624,1043544
423,20200625,999685
424,20200626,3487624
425,20200629,1144732
426,20200630,1645381
427,20200701,608149
428,20200702,577402
429,20200703,393018
430,20200706,439327
431,20200707,1058658
432,20200708,551679
433,20200709,509402
434,20200710,599136
435,20200713,433444
436,20200714,460982
437,20200715,843212
438,20200716,519713
439,20200717,488104
440,20200720,428858
441,20200721,732777
442,20200722,497809
443,20200723,727974
444,20200724,246449
445,20200727,627890
446,20200728,807364
447,20200729,1287178
448,20200730,634391
449,20200731,828345
450,20200803,533109
451,20200804,696731
452,20200805,371354
453,20200806,941134
454,20200807,1069266
455,20200810,2148740
456,20200811,818436
457,20200812,1106796
458,20200813,899695
459,20200814,902660
460,20200818,833272
461,20200819,629426
462,20200820,438016
463,20200821,967239
464,20200824,867275
465,20200825,837367
466,20200826,476114
467,20200827,534583
468,20200828,593558
469,20200831,508748
470,20200901,675876
471,20200902,388138
472,20200903,737704
473,20200904,753676
474,20200907,652603
475,20200908,543802
476,20200909,460088
477,20200910,612106
478,20200911,775405
479,20200914,893198
480,20200915,1874770
481,20200916,1073165
482,20200917,777371
483,20200918,838894
484,20200921,572833
485,20200922,709728
486,20200923,993986
487,20200924,1031281
488,20200925,942033
489,20200928,380662
490,20200929,909231
491,20201005,1107943
492,20201006,557631
493,20201007,498582
494,20201008,621552
495,20201012,657725
496,20201013,1102429
497,20201014,595497
498,20201015,415778
499,20201016,400230
500,20201019,882830
501,20201020,731188
502,20201021,1029767
503,20201022,597226
504,20201023,615784
505,20201026,775629
506,20201027,799008
507,20201028,707374
508,20201029,729804
509,20201030,1449126
510,20201102,898758
511,20201103,452405
512,20201104,1158759
513,20201105,1315084
514,20201106,1012269
515,20201109,1048141
516,20201110,1521026
517,20201111,977068
518,20201112,1388680
519,20201113,800765
520,20201116,1566908
521,20201117,962849
522,20201118,812516
523,20201119,1109925
524,20201120,870522
525,20201123,618023
526,20201124,1003396
527,20201125,1358128
528,20201126,948865
529,20201127,869673
530,20201130,1475319
531,20201201,786323
532,20201202,1116428
533,20201204,1672431
534,20201207,1707136
535,20201208,1136794
536,20201209,1835730
537,20201210,999591
538,20201211,2331587
539,20201214,884491
540,20201215,828023
541,20201216,665174
542,20201217,806593
543,20201218,1130318
544,20201221,720989
545,20201222,740737
546,20201223,726777
547,20201224,1188250
548,20201228,1397771
549,20201229,1918130
550,20201230,951498
551,20210105,934247
552,20210106,1184264
553,20210107,962214
554,20210108,1126664
555,20210111,2438970
556,20210112,1904787
557,20210113,1546252
558,20210114,1355913
559,20210115,1788870
560,20210118,1722032
561,20210119,1419968
562,20210120,1249538
563,20210121,1365977
564,20210122,1193222
565,20210125,895133
566,20210126,837760
567,20210127,999071
568,20210128,943599
569,20210129,1201301
570,20210201,1139220
571,20210202,1113587
572,20210203,860091
573,20210204,1171008
574,20210205,1746679
575,20210208,772151
576,20210209,920917
577,20210210,769031
578,20210215,901486
579,20210216,957042
580,20210217,3046932
581,20210218,838049
582,20210219,788954
583,20210222,806383
584,20210223,876425
585,20210224,706373
586,20210225,1017921
587,20210226,995655
588,20210302,1054205
589,20210303,445906
590,20210304,438360
591,20210305,764719
592,20210308,784670
593,20210309,615719
594,20210310,642602
595,20210311,678381
596,20210312,805857
597,20210315,740293
598,20210316,553822
599,20210317,345865
600,20210318,1258712
601,20210319,609693
602,20210322,371185
603,20210323,470980
604,20210324,656051
605,20210325,664762
606,20210326,618633
607,20210329,480002
608,20210330,545194
609,20210331,301858
610,20210401,567651
611,20210402,766751
612,20210405,459834
613,20210406,408858
614,20210407,377085
615,20210408,805346
616,20210409,821448
617,20210412,479067
618,20210413,545958
619,20210414,323949
620,20210415,471715
621,20210416,490704
622,20210419,314114
623,20210420,345700
624,20210421,638848
625,20210422,857846
626,20210423,489620
627,20210426,329114
628,20210427,133072
629,20210428,228247
630,20210429,280520
631,20210430,347507
632,20210503,434896
633,20210504,390672
634,20210506,233109
635,20210507,331652
636,20210510,235441
637,20210511,380282
638,20210512,269710
639,20210513,658864
640,20210514,543089
641,20210517,353866
642,20210518,360466
643,20210520,363392
644,20210521,739792
645,20210524,505277
646,20210525,617917
647,20210526,396403
648,20210527,548304
649,20210528,440473
650,20210531,324465
651,20210601,244450
652,20210602,368489
653,20210603,479457
654,20210604,342797
655,20210607,435672
656,20210608,266364
657,20210609,364615
658,20210610,286720
659,20210611,512084
660,20210614,280211
661,20210615,203333
662,20210616,452042
663,20210617,432532
664,20210618,487002
665,20210621,291177
666,20210622,435075
667,20210623,596005
668,20210624,295536
669,20210625,353375
670,20210628,361858
671,20210629,302907
672,20210630,418927
673,20210701,460868
674,20210702,335513
675,20210705,268865
676,20210706,239444
677,20210707,403786
678,20210708,249234
679,20210709,678559
680,20210712,463512
681,20210713,404772
682,20210714,317066
683,20210715,142339
684,20210716,299308
685,20210719,426066
686,20210720,425205
687,20210721,307877
688,20210722,551898
689,20210723,248974
690,20210726,388106
691,20210727,362043
692,20210728,240308
693,20210729,603354
694,20210730,367930
695,20210802,412428
696,20210803,336638
697,20210804,596213
698,20210805,393041
699,20210806,291142
700,20210809,334264
701,20210810,274124
702,20210811,328025
703,20210812,398313
704,20210813,557795
705,20210817,320077
706,20210818,700146
707,20210819,552415
708,20210820,447643
709,20210823,509387
710,20210824,620977
711,20210825,367333
712,20210826,248883
713,20210827,376951
714,20210830,506186
715,20210831,297204
716,20210901,524502
717,20210902,210929
718,20210903,430855
719,20210906,249494
720,20210907,231285
721,20210908,206253
722,20210909,293634
723,20210910,450424
724,20210913,299140
725,20210914,435494
726,20210915,224964
727,20210916,369582
728,20210917,424288
729,20210923,389622
730,20210924,332302
731,20210927,252762
732,20210928,279807
733,20210929,668596
734,20210930,792823
735,20211001,284251
736,20211005,693417
737,20211006,584270
738,20211007,497032
739,20211008,523567
740,20211012,458388
741,20211013,448044
742,20211014,309662
743,20211015,607862
744,20211018,340272
745,20211019,339376
746,20211020,325850
747,20211021,316044
748,20211022,230783
749,20211025,266304
750,20211026,256978
751,20211027,251619
752,20211028,250860
753,20211029,304743
754,20211101,332862
755,20211102,540456
756,20211103,362083
757,20211104,569469
758,20211105,797026
759,20211108,353629
760,20211109,605282
761,20211110,365130
762,20211111,426527
763,20211112,465678
764,20211115,344799
765,20211116,245759
766,20211117,320669
767,20211119,610613
768,20211122,529620
769,20211123,359296
770,20211124,396543
771,20211125,253995
772,20211126,352134
773,20211129,527952
774,20211130,432042
775,20211201,727879
776,20211202,556009
777,20211203,516537
778,20211206,624716
779,20211207,760160
780,20211208,672577
781,20211209,379090
782,20211210,313512
783,20211213,270012
784,20211214,447990
785,20211215,270229
786,20211216,620525
787,20211217,303087
788,20211220,363967
789,20211221,567988
790,20211222,426182
791,20211223,292175
792,20211224,316823
793,20211227,249973
794,20211228,451548
795,20211229,582875
796,20211230,360484
797,20220104,434128
798,20220105,254702
799,20220106,366810
800,20220107,727899
801,20220110,349069
802,20220111,305588
803,20220112,372734
804,20220113,270346
805,20220114,362254
806,20220117,707367
807,20220118,375722
808,20220119,458502
809,20220120,267737
810,20220121,671885
811,20220124,468572
812,20220125,1120453
813,20220126,692351
814,20220127,332233
815,20220128,816847
816,20220203,814187
817,20220204,446400
818,20220207,419772
819,20220208,345722
820,20220209,434597
821,20220210,409464
822,20220211,352294
823,20220214,387969
824,20220215,334585
825,20220216,480204
826,20220217,290373
827,20220218,404580
828,20220221,497802
829,20220222,524236
830,20220223,398773
831,20220224,570914
832,20220225,851124
833,20220228,346942
834,20220302,375517
835,20220303,386679
836,20220304,312286
837,20220307,865866
838,20220308,945869
839,20220310,701855
840,20220311,563626
841,20220314,341154
842,20220315,526273
843,20220316,488597
844,20220317,561655
845,20220318,213179
846,20220321,825874
847,20220322,308997
848,20220323,581862
849,20220324,240198
850,20220325,444674
851,20220328,364000
852,20220329,290125
853,20220330,451874
854,20220331,230702
855,20220401,332149
856,20220404,452873
857,20220405,334160
858,20220406,336987
859,20220407,527790
860,20220408,396104
861,20220411,321819
862,20220412,276044
863,20220413,329190
864,20220414,226049
865,20220415,568857
866,20220418,694123
867,20220419,466524
868,20220420,686338
869,20220421,280294
870,20220422,518986
871,20220425,602915
872,20220426,421857
873,20220427,975120
874,20220428,575420
875,20220429,635554
876,20220502,372980
877,20220503,523666
878,20220504,495910
879,20220506,577562
880,20220509,487053
881,20220510,837996
882,20220511,619047
883,20220512,589452
884,20220513,699894
885,20220516,623574
886,20220517,461487
887,20220518,535022
888,20220519,436505
889,20220520,442943
890,20220523,518763
891,20220524,323139
892,20220525,617744
893,20220526,419157
894,20220527,574339
895,20220530,392468
896,20220531,250171
897,20220602,373336
898,20220603,501081
899,20220607,428657
900,20220608,299448
901,20220609,222407
902,20220610,334211
903,20220613,839699
904,20220614,893541
905,20220615,557436
906,20220616,754714
907,20220617,1112823
908,20220620,1016008
909,20220621,917326
910,20220622,825990
911,20220623,697537
912,20220624,1137176
913,20220627,619573
914,20220628,510883
915,20220629,567224
916,20220630,541689
917,20220701,532369
918,20220704,649775
919,20220705,913211
920,20220706,832653
921,20220707,783204
922,20220708,717512
923,20220711,741222
924,20220712,679540
925,20220713,538836
926,20220714,316688
927,20220715,860027
928,20220718,622392
929,20220719,407190
930,20220720,865842
931,20220721,584222
932,20220722,644788
933,20220725,500133
934,20220726,347918
935,20220727,317460
936,20220728,926487
937,20220729,518605
938,20220801,435383
939,20220802,404962
940,20220803,536658
941,20220804,391510
942,20220805,616887
943,20220808,387109
944,20220809,301580
945,20220810,416402
946,20220811,694646
947,20220812,693971
948,20220816,673337
949,20220817,850415
950,20220818,545133
951,20220819,596962
952,20220822,603820
953,20220823,421399
954,20220824,410630
955,20220825,437551
956,20220826,590804
957,20220829,672012
958,20220830,348141
959,20220831,355721
960,20220901,1078778
961,20220902,1059593
962,20220905,543748
963,20220906,460102
964,20220907,1062091
965,20220908,374930
966,20220913,696355
967,20220914,637133
968,20220915,683322
969,20220916,1828697
970,20220919,607274
971,20220920,860309
972,20220921,527226
973,20220922,569154
974,20220923,734010
975,20220926,896812
976,20220927,770080
977,20220928,629082
978,20220929,820316
979,20220930,611211
980,20221004,760518
981,20221005,1194598
982,20221006,752385
983,20221007,632403
984,20221011,679226
985,20221012,1457120
986,20221013,775533
987,20221014,821439
988,20221017,722639
989,20221018,644432
990,20221019,642854
991,20221020,452580
992,20221021,1058443
993,20221024,775280
994,20221025,655815
995,20221026,475355
996,20221027,589916
997,20221028,908407
998,20221031,912361
999,20221101,388488
1000,20221102,788555
1001,20221103,640984
1002,20221104,490877
1003,20221107,1073939
1004,20221108,648658
1005,20221109,664157
1006,20221110,497304
1007,20221111,1218852
1008,20221114,613609
1009,20221115,577913
1010,20221116,623913
1011,20221118,335838
1012,20221121,578906
1013,20221122,615367
1014,20221123,457449
1015,20221124,419539
1016,20221125,322402
1017,20221128,565041
1018,20221129,577750
1019,20221130,189854
1020,20221201,811524
1021,20221202,584034
1022,20221205,488830
1023,20221206,407437
1024,20221207,392036
1025,20221208,496406
1026,20221209,522712
1027,20221212,450237
1028,20221213,403027
1029,20221214,495057
1030,20221215,579369
1031,20221216,525462
1032,20221219,376052
1033,20221220,200356
1034,20221221,356989
1035,20221222,279783
1036,20221223,258965
1037,20221226,114931
1038,20221227,238671
1039,20221228,543115
1040,20221229,260247
1041,20230103,872303
1042,20230104,672922
1043,20230105,941966
1044,20230106,620912
1045,20230109,862841
1046,20230110,767706
1047,20230111,404147
1048,20230112,466468
1049,20230113,460526
1050,20230116,399517
1051,20230117,309766
1052,20230118,384750
1053,20230119,497620
1054,20230120,405514
1055,20230125,406131
1056,20230126,271032
1057,20230127,356876
1058,20230130,277410
1059,20230131,624524
1060,20230201,581648
1061,20230202,1030087
1062,20230203,470450
1063,20230206,479302
1064,20230207,486343
1065,20230208,487394
1066,20230209,226326
1067,20230210,822138
1068,20230213,849739
1069,20230214,634223
1070,20230215,434753
1071,20230216,623979
1072,20230217,549101
1073,20230220,691382
1074,20230221,434262
1075,20230222,569820
1076,20230223,679477
1077,20230224,288150
1078,20230227,860839
1079,20230228,339507
1080,20230302,905975
1081,20230303,494477
1082,20230306,386745
1083,20230307,277209
1084,20230308,578971
1085,20230309,569477
1086,20230310,578044
1087,20230313,441331
1088,20230314,1124851
1089,20230315,652648
1090,20230316,682064
1091,20230317,731938
1092,20230320,323872
1093,20230321,433118
1094,20230322,493952
1095,20230323,312568
1096,20230324,432669
1097,20230327,501975
1098,20230328,308429
1099,20230329,186416
1100,20230330,437474
1101,20230331,283978
1102,20230403,274555
1103,20230404,513128
1104,20230405,368253
1105,20230406,283784
1106,20230407,631748
1107,20230410,681609
1108,20230411,349506
1109,20230412,385490
1110,20230413,364178
1111,20230414,457563
1112,20230417,292093
1113,20230418,419174
1114,20230419,279528
1115,20230420,350007
1116,20230421,426285
1117,20230424,459203
1118,20230425,170447
1119,20230426,305157
1120,20230427,435094
1121,20230428,549399
1122,20230502,549875
1123,20230503,279928
1124,20230504,251972
1125,20230508,398864
1126,20230509,167953
1127,20230510,175421
1128,20230511,225077
1129,20230512,284531
1130,20230515,200632
1131,20230516,216615
1132,20230517,211564
1133,20230518,283416
1134,20230519,224717
1135,20230522,234546
1136,20230523,256687
1137,20230524,148011
1138,20230525,191741
1139,20230526,254748
1140,20230530,422794
1141,20230531,214234
1142,20230601,231456
1143,20230602,276359
1144,20230605,516060
1145,20230607,365441
1146,20230608,174713
1147,20230609,437675
1148,20230612,222503
1149,20230613,185159
1150,20230614,307134
1151,20230615,169149
1152,20230616,194642
1153,20230619,123973
1154,20230620,160009
1155,20230621,235221
1156,20230622,189176
1157,20230623,538431
1158,20230626,138748
1159,20230627,496099
1160,20230628,284530
1161,20230629,361511
1162,20230630,360898
1163,20230703,322335
1164,20230704,170981
1165,20230705,200729
1166,20230706,288742
1167,20230707,358039
1168,20230710,327909
1169,20230711,378408
1170,20230712,163491
1171,20230713,352352
1172,20230714,340244
1173,20230717,209448
1174,20230718,331614
1175,20230719,260923
1176,20230720,246191
1177,20230721,404075
1178,20230724,259570
1179,20230725,377274
1180,20230726,141666
1181,20230727,238903
1182,20230728,270309
1183,20230731,252016
1184,20230801,374528
1185,20230802,310736
1186,20230803,344944
1187,20230804,292687
1188,20230807,211220
1189,20230808,536789
1190,20230809,578937
1191,20230810,121756
1192,20230811,182222
1193,20230814,302985
1194,20230816,350379
1195,20230817,549137
1196,20230818,781982
1197,20230821,268596
1198,20230822,521493
1199,20230823,360517
1200,20230824,407970
1201,20230825,415485
1202,20230828,167296
1203,20230829,317927
1204,20230830,195716
1205,20230831,131703
1206,20230901,160045
1207,20230904,157422
1208,20230905,75074
1209,20230906,174359
1210,20230907,172713
1211,20230908,125923
1212,20230911,249015
1213,20230912,200194
1214,20230913,241807
1215,20230914,176584
1216,20230915,181501
1217,20230918,312148
1218,20230919,316757
1219,20230920,275464
1220,20230921,443609
1221,20230922,574839
1222,20230925,176627
1223,20230926,1108869
1224,20230927,345948
1225,20231004,1516549
1226,20231005,381820
1227,20231006,395245
1228,20231010,428999
1229,20231011,502027
1230,20231012,552659
1231,20231013,285139
1232,20231016,191228
1233,20231017,301387
1234,20231018,296096
1235,20231019,284531
1236,20231020,759711
1237,20231023,406896
1238,20231024,424364
1239,20231025,476994
1240,20231026,501856
