,date,y_volume_1450
69,20181001,17916
146,20181002,64293
223,20181004,109009
300,20181005,86283
377,20181008,60720
454,20181010,67095
531,20181011,194305
608,20181012,298454
685,20181015,34695
762,20181016,9036
839,20181017,74527
916,20181018,20230
993,20181019,47978
1070,20181022,25972
1147,20181023,61988
1224,20181024,105556
1301,20181025,182332
1378,20181026,256683
1455,20181029,96271
1532,20181030,68881
1609,20181031,18935
1686,20181101,22137
1763,20181102,125013
1840,20181105,42798
1917,20181106,84661
1994,20181107,178385
2071,20181108,12183
2148,20181109,41325
2225,20181112,37845
2302,20181113,30975
2379,20181114,17397
2444,20181115,36425
2533,20181116,79253
2610,20181119,46067
2687,20181120,25710
2764,20181121,38819
2841,20181122,97936
2918,20181123,24873
2995,20181126,26663
3072,20181127,56662
3149,20181128,48443
3226,20181129,29040
3303,20181130,61557
3380,20181203,42766
3457,20181204,244625
3534,20181205,157865
3611,20181206,43418
3688,20181207,86664
3765,20181210,243466
3842,20181211,165518
3919,20181212,102877
3996,20181213,151327
4073,20181214,89774
4150,20181217,30073
4227,20181218,29741
4304,20181219,35401
4381,20181220,93607
4458,20181221,48007
4535,20181224,159316
4612,20181226,111205
4689,20181227,143218
4766,20181228,73427
4831,20190102,98976
4908,20190103,71775
4985,20190104,251342
5062,20190107,79812
5139,20190108,37676
5216,20190109,17798
5293,20190110,51622
5370,20190111,46155
5447,20190114,13597
5524,20190115,58538
5601,20190116,81588
5678,20190117,149039
5755,20190118,33495
5832,20190121,102083
5909,20190122,53311
5986,20190123,40347
6063,20190124,50607
6140,20190125,136102
6217,20190128,189435
6294,20190129,151613
6371,20190130,216683
6448,20190131,84806
6525,20190201,91502
6602,20190207,41712
6679,20190208,129604
6756,20190211,199882
6833,20190212,126350
6910,20190213,39388
6987,20190214,46428
7064,20190215,75515
7141,20190218,244854
7218,20190219,68179
7295,20190220,217792
7372,20190221,36718
7449,20190222,15801
7526,20190225,14270
7603,20190226,17642
7680,20190227,109108
7757,20190228,80745
7834,20190304,47681
7911,20190305,72685
7988,20190306,103387
8065,20190307,343939
8142,20190308,93139
8219,20190311,34525
8296,20190312,34118
8373,20190313,135312
8450,20190314,54891
8527,20190315,83558
8604,20190318,142311
8681,20190319,20064
8758,20190320,96976
8835,20190321,35766
8912,20190322,20440
8989,20190325,23221
9066,20190326,43205
9143,20190327,33032
9220,20190328,18793
9297,20190329,91114
9374,20190401,37922
9451,20190402,13982
9528,20190403,51413
9605,20190404,45058
9682,20190405,51527
9759,20190408,32484
9836,20190409,23661
9913,20190410,24970
9990,20190411,57123
10067,20190412,14269
10144,20190415,20133
10221,20190416,16159
10298,20190417,40717
10375,20190418,63196
10452,20190419,39221
10529,20190422,27238
10606,20190423,28386
10683,20190424,256808
10760,20190425,5258
10837,20190426,9870
10914,20190429,57934
10991,20190430,74263
11068,20190502,23230
11145,20190503,23816
11222,20190507,27611
11299,20190508,48849
11376,20190509,50160
11453,20190510,78672
11530,20190513,44361
11607,20190514,103123
11684,20190515,15685
11761,20190516,150901
11838,20190517,33314
11915,20190520,52516
11992,20190521,68254
12069,20190522,98147
12146,20190523,47511
12223,20190524,57916
12300,20190527,26847
12377,20190528,22258
12454,20190529,145838
12531,20190530,26267
12608,20190531,55435
12685,20190603,16041
12762,20190604,69282
12839,20190605,79808
12916,20190607,75502
12993,20190610,33011
13070,20190611,37090
13147,20190612,17381
13224,20190613,74512
13301,20190614,37207
13378,20190617,16076
13455,20190618,28842
13532,20190619,11477
13609,20190620,28653
13686,20190621,48709
13763,20190624,32114
13840,20190625,113061
13917,20190626,57896
13994,20190627,65926
14071,20190628,38893
14148,20190701,14270
14225,20190702,40109
14302,20190703,61849
14379,20190704,107871
14456,20190705,13040
14533,20190708,114612
14610,20190709,19108
14687,20190710,22457
14764,20190711,66818
14841,20190712,78375
14918,20190715,13979
14995,20190716,9780
15072,20190717,40833
15149,20190718,22720
15226,20190719,32239
15303,20190722,43516
15380,20190723,8958
15457,20190724,40542
15534,20190725,14477
15611,20190726,45584
15688,20190729,18253
15765,20190730,8023
15842,20190731,220041
15919,20190801,18534
15996,20190802,51143
16073,20190805,166946
16150,20190806,144328
16227,20190807,28356
16304,20190808,61977
16381,20190809,41432
16458,20190812,53113
16535,20190813,76049
16612,20190814,67442
16689,20190816,20458
16766,20190819,19202
16843,20190820,28729
16920,20190821,9613
16997,20190822,56609
17074,20190823,51064
17151,20190826,22961
17228,20190827,32909
17305,20190828,19426
17382,20190829,135718
17459,20190830,44290
17536,20190902,4353
17613,20190903,55660
17690,20190904,36581
17767,20190905,22636
17844,20190906,31614
17921,20190909,14443
17998,20190910,14384
18075,20190911,41167
18152,20190916,12904
18229,20190917,82076
18306,20190918,34074
18383,20190919,49134
18460,20190920,36240
18537,20190923,28799
18614,20190924,65489
18691,20190925,30286
18768,20190926,16679
18845,20190927,72832
18922,20190930,11424
18999,20191001,92047
19076,20191002,26578
19153,20191004,21856
19230,20191007,11417
19307,20191008,40978
19384,20191010,33033
19461,20191011,65457
19538,20191014,44117
19615,20191015,6670
19692,20191016,8436
19769,20191017,86495
19846,20191018,53880
19923,20191021,19329
20000,20191022,50693
20077,20191023,30503
20154,20191024,67148
20231,20191025,14193
20308,20191028,35202
20385,20191029,48560
20462,20191030,103746
20539,20191031,104177
20616,20191101,88262
20693,20191104,22321
20770,20191105,23900
20847,20191106,125992
20924,20191107,42800
21001,20191108,35994
21078,20191111,74455
21155,20191112,42715
21232,20191113,81252
21297,20191114,10902
21386,20191115,43655
21463,20191118,34344
21540,20191119,39968
21617,20191120,132505
21694,20191121,90495
21771,20191122,38903
21848,20191125,32766
21925,20191126,40633
22002,20191127,63010
22079,20191128,42812
22156,20191129,41856
22233,20191202,10689
22310,20191203,19717
22387,20191204,28584
22464,20191205,33797
22541,20191206,68701
22618,20191209,62580
22695,20191210,79625
22772,20191211,45011
22849,20191212,195290
22926,20191213,56614
23003,20191216,10540
23080,20191217,48306
23157,20191218,84317
23234,20191219,25827
23311,20191220,44180
23388,20191223,20119
23465,20191224,36048
23542,20191226,71045
23619,20191227,108623
23696,20191230,57937
23761,20200102,56291
23838,20200103,20373
23915,20200106,49224
23992,20200107,106124
24069,20200108,47052
24146,20200109,15936
24223,20200110,74177
24300,20200113,50559
24377,20200114,43923
24454,20200115,98345
24531,20200116,49018
24608,20200117,57793
24685,20200120,44594
24762,20200121,172223
24839,20200122,89820
24916,20200123,44018
24993,20200128,236751
25070,20200129,48618
25147,20200130,134291
25224,20200131,53390
25301,20200203,105928
25378,20200204,64073
25455,20200205,337619
25532,20200206,86474
25609,20200207,45443
25686,20200210,36208
25763,20200211,97752
25840,20200212,26125
25917,20200213,28533
25994,20200214,39190
26071,20200217,19377
26148,20200218,83430
26225,20200219,54328
26302,20200220,36575
26379,20200221,100631
26456,20200224,204590
26533,20200225,125739
26610,20200226,81205
26687,20200227,86148
26764,20200228,627231
26841,20200302,94113
26918,20200303,67559
26995,20200304,47205
27072,20200305,73313
27149,20200306,67520
27226,20200309,341216
27303,20200310,483467
27380,20200311,512091
27457,20200312,363174
27529,20200313,412883
27606,20200316,569729
27683,20200317,495156
27760,20200318,682249
27832,20200319,617384
27909,20200320,170459
27986,20200323,496216
28063,20200324,222337
28140,20200325,773259
28217,20200326,226237
28294,20200327,251638
28371,20200330,423052
28448,20200331,224736
28525,20200401,420899
28602,20200402,161363
28679,20200403,193891
28756,20200406,277413
28833,20200407,254422
28910,20200408,139992
28987,20200409,468192
29064,20200410,197369
29141,20200413,286212
29218,20200414,107422
29295,20200416,260293
29372,20200417,183792
29449,20200420,41652
29526,20200421,562575
29603,20200422,189688
29680,20200423,126052
29757,20200424,104480
29834,20200427,52028
29911,20200428,64899
29988,20200429,61923
30065,20200504,51530
30142,20200506,54570
30219,20200507,74098
30296,20200508,113701
30373,20200511,90713
30450,20200512,67166
30527,20200513,55324
30604,20200514,41699
30681,20200515,54596
30758,20200518,55204
30835,20200519,163483
30912,20200520,51177
30989,20200521,58871
31066,20200522,89333
31143,20200525,60838
31220,20200526,105165
31297,20200527,28148
31374,20200528,84122
31451,20200529,105377
31528,20200601,110174
31605,20200602,60951
31682,20200603,85305
31759,20200604,120075
31836,20200605,134537
31913,20200608,78822
31990,20200609,70931
32067,20200610,56834
32144,20200611,255227
32221,20200612,141255
32298,20200615,390305
32375,20200616,72005
32452,20200617,100177
32529,20200618,86602
32606,20200619,99423
32683,20200622,64305
32760,20200623,255090
32837,20200624,77531
32914,20200625,367415
32991,20200626,76510
33068,20200629,135367
33145,20200630,75410
33222,20200701,41134
33299,20200702,16580
33376,20200703,16424
33453,20200706,211739
33530,20200707,118069
33607,20200708,104699
33684,20200709,61680
33761,20200710,109745
33838,20200713,68669
33915,20200714,23948
33992,20200715,103876
34069,20200716,21104
34146,20200717,20308
34223,20200720,28067
34300,20200721,76683
34377,20200722,81468
34454,20200723,134011
34531,20200724,30332
34608,20200727,68907
34685,20200728,93975
34762,20200729,78053
34839,20200730,52040
34916,20200731,154694
34993,20200803,28477
35070,20200804,23845
35147,20200805,29380
35224,20200806,47674
35301,20200807,107622
35378,20200810,44196
35455,20200811,266851
35532,20200812,25758
35609,20200813,79652
35686,20200814,95576
35763,20200818,98776
35840,20200819,60476
35917,20200820,160972
35994,20200821,61410
36071,20200824,63922
36148,20200825,37754
36225,20200826,57975
36302,20200827,51845
36379,20200828,42313
36456,20200831,124943
36533,20200901,87019
36610,20200902,72508
36687,20200903,41377
36764,20200904,27080
36841,20200907,85475
36918,20200908,81075
36995,20200909,54551
37072,20200910,167000
37149,20200911,129608
37226,20200914,31725
37303,20200915,196415
37380,20200916,248565
37457,20200917,97289
37534,20200918,87686
37611,20200921,86928
37688,20200922,299288
37765,20200923,266256
37842,20200924,264647
37919,20200925,95019
37996,20200928,20122
38073,20200929,237907
38150,20201005,25131
38227,20201006,50845
38304,20201007,43894
38381,20201008,78926
38458,20201012,35235
38535,20201013,122681
38612,20201014,73889
38689,20201015,51541
38766,20201016,234241
38843,20201019,122109
38920,20201020,177060
38997,20201021,64770
39074,20201022,45565
39151,20201023,73296
39228,20201026,165378
39305,20201027,54143
39382,20201028,103791
39459,20201029,64600
39536,20201030,136708
39613,20201102,46943
39690,20201103,68033
39767,20201104,83573
39844,20201105,36890
39921,20201106,119669
39998,20201109,194356
40075,20201110,136984
40152,20201111,269379
40229,20201112,111254
40306,20201113,56193
40383,20201116,125213
40460,20201117,80075
40537,20201118,8042
40614,20201119,78466
40691,20201120,198150
40768,20201123,129471
40845,20201124,42402
40922,20201125,174881
40999,20201126,177283
41076,20201127,47402
41153,20201130,56062
41230,20201201,71284
41307,20201202,35804
41372,20201203,116559
41461,20201204,81625
41538,20201207,71862
41615,20201208,97989
41692,20201209,225023
41769,20201210,214464
41846,20201211,103357
41923,20201214,744031
42000,20201215,356852
42077,20201216,80654
42154,20201217,64496
42231,20201218,28842
42308,20201221,75373
42385,20201222,213610
42462,20201223,220274
42539,20201224,42739
42616,20201228,114652
42693,20201229,144284
42770,20201230,239598
42835,20210104,219309
42912,20210105,194396
42989,20210106,141207
43066,20210107,85850
43143,20210108,328825
43220,20210111,317424
43297,20210112,282252
43374,20210113,139977
43451,20210114,142053
43528,20210115,167058
43605,20210118,84555
43682,20210119,251458
