,date,y_volume_0955
10,20181001,14771
87,20181002,22026
164,20181004,43856
241,20181005,92146
318,20181008,18094
395,20181010,255134
472,20181011,56824
549,20181012,82062
626,20181015,47346
703,20181016,52404
780,20181017,41255
857,20181018,41544
934,20181019,53872
1011,20181022,18927
1088,20181023,14757
1165,20181024,40661
1242,20181025,41302
1319,20181026,243606
1396,20181029,56764
1473,20181030,51877
1550,20181031,126137
1627,20181101,92957
1704,20181102,38495
1781,20181105,70765
1858,20181106,166666
1935,20181107,123140
2012,20181108,108107
2089,20181109,26924
2166,20181112,42236
2243,20181113,39974
2320,20181114,61069
2474,20181116,43383
2551,20181119,15500
2628,20181120,74107
2705,20181121,27758
2782,20181122,127946
2859,20181123,105004
2936,20181126,89844
3013,20181127,48090
3090,20181128,43988
3167,20181129,32795
3244,20181130,32925
3321,20181203,14432
3398,20181204,172760
3475,20181205,131373
3552,20181206,15564
3629,20181207,107222
3706,20181210,135288
3783,20181211,60168
3860,20181212,20850
3937,20181213,207782
4014,20181214,444323
4091,20181217,99664
4168,20181218,63134
4245,20181219,60712
4322,20181220,114281
4399,20181221,92086
4476,20181224,33622
4553,20181226,17959
4630,20181227,37025
4707,20181228,10925
4849,20190103,22460
4926,20190104,35844
5003,20190107,41371
5080,20190108,93518
5157,20190109,80068
5234,20190110,29309
5311,20190111,15040
5388,20190114,14426
5465,20190115,19856
5542,20190116,4571
5619,20190117,92805
5696,20190118,29049
5773,20190121,39418
5850,20190122,188799
5927,20190123,14915
6004,20190124,18234
6081,20190125,138924
6158,20190128,6134
6235,20190129,75100
6312,20190130,27563
6389,20190131,82962
6466,20190201,54472
6543,20190207,61938
6620,20190208,51298
6697,20190211,50797
6774,20190212,188121
6851,20190213,19603
6928,20190214,62159
7005,20190215,10233
7082,20190218,63931
7159,20190219,11310
7236,20190220,37696
7313,20190221,28482
7390,20190222,15573
7467,20190225,126785
7544,20190226,37100
7621,20190227,12137
7698,20190228,37086
7775,20190304,36451
7852,20190305,22998
7929,20190306,15529
8006,20190307,67054
8083,20190308,31932
8160,20190311,54578
8237,20190312,31019
8314,20190313,10448
8391,20190314,72811
8468,20190315,39653
8545,20190318,10030
8622,20190319,16162
8699,20190320,40779
8776,20190321,281828
8853,20190322,42147
8930,20190325,82898
9007,20190326,20273
9084,20190327,46829
9161,20190328,40893
9238,20190329,57759
9315,20190401,16231
9392,20190402,44648
9469,20190403,78279
9546,20190404,27151
9623,20190405,67793
9700,20190408,18569
9777,20190409,68325
9854,20190410,13583
9931,20190411,34574
10008,20190412,55351
10085,20190415,23392
10162,20190416,35241
10239,20190417,32548
10316,20190418,12060
10393,20190419,10899
10470,20190422,13371
10547,20190423,18267
10624,20190424,11311
10701,20190425,66184
10778,20190426,74649
10855,20190429,5117
10932,20190430,146191
11009,20190502,35299
11086,20190503,42918
11163,20190507,38704
11240,20190508,97756
11317,20190509,63164
11394,20190510,79262
11471,20190513,98376
11548,20190514,50201
11625,20190515,84397
11702,20190516,187841
11779,20190517,65234
11856,20190520,29242
11933,20190521,109159
12010,20190522,152517
12087,20190523,52097
12164,20190524,26373
12241,20190527,20017
12318,20190528,16401
12395,20190529,92012
12472,20190530,46745
12549,20190531,119445
12626,20190603,21888
12703,20190604,9825
12780,20190605,48606
12857,20190607,30239
12934,20190610,8361
13011,20190611,25003
13088,20190612,43139
13165,20190613,58109
13242,20190614,79340
13319,20190617,10443
13396,20190618,40792
13473,20190619,106192
13550,20190620,6598
13627,20190621,47175
13704,20190624,8712
13781,20190625,34656
13858,20190626,39449
13935,20190627,60742
14012,20190628,26119
14089,20190701,73720
14166,20190702,31194
14243,20190703,13148
14320,20190704,7172
14397,20190705,6154
14474,20190708,17268
14551,20190709,69629
14628,20190710,23993
14705,20190711,7180
14782,20190712,14237
14859,20190715,7884
14936,20190716,68374
15013,20190717,12693
15090,20190718,17587
15167,20190719,37144
15244,20190722,11319
15321,20190723,22965
15398,20190724,26668
15475,20190725,46209
15552,20190726,13524
15629,20190729,82332
15706,20190730,16316
15783,20190731,34159
15860,20190801,24723
15937,20190802,20072
