,date,y_volume_1105
24,20181001,33173
101,20181002,12304
178,20181004,75524
255,20181005,64037
332,20181008,47785
409,20181010,48687
486,20181011,34017
563,20181012,120153
640,20181015,47242
717,20181016,51172
794,20181017,16754
871,20181018,80662
948,20181019,87579
1025,20181022,43228
1102,20181023,47859
1179,20181024,297632
1256,20181025,175981
1333,20181026,35321
1410,20181029,40811
1487,20181030,44071
1564,20181031,21611
1641,20181101,47528
1718,20181102,86272
1795,20181105,39956
1872,20181106,38726
1949,20181107,21214
2026,20181108,61916
2103,20181109,43867
2180,20181112,21255
2257,20181113,69786
2334,20181114,19551
2399,20181115,5228
2488,20181116,22182
2565,20181119,18436
2642,20181120,70773
2719,20181121,24662
2796,20181122,68346
2873,20181123,93132
2950,20181126,41546
3027,20181127,34452
3104,20181128,92185
3181,20181129,53375
3258,20181130,44819
3335,20181203,80520
3412,20181204,31319
3489,20181205,124292
3566,20181206,40599
3643,20181207,35549
3720,20181210,79274
3797,20181211,221855
3874,20181212,58905
3951,20181213,113173
4028,20181214,240348
4105,20181217,81465
4182,20181218,14184
4259,20181219,39753
4336,20181220,10100
4413,20181221,61856
4490,20181224,20599
4567,20181226,90238
4644,20181227,109095
4721,20181228,22945
4786,20190102,86993
4863,20190103,12817
4940,20190104,15472
5017,20190107,47866
5094,20190108,4365
5171,20190109,60197
5248,20190110,17764
5325,20190111,63709
5402,20190114,8349
5479,20190115,35088
5556,20190116,12575
5633,20190117,33228
5710,20190118,75181
5787,20190121,57578
5864,20190122,42543
5941,20190123,143156
6018,20190124,34620
6095,20190125,32730
6172,20190128,52590
6249,20190129,30777
6326,20190130,27289
6403,20190131,15444
6480,20190201,88754
6557,20190207,68539
6634,20190208,118989
6711,20190211,104309
6788,20190212,59538
6865,20190213,42309
6942,20190214,5143
7019,20190215,46858
7096,20190218,74259
7173,20190219,21099
7250,20190220,54425
7327,20190221,9046
7404,20190222,10614
7481,20190225,38631
7558,20190226,13333
7635,20190227,21776
7712,20190228,34036
7789,20190304,48758
7866,20190305,49890
7943,20190306,32107
8020,20190307,53292
8097,20190308,180537
8174,20190311,36078
8251,20190312,15594
8328,20190313,95397
8405,20190314,34478
8482,20190315,53082
8559,20190318,82329
8636,20190319,26055
8713,20190320,64976
8790,20190321,5888
8867,20190322,344322
8944,20190325,20138
9021,20190326,21442
9098,20190327,14743
9175,20190328,136604
9252,20190329,65069
9329,20190401,52275
9406,20190402,22618
9483,20190403,22365
9560,20190404,13302
9637,20190405,17282
9714,20190408,44838
9791,20190409,52886
9868,20190410,10505
9945,20190411,6192
10022,20190412,31653
10099,20190415,29169
10176,20190416,5158
10253,20190417,47122
10330,20190418,48419
10407,20190419,3294
10484,20190422,8110
10561,20190423,24509
10638,20190424,13730
10715,20190425,4834
10792,20190426,7640
10869,20190429,30068
10946,20190430,48334
11023,20190502,7652
11100,20190503,82348
11177,20190507,21025
11254,20190508,9106
11331,20190509,36435
11408,20190510,39733
11485,20190513,5518
11562,20190514,70124
11639,20190515,200080
11716,20190516,69874
11793,20190517,36614
11870,20190520,20248
11947,20190521,27835
12024,20190522,79651
12101,20190523,16692
12178,20190524,57184
12255,20190527,18492
12332,20190528,28251
12409,20190529,44142
12486,20190530,28419
12563,20190531,119503
12640,20190603,17491
12717,20190604,75917
12794,20190605,19722
12871,20190607,74748
12948,20190610,12409
13025,20190611,10208
13102,20190612,28646
13179,20190613,50114
13256,20190614,74010
13333,20190617,10339
13410,20190618,34080
13487,20190619,58225
13564,20190620,38692
13641,20190621,115175
13718,20190624,58601
13795,20190625,64138
13872,20190626,77776
13949,20190627,60075
14026,20190628,48159
14103,20190701,171724
14180,20190702,14120
14257,20190703,18372
14334,20190704,27337
14411,20190705,11856
14488,20190708,9977
14565,20190709,30641
14642,20190710,15871
14719,20190711,14544
14796,20190712,9057
14873,20190715,50563
14950,20190716,69229
15027,20190717,18909
15104,20190718,57727
15181,20190719,92995
15258,20190722,34893
15335,20190723,40047
15412,20190724,5432
15489,20190725,82732
15566,20190726,20313
15643,20190729,19939
15720,20190730,7298
15797,20190731,36355
15874,20190801,23891
15951,20190802,64442
16028,20190805,70168
16105,20190806,139531
16182,20190807,32055
16259,20190808,81184
16336,20190809,7442
16413,20190812,4337
16490,20190813,49573
16567,20190814,44201
16644,20190816,26427
16721,20190819,22584
16798,20190820,177926
16875,20190821,192193
16952,20190822,49312
17029,20190823,7569
17106,20190826,14151
17183,20190827,18319
17260,20190828,27570
17337,20190829,16113
17414,20190830,22598
17491,20190902,4720
17568,20190903,40624
17645,20190904,17479
17722,20190905,40187
17799,20190906,65837
17876,20190909,21894
17953,20190910,26273
18030,20190911,17910
18107,20190916,76384
18184,20190917,113917
18261,20190918,76751
18338,20190919,32371
18415,20190920,30051
18492,20190923,64883
18569,20190924,123000
18646,20190925,28677
18723,20190926,36108
18800,20190927,19838
18877,20190930,32475
18954,20191001,1947
19031,20191002,12796
19108,20191004,72007
19185,20191007,27557
19262,20191008,31839
19339,20191010,76437
19416,20191011,28752
19493,20191014,24204
19570,20191015,27841
19647,20191016,47622
19724,20191017,33573
19801,20191018,77806
19878,20191021,47619
19955,20191022,18228
20032,20191023,81227
20109,20191024,27694
20186,20191025,12286
20263,20191028,72483
20340,20191029,15716
20417,20191030,58027
20494,20191031,67275
20571,20191101,39690
20648,20191104,46872
20725,20191105,28704
20802,20191106,24081
20879,20191107,87655
20956,20191108,31234
21033,20191111,17110
