,date,y_volume_1135
30,20181001,14207
107,20181002,29221
184,20181004,14658
261,20181005,92615
338,20181008,24875
415,20181010,44579
492,20181011,97784
569,20181012,156762
646,20181015,59916
723,20181016,19294
800,20181017,4422
877,20181018,42135
954,20181019,28866
1031,20181022,14000
1108,20181023,31224
1185,20181024,43628
1262,20181025,101343
1339,20181026,148033
1416,20181029,37952
1493,20181030,163719
1570,20181031,62902
1647,20181101,27148
1724,20181102,45846
1801,20181105,5727
1878,20181106,46304
1955,20181107,202248
2032,20181108,40346
2109,20181109,67080
2186,20181112,6352
2263,20181113,46418
2340,20181114,19598
2405,20181115,43972
2494,20181116,32954
2571,20181119,19000
2648,20181120,36367
2725,20181121,27231
2802,20181122,37358
2879,20181123,24205
2956,20181126,3484
3033,20181127,6297
3110,20181128,23466
3187,20181129,23427
3264,20181130,11857
3341,20181203,22751
3418,20181204,46336
3495,20181205,35384
3572,20181206,46193
3649,20181207,52425
3726,20181210,20847
3803,20181211,46931
3880,20181212,74110
3957,20181213,185713
4034,20181214,107077
4111,20181217,166333
4188,20181218,22846
4265,20181219,65199
4342,20181220,82635
4419,20181221,26022
4496,20181224,20025
4573,20181226,20459
4650,20181227,28743
4727,20181228,20726
4792,20190102,43560
4869,20190103,22648
4946,20190104,25624
5023,20190107,17458
5100,20190108,17754
5177,20190109,109420
5254,20190110,5009
5331,20190111,99715
5408,20190114,12232
5485,20190115,43771
5562,20190116,19609
5639,20190117,37848
5716,20190118,15155
5793,20190121,53266
5870,20190122,18359
5947,20190123,24518
6024,20190124,40976
6101,20190125,94797
6178,20190128,9587
6255,20190129,16796
6332,20190130,35178
6409,20190131,79788
6486,20190201,18802
6563,20190207,34249
6640,20190208,50182
6717,20190211,1958
6794,20190212,63087
6871,20190213,21753
6948,20190214,28881
7025,20190215,41006
7102,20190218,19123
7179,20190219,16329
7256,20190220,28805
7333,20190221,48167
7410,20190222,8457
7487,20190225,20765
7564,20190226,9801
7641,20190227,11779
7718,20190228,27975
7795,20190304,11516
7872,20190305,81283
7949,20190306,27803
8026,20190307,43718
8103,20190308,16627
8180,20190311,17400
8257,20190312,67627
8334,20190313,28634
8411,20190314,23837
8488,20190315,68471
8565,20190318,10077
8642,20190319,11366
8719,20190320,12310
8796,20190321,22044
8873,20190322,8844
8950,20190325,18291
9027,20190326,21784
9104,20190327,31994
9181,20190328,12571
9258,20190329,66764
9335,20190401,1915
9412,20190402,63625
9489,20190403,11452
9566,20190404,37105
9643,20190405,9310
9720,20190408,92270
9797,20190409,20798
9874,20190410,31436
9951,20190411,15788
10028,20190412,26694
10105,20190415,8702
