,date,y_volume_1435
66,20181001,20215
143,20181002,37134
220,20181004,104668
297,20181005,43672
374,20181008,46637
451,20181010,85315
528,20181011,231657
605,20181012,132756
682,20181015,42440
759,20181016,18740
836,20181017,102483
913,20181018,17049
990,20181019,60075
1067,20181022,72147
1144,20181023,77073
1221,20181024,60730
1298,20181025,117788
1375,20181026,126634
1452,20181029,103341
1529,20181030,166922
1606,20181031,105566
1683,20181101,61524
1760,20181102,139345
1837,20181105,39473
1914,20181106,165341
1991,20181107,28836
2068,20181108,31925
2145,20181109,51014
2222,20181112,37273
2299,20181113,31213
2376,20181114,40229
2441,20181115,14081
2530,20181116,21431
2607,20181119,72939
2684,20181120,33972
2761,20181121,145534
2838,20181122,53030
2915,20181123,29270
2992,20181126,34514
3069,20181127,22412
3146,20181128,96134
3223,20181129,90675
3300,20181130,33054
3377,20181203,24090
3454,20181204,117099
3531,20181205,18151
3608,20181206,156125
3685,20181207,116646
3762,20181210,330724
3839,20181211,134130
3916,20181212,170051
3993,20181213,167348
4070,20181214,102543
4147,20181217,30915
4224,20181218,76604
4301,20181219,238038
4378,20181220,62477
4455,20181221,183566
4532,20181224,30699
4609,20181226,41566
4686,20181227,122755
4763,20181228,63035
4828,20190102,112351
4905,20190103,96426
4982,20190104,178573
5059,20190107,11789
5136,20190108,28546
5213,20190109,40147
5290,20190110,58303
5367,20190111,57360
5444,20190114,17213
5521,20190115,123377
5598,20190116,123323
5675,20190117,138139
5752,20190118,23684
5829,20190121,36358
5906,20190122,65404
5983,20190123,31597
6060,20190124,44091
6137,20190125,78429
6214,20190128,202150
6291,20190129,47375
6368,20190130,235150
6445,20190131,140527
6522,20190201,96184
6599,20190207,26169
6676,20190208,67153
6753,20190211,210529
6830,20190212,131017
6907,20190213,47972
6984,20190214,87399
7061,20190215,71588
7138,20190218,84176
7215,20190219,21807
7292,20190220,52880
7369,20190221,203504
7446,20190222,10356
7523,20190225,41965
7600,20190226,12207
7677,20190227,64129
7754,20190228,68714
7831,20190304,144655
7908,20190305,75310
7985,20190306,116473
8062,20190307,161905
8139,20190308,22833
8216,20190311,42462
8293,20190312,26835
8370,20190313,310175
8447,20190314,38839
8524,20190315,57215
8601,20190318,83177
8678,20190319,11550
8755,20190320,30607
8832,20190321,56895
8909,20190322,31378
8986,20190325,12364
9063,20190326,31519
9140,20190327,10166
9217,20190328,18195
9294,20190329,51356
9371,20190401,37604
9448,20190402,44240
9525,20190403,24906
9602,20190404,95059
9679,20190405,48509
9756,20190408,48236
9833,20190409,30522
9910,20190410,25667
9987,20190411,179430
10064,20190412,32784
10141,20190415,60418
10218,20190416,16098
10295,20190417,49502
10372,20190418,143340
10449,20190419,44579
10526,20190422,50322
10603,20190423,8980
10680,20190424,108326
10757,20190425,8037
10834,20190426,15414
10911,20190429,40319
10988,20190430,37276
11065,20190502,16042
11142,20190503,22904
11219,20190507,25526
11296,20190508,13730
11373,20190509,149157
11450,20190510,57490
11527,20190513,78828
11604,20190514,82607
11681,20190515,24154
11758,20190516,158684
11835,20190517,78622
11912,20190520,21132
11989,20190521,93483
12066,20190522,44912
12143,20190523,56339
12220,20190524,91177
12297,20190527,27743
12374,20190528,44835
12451,20190529,38412
12528,20190530,57957
12605,20190531,45355
12682,20190603,14862
12759,20190604,70784
12836,20190605,31780
12913,20190607,29557
12990,20190610,34838
13067,20190611,20337
13144,20190612,39437
13221,20190613,21949
13298,20190614,97101
13375,20190617,19386
13452,20190618,35591
13529,20190619,38704
13606,20190620,10656
13683,20190621,21243
13760,20190624,91299
13837,20190625,31949
13914,20190626,41349
13991,20190627,29436
14068,20190628,33411
14145,20190701,43848
14222,20190702,21911
14299,20190703,46965
14376,20190704,67542
14453,20190705,11374
14530,20190708,24705
14607,20190709,38117
14684,20190710,42169
14761,20190711,19898
14838,20190712,28125
14915,20190715,12711
14992,20190716,43055
15069,20190717,12815
15146,20190718,42540
15223,20190719,41888
15300,20190722,95423
15377,20190723,30039
15454,20190724,82632
15531,20190725,7661
15608,20190726,21185
15685,20190729,33589
15762,20190730,70970
15839,20190731,7967
15916,20190801,71720
15993,20190802,81725
16070,20190805,195162
16147,20190806,116400
16224,20190807,30016
16301,20190808,39006
16378,20190809,41588
16455,20190812,27999
16532,20190813,28141
16609,20190814,41357
16686,20190816,18142
16763,20190819,5243
16840,20190820,39704
16917,20190821,49268
16994,20190822,49993
17071,20190823,46423
17148,20190826,15332
17225,20190827,40769
17302,20190828,35717
17379,20190829,22537
17456,20190830,66182
17533,20190902,17927
17610,20190903,85664
17687,20190904,41276
17764,20190905,62662
17841,20190906,75426
17918,20190909,35240
17995,20190910,46112
18072,20190911,49923
18149,20190916,27114
18226,20190917,74197
18303,20190918,22946
18380,20190919,62019
18457,20190920,83379
18534,20190923,44856
18611,20190924,265896
18688,20190925,18503
18765,20190926,83104
18842,20190927,53297
18919,20190930,11641
18996,20191001,46085
19073,20191002,37375
19150,20191004,9306
19227,20191007,7657
19304,20191008,5664
19381,20191010,76715
19458,20191011,40139
19535,20191014,74148
19612,20191015,18374
19689,20191016,64489
19766,20191017,19676
19843,20191018,45544
19920,20191021,15799
19997,20191022,21287
20074,20191023,14260
20151,20191024,28463
20228,20191025,60749
20305,20191028,42425
20382,20191029,34656
20459,20191030,76091
20536,20191031,72547
20613,20191101,143919
20690,20191104,29460
20767,20191105,66965
20844,20191106,135134
20921,20191107,41025
20998,20191108,39436
21075,20191111,95628
21152,20191112,21534
21229,20191113,250716
21294,20191114,23529
21383,20191115,50040
21460,20191118,33611
21537,20191119,25979
21614,20191120,31410
21691,20191121,20639
21768,20191122,12023
21845,20191125,100208
21922,20191126,38020
21999,20191127,30057
22076,20191128,21387
22153,20191129,26023
22230,20191202,6755
22307,20191203,17815
22384,20191204,19117
22461,20191205,44964
22538,20191206,118478
22615,20191209,13266
22692,20191210,117857
22769,20191211,51937
22846,20191212,200105
22923,20191213,300856
23000,20191216,1340
23077,20191217,51486
23154,20191218,70112
23231,20191219,35890
23308,20191220,9211
23385,20191223,12327
23462,20191224,60664
23539,20191226,59186
23616,20191227,63890
23693,20191230,54586
23758,20200102,20295
23835,20200103,22129
23912,20200106,88541
23989,20200107,55902
24066,20200108,66205
24143,20200109,29849
24220,20200110,42158
24297,20200113,22631
24374,20200114,117718
24451,20200115,102280
24528,20200116,45680
24605,20200117,132671
24682,20200120,49100
24759,20200121,23757
24836,20200122,36066
24913,20200123,100987
24990,20200128,118099
25067,20200129,75804
25144,20200130,126906
25221,20200131,33219
25298,20200203,53247
25375,20200204,141435
25452,20200205,75780
25529,20200206,118874
25606,20200207,14974
25683,20200210,29420
25760,20200211,127134
25837,20200212,123808
25914,20200213,38936
25991,20200214,47834
26068,20200217,39270
26145,20200218,47373
26222,20200219,64953
26299,20200220,34961
26376,20200221,66262
