,date,volume
1087,20230313,334335
1088,20230314,759557
1089,20230315,570594
1090,20230316,563657
1091,20230317,579634
1092,20230320,280339
1093,20230321,356379
1094,20230322,410221
1095,20230323,242080
1096,20230324,304708
1097,20230327,362038
1098,20230328,256630
1099,20230329,162469
1100,20230330,349764
1101,20230331,224850
1102,20230403,239557
1103,20230404,406272
1104,20230405,305037
1105,20230406,209679
1106,20230407,519813
1107,20230410,617952
1108,20230411,304886
1109,20230412,330248
1110,20230413,338767
1111,20230414,406254
1112,20230417,255701
1113,20230418,373930
1114,20230419,251250
1115,20230420,287349
1116,20230421,316403
1117,20230424,363234
1118,20230425,146942
1119,20230426,252012
1120,20230427,359474
1121,20230428,406480
1122,20230502,498886
1123,20230503,244980
1124,20230504,227159
1125,20230508,352952
1126,20230509,148975
1127,20230510,145461
1128,20230511,178806
1129,20230512,222749
1130,20230515,165911
1131,20230516,187572
1132,20230517,150578
1133,20230518,257815
1134,20230519,189105
1135,20230522,160497
1136,20230523,144599
1137,20230524,118367
1138,20230525,163762
1139,20230526,186969
1140,20230530,395009
1141,20230531,171305
1142,20230601,136156
1143,20230602,229582
1144,20230605,450802
1145,20230607,295511
1146,20230608,149541
1147,20230609,346650
1148,20230612,171320
1149,20230613,155424
1150,20230614,264681
1151,20230615,110497
1152,20230616,164453
1153,20230619,91257
1154,20230620,133903
1155,20230621,197037
1156,20230622,125621
1157,20230623,482931
1158,20230626,80820
1159,20230627,459090
1160,20230628,223495
1161,20230629,346733
1162,20230630,314544
1163,20230703,268896
1164,20230704,152052
1165,20230705,165010
1166,20230706,252949
1167,20230707,294155
1168,20230710,267555
1169,20230711,319193
1170,20230712,139709
1171,20230713,266570
1172,20230714,299151
1173,20230717,177923
1174,20230718,257367
1175,20230719,247343
1176,20230720,199074
1177,20230721,346326
1178,20230724,201765
1179,20230725,335004
1180,20230726,101638
1181,20230727,210975
1182,20230728,224597
1183,20230731,208844
1184,20230801,362058
1185,20230802,267458
1186,20230803,293121
1187,20230804,190294
1188,20230807,144897
1189,20230808,458797
1190,20230809,421539
1191,20230810,93057
1192,20230811,153259
1193,20230814,228670
1194,20230816,310024
1195,20230817,404190
1196,20230818,610613
1197,20230821,235504
1198,20230822,486721
1199,20230823,262197
1200,20230824,378535
1201,20230825,348279
1202,20230828,152441
1203,20230829,269573
1204,20230830,171988
1205,20230831,126667
1206,20230901,141597
1207,20230904,104511
1208,20230905,66811
1209,20230906,165484
1210,20230907,154396
1211,20230908,93351
1212,20230911,213186
1213,20230912,177916
1214,20230913,194718
1215,20230914,142897
1216,20230915,154126
1217,20230918,248920
1218,20230919,289830
1219,20230920,218635
1220,20230921,379818
1221,20230922,392772
1222,20230925,128315
1223,20230926,768549
1224,20230927,253286
1225,20231004,1153226
1226,20231005,253039
1227,20231006,301447
1228,20231010,348337
1229,20231011,439386
1230,20231012,500169
1231,20231013,269673
1232,20231016,162801
1233,20231017,230922
1234,20231018,215922
1235,20231019,244113
1236,20231020,496947
1237,20231023,335680
1238,20231024,240256
1239,20231025,363991
1240,20231026,424016
