,date,y_volume_1115
26,20181001,17330
103,20181002,22787
180,20181004,82998
257,20181005,59027
334,20181008,8656
411,20181010,25915
488,20181011,49318
565,20181012,128881
642,20181015,39031
719,20181016,25678
796,20181017,41932
873,20181018,70248
950,20181019,22036
1027,20181022,23977
1104,20181023,11685
1181,20181024,64269
1258,20181025,295341
1335,20181026,40132
1412,20181029,64866
1489,20181030,14933
1566,20181031,60720
1643,20181101,16017
1720,20181102,28230
1797,20181105,69572
1874,20181106,23048
1951,20181107,24035
2028,20181108,60930
2105,20181109,137960
2182,20181112,21301
2259,20181113,46486
2336,20181114,8593
2401,20181115,24687
2490,20181116,17928
2567,20181119,29296
2644,20181120,17229
2721,20181121,20690
2798,20181122,77459
2875,20181123,118910
2952,20181126,8422
3029,20181127,43841
3106,20181128,119251
3183,20181129,105625
3260,20181130,46294
3337,20181203,33244
3414,20181204,30290
3491,20181205,133359
3568,20181206,40140
3645,20181207,35615
3722,20181210,69808
3799,20181211,28026
3876,20181212,45660
3953,20181213,343141
4030,20181214,141191
4107,20181217,3557
4184,20181218,49291
4261,20181219,37141
4338,20181220,63420
4415,20181221,68038
4492,20181224,132816
4569,20181226,12172
4646,20181227,65997
4723,20181228,34576
4788,20190102,90578
4865,20190103,21421
4942,20190104,14650
5019,20190107,24478
5096,20190108,22646
5173,20190109,62421
5250,20190110,5693
5327,20190111,18548
5404,20190114,6349
5481,20190115,16908
5558,20190116,16618
5635,20190117,66675
5712,20190118,59019
5789,20190121,29018
5866,20190122,21480
5943,20190123,45801
6020,20190124,26267
6097,20190125,51126
6174,20190128,15787
6251,20190129,19262
6328,20190130,24795
6405,20190131,60326
6482,20190201,55531
6559,20190207,8655
6636,20190208,69507
6713,20190211,38811
6790,20190212,148861
6867,20190213,6703
6944,20190214,2381
7021,20190215,10524
7098,20190218,20726
7175,20190219,28874
7252,20190220,29299
7329,20190221,26082
7406,20190222,25395
7483,20190225,8141
7560,20190226,20144
7637,20190227,55897
7714,20190228,19196
7791,20190304,27658
7868,20190305,5245
7945,20190306,39000
8022,20190307,24226
8099,20190308,48408
8176,20190311,27031
8253,20190312,15264
8330,20190313,22424
8407,20190314,22087
8484,20190315,44084
8561,20190318,7561
8638,20190319,16148
8715,20190320,13365
8792,20190321,15406
8869,20190322,8003
8946,20190325,10954
9023,20190326,61468
9100,20190327,24702
9177,20190328,46877
9254,20190329,7470
9331,20190401,10863
9408,20190402,18962
9485,20190403,53115
9562,20190404,12504
9639,20190405,72327
9716,20190408,31119
9793,20190409,68620
9870,20190410,4667
9947,20190411,28941
10024,20190412,21351
10101,20190415,54269
10178,20190416,19955
10255,20190417,20533
10332,20190418,85102
10409,20190419,31177
10486,20190422,4298
10563,20190423,227850
10640,20190424,34874
10717,20190425,4273
10794,20190426,167576
10871,20190429,24727
10948,20190430,83868
11025,20190502,42642
11102,20190503,17733
11179,20190507,45736
11256,20190508,48460
11333,20190509,81049
11410,20190510,93548
11487,20190513,43265
11564,20190514,64501
11641,20190515,32200
11718,20190516,26653
11795,20190517,82215
11872,20190520,40791
11949,20190521,12690
12026,20190522,48907
12103,20190523,35233
12180,20190524,56698
12257,20190527,27840
12334,20190528,14948
12411,20190529,41840
12488,20190530,37749
