,date,y_volume_1300
47,20181001,14618
124,20181002,24184
201,20181004,11468
278,20181005,2939
355,20181008,21195
432,20181010,18790
509,20181011,51638
586,20181012,229668
663,20181015,40163
740,20181016,10107
817,20181017,20096
894,20181018,15503
971,20181019,19142
1048,20181022,18754
1125,20181023,47991
1202,20181024,11155
1279,20181025,112571
1356,20181026,93360
1433,20181029,5742
1510,20181030,34878
1587,20181031,17292
1664,20181101,19404
1741,20181102,64530
1818,20181105,29994
1895,20181106,28833
1972,20181107,9964
2049,20181108,164467
2126,20181109,5815
2203,20181112,16321
2280,20181113,41610
2357,20181114,16818
2422,20181115,12196
2511,20181116,32254
2588,20181119,18329
2665,20181120,7967
2742,20181121,71997
2819,20181122,38271
2896,20181123,6700
2973,20181126,8960
3050,20181127,33476
3127,20181128,3908
3204,20181129,39943
3281,20181130,11786
3358,20181203,11048
3435,20181204,25819
3512,20181205,53031
3589,20181206,13749
3666,20181207,68202
3743,20181210,14784
3820,20181211,37970
3897,20181212,37959
3974,20181213,187247
4051,20181214,60835
4128,20181217,47719
4205,20181218,23186
4282,20181219,20827
4359,20181220,118492
4436,20181221,28060
4513,20181224,171137
4590,20181226,59325
4667,20181227,23007
4744,20181228,10480
4809,20190102,27354
4886,20190103,22235
4963,20190104,77534
5040,20190107,44835
5117,20190108,102423
5194,20190109,40142
5271,20190110,41394
5348,20190111,7158
5425,20190114,2063
5502,20190115,7106
5579,20190116,11812
5656,20190117,16741
5733,20190118,4666
5810,20190121,29302
5887,20190122,25680
5964,20190123,16239
6041,20190124,11627
6118,20190125,54889
6195,20190128,19584
6272,20190129,13048
6349,20190130,31627
6426,20190131,15774
6503,20190201,80534
6580,20190207,51041
6657,20190208,30497
6734,20190211,3686
6811,20190212,18911
6888,20190213,4379
6965,20190214,31163
7042,20190215,16228
7119,20190218,87172
7196,20190219,22590
7273,20190220,133047
7350,20190221,15629
7427,20190222,4847
7504,20190225,12853
7581,20190226,9711
7658,20190227,11644
7735,20190228,18579
7812,20190304,90671
7889,20190305,14134
7966,20190306,9582
8043,20190307,17087
8120,20190308,24136
8197,20190311,6040
8274,20190312,25834
8351,20190313,6195
