,date,y_volume_1140
31,20181001,11271
108,20181002,41937
185,20181004,36175
262,20181005,35207
339,20181008,29520
416,20181010,52591
493,20181011,94294
570,20181012,141848
647,20181015,21103
724,20181016,14723
801,20181017,13146
878,20181018,72272
955,20181019,13048
1032,20181022,27650
1109,20181023,22634
1186,20181024,25006
1263,20181025,99109
1340,20181026,68242
1417,20181029,31504
1494,20181030,42402
1571,20181031,79529
1648,20181101,21434
1725,20181102,35952
1802,20181105,16667
1879,20181106,67380
1956,20181107,20122
2033,20181108,48912
2110,20181109,60120
2187,20181112,6363
2264,20181113,81532
2341,20181114,33804
2406,20181115,37834
2495,20181116,8044
2572,20181119,16708
2649,20181120,30873
2726,20181121,4730
2803,20181122,40451
2880,20181123,16693
2957,20181126,17908
3034,20181127,24489
3111,20181128,62217
3188,20181129,16345
3265,20181130,9832
3342,20181203,46756
3419,20181204,27121
3496,20181205,62706
3573,20181206,12924
3650,20181207,29007
3727,20181210,110742
3804,20181211,42785
3881,20181212,60770
3958,20181213,125154
4035,20181214,44621
4112,20181217,105379
4189,20181218,9162
4266,20181219,23769
4343,20181220,28009
4420,20181221,4897
4497,20181224,14231
4574,20181226,68583
4651,20181227,11509
4728,20181228,4601
4793,20190102,37871
4870,20190103,40066
4947,20190104,34688
5024,20190107,21257
5101,20190108,36801
5178,20190109,58364
5255,20190110,2170
5332,20190111,52155
5409,20190114,15603
5486,20190115,4474
5563,20190116,7387
5640,20190117,46208
5717,20190118,12815
5794,20190121,74840
5871,20190122,21477
5948,20190123,18977
6025,20190124,44380
6102,20190125,100044
6179,20190128,7000
6256,20190129,38515
6333,20190130,26534
6410,20190131,66551
6487,20190201,22150
6564,20190207,22884
6641,20190208,53236
6718,20190211,18923
6795,20190212,135369
6872,20190213,7074
6949,20190214,18131
7026,20190215,24464
7103,20190218,31943
7180,20190219,23013
7257,20190220,23750
7334,20190221,12961
7411,20190222,9377
7488,20190225,16777
7565,20190226,17039
7642,20190227,13530
7719,20190228,27044
7796,20190304,24733
7873,20190305,5466
7950,20190306,32981
8027,20190307,136755
8104,20190308,23996
8181,20190311,14138
8258,20190312,19617
8335,20190313,18089
8412,20190314,28290
8489,20190315,139342
8566,20190318,11242
8643,20190319,20955
8720,20190320,11665
8797,20190321,22974
8874,20190322,10299
8951,20190325,4234
9028,20190326,11314
9105,20190327,78670
9182,20190328,12174
9259,20190329,32232
9336,20190401,8881
9413,20190402,7291
9490,20190403,35011
9567,20190404,31529
9644,20190405,4070
9721,20190408,39438
9798,20190409,38474
9875,20190410,19420
9952,20190411,6808
10029,20190412,13888
10106,20190415,13488
10183,20190416,24719
10260,20190417,18524
10337,20190418,72157
10414,20190419,22453
10491,20190422,11326
10568,20190423,29653
10645,20190424,11837
10722,20190425,3094
10799,20190426,7535
10876,20190429,14000
10953,20190430,23054
11030,20190502,1697
11107,20190503,25392
11184,20190507,25310
11261,20190508,69484
11338,20190509,21953
11415,20190510,60978
11492,20190513,52998
11569,20190514,8935
11646,20190515,64682
11723,20190516,55726
11800,20190517,23444
11877,20190520,22752
11954,20190521,3635
12031,20190522,17276
12108,20190523,14626
12185,20190524,52839
12262,20190527,10690
12339,20190528,46790
12416,20190529,16477
12493,20190530,43984
12570,20190531,29713
12647,20190603,49597
12724,20190604,6813
12801,20190605,65893
12878,20190607,19959
12955,20190610,12417
13032,20190611,5032
13109,20190612,7362
13186,20190613,72258
13263,20190614,17262
13340,20190617,22169
13417,20190618,10153
13494,20190619,3630
13571,20190620,4263
13648,20190621,11169
13725,20190624,121279
13802,20190625,5405
13879,20190626,45983
13956,20190627,17703
14033,20190628,88333
14110,20190701,3156
14187,20190702,4457
14264,20190703,19620
14341,20190704,27441
14418,20190705,64714
14495,20190708,23987
14572,20190709,30015
14649,20190710,9672
14726,20190711,18745
14803,20190712,10522
14880,20190715,23909
14957,20190716,6256
15034,20190717,10177
15111,20190718,42190
15188,20190719,17925
15265,20190722,16472
15342,20190723,22130
15419,20190724,45206
15496,20190725,15892
15573,20190726,6147
15650,20190729,11160
15727,20190730,13924
15804,20190731,9776
15881,20190801,35978
15958,20190802,48845
16035,20190805,157764
16112,20190806,141957
16189,20190807,19413
16266,20190808,69703
16343,20190809,11757
16420,20190812,27585
