,date,y_volume_1400
59,20181001,14904
136,20181002,15436
213,20181004,56628
290,20181005,32719
367,20181008,17649
444,20181010,95073
521,20181011,107646
598,20181012,144861
675,20181015,12459
752,20181016,14561
829,20181017,35139
906,20181018,19509
983,20181019,34732
1060,20181022,32314
1137,20181023,68225
1214,20181024,110229
1291,20181025,87635
1368,20181026,86585
1445,20181029,48711
1522,20181030,108882
1599,20181031,61131
1676,20181101,14324
1753,20181102,252825
1830,20181105,12775
1907,20181106,29263
1984,20181107,53643
2061,20181108,91905
2138,20181109,17541
2215,20181112,15615
2292,20181113,32405
2369,20181114,26424
2434,20181115,73915
2523,20181116,36637
2600,20181119,13782
2677,20181120,224443
2754,20181121,13604
2831,20181122,32546
2908,20181123,8526
2985,20181126,31254
3062,20181127,75345
3139,20181128,52244
3216,20181129,21737
3293,20181130,22829
3370,20181203,46092
3447,20181204,70686
3524,20181205,7464
3601,20181206,87907
3678,20181207,160105
3755,20181210,72888
3832,20181211,92744
3909,20181212,114074
3986,20181213,203335
4063,20181214,75041
4140,20181217,42987
4217,20181218,78211
4294,20181219,79457
4371,20181220,61407
4448,20181221,89972
4525,20181224,35271
4602,20181226,239647
4679,20181227,74188
4756,20181228,48189
4821,20190102,39470
4898,20190103,29560
4975,20190104,77324
5052,20190107,27977
5129,20190108,46470
5206,20190109,53825
5283,20190110,73380
5360,20190111,25000
5437,20190114,7464
5514,20190115,26718
5591,20190116,60319
5668,20190117,34525
5745,20190118,14056
5822,20190121,12530
5899,20190122,31807
5976,20190123,21825
6053,20190124,77290
6130,20190125,71121
6207,20190128,110988
6284,20190129,92468
6361,20190130,279982
6438,20190131,11955
6515,20190201,67285
6592,20190207,18326
6669,20190208,68334
6746,20190211,44072
6823,20190212,106602
6900,20190213,8587
6977,20190214,83246
7054,20190215,91295
7131,20190218,98854
7208,20190219,9972
7285,20190220,12246
7362,20190221,76150
7439,20190222,16946
7516,20190225,30684
7593,20190226,19139
7670,20190227,18716
7747,20190228,100969
7824,20190304,36425
7901,20190305,21454
7978,20190306,30941
8055,20190307,17595
8132,20190308,37558
8209,20190311,14589
8286,20190312,167690
8363,20190313,183279
8440,20190314,28378
8517,20190315,168951
8594,20190318,84659
8671,20190319,8306
8748,20190320,34301
8825,20190321,36972
8902,20190322,40548
8979,20190325,21868
9056,20190326,22841
9133,20190327,5130
9210,20190328,15045
9287,20190329,98907
9364,20190401,20930
9441,20190402,8019
9518,20190403,21075
9595,20190404,102688
9672,20190405,62637
9749,20190408,20885
9826,20190409,64079
9903,20190410,5737
9980,20190411,107085
10057,20190412,9789
10134,20190415,15336
10211,20190416,17718
10288,20190417,34283
10365,20190418,16117
10442,20190419,22336
10519,20190422,1998
10596,20190423,3924
10673,20190424,107363
10750,20190425,3228
10827,20190426,55404
10904,20190429,48084
10981,20190430,41949
11058,20190502,11685
11135,20190503,24501
11212,20190507,25901
11289,20190508,9935
11366,20190509,54613
11443,20190510,36095
11520,20190513,99144
11597,20190514,111174
11674,20190515,14367
11751,20190516,96429
11828,20190517,76299
11905,20190520,39214
11982,20190521,48601
12059,20190522,44082
12136,20190523,45720
12213,20190524,94396
12290,20190527,37762
12367,20190528,43550
12444,20190529,22675
12521,20190530,53940
12598,20190531,56793
12675,20190603,98307
12752,20190604,18022
12829,20190605,47383
12906,20190607,34520
12983,20190610,72951
13060,20190611,30714
