,date,y_volume_1410
61,20181001,137461
138,20181002,10036
215,20181004,79173
292,20181005,411127
369,20181008,22392
446,20181010,115330
523,20181011,256475
600,20181012,147047
677,20181015,17983
754,20181016,45178
831,20181017,42831
908,20181018,26547
985,20181019,28714
1062,20181022,25602
1139,20181023,85362
1216,20181024,41461
1293,20181025,189707
1370,20181026,251130
1447,20181029,62332
1524,20181030,107609
1601,20181031,59552
1678,20181101,64951
1755,20181102,21140
1832,20181105,53229
1909,20181106,42770
1986,20181107,33468
2063,20181108,28782
2140,20181109,44076
2217,20181112,17635
2294,20181113,52004
2371,20181114,36005
2436,20181115,24487
2525,20181116,16617
2602,20181119,24028
2679,20181120,65247
2756,20181121,62873
2833,20181122,92096
2910,20181123,8098
2987,20181126,24087
3064,20181127,94323
3141,20181128,49099
3218,20181129,52811
3295,20181130,6714
3372,20181203,21937
3449,20181204,26585
3526,20181205,29638
3603,20181206,48183
3680,20181207,112068
3757,20181210,73878
3834,20181211,51853
3911,20181212,215756
3988,20181213,238585
4065,20181214,121004
4142,20181217,118661
4219,20181218,62533
4296,20181219,74334
4373,20181220,46875
4450,20181221,56862
4527,20181224,71649
4604,20181226,166029
4681,20181227,87429
4758,20181228,59939
4823,20190102,81161
4900,20190103,11422
4977,20190104,114053
5054,20190107,63305
5131,20190108,103870
5208,20190109,17690
5285,20190110,39805
5362,20190111,42024
5439,20190114,3591
5516,20190115,61658
5593,20190116,77485
5670,20190117,45997
5747,20190118,6865
5824,20190121,22151
5901,20190122,22270
5978,20190123,30975
6055,20190124,123116
6132,20190125,64339
6209,20190128,79548
6286,20190129,15009
6363,20190130,133559
6440,20190131,35717
6517,20190201,108829
6594,20190207,75443
6671,20190208,119532
6748,20190211,221221
6825,20190212,98785
6902,20190213,3797
6979,20190214,65124
7056,20190215,74777
7133,20190218,66034
7210,20190219,20000
7287,20190220,167580
7364,20190221,136332
7441,20190222,9268
7518,20190225,29517
7595,20190226,11204
7672,20190227,19899
7749,20190228,95102
7826,20190304,100676
7903,20190305,21260
7980,20190306,33888
8057,20190307,287887
8134,20190308,33819
8211,20190311,416939
8288,20190312,31503
8365,20190313,63576
8442,20190314,86250
8519,20190315,98974
8596,20190318,99945
8673,20190319,13155
8750,20190320,16731
8827,20190321,75328
8904,20190322,28201
8981,20190325,8717
9058,20190326,35047
9135,20190327,35686
9212,20190328,37821
9289,20190329,63582
9366,20190401,21931
9443,20190402,17259
9520,20190403,33056
9597,20190404,44505
9674,20190405,91367
9751,20190408,61500
9828,20190409,95248
9905,20190410,189347
9982,20190411,112845
10059,20190412,15348
10136,20190415,15267
10213,20190416,47829
10290,20190417,38603
10367,20190418,41429
10444,20190419,19392
10521,20190422,14917
10598,20190423,3920
10675,20190424,71880
10752,20190425,5204
10829,20190426,110660
10906,20190429,36316
10983,20190430,37332
11060,20190502,13655
11137,20190503,19241
11214,20190507,31613
11291,20190508,23190
11368,20190509,107490
11445,20190510,85950
11522,20190513,94489
11599,20190514,76384
11676,20190515,14412
11753,20190516,181964
11830,20190517,28035
11907,20190520,34479
11984,20190521,10588
12061,20190522,26949
12138,20190523,67335
12215,20190524,85015
12292,20190527,24757
12369,20190528,32778
12446,20190529,51649
12523,20190530,28573
12600,20190531,83782
12677,20190603,84759
12754,20190604,314292
12831,20190605,23985
12908,20190607,17916
12985,20190610,80104
13062,20190611,10767
13139,20190612,8768
13216,20190613,20103
13293,20190614,25445
13370,20190617,7161
13447,20190618,18691
13524,20190619,36141
13601,20190620,7487
13678,20190621,9442
13755,20190624,17500
13832,20190625,25840
13909,20190626,21967
13986,20190627,66510
14063,20190628,26155
14140,20190701,50057
14217,20190702,18614
14294,20190703,42764
14371,20190704,13761
14448,20190705,68115
