,date,y_volume_1110
25,20181001,6608
102,20181002,8034
179,20181004,64826
256,20181005,14571
333,20181008,20165
410,20181010,32817
487,20181011,49881
564,20181012,78104
641,20181015,67312
718,20181016,32658
795,20181017,5117
872,20181018,55320
949,20181019,32939
1026,20181022,23178
1103,20181023,10489
1180,20181024,97641
1257,20181025,103547
1334,20181026,68623
1411,20181029,47729
1488,20181030,43764
1565,20181031,32572
1642,20181101,152561
1719,20181102,54187
1796,20181105,35162
1873,20181106,12640
1950,20181107,16815
2027,20181108,45944
2104,20181109,21500
2181,20181112,6776
2258,20181113,59710
2335,20181114,49817
2400,20181115,37505
2489,20181116,138896
2566,20181119,32142
2643,20181120,41259
2720,20181121,26876
2797,20181122,130851
2874,20181123,228306
2951,20181126,47116
3028,20181127,11144
3105,20181128,36374
3182,20181129,40504
3259,20181130,28168
3336,20181203,68592
3413,20181204,21139
3490,20181205,48530
3567,20181206,124395
3644,20181207,63960
3721,20181210,140943
3798,20181211,84027
3875,20181212,109830
3952,20181213,120130
4029,20181214,59785
4106,20181217,10408
4183,20181218,18384
4260,20181219,30600
4337,20181220,25020
4414,20181221,36508
4491,20181224,20259
4568,20181226,30909
4645,20181227,175825
4722,20181228,14820
4787,20190102,56638
4864,20190103,11114
4941,20190104,25218
5018,20190107,40470
5095,20190108,47687
5172,20190109,36884
5249,20190110,16959
5326,20190111,38781
5403,20190114,16023
5480,20190115,13987
5557,20190116,17640
5634,20190117,12277
5711,20190118,18901
5788,20190121,24333
5865,20190122,20770
5942,20190123,81521
6019,20190124,29988
6096,20190125,15356
6173,20190128,98018
6250,20190129,27669
6327,20190130,129829
6404,20190131,24018
6481,20190201,107426
6558,20190207,20423
6635,20190208,78843
6712,20190211,93416
6789,20190212,41162
6866,20190213,61183
6943,20190214,6672
7020,20190215,10803
7097,20190218,16907
7174,20190219,60550
7251,20190220,22955
7328,20190221,12636
7405,20190222,23175
7482,20190225,16803
7559,20190226,19484
7636,20190227,12179
7713,20190228,14649
7790,20190304,50345
7867,20190305,12897
7944,20190306,28126
8021,20190307,14874
8098,20190308,155166
8175,20190311,22863
8252,20190312,14197
8329,20190313,22277
8406,20190314,16678
8483,20190315,94574
8560,20190318,9328
