,date,y_volume_1455
70,20181001,14595
147,20181002,149581
224,20181004,133122
301,20181005,123183
378,20181008,57781
455,20181010,102668
532,20181011,262488
609,20181012,332145
686,20181015,27286
763,20181016,49044
840,20181017,117078
917,20181018,11957
994,20181019,28172
1071,20181022,48061
1148,20181023,160135
1225,20181024,155051
1302,20181025,177365
1379,20181026,230024
1456,20181029,144154
1533,20181030,156373
1610,20181031,37915
1687,20181101,37219
1764,20181102,115191
1841,20181105,57322
1918,20181106,54365
1995,20181107,111245
2072,20181108,72428
2149,20181109,20915
2226,20181112,39315
2303,20181113,30170
2380,20181114,25406
2445,20181115,46992
2534,20181116,15089
2611,20181119,51950
2688,20181120,33909
2765,20181121,68271
2842,20181122,45271
2919,20181123,66073
2996,20181126,31379
3073,20181127,32149
3150,20181128,51870
3227,20181129,39079
3304,20181130,172541
3381,20181203,41408
3458,20181204,308053
3535,20181205,300948
3612,20181206,39107
3689,20181207,175032
3766,20181210,260347
3843,20181211,141067
3920,20181212,154015
3997,20181213,77416
4074,20181214,107536
4151,20181217,36362
4228,20181218,81238
4305,20181219,77707
4382,20181220,70878
4459,20181221,116432
4536,20181224,32484
4613,20181226,102060
4690,20181227,140272
4767,20181228,172251
4832,20190102,85663
4909,20190103,26113
4986,20190104,206710
5063,20190107,48819
5140,20190108,127770
5217,20190109,13569
5294,20190110,54030
5371,20190111,17119
5448,20190114,33676
5525,20190115,85564
5602,20190116,89905
5679,20190117,44617
5756,20190118,17229
5833,20190121,104266
5910,20190122,79864
5987,20190123,28190
6064,20190124,110851
6141,20190125,109110
6218,20190128,205178
6295,20190129,150793
6372,20190130,155324
6449,20190131,82119
6526,20190201,66488
6603,20190207,62573
6680,20190208,84308
6757,20190211,181808
6834,20190212,83230
6911,20190213,117369
6988,20190214,42197
7065,20190215,71765
7142,20190218,129329
7219,20190219,199297
7296,20190220,75625
7373,20190221,55453
7450,20190222,18982
7527,20190225,23053
7604,20190226,21137
7681,20190227,125749
7758,20190228,105671
7835,20190304,44201
7912,20190305,49388
7989,20190306,97965
8066,20190307,475548
8143,20190308,78400
8220,20190311,41872
8297,20190312,41695
8374,20190313,95684
8451,20190314,50628
8528,20190315,56552
8605,20190318,114211
8682,20190319,34169
8759,20190320,93136
8836,20190321,189083
8913,20190322,47938
8990,20190325,21814
9067,20190326,51536
9144,20190327,101432
9221,20190328,26200
9298,20190329,101813
9375,20190401,29496
9452,20190402,27578
9529,20190403,52299
9606,20190404,35150
9683,20190405,48424
9760,20190408,33102
9837,20190409,21304
9914,20190410,23888
9991,20190411,45539
10068,20190412,76398
10145,20190415,26165
10222,20190416,18132
10299,20190417,37511
10376,20190418,33088
10453,20190419,23847
10530,20190422,20924
10607,20190423,14959
10684,20190424,216948
10761,20190425,9864
10838,20190426,40261
10915,20190429,80454
10992,20190430,82052
11069,20190502,15717
11146,20190503,20477
11223,20190507,35364
11300,20190508,36251
11377,20190509,127947
11454,20190510,76656
11531,20190513,141849
11608,20190514,33772
11685,20190515,45907
11762,20190516,205965
11839,20190517,88891
11916,20190520,78063
11993,20190521,54597
12070,20190522,66120
12147,20190523,47836
12224,20190524,41609
12301,20190527,25527
12378,20190528,41934
12455,20190529,63591
12532,20190530,42425
12609,20190531,45208
12686,20190603,19701
12763,20190604,50608
12840,20190605,66525
12917,20190607,50879
12994,20190610,97581
13071,20190611,44015
13148,20190612,33450
13225,20190613,81846
13302,20190614,71391
13379,20190617,19612
13456,20190618,107157
13533,20190619,23319
13610,20190620,29689
13687,20190621,49536
13764,20190624,21855
13841,20190625,299135
13918,20190626,76288
13995,20190627,49577
14072,20190628,74132
14149,20190701,48014
14226,20190702,52360
14303,20190703,45404
