,date,y_volume_1030
17,20181001,81715
94,20181002,24862
171,20181004,12447
248,20181005,61728
325,20181008,34546
402,20181010,40883
479,20181011,87071
556,20181012,105869
633,20181015,34070
710,20181016,21571
787,20181017,22929
864,20181018,12582
941,20181019,57330
1018,20181022,35703
1095,20181023,64291
1172,20181024,98530
1249,20181025,81097
1326,20181026,183095
1403,20181029,53918
1480,20181030,40915
1557,20181031,28563
1634,20181101,40448
1711,20181102,79639
1788,20181105,121716
1865,20181106,19304
1942,20181107,83585
2019,20181108,32981
2096,20181109,25755
2173,20181112,46785
2250,20181113,125330
2327,20181114,34966
2392,20181115,40872
2481,20181116,8861
2558,20181119,44032
2635,20181120,72841
2712,20181121,40680
2789,20181122,4386
2866,20181123,53346
2943,20181126,39418
3020,20181127,18241
3097,20181128,18079
3174,20181129,16721
3251,20181130,37355
3328,20181203,27707
3405,20181204,146492
3482,20181205,104418
3559,20181206,129146
3636,20181207,39109
3713,20181210,64671
3790,20181211,89259
3867,20181212,155140
3944,20181213,174076
4021,20181214,234862
4098,20181217,57839
4175,20181218,8290
4252,20181219,37062
4329,20181220,82277
4406,20181221,27684
4483,20181224,44882
4560,20181226,52896
4637,20181227,36597
4714,20181228,17616
4779,20190102,79429
4856,20190103,19002
4933,20190104,37921
5010,20190107,38423
5087,20190108,28681
5164,20190109,20551
5241,20190110,6019
5318,20190111,11779
5395,20190114,4572
5472,20190115,19716
5549,20190116,39022
5626,20190117,83200
5703,20190118,64778
5780,20190121,56620
5857,20190122,49229
5934,20190123,71695
6011,20190124,21293
6088,20190125,16648
6165,20190128,12311
6242,20190129,21483
6319,20190130,494500
6396,20190131,52254
6473,20190201,72303
6550,20190207,66538
6627,20190208,90593
6704,20190211,157726
6781,20190212,21018
6858,20190213,73296
6935,20190214,7688
7012,20190215,6906
7089,20190218,17983
7166,20190219,20561
7243,20190220,67354
7320,20190221,41088
7397,20190222,38258
7474,20190225,12424
7551,20190226,20342
7628,20190227,14018
7705,20190228,17113
7782,20190304,13303
7859,20190305,39054
7936,20190306,38184
8013,20190307,56752
8090,20190308,104001
8167,20190311,29538
8244,20190312,29415
8321,20190313,17098
8398,20190314,18924
8475,20190315,5692
8552,20190318,14249
8629,20190319,14628
8706,20190320,68455
8783,20190321,86395
8860,20190322,19531
8937,20190325,60198
9014,20190326,33718
9091,20190327,107190
9168,20190328,36351
9245,20190329,61586
9322,20190401,99414
9399,20190402,38106
9476,20190403,30005
9553,20190404,7939
9630,20190405,16615
9707,20190408,12070
9784,20190409,62059
9861,20190410,8294
9938,20190411,10688
10015,20190412,17933
10092,20190415,37797
10169,20190416,20042
10246,20190417,43049
10323,20190418,63083
10400,20190419,11304
10477,20190422,64233
10554,20190423,59301
10631,20190424,13532
10708,20190425,24256
10785,20190426,19625
10862,20190429,12154
10939,20190430,31900
11016,20190502,46368
11093,20190503,17807
11170,20190507,9262
11247,20190508,6807
11324,20190509,7698
11401,20190510,15274
11478,20190513,17699
11555,20190514,60575
11632,20190515,114765
11709,20190516,50507
11786,20190517,21349
11863,20190520,61083
11940,20190521,47507
12017,20190522,131966
