,date,y_volume_1415
62,20181001,45662
139,20181002,43195
216,20181004,75900
293,20181005,96920
370,20181008,38384
447,20181010,56344
524,20181011,247243
601,20181012,173988
678,20181015,56655
755,20181016,13999
832,20181017,54467
909,20181018,42379
986,20181019,46315
1063,20181022,32076
1140,20181023,71263
1217,20181024,45153
1294,20181025,171375
1371,20181026,119955
1448,20181029,63959
1525,20181030,103275
1602,20181031,100390
1679,20181101,42856
1756,20181102,154346
1833,20181105,36304
1910,20181106,105346
1987,20181107,38666
2064,20181108,61114
2141,20181109,64148
2218,20181112,27456
2295,20181113,35831
2372,20181114,26967
2437,20181115,82217
2526,20181116,90417
2603,20181119,24868
2680,20181120,217939
2757,20181121,24380
2834,20181122,32269
2911,20181123,20314
2988,20181126,58774
3065,20181127,136927
3142,20181128,49244
3219,20181129,32283
3296,20181130,33687
3373,20181203,20027
3450,20181204,39958
3527,20181205,19875
3604,20181206,37241
3681,20181207,126458
3758,20181210,73216
3835,20181211,111546
3912,20181212,114316
3989,20181213,121560
4066,20181214,64699
4143,20181217,94427
4220,20181218,83875
4297,20181219,113746
4374,20181220,52484
4451,20181221,193655
4528,20181224,26017
4605,20181226,414531
4682,20181227,76703
4759,20181228,20635
4824,20190102,33823
4901,20190103,28417
4978,20190104,93750
5055,20190107,38098
5132,20190108,50213
5209,20190109,19281
5286,20190110,53388
5363,20190111,43732
5440,20190114,11275
5517,20190115,44681
5594,20190116,67657
5671,20190117,73063
5748,20190118,39194
5825,20190121,9701
5902,20190122,15837
5979,20190123,19641
6056,20190124,31690
6133,20190125,174442
6210,20190128,85703
6287,20190129,49213
6364,20190130,223229
6441,20190131,23141
6518,20190201,80945
6595,20190207,39012
6672,20190208,50792
6749,20190211,303434
6826,20190212,108923
6903,20190213,34207
6980,20190214,88311
7057,20190215,57191
7134,20190218,102998
7211,20190219,18197
7288,20190220,42913
7365,20190221,15961
7442,20190222,7001
7519,20190225,159906
7596,20190226,26368
7673,20190227,32146
7750,20190228,71966
7827,20190304,58674
7904,20190305,25752
7981,20190306,85207
8058,20190307,109596
8135,20190308,26123
8212,20190311,41959
8289,20190312,62541
8366,20190313,79420
8443,20190314,46686
8520,20190315,54159
8597,20190318,61158
8674,20190319,25314
8751,20190320,89409
8828,20190321,51122
8905,20190322,30762
8982,20190325,3571
9059,20190326,32407
9136,20190327,1782
9213,20190328,27700
9290,20190329,61919
9367,20190401,38368
9444,20190402,48248
9521,20190403,33231
9598,20190404,113293
9675,20190405,8109
9752,20190408,56384
9829,20190409,71260
9906,20190410,29330
9983,20190411,71094
10060,20190412,13550
10137,20190415,53940
10214,20190416,4938
10291,20190417,39911
10368,20190418,33060
10445,20190419,9831
10522,20190422,7206
10599,20190423,7707
10676,20190424,102268
10753,20190425,15266
10830,20190426,22473
10907,20190429,22280
10984,20190430,41774
11061,20190502,5853
11138,20190503,16247
11215,20190507,22972
11292,20190508,12292
11369,20190509,193415
11446,20190510,86863
11523,20190513,7137
11600,20190514,106286
11677,20190515,9732
11754,20190516,112485
11831,20190517,17440
11908,20190520,19775
11985,20190521,44875
12062,20190522,91551
12139,20190523,52877
12216,20190524,22883
12293,20190527,23334
12370,20190528,54067
12447,20190529,36158
12524,20190530,39567
12601,20190531,67021
12678,20190603,29415
12755,20190604,81794
12832,20190605,54806
12909,20190607,12137
12986,20190610,24176
13063,20190611,33870
13140,20190612,23085
13217,20190613,15274
13294,20190614,29610
13371,20190617,2388
13448,20190618,32234
13525,20190619,17310
13602,20190620,14072
13679,20190621,87280
13756,20190624,21777
13833,20190625,28024
13910,20190626,44471
13987,20190627,58706
14064,20190628,47505
14141,20190701,122619
14218,20190702,19935
14295,20190703,36079
14372,20190704,24454
14449,20190705,13834
14526,20190708,25086
14603,20190709,25385
14680,20190710,12593
14757,20190711,153574
14834,20190712,11397
14911,20190715,9624
14988,20190716,13225
15065,20190717,19068
15142,20190718,13990
15219,20190719,26446
15296,20190722,4259
15373,20190723,30461
15450,20190724,59690
15527,20190725,40422
15604,20190726,27830
15681,20190729,20523
15758,20190730,15499
15835,20190731,8042
15912,20190801,40308
15989,20190802,34752
16066,20190805,133767
16143,20190806,74100
16220,20190807,37333
16297,20190808,13874
16374,20190809,55012
16451,20190812,17975
16528,20190813,21706
16605,20190814,66650
16682,20190816,41945
16759,20190819,30499
16836,20190820,40863
16913,20190821,20908
16990,20190822,43802
17067,20190823,64581
17144,20190826,37306
17221,20190827,61146
17298,20190828,4512
17375,20190829,179025
17452,20190830,46761
17529,20190902,4761
17606,20190903,154559
17683,20190904,15019
17760,20190905,32971
17837,20190906,61711
17914,20190909,41503
17991,20190910,20420
18068,20190911,100381
18145,20190916,17548
18222,20190917,39190
18299,20190918,36251
18376,20190919,49102
18453,20190920,18837
18530,20190923,80203
18607,20190924,52230
18684,20190925,22092
18761,20190926,238224
18838,20190927,22457
18915,20190930,34338
18992,20191001,61493
19069,20191002,18198
19146,20191004,65263
19223,20191007,18837
