,date,y_volume_1345
56,20181001,2888
133,20181002,31234
210,20181004,50706
287,20181005,68414
364,20181008,29650
441,20181010,15660
518,20181011,123826
595,20181012,133908
672,20181015,27963
749,20181016,28665
826,20181017,41485
903,20181018,10375
980,20181019,55576
1057,20181022,11841
1134,20181023,71056
1211,20181024,79718
1288,20181025,110760
1365,20181026,181379
1442,20181029,15922
1519,20181030,45108
1596,20181031,51927
1673,20181101,14961
1750,20181102,30232
1827,20181105,12961
1904,20181106,34701
1981,20181107,19268
2058,20181108,30823
2135,20181109,40413
2212,20181112,29774
2289,20181113,16952
2366,20181114,18838
2431,20181115,101976
2520,20181116,48037
2597,20181119,16399
2674,20181120,29315
2751,20181121,4160
2828,20181122,23821
2905,20181123,59946
2982,20181126,43815
3059,20181127,136031
3136,20181128,21780
3213,20181129,37368
3290,20181130,10119
3367,20181203,24277
3444,20181204,56419
3521,20181205,11762
3598,20181206,93736
3675,20181207,91478
3752,20181210,97171
3829,20181211,153596
3906,20181212,104021
3983,20181213,222810
4060,20181214,65781
4137,20181217,68836
4214,20181218,44314
4291,20181219,125252
4368,20181220,127056
4445,20181221,143255
4522,20181224,9183
4599,20181226,83935
4676,20181227,76648
4753,20181228,28784
4818,20190102,21703
4895,20190103,16119
4972,20190104,35200
5049,20190107,47361
5126,20190108,21279
5203,20190109,23280
5280,20190110,4709
5357,20190111,48385
5434,20190114,3490
5511,20190115,17593
5588,20190116,23425
5665,20190117,44090
5742,20190118,85741
5819,20190121,2683
5896,20190122,19956
5973,20190123,30121
6050,20190124,105247
6127,20190125,57936
6204,20190128,47447
6281,20190129,13523
6358,20190130,164211
6435,20190131,22233
6512,20190201,29675
6589,20190207,12567
6666,20190208,55436
6743,20190211,19168
6820,20190212,218126
6897,20190213,7122
6974,20190214,34525
7051,20190215,70405
7128,20190218,76318
7205,20190219,17372
7282,20190220,166133
7359,20190221,18111
7436,20190222,11757
7513,20190225,134672
7590,20190226,22177
7667,20190227,22875
7744,20190228,57880
7821,20190304,16009
7898,20190305,11248
7975,20190306,36094
8052,20190307,26280
8129,20190308,56279
8206,20190311,38616
