,date,y_volume_1320
51,20181001,16779
128,20181002,27828
205,20181004,26849
282,20181005,59017
359,20181008,4708
436,20181010,33295
513,20181011,88093
590,20181012,187594
667,20181015,33592
744,20181016,26145
821,20181017,11964
898,20181018,29104
975,20181019,20047
1052,20181022,19487
1129,20181023,42071
1206,20181024,14369
1283,20181025,52289
1360,20181026,120946
1437,20181029,48262
1514,20181030,22150
1591,20181031,42135
1668,20181101,22604
1745,20181102,39772
1822,20181105,12182
1899,20181106,33327
1976,20181107,12265
2053,20181108,50290
2130,20181109,13605
2207,20181112,12025
2284,20181113,44903
2361,20181114,18903
2426,20181115,89020
2515,20181116,39890
2592,20181119,15494
2669,20181120,291490
2746,20181121,14508
2823,20181122,77752
2900,20181123,4597
2977,20181126,172947
3054,20181127,65842
3131,20181128,9615
3208,20181129,6933
3285,20181130,28313
3362,20181203,24699
3439,20181204,19261
3516,20181205,13625
3593,20181206,81296
3670,20181207,29788
3747,20181210,54320
3824,20181211,138804
3901,20181212,46276
3978,20181213,73823
4055,20181214,77054
4132,20181217,58166
4209,20181218,23660
4286,20181219,83878
4363,20181220,74992
4440,20181221,76658
4517,20181224,74018
4594,20181226,80246
4671,20181227,37948
4748,20181228,11789
4813,20190102,40647
4890,20190103,10237
4967,20190104,19695
5044,20190107,5034
5121,20190108,20167
5198,20190109,24404
5275,20190110,3850
5352,20190111,11104
5429,20190114,8675
5506,20190115,12314
5583,20190116,45027
5660,20190117,34291
5737,20190118,807
5814,20190121,15035
5891,20190122,30763
5968,20190123,27215
6045,20190124,22698
6122,20190125,39354
6199,20190128,84193
6276,20190129,28494
6353,20190130,114273
6430,20190131,8953
6507,20190201,43676
6584,20190207,12156
6661,20190208,52188
6738,20190211,7235
6815,20190212,37978
6892,20190213,20520
6969,20190214,51165
7046,20190215,33261
7123,20190218,22481
7200,20190219,8938
7277,20190220,16324
7354,20190221,56615
7431,20190222,21295
7508,20190225,7342
7585,20190226,3559
7662,20190227,12687
7739,20190228,22766
7816,20190304,14467
7893,20190305,12834
7970,20190306,33501
8047,20190307,20567
8124,20190308,162389
8201,20190311,94290
8278,20190312,21221
8355,20190313,12643
8432,20190314,9270
8509,20190315,51322
8586,20190318,59480
8663,20190319,20418
8740,20190320,14312
8817,20190321,163131
8894,20190322,2645
8971,20190325,13684
9048,20190326,48991
9125,20190327,14875
9202,20190328,6588
9279,20190329,32432
9356,20190401,6199
9433,20190402,8146
9510,20190403,11559
9587,20190404,97616
9664,20190405,3568
9741,20190408,61002
9818,20190409,20701
9895,20190410,5185
9972,20190411,40319
10049,20190412,5405
10126,20190415,9837
10203,20190416,6298
10280,20190417,28573
10357,20190418,28332
10434,20190419,1535
10511,20190422,5528
10588,20190423,7429
10665,20190424,10864
10742,20190425,4869
10819,20190426,32413
10896,20190429,33549
10973,20190430,93084
11050,20190502,3523
11127,20190503,32196
11204,20190507,32581
11281,20190508,10485
11358,20190509,53403
11435,20190510,67353
11512,20190513,27645
11589,20190514,258017
11666,20190515,4979
11743,20190516,34103
11820,20190517,12889
11897,20190520,18661
11974,20190521,57775
12051,20190522,54692
12128,20190523,19631
12205,20190524,44655
12282,20190527,10964
12359,20190528,7105
12436,20190529,41660
12513,20190530,33967
12590,20190531,114860
12667,20190603,38366
12744,20190604,13874
12821,20190605,30213
12898,20190607,3259
12975,20190610,66498
13052,20190611,11691
13129,20190612,8706
13206,20190613,51812
13283,20190614,55242
13360,20190617,6503
13437,20190618,8377
13514,20190619,6171
13591,20190620,12299
13668,20190621,12670
13745,20190624,11748
13822,20190625,13375
13899,20190626,28547
13976,20190627,23657
14053,20190628,13293
14130,20190701,183591
14207,20190702,37336
14284,20190703,29385
14361,20190704,14733
14438,20190705,11617
14515,20190708,101226
14592,20190709,89290
14669,20190710,11240
14746,20190711,31496
14823,20190712,12527
14900,20190715,461
14977,20190716,13646
15054,20190717,3551
15131,20190718,14407
15208,20190719,22368
15285,20190722,8853
15362,20190723,7452
15439,20190724,1810
15516,20190725,23289
15593,20190726,20484
15670,20190729,32672
15747,20190730,4853
15824,20190731,7229
15901,20190801,7797
15978,20190802,178516
16055,20190805,56347
16132,20190806,102041
16209,20190807,4354
16286,20190808,13039
16363,20190809,31207
16440,20190812,13117
16517,20190813,23894
16594,20190814,125132
16671,20190816,46009
16748,20190819,20478
16825,20190820,29037
16902,20190821,106753
16979,20190822,31200
17056,20190823,56330
17133,20190826,29563
17210,20190827,26136
17287,20190828,12805
17364,20190829,2282
17441,20190830,37604
17518,20190902,23099
17595,20190903,16229
17672,20190904,23142
17749,20190905,14996
17826,20190906,69498
17903,20190909,3639
17980,20190910,20169
18057,20190911,24220
18134,20190916,20957
18211,20190917,44715
18288,20190918,9281
18365,20190919,10887
18442,20190920,38480
18519,20190923,8968
18596,20190924,75621
18673,20190925,34992
18750,20190926,38032
18827,20190927,13466
18904,20190930,6069
18981,20191001,19271
19058,20191002,13300
19135,20191004,32233
19212,20191007,33768
19289,20191008,2583
19366,20191010,38069
19443,20191011,8585
19520,20191014,27738
19597,20191015,1078
19674,20191016,17209
19751,20191017,1298
19828,20191018,31515
19905,20191021,99666
19982,20191022,28013
20059,20191023,88215
20136,20191024,6334
20213,20191025,101111
20290,20191028,14905
20367,20191029,100358
20444,20191030,100099
20521,20191031,27218
20598,20191101,34699
20675,20191104,12853
20752,20191105,74160
20829,20191106,23276
20906,20191107,24027
20983,20191108,29525
21060,20191111,18822
21137,20191112,23279
21214,20191113,3160
21279,20191114,29214
21368,20191115,15166
21445,20191118,11052
21522,20191119,7823
21599,20191120,32869
21676,20191121,38740
21753,20191122,44655
21830,20191125,45679
21907,20191126,20456
21984,20191127,13294
22061,20191128,2638
22138,20191129,8140
22215,20191202,12308
22292,20191203,26496
22369,20191204,110076
22446,20191205,64289
22523,20191206,8519
22600,20191209,19553
22677,20191210,135560
22754,20191211,50595
22831,20191212,137334
22908,20191213,60882
22985,20191216,25086
23062,20191217,12176
23139,20191218,7568
23216,20191219,14023
23293,20191220,13913
23370,20191223,13510
23447,20191224,3221
23524,20191226,70264
23601,20191227,36461
23678,20191230,29913
23743,20200102,11234
23820,20200103,68678
23897,20200106,38572
23974,20200107,22424
24051,20200108,61492
24128,20200109,25620
24205,20200110,58777
24282,20200113,9939
24359,20200114,35680
24436,20200115,14291
24513,20200116,12498
24590,20200117,45656
24667,20200120,22303
24744,20200121,44104
24821,20200122,47270
24898,20200123,12320
