,date,y_volume_0910
1,20181001,79532
78,20181002,85831
155,20181004,81730
232,20181005,105290
309,20181008,99032
386,20181010,51835
463,20181011,212293
540,20181012,110708
617,20181015,105714
694,20181016,66680
771,20181017,75474
848,20181018,16258
925,20181019,103000
1002,20181022,82807
1079,20181023,86214
1156,20181024,164499
1233,20181025,348292
1310,20181026,120328
1387,20181029,142128
1464,20181030,88688
1541,20181031,96723
1618,20181101,105594
1695,20181102,76260
1772,20181105,118003
1849,20181106,49976
1926,20181107,202409
2003,20181108,339017
2080,20181109,234431
2157,20181112,61582
2234,20181113,232063
2311,20181114,102252
2465,20181116,135364
2542,20181119,40801
2619,20181120,165268
2696,20181121,318006
2773,20181122,61676
2850,20181123,40489
2927,20181126,97645
3004,20181127,69369
3081,20181128,34189
3158,20181129,132214
3235,20181130,18364
3312,20181203,674027
3389,20181204,40376
3466,20181205,88300
3543,20181206,111406
3620,20181207,116948
3697,20181210,87159
3774,20181211,107415
3851,20181212,154147
3928,20181213,43666
4005,20181214,130951
4082,20181217,54681
4159,20181218,147701
4236,20181219,224895
4313,20181220,157621
4390,20181221,41310
4467,20181224,51181
4544,20181226,66417
4621,20181227,167041
4698,20181228,170869
4840,20190103,260317
4917,20190104,78645
4994,20190107,207217
5071,20190108,120678
5148,20190109,88691
5225,20190110,200123
5302,20190111,86909
5379,20190114,135114
5456,20190115,220108
5533,20190116,229013
5610,20190117,199159
5687,20190118,200691
5764,20190121,81540
5841,20190122,152128
5918,20190123,123477
5995,20190124,187094
6072,20190125,90173
6149,20190128,153904
6226,20190129,199188
6303,20190130,210436
6380,20190131,298210
6457,20190201,339340
6534,20190207,189942
6611,20190208,237857
6688,20190211,68052
6765,20190212,128400
6842,20190213,263142
6919,20190214,47343
6996,20190215,27186
7073,20190218,96318
7150,20190219,162615
7227,20190220,111847
7304,20190221,39105
7381,20190222,87900
7458,20190225,86473
7535,20190226,153358
7612,20190227,121284
7689,20190228,133393
7766,20190304,92607
7843,20190305,107654
7920,20190306,165343
7997,20190307,117860
8074,20190308,75010
8151,20190311,163488
8228,20190312,193827
8305,20190313,117559
8382,20190314,80691
8459,20190315,59942
8536,20190318,143324
8613,20190319,187063
8690,20190320,85170
8767,20190321,282891
8844,20190322,289801
8921,20190325,183429
8998,20190326,171297
9075,20190327,57423
9152,20190328,121517
9229,20190329,81108
9306,20190401,140395
9383,20190402,64979
9460,20190403,12948
9537,20190404,41178
9614,20190405,175480
9691,20190408,101408
9768,20190409,195863
9845,20190410,121348
9922,20190411,104590
9999,20190412,52230
10076,20190415,201058
10153,20190416,166580
10230,20190417,199341
10307,20190418,231984
10384,20190419,272957
10461,20190422,85391
10538,20190423,320609
10615,20190424,100432
10692,20190425,59962
10769,20190426,175737
10846,20190429,40014
10923,20190430,78533
11000,20190502,15382
11077,20190503,78060
11154,20190507,170686
11231,20190508,51291
11308,20190509,30506
11385,20190510,109521
11462,20190513,105328
11539,20190514,196241
11616,20190515,233018
11693,20190516,159193
11770,20190517,84823
11847,20190520,184601
11924,20190521,185984
12001,20190522,71119
12078,20190523,254793
12155,20190524,61789
12232,20190527,201945
12309,20190528,84273
12386,20190529,120616
12463,20190530,111735
12540,20190531,217414
12617,20190603,158065
12694,20190604,187765
12771,20190605,50758
12848,20190607,144525
12925,20190610,129523
13002,20190611,64581
13079,20190612,49535
13156,20190613,28825
13233,20190614,103676
13310,20190617,71402
13387,20190618,81212
13464,20190619,83259
13541,20190620,35871
13618,20190621,40688
13695,20190624,22928
13772,20190625,49985
13849,20190626,39395
13926,20190627,77551
14003,20190628,65828
14080,20190701,109220
14157,20190702,109259
14234,20190703,48604
14311,20190704,56406
14388,20190705,138314
14465,20190708,84122
14542,20190709,57898
14619,20190710,35193
14696,20190711,96603
14773,20190712,27365
14850,20190715,31151
14927,20190716,49522
15004,20190717,34073
15081,20190718,21988
15158,20190719,80041
15235,20190722,22594
15312,20190723,43485
15389,20190724,39175
15466,20190725,118728
15543,20190726,46552
15620,20190729,114837
15697,20190730,109241
15774,20190731,62887
15851,20190801,33875
15928,20190802,227436
16005,20190805,59097
16082,20190806,188168
16159,20190807,117391
16236,20190808,82497
16313,20190809,64510
16390,20190812,69686
16467,20190813,80609
16544,20190814,144517
16621,20190816,114372
16698,20190819,122379
16775,20190820,32982
16852,20190821,90515
16929,20190822,102379
17006,20190823,42363
17083,20190826,131596
17160,20190827,163323
17237,20190828,44456
17314,20190829,67408
17391,20190830,241884
17468,20190902,38967
17545,20190903,67173
17622,20190904,71210
17699,20190905,182236
17776,20190906,39932
17853,20190909,39992
17930,20190910,111085
18007,20190911,19518
18084,20190916,97573
18161,20190917,83289
18238,20190918,42355
18315,20190919,148553
18392,20190920,56893
18469,20190923,57801
18546,20190924,31375
18623,20190925,85789
18700,20190926,52015
18777,20190927,62935
18854,20190930,46393
18931,20191001,56264
19008,20191002,42917
19085,20191004,125526
19162,20191007,63698
19239,20191008,84921
19316,20191010,118295
19393,20191011,55954
19470,20191014,65362
19547,20191015,34913
19624,20191016,78586
19701,20191017,21595
19778,20191018,106538
19855,20191021,46832
19932,20191022,20359
20009,20191023,29043
20086,20191024,17922
20163,20191025,31451
20240,20191028,78973
20317,20191029,42847
20394,20191030,53386
20471,20191031,116224
20548,20191101,125050
20625,20191104,45717
20702,20191105,34063
20779,20191106,34738
20856,20191107,73977
20933,20191108,286167
21010,20191111,123471
21087,20191112,97587
21164,20191113,53338
21318,20191115,39403
21395,20191118,131346
21472,20191119,162273
21549,20191120,96626
21626,20191121,68636
21703,20191122,127216
21780,20191125,142883
21857,20191126,85258
21934,20191127,145640
22011,20191128,55638
22088,20191129,30713
22165,20191202,105099
22242,20191203,35293
22319,20191204,75673
22396,20191205,38150
22473,20191206,168413
22550,20191209,29445
22627,20191210,21090
22704,20191211,68525
22781,20191212,55054
22858,20191213,108365
22935,20191216,83742
23012,20191217,86514
23089,20191218,55835
23166,20191219,67256
23243,20191220,30871
23320,20191223,25742
23397,20191224,25782
23474,20191226,93428
23551,20191227,54303
23628,20191230,121949
23770,20200103,59498
23847,20200106,42554
23924,20200107,43100
24001,20200108,30539
24078,20200109,39967
24155,20200110,29252
24232,20200113,53019
24309,20200114,44653
24386,20200115,102394
24463,20200116,74259
24540,20200117,51997
24617,20200120,82025
24694,20200121,19656
24771,20200122,17093
24848,20200123,66752
24925,20200128,367270
25002,20200129,94542
25079,20200130,80413
25156,20200131,104728
25233,20200203,36013
25310,20200204,184266
25387,20200205,312144
25464,20200206,59355
25541,20200207,56070
25618,20200210,53578
25695,20200211,63726
25772,20200212,27937
25849,20200213,49797
25926,20200214,188121
26003,20200217,65965
26080,20200218,92294
26157,20200219,56654
26234,20200220,70124
26311,20200221,149067
26388,20200224,137512
26465,20200225,213532
26542,20200226,348325
26619,20200227,751893
26696,20200228,634927
26773,20200302,124316
26850,20200303,313051
26927,20200304,163304
27004,20200305,191748
27081,20200306,120087
27158,20200309,195905
27235,20200310,308845
27312,20200311,182902
27389,20200312,352106
27466,20200313,487610
27538,20200316,298270
27615,20200317,267573
27692,20200318,685661
27769,20200319,861011
27841,20200320,781681
27918,20200323,342030
27995,20200324,575256
28072,20200325,1095858
28149,20200326,540080
28226,20200327,188818
28303,20200330,386871
28380,20200331,272939
28457,20200401,229124
28534,20200402,578904
28611,20200403,285708
28688,20200406,200179
28765,20200407,383338
28842,20200408,354039
28919,20200409,213209
28996,20200410,412309
29073,20200413,275390
29150,20200414,335710
29227,20200416,103971
29304,20200417,523453
29381,20200420,99487
29458,20200421,216329
29535,20200422,340896
29612,20200423,479669
29689,20200424,167423
29766,20200427,176361
29843,20200428,107615
29920,20200429,175869
29997,20200504,224853
30074,20200506,182611
30151,20200507,91633
30228,20200508,173436
30305,20200511,86502
30382,20200512,130915
30459,20200513,353716
30536,20200514,213468
30613,20200515,137813
30690,20200518,150285
30767,20200519,233204
30844,20200520,152223
30921,20200521,107814
30998,20200522,293818
31075,20200525,193411
31152,20200526,102547
31229,20200527,277344
31306,20200528,115252
31383,20200529,176125
31460,20200601,308846
31537,20200602,111225
31614,20200603,150795
31691,20200604,421083
31768,20200605,181379
31845,20200608,268319
31922,20200609,268611
31999,20200610,213698
32076,20200611,84897
32153,20200612,422257
32230,20200615,381206
32307,20200616,686865
32384,20200617,218840
32461,20200618,179134
32538,20200619,473209
32615,20200622,110172
32692,20200623,217275
32769,20200624,205435
32846,20200625,491549
32923,20200626,817827
33000,20200629,242800
33077,20200630,486374
33154,20200701,93190
33231,20200702,223342
33308,20200703,66458
33385,20200706,116854
33462,20200707,240368
33539,20200708,76686
33616,20200709,122731
33693,20200710,196160
33770,20200713,138269
33847,20200714,154878
33924,20200715,227765
34001,20200716,165955
34078,20200717,76549
34155,20200720,56947
34232,20200721,192601
34309,20200722,68771
34386,20200723,241797
34463,20200724,56413
34540,20200727,105458
34617,20200728,194560
34694,20200729,295188
34771,20200730,168150
34848,20200731,192332
34925,20200803,174217
35002,20200804,106325
35079,20200805,143002
35156,20200806,239119
35233,20200807,386417
35310,20200810,882827
35387,20200811,350970
35464,20200812,280267
35541,20200813,181261
35618,20200814,189974
35695,20200818,231577
35772,20200819,113350
35849,20200820,75787
35926,20200821,203376
36003,20200824,251822
36080,20200825,225253
36157,20200826,134486
36234,20200827,169878
36311,20200828,69264
36388,20200831,81288
36465,20200901,152425
36542,20200902,100400
36619,20200903,150123
36696,20200904,109350
36773,20200907,149560
36850,20200908,72685
36927,20200909,91478
37004,20200910,104750
37081,20200911,156217
37158,20200914,131794
37235,20200915,302926
37312,20200916,113632
37389,20200917,178998
37466,20200918,136870
37543,20200921,86194
37620,20200922,168280
37697,20200923,130000
37774,20200924,140997
37851,20200925,188004
37928,20200928,85023
38005,20200929,137265
38082,20201005,290745
38159,20201006,173787
38236,20201007,121188
38313,20201008,127423
38390,20201012,110277
38467,20201013,167895
38544,20201014,154342
38621,20201015,113602
38698,20201016,95040
38775,20201019,116298
38852,20201020,268309
38929,20201021,252172
39006,20201022,96619
39083,20201023,197310
39160,20201026,244622
39237,20201027,213557
39314,20201028,234087
39391,20201029,185464
39468,20201030,351381
39545,20201102,110716
39622,20201103,103961
39699,20201104,254686
39776,20201105,272924
39853,20201106,158852
39930,20201109,227846
40007,20201110,430746
40084,20201111,180953
40161,20201112,341833
40238,20201113,122714
40315,20201116,311917
40392,20201117,271696
40469,20201118,181502
40546,20201119,261400
40623,20201120,127070
40700,20201123,173729
40777,20201124,203962
40854,20201125,270200
40931,20201126,233835
41008,20201127,401134
41085,20201130,401263
41162,20201201,183533
41239,20201202,282456
41393,20201204,361942
41470,20201207,408434
41547,20201208,290859
41624,20201209,466364
41701,20201210,172394
41778,20201211,460200
41855,20201214,117749
41932,20201215,210309
42009,20201216,183183
42086,20201217,266672
42163,20201218,283367
42240,20201221,195173
42317,20201222,101230
42394,20201223,258445
42471,20201224,256644
42548,20201228,279936
42625,20201229,521248
42702,20201230,297201
42844,20210105,263952
42921,20210106,374307
42998,20210107,185590
43075,20210108,367756
43152,20210111,415784
43229,20210112,517509
43306,20210113,319632
43383,20210114,350044
43460,20210115,564126
43537,20210118,501022
43614,20210119,296125
43691,20210120,412778
43768,20210121,451077
43845,20210122,262278
43922,20210125,300626
43999,20210126,222709
44076,20210127,262773
44153,20210128,261380
44230,20210129,365608
44307,20210201,360155
44384,20210202,330400
44461,20210203,255180
44538,20210204,323680
44615,20210205,422136
44692,20210208,190906
44769,20210209,194856
44846,20210210,111186
44923,20210215,209932
45000,20210216,279322
45077,20210217,860019
45154,20210218,205906
45231,20210219,175720
45308,20210222,162082
45385,20210223,300760
45462,20210224,194402
45539,20210225,228128
45616,20210226,236891
45693,20210302,173189
45770,20210303,116516
45847,20210304,107616
45924,20210305,183707
46001,20210308,224730
46078,20210309,127035
46155,20210310,163253
46232,20210311,143660
46309,20210312,206719
46386,20210315,244856
46463,20210316,71645
46540,20210317,114773
46617,20210318,457825
46694,20210319,108508
46771,20210322,101118
46848,20210323,150282
46925,20210324,142733
47002,20210325,144931
47079,20210326,168379
47156,20210329,121114
47233,20210330,65220
47310,20210331,67500
47387,20210401,120475
47464,20210402,138188
47541,20210405,89794
47618,20210406,74805
47695,20210407,122059
47772,20210408,138849
47849,20210409,231350
47926,20210412,112157
48003,20210413,184966
48080,20210414,62655
48157,20210415,81118
48234,20210416,127201
48311,20210419,78786
