,date,y_volume_1505
72,20181001,118204
149,20181002,72496
226,20181004,188638
303,20181005,101920
380,20181008,87835
457,20181010,104134
534,20181011,272112
611,20181012,300649
688,20181015,24465
765,20181016,55829
842,20181017,90590
919,20181018,88958
996,20181019,50693
1073,20181022,37894
1150,20181023,91304
1227,20181024,141449
1304,20181025,392890
1381,20181026,135430
1458,20181029,78783
1535,20181030,193346
1612,20181031,172624
1689,20181101,57075
1766,20181102,119653
1843,20181105,58846
1920,20181106,128633
1997,20181107,198938
2074,20181108,82441
2151,20181109,27911
2228,20181112,38655
2305,20181113,38596
2382,20181114,18597
2447,20181115,90910
2536,20181116,13823
2613,20181119,63518
2690,20181120,76280
2767,20181121,53571
2844,20181122,278062
2921,20181123,63140
2998,20181126,13654
3075,20181127,24237
3152,20181128,50135
3229,20181129,31044
3306,20181130,54779
3383,20181203,29556
3460,20181204,159194
3537,20181205,219706
3614,20181206,231127
3691,20181207,96548
3768,20181210,220990
3845,20181211,116669
3922,20181212,136210
3999,20181213,368895
4076,20181214,195572
4153,20181217,291107
4230,20181218,56150
4307,20181219,107236
4384,20181220,98667
4461,20181221,150961
4538,20181224,42616
4615,20181226,99281
4692,20181227,175220
4769,20181228,150113
4834,20190102,150745
4911,20190103,96466
4988,20190104,145566
5065,20190107,41201
5142,20190108,111809
5219,20190109,98216
5296,20190110,42807
5373,20190111,34827
5450,20190114,46471
5527,20190115,65643
5604,20190116,106827
5681,20190117,25652
5758,20190118,83065
5835,20190121,34362
5912,20190122,39300
5989,20190123,17293
6066,20190124,49779
6143,20190125,92693
6220,20190128,158662
6297,20190129,110151
6374,20190130,186811
6451,20190131,103864
6528,20190201,29702
6605,20190207,89791
6682,20190208,124356
6759,20190211,242752
6836,20190212,212178
6913,20190213,78223
6990,20190214,98133
7067,20190215,87740
7144,20190218,117929
7221,20190219,98267
7298,20190220,160194
7375,20190221,210455
7452,20190222,25145
7529,20190225,130574
7606,20190226,133247
7683,20190227,33402
7760,20190228,313178
7837,20190304,54909
7914,20190305,135946
7991,20190306,151547
8068,20190307,78380
8145,20190308,80897
8222,20190311,74850
8299,20190312,32705
8376,20190313,158042
8453,20190314,149996
8530,20190315,43840
8607,20190318,210241
8684,20190319,27892
8761,20190320,38133
8838,20190321,47387
8915,20190322,48538
8992,20190325,31688
9069,20190326,86161
9146,20190327,80111
9223,20190328,77998
9300,20190329,83469
9377,20190401,79802
9454,20190402,62294
9531,20190403,76231
9608,20190404,42546
9685,20190405,31447
9762,20190408,130430
9839,20190409,57076
9916,20190410,27353
9993,20190411,41281
10070,20190412,41604
10147,20190415,44173
10224,20190416,14495
10301,20190417,22290
10378,20190418,91706
10455,20190419,36265
10532,20190422,111452
10609,20190423,55568
10686,20190424,232133
10763,20190425,14318
10840,20190426,29622
10917,20190429,29685
10994,20190430,39922
11071,20190502,17660
11148,20190503,21510
11225,20190507,43958
11302,20190508,65114
11379,20190509,248016
11456,20190510,63606
11533,20190513,75970
11610,20190514,238443
11687,20190515,36451
11764,20190516,210865
11841,20190517,68741
11918,20190520,60962
11995,20190521,40575
12072,20190522,62797
12149,20190523,57924
12226,20190524,29105
12303,20190527,70443
12380,20190528,61293
12457,20190529,222322
12534,20190530,91153
12611,20190531,92636
12688,20190603,31561
12765,20190604,89055
12842,20190605,75160
12919,20190607,30070
12996,20190610,49431
13073,20190611,84369
13150,20190612,81832
13227,20190613,64580
13304,20190614,89479
13381,20190617,14793
13458,20190618,77703
13535,20190619,73096
13612,20190620,90926
13689,20190621,64087
13766,20190624,69047
13843,20190625,349190
13920,20190626,100046
13997,20190627,89483
14074,20190628,236535
14151,20190701,102175
14228,20190702,78156
14305,20190703,59174
14382,20190704,73560
14459,20190705,36932
14536,20190708,74384
