,date,y_volume_1145
32,20181001,1910
109,20181002,36168
186,20181004,35211
263,20181005,79783
340,20181008,35261
417,20181010,39595
494,20181011,87047
571,20181012,123599
648,20181015,40261
725,20181016,15452
802,20181017,11009
879,20181018,28395
956,20181019,16780
1033,20181022,14791
1110,20181023,43393
1187,20181024,19768
1264,20181025,52061
1341,20181026,48379
1418,20181029,30878
1495,20181030,40484
1572,20181031,24907
1649,20181101,42678
1726,20181102,30302
1803,20181105,4569
1880,20181106,14401
1957,20181107,19947
2034,20181108,29362
2111,20181109,54896
2188,20181112,46089
2265,20181113,42346
2342,20181114,31198
2407,20181115,13989
2496,20181116,12490
2573,20181119,11152
2650,20181120,35336
2727,20181121,12097
2804,20181122,43991
2881,20181123,18769
2958,20181126,10618
3035,20181127,3939
3112,20181128,37246
3189,20181129,11450
3266,20181130,11014
3343,20181203,16213
3420,20181204,72812
3497,20181205,87795
3574,20181206,35831
3651,20181207,71324
3728,20181210,36450
3805,20181211,48728
3882,20181212,46174
3959,20181213,159961
4036,20181214,109895
4113,20181217,165602
4190,20181218,4201
4267,20181219,27469
4344,20181220,25196
4421,20181221,32462
4498,20181224,140772
4575,20181226,71849
4652,20181227,16883
4729,20181228,63593
4794,20190102,43510
4871,20190103,27593
4948,20190104,19840
5025,20190107,28822
5102,20190108,9267
5179,20190109,55572
5256,20190110,26703
5333,20190111,157194
5410,20190114,4673
5487,20190115,13526
5564,20190116,12980
5641,20190117,9804
5718,20190118,15641
5795,20190121,44366
5872,20190122,43670
5949,20190123,33693
6026,20190124,25518
6103,20190125,63028
6180,20190128,18895
6257,20190129,34853
6334,20190130,19388
6411,20190131,137560
6488,20190201,10232
6565,20190207,8375
6642,20190208,48941
6719,20190211,7539
6796,20190212,47362
6873,20190213,7828
6950,20190214,9613
7027,20190215,5774
7104,20190218,10447
7181,20190219,17120
7258,20190220,32698
7335,20190221,16482
7412,20190222,1898
7489,20190225,29219
7566,20190226,87303
7643,20190227,12525
7720,20190228,13165
7797,20190304,14748
7874,20190305,21739
7951,20190306,35442
8028,20190307,22060
8105,20190308,11870
8182,20190311,19826
8259,20190312,16802
8336,20190313,15697
8413,20190314,17951
8490,20190315,23266
8567,20190318,8390
8644,20190319,18381
8721,20190320,20731
8798,20190321,30063
8875,20190322,17081
8952,20190325,6459
9029,20190326,9746
9106,20190327,32039
9183,20190328,8795
9260,20190329,40141
9337,20190401,4015
9414,20190402,15378
9491,20190403,9769
9568,20190404,9330
9645,20190405,60134
9722,20190408,27390
9799,20190409,28489
9876,20190410,41062
9953,20190411,21687
10030,20190412,18564
10107,20190415,15347
10184,20190416,3986
10261,20190417,24636
10338,20190418,19178
10415,20190419,31549
10492,20190422,4227
10569,20190423,41076
10646,20190424,23963
10723,20190425,1048
10800,20190426,46434
10877,20190429,20834
10954,20190430,25571
11031,20190502,4014
11108,20190503,18154
11185,20190507,40422
11262,20190508,64363
11339,20190509,20551
11416,20190510,49820
11493,20190513,20004
11570,20190514,7346
11647,20190515,7205
11724,20190516,81781
11801,20190517,152895
11878,20190520,5096
11955,20190521,18906
12032,20190522,41455
12109,20190523,8308
12186,20190524,33497
12263,20190527,10129
12340,20190528,4486
12417,20190529,10395
12494,20190530,27680
12571,20190531,81460
12648,20190603,25779
12725,20190604,12520
12802,20190605,9360
12879,20190607,33753
12956,20190610,139262
13033,20190611,13418
13110,20190612,35543
13187,20190613,24217
13264,20190614,28220
13341,20190617,34577
13418,20190618,8290
13495,20190619,8380
13572,20190620,15205
13649,20190621,45827
13726,20190624,155408
13803,20190625,6948
13880,20190626,25177
13957,20190627,42963
14034,20190628,6195
14111,20190701,6090
14188,20190702,11132
14265,20190703,11159
14342,20190704,42644
14419,20190705,5948
14496,20190708,11531
14573,20190709,10556
14650,20190710,11442
14727,20190711,15386
14804,20190712,2461
14881,20190715,15401
14958,20190716,3792
15035,20190717,3120
15112,20190718,16263
15189,20190719,43370
15266,20190722,4059
15343,20190723,14319
15420,20190724,35527
15497,20190725,33939
15574,20190726,11864
15651,20190729,25879
15728,20190730,3867
15805,20190731,27122
15882,20190801,34111
15959,20190802,16312
16036,20190805,70499
16113,20190806,209037
16190,20190807,99650
16267,20190808,14270
16344,20190809,3490
16421,20190812,15552
16498,20190813,29776
16575,20190814,123372
16652,20190816,18486
16729,20190819,36330
16806,20190820,97450
16883,20190821,28906
16960,20190822,31224
17037,20190823,68716
17114,20190826,25761
17191,20190827,3448
17268,20190828,5022
17345,20190829,20815
17422,20190830,9658
17499,20190902,4357
17576,20190903,7145
17653,20190904,5963
17730,20190905,11213
17807,20190906,44390
17884,20190909,6619
17961,20190910,7643
18038,20190911,58063
18115,20190916,17847
18192,20190917,6432
18269,20190918,84420
18346,20190919,17741
18423,20190920,74907
18500,20190923,18632
18577,20190924,36898
18654,20190925,74526
18731,20190926,42721
18808,20190927,26091
18885,20190930,18552
18962,20191001,3217
19039,20191002,4290
19116,20191004,9084
19193,20191007,18979
19270,20191008,12438
19347,20191010,12689
19424,20191011,9688
19501,20191014,17293
19578,20191015,3587
19655,20191016,9771
19732,20191017,11746
19809,20191018,137679
19886,20191021,12837
19963,20191022,15080
20040,20191023,13016
20117,20191024,27021
20194,20191025,16304
20271,20191028,21905
20348,20191029,15338
20425,20191030,34070
20502,20191031,36614
20579,20191101,25426
20656,20191104,40934
20733,20191105,12103
20810,20191106,40691
20887,20191107,37986
20964,20191108,21952
21041,20191111,28253
21118,20191112,20190
21195,20191113,96672
21260,20191114,64989
21349,20191115,29132
21426,20191118,9446
21503,20191119,2160
21580,20191120,58900
21657,20191121,25164
21734,20191122,37393
21811,20191125,12822
21888,20191126,26956
21965,20191127,3356
22042,20191128,4944
22119,20191129,43026
22196,20191202,56220
22273,20191203,13907
22350,20191204,4976
22427,20191205,60343
22504,20191206,10665
22581,20191209,9364
22658,20191210,27720
22735,20191211,40344
22812,20191212,75709
22889,20191213,29688
22966,20191216,2135
23043,20191217,87122
23120,20191218,23529
23197,20191219,12424
23274,20191220,6947
23351,20191223,9089
23428,20191224,16100
23505,20191226,15652
23582,20191227,25269
23659,20191230,34919
23724,20200102,48177
23801,20200103,148028
23878,20200106,76160
23955,20200107,34921
24032,20200108,71115
24109,20200109,42269
24186,20200110,30040
24263,20200113,96938
24340,20200114,24196
24417,20200115,14117
24494,20200116,20214
24571,20200117,7984
24648,20200120,19268
24725,20200121,23386
24802,20200122,19508
24879,20200123,23058
24956,20200128,23241
25033,20200129,45457
25110,20200130,50402
25187,20200131,74594
25264,20200203,15289
25341,20200204,74495
25418,20200205,60325
25495,20200206,55596
25572,20200207,29409
25649,20200210,26846
25726,20200211,52929
25803,20200212,13990
25880,20200213,15528
25957,20200214,25830
26034,20200217,16870
26111,20200218,83998
26188,20200219,25658
26265,20200220,46454
26342,20200221,19312
26419,20200224,285507
26496,20200225,28287
26573,20200226,78794
26650,20200227,117872
26727,20200228,174656
26804,20200302,110546
26881,20200303,59868
26958,20200304,62216
27035,20200305,20516
27112,20200306,95300
27189,20200309,163379
27266,20200310,113715
27343,20200311,50651
27420,20200312,100137
27492,20200313,192576
