,date,y_volume_1440
67,20181001,48606
144,20181002,20140
221,20181004,67501
298,20181005,107063
375,20181008,18211
452,20181010,54159
529,20181011,225009
606,20181012,217129
683,20181015,26112
760,20181016,15277
837,20181017,104023
914,20181018,20539
991,20181019,39331
1068,20181022,25128
1145,20181023,50752
1222,20181024,54619
1299,20181025,196216
1376,20181026,187277
1453,20181029,116698
1530,20181030,70934
1607,20181031,159288
1684,20181101,50374
1761,20181102,131573
1838,20181105,35910
1915,20181106,54361
1992,20181107,29510
2069,20181108,58409
2146,20181109,85989
2223,20181112,69381
2300,20181113,31079
2377,20181114,27726
2442,20181115,25325
2531,20181116,9666
2608,20181119,37615
2685,20181120,20759
2762,20181121,266008
2839,20181122,106763
2916,20181123,39699
2993,20181126,36012
3070,20181127,103601
3147,20181128,48348
3224,20181129,67782
3301,20181130,25313
3378,20181203,21073
3455,20181204,158188
3532,20181205,98849
3609,20181206,168532
3686,20181207,110624
3763,20181210,167075
3840,20181211,226338
3917,20181212,227006
3994,20181213,333165
4071,20181214,112540
4148,20181217,117400
4225,20181218,71065
4302,20181219,59318
4379,20181220,63161
4456,20181221,111145
4533,20181224,32423
4610,20181226,136559
4687,20181227,119160
4764,20181228,49944
4829,20190102,115624
4906,20190103,110333
4983,20190104,181942
5060,20190107,91410
5137,20190108,57961
5214,20190109,41714
5291,20190110,60192
5368,20190111,40904
5445,20190114,45607
5522,20190115,70719
5599,20190116,99308
5676,20190117,20671
5753,20190118,9277
5830,20190121,91740
5907,20190122,53966
5984,20190123,11862
6061,20190124,30981
6138,20190125,56682
6215,20190128,81282
6292,20190129,148442
6369,20190130,253021
6446,20190131,100432
6523,20190201,90422
6600,20190207,62706
6677,20190208,103825
6754,20190211,183358
6831,20190212,96993
6908,20190213,40515
6985,20190214,49074
7062,20190215,62471
7139,20190218,103372
7216,20190219,184924
7293,20190220,101176
7370,20190221,25124
7447,20190222,16409
7524,20190225,11191
7601,20190226,13949
7678,20190227,244484
7755,20190228,71229
7832,20190304,29143
7909,20190305,69144
7986,20190306,95005
8063,20190307,232981
8140,20190308,32561
8217,20190311,54586
8294,20190312,37085
8371,20190313,135860
8448,20190314,44236
8525,20190315,68741
8602,20190318,118723
8679,20190319,29234
8756,20190320,167288
8833,20190321,30816
8910,20190322,108748
8987,20190325,9460
9064,20190326,29762
9141,20190327,11717
9218,20190328,11929
9295,20190329,69910
9372,20190401,37847
9449,20190402,35554
9526,20190403,43211
9603,20190404,61791
9680,20190405,42375
9757,20190408,125988
9834,20190409,29558
9911,20190410,11103
9988,20190411,167857
10065,20190412,32866
10142,20190415,18964
10219,20190416,9308
10296,20190417,32104
10373,20190418,72098
10450,20190419,85110
10527,20190422,25012
10604,20190423,21414
10681,20190424,195899
10758,20190425,18944
10835,20190426,4207
10912,20190429,25815
10989,20190430,25539
11066,20190502,22946
11143,20190503,25212
11220,20190507,50124
11297,20190508,20986
11374,20190509,264687
11451,20190510,55747
11528,20190513,87856
11605,20190514,45151
11682,20190515,14309
11759,20190516,80950
11836,20190517,59525
11913,20190520,67881
11990,20190521,55814
12067,20190522,35364
12144,20190523,38026
12221,20190524,33612
12298,20190527,20591
12375,20190528,19715
12452,20190529,81312
12529,20190530,20353
12606,20190531,50753
12683,20190603,46112
12760,20190604,75938
12837,20190605,33459
12914,20190607,109997
12991,20190610,27139
13068,20190611,40191
13145,20190612,16364
13222,20190613,46231
13299,20190614,19781
13376,20190617,10856
13453,20190618,20191
13530,20190619,31960
13607,20190620,5715
13684,20190621,23095
13761,20190624,136533
13838,20190625,37350
13915,20190626,64625
13992,20190627,57786
14069,20190628,50229
14146,20190701,26672
14223,20190702,18878
14300,20190703,38131
14377,20190704,69619
14454,20190705,18209
14531,20190708,68077
14608,20190709,38813
14685,20190710,9724
14762,20190711,51205
14839,20190712,51153
14916,20190715,8704
14993,20190716,18393
15070,20190717,8619
15147,20190718,37994
15224,20190719,25965
15301,20190722,54132
15378,20190723,36896
15455,20190724,17862
15532,20190725,21270
15609,20190726,22245
15686,20190729,83538
15763,20190730,44063
15840,20190731,57298
15917,20190801,31519
15994,20190802,59097
16071,20190805,110546
16148,20190806,116693
16225,20190807,36755
16302,20190808,51045
16379,20190809,31602
16456,20190812,57366
16533,20190813,21606
16610,20190814,46193
16687,20190816,17017
16764,20190819,7212
16841,20190820,57638
16918,20190821,29320
16995,20190822,65428
17072,20190823,37532
17149,20190826,53568
17226,20190827,36015
17303,20190828,52592
17380,20190829,75327
17457,20190830,11879
17534,20190902,24685
17611,20190903,40289
17688,20190904,23330
17765,20190905,18059
17842,20190906,42208
17919,20190909,20250
17996,20190910,33762
18073,20190911,103643
18150,20190916,15138
18227,20190917,66342
18304,20190918,21414
18381,20190919,66038
18458,20190920,48239
18535,20190923,29348
18612,20190924,48188
18689,20190925,26397
18766,20190926,81249
18843,20190927,59494
18920,20190930,57289
18997,20191001,22276
19074,20191002,22336
19151,20191004,61494
19228,20191007,7637
19305,20191008,82846
19382,20191010,33830
19459,20191011,37455
19536,20191014,41902
19613,20191015,8649
19690,20191016,13982
19767,20191017,38769
19844,20191018,112083
19921,20191021,9034
19998,20191022,55006
20075,20191023,45705
20152,20191024,38496
20229,20191025,12910
20306,20191028,50998
20383,20191029,31119
20460,20191030,57019
20537,20191031,64005
20614,20191101,118116
20691,20191104,21435
20768,20191105,40035
20845,20191106,52626
20922,20191107,13121
20999,20191108,40689
21076,20191111,197522
21153,20191112,13435
21230,20191113,34640
21295,20191114,21174
21384,20191115,33187
21461,20191118,40064
21538,20191119,21032
21615,20191120,25164
21692,20191121,82112
21769,20191122,36319
21846,20191125,70997
21923,20191126,11953
22000,20191127,26506
22077,20191128,30675
22154,20191129,20445
22231,20191202,65114
22308,20191203,28066
22385,20191204,28742
22462,20191205,20926
22539,20191206,12077
22616,20191209,32397
22693,20191210,40627
22770,20191211,104992
22847,20191212,182296
22924,20191213,216164
23001,20191216,75191
23078,20191217,30010
23155,20191218,62912
23232,20191219,27627
23309,20191220,25440
23386,20191223,18197
23463,20191224,69716
23540,20191226,91243
23617,20191227,47350
23694,20191230,89839
23759,20200102,34004
23836,20200103,66224
23913,20200106,42512
23990,20200107,26360
24067,20200108,43025
24144,20200109,66116
24221,20200110,64452
24298,20200113,10816
24375,20200114,97212
24452,20200115,66872
24529,20200116,11094
24606,20200117,80637
24683,20200120,42473
24760,20200121,20419
24837,20200122,49438
24914,20200123,58317
24991,20200128,126165
25068,20200129,19095
25145,20200130,143987
25222,20200131,33975
25299,20200203,49788
25376,20200204,419293
25453,20200205,149055
25530,20200206,108769
25607,20200207,21521
25684,20200210,29658
25761,20200211,68558
25838,20200212,75300
25915,20200213,25202
25992,20200214,18708
26069,20200217,42283
26146,20200218,28914
26223,20200219,79943
26300,20200220,64366
26377,20200221,73029
26454,20200224,125930
26531,20200225,78983
26608,20200226,127971
26685,20200227,114904
26762,20200228,280281
26839,20200302,74893
26916,20200303,46612
26993,20200304,26781
27070,20200305,104986
27147,20200306,94449
27224,20200309,133156
27301,20200310,114887
27378,20200311,277250
27455,20200312,254084
27527,20200313,457663
27604,20200316,393890
27681,20200317,682724
27758,20200318,509358
27830,20200319,675100
27907,20200320,209803
27984,20200323,409803
28061,20200324,302640
28138,20200325,516170
28215,20200326,128805
28292,20200327,189936
28369,20200330,230798
28446,20200331,53709
28523,20200401,300507
28600,20200402,180286
28677,20200403,152460
28754,20200406,158757
28831,20200407,318388
28908,20200408,120979
28985,20200409,88745
29062,20200410,214803
29139,20200413,461587
29216,20200414,73123
29293,20200416,52525
29370,20200417,134915
29447,20200420,235949
29524,20200421,113561
29601,20200422,88725
29678,20200423,146163
29755,20200424,109819
29832,20200427,69983
29909,20200428,41200
29986,20200429,107901
30063,20200504,168937
30140,20200506,36623
30217,20200507,25320
30294,20200508,84600
30371,20200511,40771
30448,20200512,58465
30525,20200513,28362
30602,20200514,41581
30679,20200515,111149
30756,20200518,50580
30833,20200519,101196
30910,20200520,42447
30987,20200521,71683
31064,20200522,150888
31141,20200525,105441
31218,20200526,195704
31295,20200527,33791
31372,20200528,14600
31449,20200529,244237
31526,20200601,53886
31603,20200602,34432
31680,20200603,135248
31757,20200604,39942
31834,20200605,48710
31911,20200608,88311
31988,20200609,103976
32065,20200610,114001
32142,20200611,297446
32219,20200612,90393
32296,20200615,389455
32373,20200616,30588
32450,20200617,202341
32527,20200618,53629
32604,20200619,85970
32681,20200622,51700
32758,20200623,22138
32835,20200624,42909
32912,20200625,365257
32989,20200626,56939
33066,20200629,26411
33143,20200630,64477
33220,20200701,65990
33297,20200702,14218
33374,20200703,16549
33451,20200706,78667
33528,20200707,99650
33605,20200708,34338
33682,20200709,45423
33759,20200710,82723
33836,20200713,55288
33913,20200714,80573
33990,20200715,122179
34067,20200716,33083
34144,20200717,98408
34221,20200720,16794
34298,20200721,69006
34375,20200722,34693
34452,20200723,90067
34529,20200724,7073
34606,20200727,72834
34683,20200728,44453
34760,20200729,58338
34837,20200730,40081
34914,20200731,105960
34991,20200803,18055
35068,20200804,18374
35145,20200805,17551
35222,20200806,24943
35299,20200807,36867
35376,20200810,62766
35453,20200811,368058
35530,20200812,62423
35607,20200813,53833
35684,20200814,75944
35761,20200818,140137
35838,20200819,106259
35915,20200820,106579
35992,20200821,24041
36069,20200824,52724
36146,20200825,56417
36223,20200826,50937
36300,20200827,43124
36377,20200828,220829
36454,20200831,95695
36531,20200901,20128
36608,20200902,97770
36685,20200903,110737
36762,20200904,38867
36839,20200907,63675
36916,20200908,43241
36993,20200909,27331
37070,20200910,133873
37147,20200911,80081
37224,20200914,24198
37301,20200915,57300
37378,20200916,154864
37455,20200917,125334
37532,20200918,59049
37609,20200921,166766
37686,20200922,231238
37763,20200923,174881
37840,20200924,173739
37917,20200925,78976
37994,20200928,23439
38071,20200929,58719
38148,20201005,58170
38225,20201006,55564
38302,20201007,132461
38379,20201008,152215
38456,20201012,34596
38533,20201013,140432
38610,20201014,41206
38687,20201015,160311
38764,20201016,163568
38841,20201019,65890
38918,20201020,58289
38995,20201021,43402
39072,20201022,116672
39149,20201023,28958
39226,20201026,38436
39303,20201027,157877
39380,20201028,70287
39457,20201029,121930
39534,20201030,333314
39611,20201102,15360
39688,20201103,58571
39765,20201104,100111
39842,20201105,82536
39919,20201106,156620
39996,20201109,65944
40073,20201110,146952
40150,20201111,94550
40227,20201112,78848
40304,20201113,55936
40381,20201116,41696
40458,20201117,286379
40535,20201118,68383
40612,20201119,88534
40689,20201120,39859
40766,20201123,93309
40843,20201124,158655
40920,20201125,276798
40997,20201126,116204
41074,20201127,134962
41151,20201130,164145
41228,20201201,101643
41305,20201202,109058
41370,20201203,134908
41459,20201204,84840
41536,20201207,298359
41613,20201208,98842
41690,20201209,238347
41767,20201210,183867
41844,20201211,97454
41921,20201214,87477
41998,20201215,374597
42075,20201216,36820
42152,20201217,61937
42229,20201218,22494
42306,20201221,141019
42383,20201222,115379
42460,20201223,89877
42537,20201224,108200
42614,20201228,152437
42691,20201229,276977
42768,20201230,302822
42833,20210104,113894
42910,20210105,157377
42987,20210106,122504
43064,20210107,30737
43141,20210108,494162
43218,20210111,299343
43295,20210112,363033
43372,20210113,193254
43449,20210114,121172
43526,20210115,119980
43603,20210118,366436
43680,20210119,193914
43757,20210120,90001
43834,20210121,54795
43911,20210122,35632
43988,20210125,68831
44065,20210126,177422
44142,20210127,60749
44219,20210128,59933
44296,20210129,193366
44373,20210201,73538
44450,20210202,150268
44527,20210203,116344
44604,20210204,124402
44681,20210205,221337
44758,20210208,40200
44835,20210209,130551
44912,20210210,118266
44989,20210215,85187
45066,20210216,166608
45143,20210217,123195
45220,20210218,52874
45297,20210219,71154
45374,20210222,125429
45451,20210223,60963
45528,20210224,165115
45605,20210225,97305
45682,20210226,59113
45759,20210302,86209
