,date,y_volume_1530
76,20181001,102997
153,20181002,46822
230,20181004,79053
307,20181005,68484
384,20181008,28409
461,20181010,47132
538,20181011,91709
615,20181012,178741
692,20181015,132999
769,20181016,31814
846,20181017,26238
923,20181018,69421
1000,20181019,51199
1077,20181022,80159
1154,20181023,103000
1231,20181024,134142
1308,20181025,107438
1385,20181026,142930
1462,20181029,399236
1539,20181030,84951
1616,20181031,72140
1693,20181101,56082
1770,20181102,120553
1847,20181105,387639
1924,20181106,45101
2001,20181107,56552
2078,20181108,72281
2155,20181109,570515
2232,20181112,47057
2309,20181113,113000
2386,20181114,159285
2452,20181115,58797
2540,20181116,59017
2617,20181119,204698
2694,20181120,46047
2771,20181121,82131
2848,20181122,170636
2925,20181123,54220
3002,20181126,115764
3079,20181127,53874
3156,20181128,36697
3233,20181129,156499
3310,20181130,85271
3387,20181203,85010
3464,20181204,86892
3541,20181205,60499
3618,20181206,143308
3695,20181207,54317
3772,20181210,1201735
3849,20181211,1326356
3926,20181212,2170763
4003,20181213,874444
4080,20181214,1289102
4157,20181217,1244320
4234,20181218,54442
4311,20181219,20394
4388,20181220,85330
4465,20181221,86729
4542,20181224,230118
4619,20181226,298660
4696,20181227,296934
4773,20181228,60199
4838,20190102,72933
4915,20190103,91022
4992,20190104,111917
5069,20190107,31260
5146,20190108,88475
5223,20190109,41576
5300,20190110,69896
5377,20190111,130792
5454,20190114,104481
5531,20190115,78583
5608,20190116,124449
5685,20190117,71643
5762,20190118,126957
5839,20190121,140594
5916,20190122,155654
5993,20190123,76508
6070,20190124,68327
6147,20190125,92874
6224,20190128,278311
6301,20190129,66589
6378,20190130,130346
6455,20190131,153588
6532,20190201,173197
6609,20190207,62689
6686,20190208,205412
6763,20190211,177071
6840,20190212,818242
6917,20190213,75258
6994,20190214,187686
7071,20190215,49931
7148,20190218,153258
7225,20190219,125855
7302,20190220,46715
7379,20190221,33317
7456,20190222,45903
7533,20190225,99292
7610,20190226,79074
7687,20190227,47443
7764,20190228,138357
7841,20190304,146451
7918,20190305,66128
7995,20190306,164614
8072,20190307,72402
8149,20190308,1329709
8226,20190311,1166756
8303,20190312,1160889
8380,20190313,67880
8457,20190314,160937
8534,20190315,113760
8611,20190318,64391
8688,20190319,38566
8765,20190320,49144
8842,20190321,169364
8919,20190322,93233
8996,20190325,81664
9073,20190326,40685
9150,20190327,32135
9227,20190328,163827
9304,20190329,252097
9381,20190401,52977
9458,20190402,57557
9535,20190403,53083
9612,20190404,1297154
9689,20190405,95405
9766,20190408,1200831
9843,20190409,1238254
9920,20190410,1215821
9997,20190411,92352
10074,20190412,1175850
10151,20190415,1174255
10228,20190416,101024
10305,20190417,979582
10382,20190418,80941
10459,20190419,46476
10536,20190422,42387
10613,20190423,41421
10690,20190424,79458
10767,20190425,61509
10844,20190426,56901
10921,20190429,51854
10998,20190430,61549
11075,20190502,72867
11152,20190503,53946
11229,20190507,57612
11306,20190508,43836
11383,20190509,105566
11460,20190510,48300
11537,20190513,98742
11614,20190514,52104
11691,20190515,126179
11768,20190516,81266
11845,20190517,75721
11922,20190520,104534
11999,20190521,60157
12076,20190522,82753
12153,20190523,53705
12230,20190524,36434
12307,20190527,44549
12384,20190528,104227
12461,20190529,95037
12538,20190530,108212
12615,20190531,47135
12692,20190603,65627
12769,20190604,42472
12846,20190605,55799
12923,20190607,33626
13000,20190610,97455
13077,20190611,51063
13154,20190612,63435
13231,20190613,59904
13308,20190614,74577
13385,20190617,35556
13462,20190618,80179
13539,20190619,125656
13616,20190620,101461
13693,20190621,56716
13770,20190624,65742
13847,20190625,82055
13924,20190626,45675
14001,20190627,129197
14078,20190628,124719
14155,20190701,47655
14232,20190702,94203
14309,20190703,54009
14386,20190704,80602
14463,20190705,180833
14540,20190708,105183
14617,20190709,49733
14694,20190710,35133
14771,20190711,20116
14848,20190712,42883
14925,20190715,39255
15002,20190716,74264
15079,20190717,74529
15156,20190718,54821
15233,20190719,105465
15310,20190722,46513
15387,20190723,70803
15464,20190724,66310
15541,20190725,83245
15618,20190726,54556
15695,20190729,329723
15772,20190730,52873
15849,20190731,136421
15926,20190801,101756
16003,20190802,63818
16080,20190805,103160
16157,20190806,72039
16234,20190807,160671
16311,20190808,75027
16388,20190809,52719
16465,20190812,40004
16542,20190813,94641
16619,20190814,110790
16696,20190816,71769
16773,20190819,83997
16850,20190820,91709
16927,20190821,39295
17004,20190822,103215
17081,20190823,38281
17158,20190826,39848
17235,20190827,114340
17312,20190828,67079
17389,20190829,31017
17466,20190830,244287
17543,20190902,18309
17620,20190903,131485
17697,20190904,80507
17774,20190905,76245
17851,20190906,223680
17928,20190909,68029
18005,20190910,92356
18082,20190911,106559
18159,20190916,68793
18236,20190917,51107
18313,20190918,49826
18390,20190919,43559
18467,20190920,28657
18544,20190923,222489
18621,20190924,114349
18698,20190925,142817
18775,20190926,55531
18852,20190927,143754
18929,20190930,40280
19006,20191001,114576
19083,20191002,300658
19160,20191004,87140
19237,20191007,160325
19314,20191008,31017
19391,20191010,46633
19468,20191011,207926
19545,20191014,55874
19622,20191015,63781
19699,20191016,62965
19776,20191017,76778
19853,20191018,81801
19930,20191021,84146
20007,20191022,85220
20084,20191023,98476
20161,20191024,97738
20238,20191025,56191
20315,20191028,81667
20392,20191029,167253
20469,20191030,195785
