,date,open
285,20191202,25694
286,20191203,25394
287,20191204,25316
288,20191205,25449
289,20191206,25357
290,20191209,25680
291,20191210,25588
292,20191211,25786
293,20191212,26049
294,20191213,26698
295,20191216,26777
296,20191217,26873
297,20191218,27173
298,20191219,27228
299,20191220,27256
300,20191223,27330
301,20191224,27233
302,20191226,27035
303,20191227,27265
304,20191230,27625
305,20200103,27399
306,20200106,26966
307,20200107,27127
308,20200108,27012
309,20200109,27417
310,20200110,27496
311,20200113,27722
312,20200114,28155
313,20200115,28076
314,20200116,27975
315,20200117,28404
316,20200120,28450
317,20200121,28514
318,20200122,28159
319,20200123,28408
320,20200128,27560
321,20200129,27482
322,20200130,27417
323,20200131,27117
324,20200203,26351
325,20200204,26683
326,20200205,27413
327,20200206,27565
328,20200207,28022
329,20200210,27528
330,20200211,27787
331,20200212,27934
332,20200213,28262
333,20200214,28077
334,20200217,28253
335,20200218,28068
336,20200219,27976
337,20200220,28059
338,20200221,27348
339,20200224,26877
340,20200225,26295
341,20200226,26212
342,20200227,26203
343,20200228,25561
344,20200302,25229
345,20200303,25912
346,20200304,25261
347,20200305,26194
348,20200306,25922
349,20200309,24929
350,20200310,24615
351,20200311,24754
352,20200312,23876
353,20200313,21444
354,20200316,22805
355,20200317,21028
356,20200318,21347
357,20200319,20622
358,20200320,19228
359,20200323,18678
360,20200324,19482
361,20200325,21319
362,20200326,21877
363,20200327,22371
364,20200330,21291
365,20200331,21988
366,20200401,22039
367,20200402,21305
368,20200403,21891
369,20200406,22007
370,20200407,22999
371,20200408,22893
372,20200409,23073
373,20200410,22990
374,20200413,23161
375,20200414,23027
376,20200416,22985
377,20200417,23706
378,20200420,23904
379,20200421,23535
380,20200422,23073
381,20200423,23738
382,20200424,23683
383,20200427,23549
384,20200428,24021
385,20200429,24105
386,20200504,23768
387,20200506,23937
388,20200507,23847
389,20200508,24040
390,20200511,24143
391,20200512,23941
392,20200513,23467
393,20200514,23796
394,20200515,23960
395,20200518,23941
396,20200519,24509
397,20200520,24495
398,20200521,24800
399,20200522,24758
400,20200525,24472
401,20200526,24683
402,20200527,24974
403,20200528,25288
404,20200529,25016
405,20200601,25194
406,20200602,25631
407,20200603,26124
408,20200604,27189
409,20200605,26814
410,20200608,27691
411,20200609,27494
412,20200610,27297
413,20200611,27175
414,20200612,25973
415,20200615,26095
416,20200616,25711
417,20200617,26541
418,20200618,26410
419,20200619,26706
420,20200622,26307
421,20200623,26574
422,20200624,26555
423,20200625,26462
424,20200626,26438
425,20200629,26222
426,20200630,26499
427,20200701,26645
428,20200702,26438
429,20200703,26800
430,20200706,26973
431,20200707,27485
432,20200708,27001
433,20200709,27058
434,20200710,27100
435,20200713,27062
436,20200714,27105
437,20200715,27550
438,20200716,27527
439,20200717,27264
440,20200720,27513
441,20200721,27616
442,20200722,27757
443,20200723,27672
444,20200724,27269
445,20200727,27302
446,20200728,27809
447,20200729,28189
448,20200730,28447
449,20200731,28489
450,20200803,28151
451,20200804,28315
452,20200805,28565
453,20200806,28889
454,20200807,29340
455,20200810,29322
456,20200811,29881
457,20200812,30079
458,20200813,30662
459,20200814,30295
460,20200818,30126
461,20200819,29604
462,20200820,29256
463,20200821,28692
464,20200824,28861
465,20200825,29322
466,20200826,29463
467,20200827,29561
468,20200828,29439
469,20200831,29604
470,20200901,28969
471,20200902,29336
472,20200903,29566
473,20200904,28974
474,20200907,29317
475,20200908,29698
476,20200909,29467
477,20200910,29740
478,20200911,29599
479,20200914,29985
480,20200915,30220
481,20200916,30333
482,20200917,30206
483,20200918,29952
484,20200921,29886
485,20200922,29618
486,20200923,29157
487,20200924,28715
488,20200925,28612
489,20200928,28819
490,20200929,29251
491,20201005,29218
492,20201006,29670
493,20201007,29435
494,20201008,30112
495,20201012,30107
496,20201013,30215
497,20201014,30093
498,20201015,29712
499,20201016,29613
500,20201019,29463
501,20201020,29308
502,20201021,29693
503,20201022,29571
504,20201023,29656
505,20201026,29731
506,20201027,29373
507,20201028,29223
508,20201029,29119
509,20201030,29067
510,20201102,28455
511,20201103,28940
512,20201104,29595
513,20201105,29764
514,20201106,30348
515,20201109,30598
516,20201110,30833
517,20201111,30796
518,20201112,31163
519,20201113,30909
520,20201116,31558
521,20201117,32100
522,20201118,32025
523,20201119,31850
524,20201120,31954
525,20201123,32166
526,20201124,32905
527,20201125,33179
528,20201126,32759
529,20201127,33098
530,20201130,33277
531,20201201,32872
532,20201202,33348
533,20201204,34139
534,20201207,34907
535,20201208,34770
536,20201209,34455
537,20201210,34643
538,20201211,34987
539,20201214,35086
540,20201215,34945
541,20201216,35199
542,20201217,35095
543,20201218,35124
544,20201221,35043
545,20201222,34902
546,20201223,34643
547,20201224,35020
548,20201228,35877
549,20201229,36164
550,20201230,36282
551,20210105,37982
552,20210106,38872
553,20210107,38816
554,20210108,39791
555,20210111,41444
556,20210112,40907
557,20210113,40841
558,20210114,40822
559,20210115,41194
560,20210118,39649
561,20210119,39357
562,20210120,40888
563,20210121,40784
564,20210122,41138
565,20210125,40883
566,20210126,41594
567,20210127,40850
568,20210128,39752
569,20210129,40129
570,20210201,38663
571,20210202,40172
572,20210203,40667
573,20210204,40577
574,20210205,40228
575,20210208,40459
576,20210209,40393
577,20210210,40101
578,20210215,40837
579,20210216,40997
580,20210217,40790
581,20210218,40502
582,20210219,40021
583,20210222,40601
584,20210223,39653
585,20210224,39842
586,20210225,39615
587,20210226,39568
588,20210302,40271
589,20210303,39672
590,20210304,39696
591,20210305,39106
592,20210308,39842
593,20210309,39120
594,20210310,39380
595,20210311,38800
596,20210312,39847
597,20210315,39823
598,20210316,39776
599,20210317,39927
600,20210318,39908
601,20210319,39337
602,20210322,39630
603,20210323,39776
604,20210324,38913
605,20210325,38880
606,20210326,39309
607,20210329,39653
608,20210330,39549
609,20210331,39993
610,20210401,40063
611,20210402,40474
612,20210405,40738
613,20210406,40907
614,20210407,40804
615,20210408,40766
616,20210409,40823
617,20210412,40738
618,20210413,40606
619,20210414,41171
620,20210415,41270
621,20210416,41516
622,20210419,41355
623,20210420,41266
624,20210421,41341
625,20210422,41039
626,20210423,40709
627,20210426,41058
628,20210427,41360
629,20210428,41322
630,20210429,41075
631,20210430,40730
632,20210503,40466
633,20210504,40294
634,20210506,40423
635,20210507,40893
636,20210510,41319
637,20210511,41482
638,20210512,41070
639,20210513,39834
640,20210514,40059
641,20210517,40510
642,20210518,40232
643,20210520,40270
644,20210521,40677
645,20210524,40390
646,20210525,40524
647,20210526,40754
648,20210527,40648
649,20210528,40668
650,20210531,40926
651,20210601,40955
652,20210602,41199
653,20210603,41233
654,20210604,41376
655,20210607,41621
656,20210608,41530
657,20210609,41357
658,20210610,41008
659,20210611,41233
660,20210614,41458
661,20210615,41429
662,20210616,41443
663,20210617,41520
664,20210618,41606
665,20210621,41209
666,20210622,41458
667,20210623,41659
668,20210624,41798
669,20210625,42056
670,20210628,42157
671,20210629,42080
672,20210630,41994
673,20210701,42061
674,20210702,41783
675,20210705,41922
676,20210706,42056
677,20210707,41989
678,20210708,41917
679,20210709,41032
680,20210712,41242
681,20210713,41549
682,20210714,41568
683,20210715,41688
684,20210716,41664
685,20210719,41314
686,20210720,40902
687,20210721,41324
688,20210722,41099
689,20210723,41434
690,20210726,41573
691,20210727,41214
692,20210728,40993
693,20210729,41309
694,20210730,41074
695,20210802,40935
696,20210803,40883
697,20210804,41401
698,20210805,41866
699,20210806,41794
700,20210809,41420
701,20210810,41549
702,20210811,41031
703,20210812,40763
704,20210813,40513
705,20210817,39962
706,20210818,39487
707,20210819,39363
708,20210820,39032
709,20210823,38763
710,20210824,39166
711,20210825,39689
712,20210826,39770
713,20210827,39267
714,20210830,39780
715,20210831,39516
716,20210901,40216
717,20210902,40240
718,20210903,40077
719,20210906,40255
720,20210907,40317
721,20210908,39967
722,20210909,39636
723,20210910,39128
724,20210913,39094
725,20210914,39473
726,20210915,39583
727,20210916,39789
728,20210917,39147
729,20210923,39147
730,20210924,39511
731,20210927,39291
732,20210928,39387
733,20210929,38432
734,20210930,38317
735,20211001,38332
736,20211005,37483
737,20211006,37459
738,20211007,37018
739,20211008,37469
740,20211012,37109
741,20211013,36558
742,20211014,37167
743,20211015,37680
744,20211018,37847
745,20211019,37953
746,20211020,38150
747,20211021,37881
748,20211022,37718
749,20211025,37704
750,20211026,38207
751,20211027,38231
752,20211028,38001
753,20211029,38082
754,20211101,37626
755,20211102,37669
756,20211103,38116
757,20211104,37785
758,20211105,37919
759,20211108,37549
760,20211109,37439
761,20211110,37314
762,20211111,36876
763,20211112,37371
764,20211115,37770
765,20211116,37934
766,20211117,37953
767,20211119,37352
768,20211122,37727
769,20211123,38332
770,20211124,38169
771,20211125,38006
772,20211126,37530
773,20211129,36631
774,20211130,37040
775,20211201,36083
776,20211202,36598
777,20211203,37294
778,20211206,37578
779,20211207,37813
780,20211208,38419
781,20211209,38207
782,20211210,38236
783,20211213,38347
784,20211214,37962
785,20211215,37804
786,20211216,38289
787,20211217,37972
788,20211220,38107
789,20211221,37789
790,20211222,38097
791,20211223,38289
792,20211224,38419
793,20211227,38568
794,20211228,38481
795,20211229,38640
796,20211230,38582
797,20220104,38510
798,20220105,38299
799,20220106,37578
800,20220107,37698
801,20220110,37885
802,20220111,37698
803,20220112,38006
804,20220113,38419
805,20220114,37871
806,20220117,37583
807,20220118,37424
808,20220119,36766
809,20220120,36756
810,20220121,36617
811,20220124,36444
812,20220125,36045
813,20220126,35377
814,20220127,35233
815,20220128,34169
816,20220203,35498
817,20220204,35329
818,20220207,35623
819,20220208,35608
820,20220209,35714
821,20220210,36104
822,20220211,35859
823,20220214,35493
824,20220215,35474
825,20220216,35536
826,20220217,35897
827,20220218,35637
828,20220221,35454
829,20220222,35339
830,20220223,35637
831,20220224,35079
832,20220225,34906
833,20220228,34747
834,20220302,35257
835,20220303,35421
836,20220304,35628
837,20220307,34655
838,20220308,33986
839,20220310,34655
840,20220311,34574
841,20220314,34506
842,20220315,34371
843,20220316,34540
844,20220317,35276
845,20220318,35122
846,20220321,35474
847,20220322,34935
848,20220323,35450
849,20220324,35315
850,20220325,35551
851,20220328,35137
852,20220329,35459
853,20220330,35695
854,20220331,35560
855,20220401,35546
856,20220404,35353
857,20220405,35729
858,20220406,35329
859,20220407,35026
860,20220408,34800
861,20220411,34617
862,20220412,34511
863,20220413,34521
864,20220414,35069
865,20220415,34655
866,20220418,34357
867,20220419,34636
868,20220420,34911
869,20220421,34983
870,20220422,34713
871,20220425,34266
872,20220426,34227
873,20220427,33770
874,20220428,34033
875,20220429,34189
876,20220502,34277
877,20220503,34550
878,20220504,34619
879,20220506,34189
880,20220509,33930
881,20220510,33491
882,20220511,33393
883,20220512,33222
884,20220513,33212
885,20220516,34033
886,20220517,33715
887,20220518,34169
888,20220519,33325
889,20220520,33706
890,20220523,34311
891,20220524,34130
892,20220525,33847
893,20220526,33784
894,20220527,34018
895,20220530,34399
896,20220531,34414
897,20220602,34414
898,20220603,34526
899,20220607,34257
900,20220608,33808
901,20220609,33740
902,20220610,33491
903,20220613,32724
904,20220614,31650
905,20220615,32036
906,20220616,31928
907,20220617,30937
908,20220620,31484
909,20220621,30937
910,20220622,31059
911,20220623,30146
912,20220624,30078
913,20220627,30781
914,20220628,30981
915,20220629,30815
916,20220630,30546
917,20220701,30322
918,20220704,29853
919,20220705,30131
920,20220706,30087
921,20220707,29873
922,20220708,30454
923,20220711,30468
924,20220712,30107
925,20220713,30014
926,20220714,29873
927,20220715,30175
928,20220718,30473
929,20220719,30717
930,20220720,31235
931,20220721,31010
932,20220722,31235
933,20220725,31005
934,20220726,31123
935,20220727,31333
936,20220728,31655
937,20220729,31807
938,20220801,31616
939,20220802,31646
940,20220803,31523
941,20220804,31939
942,20220805,31988
943,20220808,31881
944,20220809,32052
945,20220810,31973
946,20220811,32130
947,20220812,32262
948,20220816,32639
949,20220817,32561
950,20220818,32164
951,20220819,32248
952,20220822,31685
953,20220823,31391
954,20220824,31318
955,20220825,31465
956,20220826,31861
957,20220829,30970
958,20220830,31112
959,20220831,31014
960,20220901,31142
961,20220902,30961
962,20220905,30652
963,20220906,30731
964,20220907,30447
965,20220908,30422
966,20220913,30824
967,20220914,30329
968,20220915,30677
969,20220916,30148
970,20220919,30290
971,20220920,30217
972,20220921,29884
973,20220922,29473
974,20220923,29502
975,20220926,28773
976,20220927,28455
977,20220928,28157
978,20220929,28127
979,20220930,27687
980,20221004,28073
981,20221005,28837
982,20221006,28577
983,20221007,28352
984,20221011,27990
985,20221012,27917
986,20221013,28108
987,20221014,28166
988,20221017,28059
989,20221018,28871
990,20221019,28842
991,20221020,28426
992,20221021,28225
993,20221024,28812
994,20221025,28670
995,20221026,28666
996,20221027,29037
997,20221028,29159
998,20221031,29311
999,20221101,29508
1000,20221102,29729
1001,20221103,29321
1002,20221104,29527
1003,20221107,30009
1004,20221108,30465
1005,20221109,30814
1006,20221110,30740
1007,20221111,31565
1008,20221114,31855
1009,20221115,31708
1010,20221116,31767
1011,20221118,31226
1012,20221121,31231
1013,20221122,30843
1014,20221123,30917
1015,20221124,31118
1016,20221125,31212
1017,20221128,30868
1018,20221129,30671
1019,20221130,30868
1020,20221201,31953
1021,20221202,31575
1022,20221205,31089
1023,20221206,30617
1024,20221207,30382
1025,20221208,30342
1026,20221209,30470
1027,20221212,30455
1028,20221213,30642
1029,20221214,30568
1030,20221215,30613
1031,20221216,29837
1032,20221219,30072
1033,20221220,30038
1034,20221221,30082
1035,20221222,29964
1036,20221223,29876
1037,20221226,29665
1038,20221227,29866
1039,20221228,29812
1040,20221229,29434
1041,20230103,28928
1042,20230104,28732
1043,20230105,29670
1044,20230106,29532
1045,20230109,30392
1046,20230110,30784
1047,20230111,31045
1048,20230112,31148
1049,20230113,31128
1050,20230116,31334
1051,20230117,31506
1052,20230118,31241
1053,20230119,30907
1054,20230120,31236
1055,20230125,31914
1056,20230126,31997
1057,20230127,32479
1058,20230130,32680
1059,20230131,32148
1060,20230201,31878
1061,20230202,32434
1062,20230203,32281
1063,20230206,32183
1064,20230207,31760
1065,20230208,32134
1066,20230209,32237
1067,20230210,32124
1068,20230213,32075
1069,20230214,32311
1070,20230215,32311
1071,20230216,31843
1072,20230217,31809
1073,20230220,32011
1074,20230221,32080
1075,20230222,31656
1076,20230223,31607
1077,20230224,31824
1078,20230227,31312
1079,20230228,31430
1080,20230302,31430
1081,20230303,31656
1082,20230306,31824
1083,20230307,31947
1084,20230308,31538
1085,20230309,31499
1086,20230310,30908
1087,20230313,31080
1088,20230314,30888
1089,20230315,30770
1090,20230316,30529
1091,20230317,31080
1092,20230320,31075
1093,20230321,31031
1094,20230322,31213
1095,20230323,31095
1096,20230324,31410
1097,20230327,31415
1098,20230328,31277
1099,20230329,31474
1100,20230330,31774
1101,20230331,31917
1102,20230403,32271
1103,20230404,32045
1104,20230405,32168
1105,20230406,32207
1106,20230407,32001
1107,20230410,32291
1108,20230411,32714
1109,20230412,33015
1110,20230413,32990
1111,20230414,33418
1112,20230417,33320
1113,20230418,33369
1114,20230419,33280
1115,20230420,33207
1116,20230421,33148
1117,20230424,32946
1118,20230425,32906
1119,20230426,32390
1120,20230427,32400
1121,20230428,32664
1122,20230502,32649
1123,20230503,32654
1124,20230504,32485
1125,20230508,32849
1126,20230509,32839
1127,20230510,32789
1128,20230511,32709
1129,20230512,32385
1130,20230515,32280
1131,20230516,32649
1132,20230517,32470
1133,20230518,32834
1134,20230519,33188
1135,20230522,33412
1136,20230523,33742
1137,20230524,33527
1138,20230525,33767
1139,20230526,33627
1140,20230530,34026
1141,20230531,34096
1142,20230601,33852
1143,20230602,34006
1144,20230605,34425
1145,20230607,34420
1146,20230608,34141
1147,20230609,34375
1148,20230612,34735
1149,20230613,34630
1150,20230614,34595
1151,20230615,34510
1152,20230616,34480
1153,20230619,34370
1154,20230620,34186
1155,20230621,34156
1156,20230622,33837
1157,20230623,34121
1158,20230626,33767
1159,20230627,33926
1160,20230628,34101
1161,20230629,33891
1162,20230630,33797
1163,20230703,34011
1164,20230704,34400
1165,20230705,34226
1166,20230706,33936
1167,20230707,33502
1168,20230710,33268
1169,20230711,33403
1170,20230712,33777
1171,20230713,34246
1172,20230714,34465
1173,20230717,34595
1174,20230718,34735
1175,20230719,34610
1176,20230720,34156
1177,20230721,34026
1178,20230724,34291
1179,20230725,34605
1180,20230726,34580
1181,20230727,34256
1182,20230728,34415
1183,20230731,34685
1184,20230801,34720
1185,20230802,34975
1186,20230803,34450
1187,20230804,34275
1188,20230807,34040
1189,20230808,34250
1190,20230809,33900
1191,20230810,34005
1192,20230811,34175
1193,20230814,33890
1194,20230816,33435
1195,20230817,32980
1196,20230818,32700
1197,20230821,32985
1198,20230822,33135
1199,20230823,32905
1200,20230824,33345
1201,20230825,32980
1202,20230828,33290
1203,20230829,33470
1204,20230830,33790
1205,20230831,33630
1206,20230901,33485
1207,20230904,34010
1208,20230905,34040
1209,20230906,34025
1210,20230907,33755
1211,20230908,33725
1212,20230911,33745
1213,20230912,33940
1214,20230913,33650
1215,20230914,33770
1216,20230915,34190
1217,20230918,34325
1218,20230919,34250
1219,20230920,33900
1220,20230921,33715
1221,20230922,33005
1222,20230925,33105
1223,20230926,33230
1224,20230927,32620
1225,20231004,32480
1226,20231005,32235
1227,20231006,32060
1228,20231010,32405
1229,20231011,32595
1230,20231012,32865
1231,20231013,32755
1232,20231016,32610
1233,20231017,32750
1234,20231018,32835
1235,20231019,32635
1236,20231020,32175
1237,20231023,31905
1238,20231024,31920
1239,20231025,32105
1240,20231026,31355
