,date,open
0,20181001,27180
1,20181002,27072
2,20181004,26640
3,20181005,26271
4,20181008,26217
5,20181010,26203
6,20181011,25443
7,20181012,25007
8,20181015,25025
9,20181016,25164
10,20181017,25362
11,20181018,25173
12,20181019,24890
13,20181022,24957
14,20181023,25016
15,20181024,24714
16,20181025,24004
17,20181026,23963
18,20181029,23815
19,20181030,23486
20,20181031,23703
21,20181101,23987
22,20181102,24100
23,20181105,24393
24,20181106,24366
25,20181107,24538
26,20181108,24903
27,20181109,24619
28,20181112,24339
29,20181113,24041
30,20181114,24308
31,20181116,24547
32,20181119,24628
33,20181120,24348
34,20181121,24023
35,20181122,24190
36,20181123,24222
37,20181126,24168
38,20181127,24362
39,20181128,24560
40,20181129,25025
41,20181130,24750
42,20181203,24790
43,20181204,24817
44,20181205,24402
45,20181206,24321
46,20181207,24285
47,20181210,23924
48,20181211,23956
49,20181212,24064
50,20181213,24317
51,20181214,24303
52,20181217,24082
53,20181218,23974
54,20181219,23996
55,20181220,23888
56,20181221,23892
57,20181224,23820
58,20181226,23707
59,20181227,23865
60,20181228,24059
61,20190103,23635
62,20190104,23455
63,20190107,24073
64,20190108,24028
65,20190109,23983
66,20190110,24407
67,20190111,24402
68,20190114,24398
69,20190115,24357
70,20190116,24718
71,20190117,24885
72,20190118,25038
73,20190121,25124
74,20190122,25129
75,20190123,24930
76,20190124,25192
77,20190125,25517
78,20190128,25855
79,20190129,25729
80,20190130,25882
81,20190131,26401
82,20190201,26347
83,20190207,26234
84,20190208,25959
85,20190211,25769
86,20190212,25846
87,20190213,26130
88,20190214,26022
89,20190215,26153
90,20190218,26162
91,20190219,25973
92,20190220,26243
93,20190221,26315
94,20190222,26270
95,20190225,26528
96,20190226,26446
97,20190227,26419
98,20190228,26257
99,20190304,26207
100,20190305,25720
101,20190306,25589
102,20190307,25580
103,20190308,25418
104,20190311,25273
105,20190312,25490
106,20190313,25345
107,20190314,25395
108,20190315,25499
109,20190318,25684
110,20190319,25584
111,20190320,25580
112,20190321,25905
113,20190322,26027
114,20190325,25544
115,20190326,25436
116,20190327,25278
117,20190328,25260
118,20190329,25336
119,20190401,25729
120,20190402,25882
121,20190403,25855
122,20190404,26275
123,20190405,26324
124,20190408,26388
125,20190409,26257
126,20190410,26230
127,20190411,26455
128,20190412,26284
129,20190415,26582
130,20190416,26568
131,20190417,26663
132,20190418,26636
133,20190419,26284
134,20190422,26239
135,20190423,26266
136,20190424,26293
137,20190425,25936
138,20190426,25779
139,20190429,25930
140,20190430,26274
141,20190502,26095
142,20190503,26187
143,20190507,25696
144,20190508,25567
145,20190509,25599
146,20190510,25141
147,20190513,24765
148,20190514,24439
149,20190515,24554
150,20190516,24723
151,20190517,24471
152,20190520,24453
153,20190521,24329
154,20190522,24402
155,20190523,24425
156,20190524,24370
157,20190527,24228
158,20190528,24301
159,20190529,24132
160,20190530,24178
161,20190531,24095
162,20190603,24256
163,20190604,24590
164,20190605,24728
165,20190607,24471
166,20190610,24806
167,20190611,24925
168,20190612,25145
169,20190613,24934
170,20190614,24801
171,20190617,24733
172,20190618,24856
173,20190619,25246
174,20190620,25210
175,20190621,25297
176,20190624,25265
177,20190625,25297
178,20190626,25246
179,20190627,25324
180,20190628,25604
181,20190701,25710
182,20190702,25329
183,20190703,25393
184,20190704,25127
185,20190705,25283
186,20190708,24962
187,20190709,24829
188,20190710,24829
189,20190711,24971
190,20190712,25003
191,20190715,24999
192,20190716,25127
193,20190717,25026
194,20190718,24971
195,20190719,25104
196,20190722,25168
197,20190723,25310
198,20190724,25310
199,20190725,25168
200,20190726,24989
201,20190729,24966
202,20190730,24779
203,20190731,24792
204,20190801,24388
205,20190802,24163
206,20190805,24052
207,20190806,23137
208,20190807,23395
209,20190808,23358
210,20190809,23468
211,20190812,23496
212,20190813,23358
213,20190814,23634
214,20190816,23220
215,20190819,23459
216,20190820,23537
217,20190821,23717
218,20190822,23740
219,20190823,23551
220,20190826,23137
221,20190827,23335
222,20190828,23404
223,20190829,23514
224,20190830,23712
225,20190902,23763
226,20190903,23790
227,20190904,23822
228,20190905,24222
229,20190906,24438
230,20190909,24535
231,20190910,24654
232,20190911,24898
233,20190916,24866
234,20190917,24926
235,20190918,24981
236,20190919,25266
237,20190920,25298
238,20190923,25399
239,20190924,25468
240,20190925,25399
241,20190926,25335
242,20190927,25133
243,20190930,24939
244,20191001,25183
245,20191002,25054
246,20191004,24806
247,20191007,24811
248,20191008,24760
249,20191010,24797
250,20191011,25045
251,20191014,25362
252,20191015,25344
253,20191016,25500
254,20191017,25473
255,20191018,25500
256,20191021,25179
257,20191022,25399
258,20191023,25496
259,20191024,25555
260,20191025,25533
261,20191028,25749
262,20191029,25735
263,20191030,25537
264,20191031,25578
265,20191101,25500
266,20191104,25892
267,20191105,26072
268,20191106,26237
269,20191107,26159
270,20191108,26339
271,20191111,26076
272,20191112,25998
273,20191113,26044
274,20191115,26155
275,20191118,26486
276,20191119,26261
277,20191120,26284
278,20191121,25984
279,20191122,25717
280,20191125,26076
281,20191126,26085
282,20191127,26058
283,20191128,25975
284,20191129,25929
285,20191202,25740
286,20191203,25325
287,20191204,25316
288,20191205,25514
289,20191206,25394
290,20191209,25601
291,20191210,25601
292,20191211,25818
293,20191212,26141
294,20191213,26657
295,20191216,26809
296,20191217,26878
297,20191218,27192
298,20191219,27279
299,20191220,27238
300,20191223,27265
301,20191224,27242
302,20191226,26975
303,20191227,27344
304,20191230,27556
305,20200103,27500
306,20200106,27003
307,20200107,27113
308,20200108,27003
309,20200109,27417
310,20200110,27597
311,20200113,27754
312,20200114,28247
313,20200115,27952
314,20200116,27961
315,20200117,28505
316,20200120,28468
317,20200121,28510
318,20200122,28201
319,20200123,28362
320,20200128,27565
321,20200129,27413
322,20200130,27436
323,20200131,27043
324,20200203,26319
325,20200204,26840
326,20200205,27325
327,20200206,27620
328,20200207,27980
329,20200210,27510
330,20200211,27893
331,20200212,28040
332,20200213,28350
333,20200214,28013
334,20200217,28179
335,20200218,28022
336,20200219,27930
337,20200220,28073
338,20200221,27399
339,20200224,26776
340,20200225,26286
341,20200226,26139
342,20200227,26092
343,20200228,25525
344,20200302,25220
345,20200303,25885
346,20200304,25626
347,20200305,26042
348,20200306,25912
349,20200309,24915
350,20200310,24569
351,20200311,24680
352,20200312,23798
353,20200313,21693
354,20200316,22154
355,20200317,21074
356,20200318,21374
357,20200319,20119
358,20200320,19237
359,20200323,18951
360,20200324,19306
361,20200325,21365
362,20200326,21864
363,20200327,22261
364,20200330,21384
365,20200331,22168
366,20200401,22099
367,20200402,21088
368,20200403,21947
369,20200406,22025
370,20200407,23202
371,20200408,22815
372,20200409,23069
373,20200410,22967
374,20200413,23105
375,20200414,22962
376,20200416,23119
377,20200417,23867
378,20200420,23839
379,20200421,23475
380,20200422,23096
381,20200423,23752
382,20200424,23664
383,20200427,23604
384,20200428,24021
385,20200429,24044
386,20200504,23552
387,20200506,23768
388,20200507,23814
389,20200508,24134
390,20200511,24195
391,20200512,23791
392,20200513,23538
393,20200514,23725
394,20200515,23843
395,20200518,23824
396,20200519,24542
397,20200520,24580
398,20200521,24777
399,20200522,24687
400,20200525,24401
401,20200526,24753
402,20200527,24955
403,20200528,25288
404,20200529,24997
405,20200601,25345
406,20200602,25636
407,20200603,26321
408,20200604,27452
409,20200605,26917
410,20200608,27611
411,20200609,27658
412,20200610,27316
413,20200611,27198
414,20200612,26063
415,20200615,26133
416,20200616,25753
417,20200617,26607
418,20200618,26358
419,20200619,26424
420,20200622,26405
421,20200623,26753
422,20200624,26663
423,20200625,26476
424,20200626,26466
425,20200629,26246
426,20200630,26509
427,20200701,26588
428,20200702,26574
429,20200703,26743
430,20200706,27025
431,20200707,27504
432,20200708,27091
433,20200709,27109
434,20200710,26912
435,20200713,27006
436,20200714,27142
437,20200715,27701
438,20200716,27485
439,20200717,27410
440,20200720,27452
441,20200721,27644
442,20200722,27705
443,20200723,27546
444,20200724,27349
445,20200727,27522
446,20200728,27940
447,20200729,28193
448,20200730,28536
449,20200731,28315
450,20200803,28029
451,20200804,28438
452,20200805,28508
453,20200806,29054
454,20200807,29430
455,20200810,29373
456,20200811,30008
457,20200812,30201
458,20200813,30572
459,20200814,30309
460,20200818,30159
461,20200819,29651
462,20200820,29270
463,20200821,28739
464,20200824,28696
465,20200825,29293
466,20200826,29538
467,20200827,29435
468,20200828,29373
469,20200831,29698
470,20200901,29124
471,20200902,29279
472,20200903,29623
473,20200904,29091
474,20200907,29289
475,20200908,29707
476,20200909,29463
477,20200910,29792
478,20200911,29604
479,20200914,29980
480,20200915,30215
481,20200916,30328
482,20200917,30159
483,20200918,29985
484,20200921,29862
485,20200922,29660
486,20200923,29185
487,20200924,28729
488,20200925,28588
489,20200928,28833
490,20200929,29218
491,20201005,29209
492,20201006,29764
493,20201007,29463
494,20201008,30093
495,20201012,30027
496,20201013,30182
497,20201014,29999
498,20201015,29674
499,20201016,29670
500,20201019,29590
501,20201020,29430
502,20201021,29731
503,20201022,29505
504,20201023,29571
505,20201026,29768
506,20201027,29331
507,20201028,29190
508,20201029,29109
509,20201030,28940
510,20201102,28493
511,20201103,29077
512,20201104,29599
513,20201105,29863
514,20201106,30419
515,20201109,30640
516,20201110,30668
517,20201111,30838
518,20201112,31073
519,20201113,31059
520,20201116,31667
521,20201117,32105
522,20201118,32076
523,20201119,31803
524,20201120,31949
525,20201123,32166
526,20201124,32919
527,20201125,33230
528,20201126,32712
529,20201127,33056
530,20201130,33221
531,20201201,33014
532,20201202,33461
533,20201204,34370
534,20201207,34662
535,20201208,34648
536,20201209,34535
537,20201210,34478
538,20201211,35034
539,20201214,35020
540,20201215,34902
541,20201216,35157
542,20201217,34945
543,20201218,35109
544,20201221,34935
545,20201222,34869
546,20201223,34605
547,20201224,35293
548,20201228,36065
549,20201229,36164
550,20201230,36348
551,20210105,38156
552,20210106,39183
553,20210107,38858
554,20210108,39899
555,20210111,42188
556,20210112,40879
557,20210113,40935
558,20210114,40850
559,20210115,41284
560,20210118,39711
561,20210119,39254
562,20210120,40667
563,20210121,40864
564,20210122,41020
565,20210125,40803
566,20210126,41524
567,20210127,40695
568,20210128,39648
569,20210129,39955
570,20210201,38668
571,20210202,40068
572,20210203,40596
573,20210204,40360
574,20210205,40318
575,20210208,40210
576,20210209,40563
577,20210210,39983
578,20210215,40889
579,20210216,40912
580,20210217,40624
581,20210218,40610
582,20210219,40059
583,20210222,40478
584,20210223,39554
585,20210224,39705
586,20210225,39620
587,20210226,39465
588,20210302,40304
589,20210303,39672
590,20210304,39696
591,20210305,39083
592,20210308,39658
593,20210309,38998
594,20210310,39295
595,20210311,38946
596,20210312,39894
597,20210315,39559
598,20210316,39738
599,20210317,39781
600,20210318,40068
601,20210319,39380
602,20210322,39375
603,20210323,39752
604,20210324,38729
605,20210325,39050
606,20210326,39384
607,20210329,39455
608,20210330,39564
609,20210331,40007
610,20210401,40167
611,20210402,40686
612,20210405,40591
613,20210406,40860
614,20210407,40761
615,20210408,40653
616,20210409,40936
617,20210412,40634
618,20210413,40766
619,20210414,41195
620,20210415,41322
621,20210416,41440
622,20210419,41280
623,20210420,41402
624,20210421,41233
625,20210422,41044
626,20210423,40544
627,20210426,41025
628,20210427,41303
629,20210428,41285
630,20210429,41175
631,20210430,40615
632,20210503,40337
633,20210504,40237
634,20210506,40438
635,20210507,40936
636,20210510,41410
637,20210511,41544
638,20210512,40941
639,20210513,39959
640,20210514,40088
641,20210517,40433
642,20210518,40304
643,20210520,40399
644,20210521,40830
645,20210524,40366
646,20210525,40443
647,20210526,40802
648,20210527,40548
649,20210528,40601
650,20210531,40759
651,20210601,40969
652,20210602,41257
653,20210603,41376
654,20210604,41343
655,20210607,41707
656,20210608,41496
657,20210609,41228
658,20210610,40979
659,20210611,41458
660,20210614,41352
661,20210615,41477
662,20210616,41616
663,20210617,41400
664,20210618,41554
665,20210621,41305
666,20210622,41520
667,20210623,41625
668,20210624,41841
669,20210625,42080
670,20210628,42085
671,20210629,42028
672,20210630,42066
673,20210701,41870
674,20210702,41831
675,20210705,41951
676,20210706,42080
677,20210707,41884
678,20210708,41999
679,20210709,41209
680,20210712,41333
681,20210713,41625
682,20210714,41463
683,20210715,41668
684,20210716,41616
685,20210719,41204
686,20210720,40950
687,20210721,41214
688,20210722,41170
689,20210723,41328
690,20210726,41429
691,20210727,41305
692,20210728,41046
693,20210729,41343
694,20210730,40998
695,20210802,40849
696,20210803,41046
697,20210804,41381
698,20210805,41851
699,20210806,41765
700,20210809,41343
701,20210810,41362
702,20210811,41012
703,20210812,40806
