,date,open
0,20181001,27027
1,20181002,27135
2,20181004,26550
3,20181005,26370
4,20181008,26266
5,20181010,26046
6,20181011,25452
7,20181012,25029
8,20181015,24984
9,20181016,25115
10,20181017,25389
11,20181018,25209
12,20181019,24746
13,20181022,24989
14,20181023,24876
15,20181024,24692
16,20181025,23959
17,20181026,24044
18,20181029,23959
19,20181030,23613
20,20181031,23635
21,20181101,23870
22,20181102,24141
23,20181105,24267
24,20181106,24416
25,20181107,24601
26,20181108,24844
27,20181109,24655
28,20181112,24402
29,20181113,23910
30,20181114,24271
31,20181116,24610
32,20181119,24583
33,20181120,24407
34,20181121,23983
35,20181122,24271
36,20181123,24136
37,20181126,24195
38,20181127,24407
39,20181128,24524
40,20181129,24984
41,20181130,24822
42,20181203,24840
43,20181204,24822
44,20181205,24447
45,20181206,24321
46,20181207,24271
47,20181210,23843
48,20181211,23924
49,20181212,24118
50,20181213,24276
51,20181214,24154
52,20181217,24064
53,20181218,23992
54,20181219,24091
55,20181220,23892
56,20181221,23856
57,20181224,23820
58,20181226,23622
59,20181227,23906
60,20181228,24046
61,20190103,23586
62,20190104,23473
63,20190107,24118
64,20190108,24032
65,20190109,24104
66,20190110,24348
67,20190111,24384
68,20190114,24407
69,20190115,24538
70,20190116,24745
71,20190117,24853
72,20190118,25011
73,20190121,25156
74,20190122,25007
75,20190123,24975
76,20190124,25183
77,20190125,25490
78,20190128,25806
79,20190129,25697
80,20190130,25945
81,20190131,26334
82,20190201,26343
83,20190207,26212
84,20190208,26009
85,20190211,25774
86,20190212,25977
87,20190213,26076
88,20190214,25973
89,20190215,26126
90,20190218,26194
91,20190219,26063
92,20190220,26239
93,20190221,26252
94,20190222,26347
95,20190225,26509
96,20190226,26451
97,20190227,26424
98,20190228,26315
99,20190304,26212
100,20190305,25783
101,20190306,25639
102,20190307,25661
103,20190308,25445
104,20190311,25169
105,20190312,25481
106,20190313,25323
107,20190314,25327
108,20190315,25427
109,20190318,25733
110,20190319,25652
111,20190320,25490
112,20190321,26040
113,20190322,25977
114,20190325,25512
115,20190326,25413
116,20190327,25219
117,20190328,25201
118,20190329,25296
119,20190401,25697
120,20190402,25918
121,20190403,25873
122,20190404,26302
123,20190405,26329
124,20190408,26306
125,20190409,26302
126,20190410,26212
127,20190411,26442
128,20190412,26347
129,20190415,26559
130,20190416,26568
131,20190417,26663
132,20190418,26618
133,20190419,26343
134,20190422,26343
135,20190423,26207
136,20190424,26266
137,20190425,25995
138,20190426,25702
139,20190429,25925
140,20190430,26214
141,20190502,26214
142,20190503,26150
143,20190507,25696
144,20190508,25622
145,20190509,25531
146,20190510,24999
147,20190513,24889
148,20190514,24453
149,20190515,24673
150,20190516,24636
151,20190517,24558
152,20190520,24384
153,20190521,24467
154,20190522,24315
155,20190523,24393
156,20190524,24315
157,20190527,24347
158,20190528,24297
159,20190529,23962
160,20190530,24141
161,20190531,24136
162,20190603,24324
163,20190604,24563
164,20190605,24710
165,20190607,24558
166,20190610,24765
167,20190611,24989
168,20190612,25104
169,20190613,24907
170,20190614,24792
171,20190617,24811
172,20190618,24884
173,20190619,25191
174,20190620,25210
175,20190621,25269
176,20190624,25301
177,20190625,25320
178,20190626,25265
179,20190627,25338
180,20190628,25577
181,20190701,25586
