,date,y_rate_1505
0,20181001,-31
1,20181002,-265
2,20181004,-441
3,20181005,-23
4,20181008,63
5,20181010,-211
6,20181011,-369
7,20181012,319
8,20181015,-131
9,20181016,-122
10,20181017,0
11,20181018,-130
12,20181019,288
13,20181022,198
14,20181023,-531
15,20181024,-242
16,20181025,-36
17,20181026,-500
18,20181029,-185
19,20181030,289
20,20181031,50
21,20181101,-18
22,20181102,546
23,20181105,-302
24,20181106,-176
25,20181107,-104
26,20181108,-18
27,20181109,-81
28,20181112,212
29,20181113,198
30,20181114,-122
31,20181115,95
32,20181116,-86
33,20181119,-18
34,20181120,5
35,20181121,216
36,20181122,-45
37,20181123,-221
38,20181126,244
39,20181127,95
40,20181128,36
41,20181129,-320
42,20181130,-302
43,20181203,76
44,20181204,-248
45,20181205,140
46,20181206,-248
47,20181207,18
48,20181210,55
49,20181211,-99
50,20181212,230
51,20181213,154
52,20181214,-338
53,20181217,36
54,20181218,23
55,20181219,122
56,20181220,-77
57,20181221,36
58,20181224,50
59,20181226,-82
60,20181227,-45
61,20181228,103
62,20190102,-515
63,20190103,-172
64,20190104,203
65,20190107,54
66,20190108,-144
67,20190109,383
68,20190110,-9
69,20190111,68
70,20190114,-167
71,20190115,393
72,20190116,108
73,20190117,58
74,20190118,36
75,20190121,-153
76,20190122,-153
77,20190123,189
78,20190124,208
79,20190125,370
80,20190128,-63
81,20190129,127
82,20190130,271
83,20190131,-190
84,20190201,-86
85,20190207,-81
86,20190208,-190
87,20190211,9
88,20190212,190
89,20190213,0
90,20190214,104
91,20190215,-225
92,20190218,18
93,20190219,-64
94,20190220,113
95,20190221,95
96,20190222,41
97,20190225,-108
98,20190226,-95
99,20190227,27
100,20190228,-347
101,20190304,-258
102,20190305,-131
103,20190306,-36
104,20190307,-99
105,20190308,-185
106,20190311,-23
107,20190312,81
108,20190313,-49
109,20190314,-27
110,20190315,252
111,20190318,-27
112,20190319,-50
113,20190320,27
114,20190321,122
115,20190322,-77
116,20190325,-121
117,20190326,-4
118,20190327,95
119,20190328,22
120,20190329,103
121,20190401,235
122,20190402,23
123,20190403,285
124,20190404,76
125,20190405,40
126,20190408,-181
127,20190409,131
128,20190410,136
129,20190411,-117
130,20190412,68
131,20190415,32
132,20190416,118
133,20190417,-9
134,20190418,-455
135,20190419,-90
136,20190422,-31
137,20190423,86
138,20190424,-411
139,20190425,23
140,20190426,-40
141,20190429,331
142,20190430,-106
143,20190502,202
144,20190503,-170
145,20190507,-37
146,20190508,262
147,20190509,-487
148,20190510,-119
149,20190513,-78
150,20190514,289
151,20190515,45
152,20190516,-312
153,20190517,-275
154,20190520,-32
155,20190521,192
156,20190522,-14
157,20190523,-9
158,20190524,-115
159,20190527,22
160,20190528,60
161,20190529,-234
162,20190530,115
163,20190531,41
164,20190603,399
165,20190604,10
166,20190605,-202
167,20190607,-64
168,20190610,220
169,20190611,206
170,20190612,-73
171,20190613,-5
172,20190614,-41
173,20190617,28
174,20190618,119
175,20190619,37
176,20190620,41
177,20190621,-87
178,20190624,14
179,20190625,-37
180,20190626,41
181,20190627,211
182,20190628,-51
183,20190701,-174
184,20190702,-14
185,20190703,-294
186,20190704,169
187,20190705,-37
188,20190708,-298
189,20190709,-100
190,20190710,19
191,20190711,202
192,20190712,69
193,20190715,91
194,20190716,78
195,20190717,-55
196,20190718,-36
197,20190719,230
198,20190722,78
199,20190723,96
200,20190724,-156
201,20190725,-133
202,20190726,92
203,20190729,-312
204,20190730,-9
205,20190731,-60
206,20190801,97
207,20190802,-5
208,20190805,-386
209,20190806,220
210,20190807,-83
211,20190808,-46
212,20190809,50
213,20190812,46
214,20190813,-115
215,20190814,-69
216,20190816,33
217,20190819,-23
218,20190820,275
219,20190821,74
220,20190822,-175
221,20190823,115
222,20190826,78
223,20190827,-78
224,20190828,143
225,20190829,-175
226,20190830,299
227,20190902,64
228,20190903,-27
229,20190904,212
230,20190905,239
231,20190906,-51
232,20190909,142
233,20190910,96
234,20190911,-5
235,20190916,-32
236,20190917,-5
237,20190918,92
238,20190919,161
239,20190920,142
240,20190923,73
241,20190924,101
242,20190925,-175
243,20190926,-55
244,20190927,-202
245,20190930,266
246,20191001,101
247,20191002,-285
248,20191004,147
249,20191007,-64
250,20191008,184
251,20191010,184
252,20191011,32
253,20191014,-32
254,20191015,55
255,20191016,-32
256,20191017,-124
257,20191018,-317
258,20191021,69
259,20191022,211
260,20191023,-106
261,20191024,-18
262,20191025,-78
263,20191028,0
264,20191029,-129
265,20191030,-212
266,20191031,19
267,20191101,184
268,20191104,120
269,20191105,148
270,20191106,69
271,20191107,5
272,20191108,-208
273,20191111,-74
274,20191112,129
275,20191113,-148
276,20191114,79
277,20191115,235
278,20191118,-37
279,20191119,0
280,20191120,-161
281,20191121,-378
282,20191122,88
283,20191125,111
284,20191126,32
285,20191127,-37
286,20191128,14
287,20191129,-470
288,20191202,-93
289,20191203,125
290,20191204,-5
291,20191205,-202
292,20191206,134
293,20191209,4
294,20191210,198
295,20191211,129
296,20191212,294
297,20191213,65
298,20191216,18
299,20191217,300
300,20191218,5
301,20191219,-87
302,20191220,-78
303,20191223,-92
304,20191224,-194
305,20191226,41
306,20191227,309
307,20191230,-83
308,20200102,-226
309,20200103,-240
310,20200106,4
311,20200107,92
312,20200108,27
313,20200109,-32
314,20200110,221
315,20200113,276
316,20200114,0
317,20200115,-87
318,20200116,253
319,20200117,-70
320,20200120,60
321,20200121,-290
322,20200122,397
323,20200123,-180
324,20200128,-221
325,20200129,23
326,20200130,-494
327,20200131,-346
328,20200203,272
329,20200204,443
330,20200205,-203
331,20200206,494
332,20200207,-319
333,20200210,152
334,20200211,203
335,20200212,254
336,20200213,-5
337,20200214,245
338,20200217,64
339,20200218,-254
340,20200219,-176
341,20200220,-268
342,20200221,-9
343,20200224,-531
344,20200225,254
