,date,y_rate_1345
0,20181001,-94
1,20181002,-139
2,20181004,-418
3,20181005,-18
4,20181008,32
5,20181010,-224
6,20181011,-270
7,20181012,310
8,20181015,-81
9,20181016,-153
10,20181017,5
11,20181018,-108
12,20181019,185
13,20181022,243
14,20181023,-401
15,20181024,-153
16,20181025,90
17,20181026,-459
18,20181029,-9
19,20181030,307
20,20181031,-59
21,20181101,77
22,20181102,257
23,20181105,-235
24,20181106,-63
25,20181107,135
26,20181108,-9
27,20181109,-81
28,20181112,244
29,20181113,130
30,20181114,-68
31,20181115,0
32,20181116,-14
33,20181119,-22
34,20181120,-14
35,20181121,180
36,20181122,-63
37,20181123,-154
38,20181126,240
39,20181127,122
40,20181128,9
41,20181129,-235
42,20181130,-121
43,20181203,81
44,20181204,-203
45,20181205,176
46,20181206,-257
47,20181207,13
48,20181210,9
49,20181211,-81
50,20181212,180
51,20181213,118
52,20181214,-365
53,20181217,59
54,20181218,32
55,20181219,104
56,20181220,-122
57,20181221,14
58,20181224,45
59,20181226,-77
60,20181227,59
61,20181228,121
62,20190102,-470
63,20190103,-95
64,20190104,158
65,20190107,31
66,20190108,-49
67,20190109,383
68,20190110,31
69,20190111,58
70,20190114,-144
71,20190115,357
72,20190116,90
73,20190117,54
74,20190118,18
75,20190121,-140
76,20190122,-198
77,20190123,212
78,20190124,149
79,20190125,379
80,20190128,99
81,20190129,9
82,20190130,289
83,20190131,-140
84,20190201,-45
85,20190207,-67
86,20190208,-221
87,20190211,-18
88,20190212,181
89,20190213,-9
90,20190214,45
91,20190215,-284
92,20190218,0
93,20190219,4
94,20190220,95
95,20190221,140
96,20190222,-14
97,20190225,-122
98,20190226,-113
99,20190227,-18
100,20190228,-95
101,20190304,-149
102,20190305,-82
103,20190306,-86
104,20190307,-9
105,20190308,-153
106,20190311,-23
107,20190312,86
108,20190313,-126
109,20190314,-58
110,20190315,275
111,20190318,-67
112,20190319,-63
113,20190320,-162
114,20190321,95
115,20190322,-95
116,20190325,-94
117,20190326,14
118,20190327,99
119,20190328,58
120,20190329,67
121,20190401,207
122,20190402,14
123,20190403,212
124,20190404,-23
125,20190405,27
126,20190408,-127
127,20190409,113
128,20190410,127
129,20190411,-86
130,20190412,50
131,20190415,59
132,20190416,95
133,20190417,0
134,20190418,-343
135,20190419,-27
136,20190422,-72
137,20190423,36
138,20190424,-479
139,20190425,36
140,20190426,-36
141,20190429,262
142,20190430,-110
143,20190502,221
144,20190503,-188
145,20190507,-37
146,20190508,266
147,20190509,-427
148,20190510,-266
149,20190513,-83
150,20190514,262
151,20190515,45
152,20190516,-220
