,date,y_rate_1350
0,20181001,-81
1,20181002,-153
2,20181004,-445
3,20181005,-9
4,20181008,36
5,20181010,-229
6,20181011,-261
7,20181012,328
8,20181015,-68
9,20181016,-153
10,20181017,-4
11,20181018,-117
12,20181019,207
13,20181022,243
14,20181023,-378
15,20181024,-135
16,20181025,94
17,20181026,-423
18,20181029,-14
19,20181030,293
20,20181031,-63
21,20181101,77
22,20181102,261
23,20181105,-226
24,20181106,-81
25,20181107,117
26,20181108,5
27,20181109,-72
28,20181112,235
29,20181113,121
30,20181114,-77
31,20181115,4
32,20181116,0
33,20181119,-50
34,20181120,-27
35,20181121,176
36,20181122,-63
37,20181123,-199
38,20181126,240
39,20181127,144
40,20181128,27
41,20181129,-271
42,20181130,-126
43,20181203,76
44,20181204,-194
45,20181205,163
46,20181206,-239
47,20181207,36
48,20181210,9
49,20181211,-81
50,20181212,180
51,20181213,100
52,20181214,-383
53,20181217,55
54,20181218,32
55,20181219,113
56,20181220,-176
57,20181221,9
58,20181224,50
59,20181226,-82
60,20181227,54
61,20181228,126
62,20190102,-479
63,20190103,-72
64,20190104,158
65,20190107,40
66,20190108,-54
67,20190109,383
68,20190110,27
69,20190111,54
70,20190114,-149
71,20190115,343
72,20190116,95
73,20190117,58
74,20190118,13
75,20190121,-153
76,20190122,-194
77,20190123,198
78,20190124,154
79,20190125,379
80,20190128,99
81,20190129,9
82,20190130,312
83,20190131,-135
84,20190201,-32
85,20190207,-67
86,20190208,-226
87,20190211,-22
88,20190212,190
89,20190213,-9
90,20190214,45
91,20190215,-298
92,20190218,13
93,20190219,18
94,20190220,104
95,20190221,145
96,20190222,-18
97,20190225,-113
98,20190226,-118
99,20190227,-18
100,20190228,-113
101,20190304,-158
102,20190305,-86
103,20190306,-90
104,20190307,-9
105,20190308,-149
106,20190311,-23
107,20190312,81
108,20190313,-144
109,20190314,-45
110,20190315,284
111,20190318,-72
112,20190319,-68
113,20190320,-162
114,20190321,95
115,20190322,-108
116,20190325,-99
117,20190326,23
118,20190327,99
119,20190328,58
120,20190329,72
121,20190401,198
122,20190402,27
123,20190403,230
124,20190404,-5
125,20190405,18
126,20190408,-140
127,20190409,100
128,20190410,113
129,20190411,-113
130,20190412,50
131,20190415,63
132,20190416,100
133,20190417,-4
134,20190418,-352
135,20190419,-36
136,20190422,-63
137,20190423,41
138,20190424,-483
139,20190425,9
140,20190426,-9
141,20190429,271
142,20190430,-115
143,20190502,234
144,20190503,-183
145,20190507,-37
146,20190508,262
147,20190509,-422
148,20190510,-248
149,20190513,-97
150,20190514,253
151,20190515,55
152,20190516,-206
153,20190517,-156
154,20190520,87
155,20190521,275
156,20190522,-23
