,date,y_rate_1440
0,20181001,-45
1,20181002,-247
2,20181004,-463
3,20181005,-9
4,20181008,41
5,20181010,-188
6,20181011,-383
7,20181012,427
8,20181015,-99
9,20181016,-117
10,20181017,-76
11,20181018,-121
12,20181019,275
13,20181022,238
14,20181023,-481
15,20181024,-211
16,20181025,-23
17,20181026,-495
18,20181029,-189
19,20181030,352
20,20181031,50
21,20181101,-13
22,20181102,478
23,20181105,-262
24,20181106,-180
25,20181107,-14
26,20181108,27
27,20181109,-14
28,20181112,216
29,20181113,130
30,20181114,-99
31,20181115,40
32,20181116,-104
33,20181119,-18
34,20181120,0
35,20181121,198
36,20181122,-68
37,20181123,-208
38,20181126,249
39,20181127,126
40,20181128,27
41,20181129,-307
42,20181130,-189
43,20181203,94
44,20181204,-298
45,20181205,131
46,20181206,-271
47,20181207,40
48,20181210,0
49,20181211,-81
50,20181212,221
51,20181213,208
52,20181214,-352
53,20181217,45
54,20181218,-5
55,20181219,113
56,20181220,-145
57,20181221,14
58,20181224,50
59,20181226,-104
60,20181227,-5
61,20181228,121
62,20190102,-501
63,20190103,-135
64,20190104,194
65,20190107,94
66,20190108,-40
67,20190109,451
68,20190110,-5
69,20190111,68
70,20190114,-176
71,20190115,339
72,20190116,77
73,20190117,36
74,20190118,22
75,20190121,-131
76,20190122,-171
77,20190123,171
78,20190124,145
79,20190125,388
80,20190128,36
81,20190129,104
82,20190130,199
83,20190131,-181
84,20190201,-41
85,20190207,-121
86,20190208,-181
87,20190211,-36
88,20190212,181
89,20190213,-18
90,20190214,81
91,20190215,-307
92,20190218,-32
93,20190219,-19
94,20190220,104
95,20190221,176
96,20190222,14
97,20190225,-108
98,20190226,-90
99,20190227,18
100,20190228,-122
101,20190304,-289
102,20190305,-127
103,20190306,-49
104,20190307,-86
105,20190308,-198
106,20190311,-14
107,20190312,81
108,20190313,-76
109,20190314,-108
110,20190315,275
111,20190318,-58
112,20190319,-41
113,20190320,-77
114,20190321,158
115,20190322,-95
116,20190325,-76
117,20190326,18
118,20190327,45
119,20190328,58
120,20190329,103
121,20190401,244
122,20190402,59
123,20190403,262
124,20190404,58
125,20190405,54
126,20190408,-199
127,20190409,136
128,20190410,136
129,20190411,-126
130,20190412,54
131,20190415,63
132,20190416,131
133,20190417,-27
134,20190418,-401
135,20190419,-59
136,20190422,-31
137,20190423,54
138,20190424,-425
139,20190425,27
140,20190426,27
141,20190429,294
142,20190430,-96
143,20190502,202
144,20190503,-160
145,20190507,-69
146,20190508,243
147,20190509,-418
148,20190510,-152
149,20190513,-124
150,20190514,234
151,20190515,9
152,20190516,-321
153,20190517,-147
154,20190520,-14
155,20190521,183
156,20190522,41
157,20190523,-32
158,20190524,-78
159,20190527,-5
160,20190528,101
161,20190529,-197
162,20190530,64
163,20190531,55
164,20190603,390
165,20190604,-27
