,date,open
197,20190723,25393
198,20190724,25352
199,20190725,25177
200,20190726,24985
201,20190729,24994
202,20190730,24779
203,20190731,24723
204,20190801,24434
205,20190802,24199
206,20190805,23937
207,20190806,23326
208,20190807,23344
209,20190808,23340
210,20190809,23501
211,20190812,23482
212,20190813,23409
213,20190814,23570
214,20190816,23174
215,20190819,23464
216,20190820,23528
217,20190821,23721
218,20190822,23726
219,20190823,23501
220,20190826,23216
221,20190827,23404
222,20190828,23358
223,20190829,23510
224,20190830,23740
225,20190902,23772
226,20190903,23836
227,20190904,23799
228,20190905,24227
229,20190906,24402
230,20190909,24608
231,20190910,24687
232,20190911,24866
233,20190916,24871
234,20190917,24939
235,20190918,25022
236,20190919,25307
237,20190920,25229
238,20190923,25422
239,20190924,25395
240,20190925,25395
241,20190926,25330
242,20190927,25137
243,20190930,24962
244,20191001,25197
245,20191002,25059
246,20191004,24719
247,20191007,24746
248,20191008,24852
249,20191010,24627
250,20191011,25008
251,20191014,25298
252,20191015,25312
253,20191016,25560
254,20191017,25487
255,20191018,25477
256,20191021,25238
257,20191022,25482
258,20191023,25505
259,20191024,25500
260,20191025,25537
261,20191028,25693
262,20191029,25698
263,20191030,25519
264,20191031,25620
265,20191101,25537
266,20191104,25947
267,20191105,26099
268,20191106,26380
269,20191107,26187
270,20191108,26334
271,20191111,26012
272,20191112,26021
273,20191113,26021
274,20191115,26187
275,20191118,26496
276,20191119,26237
277,20191120,26265
278,20191121,25850
279,20191122,25731
280,20191125,26072
281,20191126,26145
282,20191127,26076
283,20191128,26002
284,20191129,25919
285,20191202,25767
286,20191203,25334
287,20191204,25343
288,20191205,25454
289,20191206,25491
290,20191209,25652
291,20191210,25643
292,20191211,25786
293,20191212,26136
294,20191213,26689
295,20191216,26804
296,20191217,26837
297,20191218,27242
298,20191219,27210
299,20191220,27205
300,20191223,27228
301,20191224,27173
302,20191226,27090
303,20191227,27298
304,20191230,27588
305,20200103,27473
306,20200106,27026
307,20200107,27210
308,20200108,26906
309,20200109,27344
310,20200110,27606
311,20200113,27768
312,20200114,28270
313,20200115,27980
314,20200116,28003
315,20200117,28491
316,20200120,28537
317,20200121,28500
318,20200122,28284
319,20200123,28298
320,20200128,27533
321,20200129,27348
322,20200130,27293
323,20200131,27043
324,20200203,26305
325,20200204,26873
326,20200205,27339
327,20200206,27639
328,20200207,27819
329,20200210,27491
330,20200211,27907
331,20200212,27925
332,20200213,28368
333,20200214,28045
334,20200217,28216
335,20200218,28133
336,20200219,27870
337,20200220,28068
338,20200221,27482
339,20200224,26711
340,20200225,26319
341,20200226,26208
342,20200227,26263
343,20200228,25414
344,20200302,24957
345,20200303,25820
346,20200304,25792
347,20200305,26199
348,20200306,25977
349,20200309,24957
350,20200310,24523
351,20200311,24587
352,20200312,23692
353,20200313,21905
354,20200316,22695
355,20200317,21130
356,20200318,21374
357,20200319,20188
358,20200320,19048
359,20200323,18891
360,20200324,19578
361,20200325,21291
362,20200326,21938
363,20200327,22196
364,20200330,21190
365,20200331,22228
366,20200401,22191
367,20200402,21264
368,20200403,21901
369,20200406,22335
370,20200407,22976
371,20200408,22718
372,20200409,23055
373,20200410,23059
374,20200413,23059
375,20200414,23050
376,20200416,22912
377,20200417,23895
378,20200420,23960
379,20200421,23438
380,20200422,23022
381,20200423,23636
382,20200424,23590
383,20200427,23604
384,20200428,24063
385,20200429,24195
386,20200504,23594
387,20200506,23739
388,20200507,23819
389,20200508,24176
390,20200511,24218
391,20200512,23674
392,20200513,23603
393,20200514,23730
394,20200515,23861
395,20200518,23866
396,20200519,24514
397,20200520,24622
398,20200521,24763
399,20200522,24687
400,20200525,24443
401,20200526,24739
402,20200527,25030
403,20200528,25321
404,20200529,25096
405,20200601,25382
406,20200602,25795
407,20200603,26499
408,20200604,27142
409,20200605,26762
410,20200608,27372
411,20200609,27513
412,20200610,27367
413,20200611,27245
414,20200612,26279
415,20200615,26189
416,20200616,25950
417,20200617,26433
418,20200618,26438
419,20200619,26218
420,20200622,26325
421,20200623,26771
422,20200624,26790
423,20200625,26598
424,20200626,26363
425,20200629,26344
426,20200630,26494
427,20200701,26612
428,20200702,26462
429,20200703,26673
430,20200706,26964
431,20200707,27410
432,20200708,26954
433,20200709,27119
434,20200710,27006
435,20200713,27062
436,20200714,27100
437,20200715,27630
438,20200716,27504
439,20200717,27396
440,20200720,27419
441,20200721,27640
442,20200722,27710
443,20200723,27485
444,20200724,27433
445,20200727,27560
446,20200728,28015
447,20200729,28419
448,20200730,28499
449,20200731,28198
450,20200803,28113
451,20200804,28522
452,20200805,28588
453,20200806,29199
454,20200807,29425
455,20200810,29491
456,20200811,30018
457,20200812,30083
458,20200813,30525
459,20200814,30098
460,20200818,30126
461,20200819,29646
462,20200820,29350
463,20200821,28649
464,20200824,28889
465,20200825,29331
466,20200826,29369
467,20200827,29402
468,20200828,29392
469,20200831,29580
470,20200901,29162
471,20200902,29345
472,20200903,29759
473,20200904,29218
474,20200907,29425
475,20200908,29632
476,20200909,29486
477,20200910,29712
478,20200911,29703
479,20200914,29966
480,20200915,30130
481,20200916,30384
482,20200917,29961
483,20200918,29942
484,20200921,30079
485,20200922,29439
486,20200923,29007
487,20200924,28645
488,20200925,28485
489,20200928,28753
490,20200929,29228
491,20201005,29256
492,20201006,29750
493,20201007,29444
494,20201008,30055
495,20201012,30121
496,20201013,30050
497,20201014,30013
498,20201015,29576
499,20201016,29557
500,20201019,29609
501,20201020,29594
502,20201021,29679
503,20201022,29449
504,20201023,29519
505,20201026,29684
506,20201027,29439
507,20201028,29176
508,20201029,29006
509,20201030,28940
510,20201102,28573
511,20201103,29204
512,20201104,29529
513,20201105,30000
514,20201106,30362
515,20201109,30720
516,20201110,30602
517,20201111,30904
518,20201112,31078
519,20201113,31125
520,20201116,31841
521,20201117,32133
522,20201118,31945
523,20201119,31898
524,20201120,32147
525,20201123,32505
526,20201124,32981
527,20201125,33193
528,20201126,32825
529,20201127,33127
530,20201130,32967
531,20201201,33080
532,20201202,33762
533,20201204,34558
534,20201207,34817
535,20201208,34770
536,20201209,34507
537,20201210,34676
538,20201211,35109
539,20201214,35199
540,20201215,34808
541,20201216,35086
542,20201217,35001
543,20201218,35124
544,20201221,34747
545,20201222,34808
546,20201223,34657
547,20201224,35317
548,20201228,36032
549,20201229,36376
550,20201230,36452
551,20210105,38218
552,20210106,38990
553,20210107,39042
554,20210108,39970
555,20210111,42122
556,20210112,40770
557,20210113,40813
558,20210114,41095
559,20210115,41100
560,20210118,39904
561,20210119,39503
562,20210120,40492
563,20210121,40690
564,20210122,41015
565,20210125,41006
566,20210126,41241
567,20210127,40831
568,20210128,39691
569,20210129,39880
570,20210201,38965
571,20210202,40111
572,20210203,40832
573,20210204,40280
574,20210205,40323
575,20210208,40360
576,20210209,40502
577,20210210,39964
578,20210215,40870
579,20210216,41341
580,20210217,40624
581,20210218,40483
582,20210219,40195
583,20210222,40620
584,20210223,39446
585,20210224,39766
586,20210225,39809
587,20210226,39182
588,20210302,40370
589,20210303,39757
590,20210304,39922
591,20210305,39026
592,20210308,39516
593,20210309,38885
594,20210310,39224
595,20210311,39111
596,20210312,39686
597,20210315,39884
598,20210316,39757
599,20210317,39658
600,20210318,40162
601,20210319,39479
602,20210322,39328
603,20210323,39615
604,20210324,38937
605,20210325,38894
606,20210326,39384
607,20210329,39380
608,20210330,39752
609,20210331,40172
610,20210401,40139
611,20210402,40653
612,20210405,40535
613,20210406,40884
614,20210407,40832
615,20210408,40662
616,20210409,40818
617,20210412,40742
618,20210413,40874
619,20210414,41082
620,20210415,41445
621,20210416,41393
622,20210419,41468
623,20210420,41421
624,20210421,41181
625,20210422,40955
626,20210423,40629
627,20210426,41082
628,20210427,41219
629,20210428,41228
630,20210429,40926
631,20210430,40773
632,20210503,40581
633,20210504,40237
634,20210506,40601
635,20210507,40897
636,20210510,41295
637,20210511,41281
638,20210512,40763
639,20210513,40083
640,20210514,40069
641,20210517,40184
642,20210518,40342
643,20210520,40524
644,20210521,40816
645,20210524,40261
646,20210525,40466
647,20210526,40806
648,20210527,40433
649,20210528,40720
650,20210531,40749
651,20210601,41295
652,20210602,41376
653,20210603,41419
654,20210604,41190
655,20210607,41472
656,20210608,41496
657,20210609,41324
658,20210610,40998
659,20210611,41290
660,20210614,41338
661,20210615,41424
662,20210616,41668
663,20210617,41381
664,20210618,41678
665,20210621,41199
666,20210622,41482
667,20210623,41549
668,20210624,41889
669,20210625,42119
670,20210628,42181
671,20210629,41956
672,20210630,42090
673,20210701,41894
674,20210702,41884
675,20210705,41999
676,20210706,42167
677,20210707,41783
678,20210708,41985
679,20210709,40921
680,20210712,41348
681,20210713,41702
682,20210714,41482
683,20210715,41573
684,20210716,41616
685,20210719,41214
686,20210720,41055
687,20210721,41170
688,20210722,41271
689,20210723,41482
690,20210726,41338
691,20210727,41309
692,20210728,41103
693,20210729,41338
694,20210730,40979
695,20210802,40897
696,20210803,41170
697,20210804,41439
698,20210805,41957
699,20210806,41870
700,20210809,41295
701,20210810,41223
702,20210811,41027
703,20210812,40772
704,20210813,40240
705,20210817,39914
706,20210818,39497
707,20210819,39497
708,20210820,39075
709,20210823,38687
710,20210824,39430
711,20210825,39785
712,20210826,39837
713,20210827,39123
714,20210830,39578
715,20210831,39444
716,20210901,40197
717,20210902,40216
718,20210903,40183
719,20210906,40154
720,20210907,40139
721,20210908,39895
722,20210909,39641
723,20210910,39089
724,20210913,39281
725,20210914,39612
726,20210915,39631
727,20210916,39497
728,20210917,39094
729,20210923,39147
730,20210924,39473
731,20210927,39358
732,20210928,39209
733,20210929,38485
734,20210930,38365
735,20211001,38260
736,20211005,37435
737,20211006,37617
738,20211007,37195
739,20211008,37277
740,20211012,36644
741,20211013,36879
742,20211014,37378
743,20211015,37747
744,20211018,37512
745,20211019,37919
746,20211020,38145
747,20211021,37881
748,20211022,37737
749,20211025,37684
750,20211026,38178
751,20211027,38087
752,20211028,38015
753,20211029,37732
754,20211101,37501
755,20211102,38150
756,20211103,37780
757,20211104,37986
758,20211105,37530
759,20211108,37093
760,20211109,37564
761,20211110,37419
762,20211111,36939
763,20211112,37405
764,20211115,37813
765,20211116,37756
766,20211117,37616
767,20211119,37424
768,20211122,37977
769,20211123,38155
770,20211124,38068
771,20211125,37775
772,20211126,37434
773,20211129,36939
774,20211130,36934
775,20211201,36261
776,20211202,36982
777,20211203,37198
778,20211206,37290
779,20211207,37732
780,20211208,38510
781,20211209,38409
782,20211210,38107
783,20211213,38582
784,20211214,38030
785,20211215,37919
786,20211216,38111
787,20211217,38179
788,20211220,37924
789,20211221,37674
790,20211222,38107
791,20211223,38159
792,20211224,38654
793,20211227,38457
794,20211228,38313
795,20211229,38736
796,20211230,38491
797,20220104,38332
798,20220105,37962
799,20220106,37823
800,20220107,37919
801,20220110,37539
802,20220111,37712
803,20220112,38231
804,20220113,38385
805,20220114,37842
806,20220117,37429
807,20220118,37357
808,20220119,36924
809,20220120,36828
810,20220121,36612
811,20220124,36242
812,20220125,35718
813,20220126,35526
814,20220127,34935
815,20220128,33967
816,20220203,35531
817,20220204,35623
818,20220207,35180
819,20220208,35604
820,20220209,35710
821,20220210,36186
822,20220211,35738
823,20220214,35243
824,20220215,35247
825,20220216,35551
826,20220217,36022
827,20220218,35628
828,20220221,35300
829,20220222,35373
830,20220223,35570
831,20220224,34944
832,20220225,35089
833,20220228,34766
834,20220302,35118
835,20220303,35575
836,20220304,35209
837,20220307,34468
838,20220308,34083
839,20220310,34771
840,20220311,34612
841,20220314,34559
842,20220315,34396
843,20220316,34391
844,20220317,35440
845,20220318,35300
846,20220321,35190
847,20220322,35166
848,20220323,35666
849,20220324,35199
850,20220325,35272
851,20220328,35069
852,20220329,35406
853,20220330,35743
854,20220331,35782
855,20220401,35272
856,20220404,35373
857,20220405,35512
858,20220406,35315
859,20220407,34915
860,20220408,34761
861,20220411,34829
862,20220412,34607
863,20220413,34574
864,20220414,34915
865,20220415,34448
866,20220418,34448
867,20220419,34906
868,20220420,34704
869,20220421,35074
870,20220422,34603
871,20220425,34261
872,20220426,34193
873,20220427,33606
874,20220428,33793
875,20220429,34555
876,20220502,34409
877,20220503,34638
878,20220504,34677
879,20220506,34062
880,20220509,33925
881,20220510,33149
882,20220511,33447
883,20220512,33247
884,20220513,33456
885,20220516,33842
886,20220517,33832
887,20220518,34189
888,20220519,33461
889,20220520,33891
890,20220523,34296
891,20220524,34052
892,20220525,33759
893,20220526,34081
894,20220527,34062
895,20220530,34267
896,20220531,34262
897,20220602,34267
898,20220603,34575
899,20220607,34042
900,20220608,33862
901,20220609,33671
902,20220610,33325
903,20220613,32573
904,20220614,32070
905,20220615,31879
906,20220616,32055
907,20220617,30961
908,20220620,31015
909,20220621,30991
910,20220622,30708
911,20220623,29960
912,20220624,30219
913,20220627,30800
914,20220628,31108
915,20220629,30795
916,20220630,30424
917,20220701,30302
918,20220704,29946
919,20220705,30307
920,20220706,29936
921,20220707,30048
922,20220708,30454
923,20220711,30493
924,20220712,29990
925,20220713,29975
926,20220714,29907
927,20220715,29736
928,20220718,30537
929,20220719,30595
930,20220720,31215
931,20220721,31083
932,20220722,31328
933,20220725,31293
934,20220726,31181
935,20220727,31230
936,20220728,31582
937,20220729,31964
938,20220801,31636
939,20220802,31567
940,20220803,31562
941,20220804,31856
942,20220805,32081
943,20220808,31871
944,20220809,31988
945,20220810,31846
946,20220811,32243
947,20220812,32365
948,20220816,32541
949,20220817,32585
950,20220818,31993
951,20220819,32042
952,20220822,31611
953,20220823,31455
954,20220824,31377
955,20220825,31484
956,20220826,31885
957,20220829,30936
958,20220830,31098
959,20220831,31063
960,20220901,30975
961,20220902,30848
962,20220905,30868
963,20220906,30872
964,20220907,30207
965,20220908,30295
966,20220913,31000
967,20220914,30285
968,20220915,30603
969,20220916,30266
970,20220919,30153
971,20220920,30246
972,20220921,29918
973,20220922,29453
974,20220923,29395
975,20220926,28749
976,20220927,28323
977,20220928,28289
978,20220929,28284
979,20220930,27599
980,20221004,28289
981,20221005,28499
982,20221006,28754
983,20221007,28450
984,20221011,27775
985,20221012,28010
986,20221013,28044
987,20221014,28269
988,20221017,28108
989,20221018,28685
990,20221019,28900
991,20221020,28289
992,20221021,28279
993,20221024,28807
994,20221025,28832
995,20221026,28754
996,20221027,29223
997,20221028,29257
998,20221031,29218
999,20221101,29670
1000,20221102,29802
1001,20221103,29306
1002,20221104,29596
1003,20221107,30122
1004,20221108,30451
1005,20221109,30868
1006,20221110,30912
1007,20221111,31546
1008,20221114,31870
1009,20221115,31644
1010,20221116,31369
1011,20221118,31438
1012,20221121,30986
1013,20221122,30843
1014,20221123,30951
1015,20221124,31133
1016,20221125,31138
1017,20221128,30740
1018,20221129,30716
1019,20221130,31074
1020,20221201,31988
1021,20221202,31354
1022,20221205,31089
1023,20221206,30804
1024,20221207,30397
1025,20221208,30284
1026,20221209,30446
1027,20221212,30524
1028,20221213,30509
1029,20221214,30662
1030,20221215,30568
1031,20221216,29945
1032,20221219,30156
1033,20221220,29891
1034,20221221,29901
1035,20221222,29930
1036,20221223,29842
1037,20221226,29660
1038,20221227,29871
1039,20221228,29660
1040,20221229,29375
1041,20230103,28643
1042,20230104,29095
1043,20230105,29724
1044,20230106,29724
1045,20230109,30652
1046,20230110,30740
1047,20230111,30946
1048,20230112,30981
1049,20230113,31290
1050,20230116,31467
1051,20230117,31393
1052,20230118,31109
1053,20230119,31074
1054,20230120,31251
1055,20230125,32012
1056,20230126,31978
1057,20230127,32567
1058,20230130,32591
1059,20230131,32168
1060,20230201,31932
1061,20230202,32439
1062,20230203,32306
1063,20230206,32040
1064,20230207,31853
1065,20230208,32267
1066,20230209,32227
1067,20230210,32247
1068,20230213,32089
1069,20230214,32326
1070,20230215,32001
1071,20230216,32016
1072,20230217,32183
1073,20230220,31769
1074,20230221,32158
1075,20230222,31602
1076,20230223,31696
1077,20230224,31883
1078,20230227,31169
1079,20230228,31587
1080,20230302,31686
1081,20230303,31553
1082,20230306,31755
1083,20230307,31927
1084,20230308,31469
1085,20230309,31474
1086,20230310,30952
1087,20230313,30908
1088,20230314,30692
1089,20230315,30879
1090,20230316,30593
1091,20230317,30972
1092,20230320,31199
1093,20230321,31016
1094,20230322,31130
1095,20230323,31135
1096,20230324,31346
1097,20230327,31080
1098,20230328,31336
1099,20230329,31494
1100,20230330,31666
1101,20230331,32011
1102,20230403,32158
1103,20230404,32237
1104,20230405,32311
1105,20230406,32055
1106,20230407,32183
1107,20230410,32493
1108,20230411,32764
1109,20230412,33172
1110,20230413,33103
1111,20230414,33325
1112,20230417,33310
1113,20230418,33241
1114,20230419,33359
1115,20230420,33300
1116,20230421,33015
1117,20230424,32960
1118,20230425,32892
1119,20230426,32444
1120,20230427,32170
1121,20230428,32654
1122,20230502,32799
1123,20230503,32714
1124,20230504,32499
1125,20230508,32904
1126,20230509,32719
1127,20230510,32699
1128,20230511,32759
1129,20230512,32365
1130,20230515,32270
1131,20230516,32679
1132,20230517,32554
1133,20230518,32789
1134,20230519,33288
1135,20230522,33682
1136,20230523,33772
1137,20230524,33652
1138,20230525,33657
1139,20230526,33677
1140,20230530,34061
1141,20230531,34156
1142,20230601,33921
1143,20230602,34046
1144,20230605,34405
1145,20230607,34490
1146,20230608,34111
1147,20230609,34360
1148,20230612,34675
1149,20230613,34640
1150,20230614,34565
1151,20230615,34580
1152,20230616,34390
1153,20230619,34236
1154,20230620,34111
1155,20230621,34051
1156,20230622,34016
1157,20230623,33966
1158,20230626,33886
1159,20230627,33931
1160,20230628,33896
1161,20230629,34056
1162,20230630,33642
1163,20230703,34271
1164,20230704,34390
1165,20230705,34151
1166,20230706,33837
1167,20230707,33278
1168,20230710,33233
1169,20230711,33572
1170,20230712,33742
1171,20230713,34291
1172,20230714,34495
1173,20230717,34720
1174,20230718,34545
1175,20230719,34535
1176,20230720,34286
1177,20230721,33871
1178,20230724,34440
1179,20230725,34485
1180,20230726,34321
1181,20230727,34286
1182,20230728,34370
1183,20230731,34760
1184,20230801,34965
1185,20230802,35005
1186,20230803,34455
1187,20230804,34160
1188,20230807,34180
1189,20230808,34165
1190,20230809,34170
1191,20230810,34020
1192,20230811,34240
1193,20230814,33970
1194,20230816,33350
1195,20230817,32720
1196,20230818,32820
1197,20230821,33120
1198,20230822,33080
1199,20230823,33055
1200,20230824,33385
1201,20230825,33080
1202,20230828,33265
1203,20230829,33400
1204,20230830,33760
1205,20230831,33595
1206,20230901,33765
1207,20230904,34035
1208,20230905,34110
1209,20230906,34105
1210,20230907,33735
1211,20230908,33590
1212,20230911,33755
1213,20230912,33855
1214,20230913,33805
1215,20230914,33825
1216,20230915,34370
1217,20230918,34380
1218,20230919,34215
1219,20230920,34010
1220,20230921,33645
1221,20230922,32980
1222,20230925,33225
1223,20230926,32895
1224,20230927,32725
1225,20231004,32120
1226,20231005,32055
1227,20231006,32115
1228,20231010,32645
1229,20231011,32750
1230,20231012,32975
1231,20231013,32830
1232,20231016,32685
1233,20231017,32735
1234,20231018,32975
1235,20231019,32515
1236,20231020,31910
1237,20231023,31910
1238,20231024,31805
1239,20231025,32030
1240,20231026,31285
