,date,open
0,20181001,27135
1,20181002,27112
2,20181004,26613
3,20181005,26388
4,20181008,26280
5,20181010,26199
6,20181011,25434
7,20181012,25002
8,20181015,25011
9,20181016,25137
10,20181017,25421
11,20181018,25151
12,20181019,24750
13,20181022,24984
14,20181023,24930
15,20181024,24786
16,20181025,23977
17,20181026,23936
18,20181029,23896
19,20181030,23613
20,20181031,23644
21,20181101,23910
22,20181102,24172
23,20181105,24303
24,20181106,24366
25,20181107,24687
26,20181108,24881
27,20181109,24574
28,20181112,24411
29,20181113,23983
30,20181114,24303
31,20181116,24655
32,20181119,24678
33,20181120,24402
34,20181121,24014
35,20181122,24231
36,20181123,24186
37,20181126,24136
38,20181127,24398
39,20181128,24524
40,20181129,24975
41,20181130,24750
42,20181203,24754
43,20181204,24858
44,20181205,24447
45,20181206,24303
46,20181207,24312
47,20181210,23892
48,20181211,23928
49,20181212,24104
50,20181213,24330
51,20181214,24249
52,20181217,24095
53,20181218,24019
54,20181219,24023
55,20181220,23834
56,20181221,23919
57,20181224,23865
58,20181226,23644
59,20181227,23938
60,20181228,24010
61,20190103,23635
62,20190104,23446
63,20190107,24127
64,20190108,23969
65,20190109,24109
66,20190110,24348
67,20190111,24375
68,20190114,24425
69,20190115,24502
70,20190116,24745
71,20190117,24894
72,20190118,25066
73,20190121,25111
74,20190122,25093
75,20190123,24944
76,20190124,25129
77,20190125,25535
78,20190128,25837
79,20190129,25729
80,20190130,25887
81,20190131,26401
82,20190201,26361
83,20190207,26176
84,20190208,25936
85,20190211,25751
86,20190212,25873
87,20190213,26099
88,20190214,25959
89,20190215,26185
90,20190218,26203
91,20190219,25991
92,20190220,26203
93,20190221,26243
94,20190222,26284
95,20190225,26491
96,20190226,26442
97,20190227,26487
98,20190228,26293
99,20190304,26171
100,20190305,25733
101,20190306,25661
102,20190307,25616
103,20190308,25431
104,20190311,25201
105,20190312,25467
106,20190313,25368
107,20190314,25386
108,20190315,25472
109,20190318,25733
110,20190319,25661
111,20190320,25467
112,20190321,25923
113,20190322,26013
114,20190325,25508
115,20190326,25440
116,20190327,25282
117,20190328,25264
118,20190329,25287
119,20190401,25724
120,20190402,25869
121,20190403,25846
122,20190404,26293
123,20190405,26334
124,20190408,26356
125,20190409,26306
126,20190410,26257
127,20190411,26473
128,20190412,26297
129,20190415,26573
130,20190416,26591
131,20190417,26704
132,20190418,26622
133,20190419,26306
134,20190422,26257
135,20190423,26266
136,20190424,26261
137,20190425,25914
138,20190426,25742
139,20190429,25916
140,20190430,26219
141,20190502,26118
142,20190503,26159
143,20190507,25645
144,20190508,25581
145,20190509,25554
146,20190510,25122
147,20190513,24829
148,20190514,24503
149,20190515,24563
150,20190516,24682
151,20190517,24544
152,20190520,24421
153,20190521,24384
154,20190522,24333
155,20190523,24389
156,20190524,24329
157,20190527,24288
158,20190528,24311
159,20190529,24026
160,20190530,24141
161,20190531,24113
162,20190603,24265
163,20190604,24517
164,20190605,24733
165,20190607,24448
166,20190610,24769
167,20190611,24934
168,20190612,25077
169,20190613,24925
170,20190614,24801
171,20190617,24723
172,20190618,24852
173,20190619,25182
174,20190620,25228
175,20190621,25260
176,20190624,25283
177,20190625,25278
178,20190626,25233
179,20190627,25315
180,20190628,25613
181,20190701,25728
182,20190702,25434
183,20190703,25416
184,20190704,25168
185,20190705,25255
186,20190708,24966
187,20190709,24843
188,20190710,24838
189,20190711,25035
190,20190712,24985
191,20190715,24994
192,20190716,25255
193,20190717,25017
194,20190718,24934
195,20190719,25081
196,20190722,25228
197,20190723,25407
198,20190724,25338
199,20190725,25141
200,20190726,25022
201,20190729,24971
202,20190730,24760
203,20190731,24751
204,20190801,24411
205,20190802,24199
206,20190805,23933
207,20190806,23303
208,20190807,23294
209,20190808,23376
210,20190809,23459
211,20190812,23464
212,20190813,23395
213,20190814,23560
214,20190816,23234
215,20190819,23455
216,20190820,23491
217,20190821,23730
218,20190822,23707
219,20190823,23528
220,20190826,23188
221,20190827,23353
222,20190828,23372
223,20190829,23501
224,20190830,23740
225,20190902,23753
226,20190903,23822
227,20190904,23818
228,20190905,24186
