,date,open
334,20200217,28253
335,20200218,28059
336,20200219,27920
337,20200220,28017
338,20200221,27551
339,20200224,26637
340,20200225,26328
341,20200226,26231
342,20200227,26222
343,20200228,25400
344,20200302,24929
345,20200303,25875
346,20200304,25792
347,20200305,26226
348,20200306,25903
349,20200309,24952
350,20200310,24555
351,20200311,24564
352,20200312,23738
353,20200313,21919
354,20200316,22482
355,20200317,21125
356,20200318,21250
357,20200319,19976
358,20200320,19080
359,20200323,18817
360,20200324,19574
361,20200325,21047
362,20200326,22076
363,20200327,22316
364,20200330,21264
365,20200331,22191
366,20200401,22251
367,20200402,21194
368,20200403,21882
369,20200406,22307
370,20200407,22838
371,20200408,22792
372,20200409,23073
373,20200410,23064
374,20200413,23059
375,20200414,23041
376,20200416,22925
377,20200417,23913
378,20200420,23932
379,20200421,23470
380,20200422,23050
381,20200423,23743
382,20200424,23613
383,20200427,23563
384,20200428,24124
385,20200429,24120
386,20200504,23589
387,20200506,23744
388,20200507,23824
389,20200508,24218
390,20200511,24157
391,20200512,23702
392,20200513,23599
393,20200514,23772
394,20200515,23791
395,20200518,23824
396,20200519,24514
397,20200520,24589
398,20200521,24809
399,20200522,24622
400,20200525,24476
401,20200526,24885
402,20200527,25021
403,20200528,25330
404,20200529,25100
405,20200601,25377
406,20200602,25795
407,20200603,26490
408,20200604,27156
409,20200605,26879
410,20200608,27349
411,20200609,27447
412,20200610,27344
413,20200611,27264
414,20200612,26171
415,20200615,26081
416,20200616,25945
417,20200617,26555
418,20200618,26382
419,20200619,26213
420,20200622,26419
421,20200623,26734
422,20200624,26856
423,20200625,26504
424,20200626,26424
425,20200629,26344
426,20200630,26560
427,20200701,26626
428,20200702,26480
429,20200703,26710
430,20200706,27025
431,20200707,27457
432,20200708,26973
433,20200709,27175
434,20200710,26945
435,20200713,27053
436,20200714,27076
437,20200715,27555
438,20200716,27527
439,20200717,27405
440,20200720,27391
441,20200721,27621
442,20200722,27734
443,20200723,27499
444,20200724,27433
445,20200727,27597
446,20200728,28043
447,20200729,28391
448,20200730,28447
449,20200731,28236
450,20200803,28029
451,20200804,28565
452,20200805,28598
453,20200806,29284
454,20200807,29477
455,20200810,29505
456,20200811,29928
457,20200812,29924
458,20200813,30563
459,20200814,30102
460,20200818,30168
461,20200819,29585
462,20200820,29218
463,20200821,28598
464,20200824,28856
465,20200825,29312
466,20200826,29355
467,20200827,29435
468,20200828,29402
469,20200831,29618
470,20200901,29204
471,20200902,29388
472,20200903,29759
473,20200904,29195
474,20200907,29467
475,20200908,29651
476,20200909,29543
477,20200910,29735
478,20200911,29656
479,20200914,30032
480,20200915,30173
481,20200916,30370
482,20200917,30018
483,20200918,29914
484,20200921,30041
485,20200922,29425
486,20200923,29044
487,20200924,28725
488,20200925,28569
489,20200928,28790
490,20200929,29298
491,20201005,29289
492,20201006,29740
493,20201007,29449
494,20201008,30008
495,20201012,30046
496,20201013,30013
497,20201014,29942
498,20201015,29514
499,20201016,29547
500,20201019,29529
501,20201020,29533
502,20201021,29745
503,20201022,29467
504,20201023,29510
505,20201026,29717
506,20201027,29496
507,20201028,29167
508,20201029,28940
509,20201030,28926
510,20201102,28591
511,20201103,29208
512,20201104,29477
513,20201105,29995
514,20201106,30306
515,20201109,30786
516,20201110,30645
517,20201111,30993
518,20201112,31106
519,20201113,31022
520,20201116,31902
521,20201117,32152
522,20201118,31949
523,20201119,31926
524,20201120,32062
525,20201123,32552
526,20201124,32981
527,20201125,33160
528,20201126,32844
529,20201127,33169
530,20201130,33084
531,20201201,33117
532,20201202,33720
533,20201204,34653
534,20201207,34808
535,20201208,34638
536,20201209,34525
537,20201210,34624
538,20201211,35194
539,20201214,35119
540,20201215,34846
541,20201216,35133
542,20201217,35025
543,20201218,35105
544,20201221,34817
545,20201222,34841
546,20201223,34563
547,20201224,35350
548,20201228,35971
549,20201229,36315
550,20201230,36452
551,20210105,38175
552,20210106,39014
553,20210107,39084
554,20210108,39866
555,20210111,42103
556,20210112,40935
557,20210113,40916
558,20210114,41128
559,20210115,40982
560,20210118,39871
561,20210119,39503
562,20210120,40558
563,20210121,40591
564,20210122,41067
565,20210125,41109
566,20210126,41269
567,20210127,40756
568,20210128,39790
569,20210129,39691
570,20210201,38922
571,20210202,40313
572,20210203,40790
573,20210204,40144
574,20210205,40177
575,20210208,40327
576,20210209,40464
577,20210210,39979
578,20210215,40804
579,20210216,41143
580,20210217,40464
581,20210218,40606
582,20210219,40177
583,20210222,40771
584,20210223,39615
585,20210224,39913
586,20210225,39842
587,20210226,39281
588,20210302,40445
589,20210303,39814
590,20210304,39969
591,20210305,39120
592,20210308,39672
593,20210309,38738
594,20210310,39182
595,20210311,39106
596,20210312,39847
597,20210315,39766
598,20210316,39766
599,20210317,39601
600,20210318,40125
601,20210319,39422
602,20210322,39351
603,20210323,39597
604,20210324,38970
605,20210325,38965
606,20210326,39257
607,20210329,39351
608,20210330,39748
609,20210331,40200
610,20210401,40129
611,20210402,40606
612,20210405,40492
613,20210406,40860
614,20210407,40827
615,20210408,40672
616,20210409,40804
617,20210412,40724
618,20210413,40889
619,20210414,41115
620,20210415,41440
621,20210416,41369
622,20210419,41468
623,20210420,41450
624,20210421,41171
625,20210422,41025
626,20210423,40695
627,20210426,41162
628,20210427,41204
629,20210428,41176
630,20210429,40735
631,20210430,40826
632,20210503,40610
633,20210504,40352
634,20210506,40715
635,20210507,40912
636,20210510,41257
637,20210511,41113
638,20210512,40629
639,20210513,40146
640,20210514,40055
641,20210517,40155
642,20210518,40366
643,20210520,40510
644,20210521,40936
645,20210524,40409
646,20210525,40548
647,20210526,40816
648,20210527,40409
649,20210528,40735
650,20210531,40701
651,20210601,41237
652,20210602,41429
653,20210603,41482
654,20210604,41146
655,20210607,41467
656,20210608,41467
657,20210609,41281
658,20210610,40955
659,20210611,41333
660,20210614,41343
661,20210615,41467
662,20210616,41721
663,20210617,41395
664,20210618,41678
665,20210621,41281
666,20210622,41434
667,20210623,41597
668,20210624,41879
669,20210625,42147
670,20210628,42147
671,20210629,41922
672,20210630,42023
673,20210701,41860
674,20210702,41917
675,20210705,41999
676,20210706,42190
677,20210707,41793
678,20210708,41965
679,20210709,40787
680,20210712,41333
681,20210713,41664
682,20210714,41467
683,20210715,41640
684,20210716,41592
685,20210719,41214
686,20210720,41046
687,20210721,41175
688,20210722,41228
689,20210723,41496
690,20210726,41338
691,20210727,41247
692,20210728,41142
693,20210729,41324
694,20210730,40974
695,20210802,40892
696,20210803,41142
697,20210804,41429
698,20210805,41894
699,20210806,41842
700,20210809,41425
701,20210810,41252
702,20210811,40907
703,20210812,40772
704,20210813,40154
705,20210817,39703
706,20210818,39574
707,20210819,39564
708,20210820,39113
709,20210823,38802
710,20210824,39478
711,20210825,39684
712,20210826,39809
713,20210827,39142
714,20210830,39593
715,20210831,39473
716,20210901,40101
717,20210902,40120
718,20210903,40221
719,20210906,40250
720,20210907,40092
721,20210908,39924
722,20210909,39535
723,20210910,39075
724,20210913,39382
725,20210914,39641
726,20210915,39588
727,20210916,39468
728,20210917,39190
729,20210923,39200
730,20210924,39497
731,20210927,39415
732,20210928,39080
733,20210929,38567
734,20210930,38384
735,20211001,38236
736,20211005,37286
737,20211006,37584
738,20211007,37224
739,20211008,37315
740,20211012,36582
741,20211013,37008
742,20211014,37435
743,20211015,37761
744,20211018,37545
745,20211019,37862
746,20211020,38159
747,20211021,37847
748,20211022,37718
749,20211025,37747
750,20211026,38150
751,20211027,38063
752,20211028,38073
753,20211029,37809
754,20211101,37588
755,20211102,38082
756,20211103,37770
757,20211104,37972
758,20211105,37458
759,20211108,37150
760,20211109,37506
761,20211110,37405
762,20211111,36920
763,20211112,37511
764,20211115,37895
765,20211116,37895
766,20211117,37607
767,20211119,37285
768,20211122,38010
769,20211123,38212
770,20211124,38082
771,20211125,37847
772,20211126,37410
773,20211129,36804
774,20211130,36920
775,20211201,36290
776,20211202,36872
777,20211203,37174
778,20211206,37458
779,20211207,37679
780,20211208,38611
781,20211209,38433
782,20211210,38222
783,20211213,38698
784,20211214,37919
785,20211215,37938
786,20211216,38179
787,20211217,38222
788,20211220,37962
789,20211221,37688
790,20211222,38092
791,20211223,38174
792,20211224,38640
793,20211227,38424
794,20211228,38380
795,20211229,38741
796,20211230,38496
797,20220104,38337
798,20220105,37958
799,20220106,37751
800,20220107,37982
801,20220110,37520
802,20220111,37765
803,20220112,38183
804,20220113,38356
805,20220114,37895
806,20220117,37429
807,20220118,37342
808,20220119,36968
809,20220120,36780
810,20220121,36588
811,20220124,36175
812,20220125,35574
813,20220126,35483
814,20220127,34920
815,20220128,33919
816,20220203,35570
817,20220204,35589
818,20220207,35223
819,20220208,35570
820,20220209,35705
821,20220210,36143
822,20220211,35714
823,20220214,35334
824,20220215,35296
825,20220216,35618
826,20220217,36051
827,20220218,35633
828,20220221,35315
829,20220222,35454
830,20220223,35512
831,20220224,34935
832,20220225,35142
833,20220228,34848
834,20220302,35098
835,20220303,35546
836,20220304,35161
837,20220307,34439
838,20220308,34242
839,20220310,34761
840,20220311,34535
841,20220314,34540
842,20220315,34386
843,20220316,34352
844,20220317,35416
845,20220318,35185
846,20220321,35166
847,20220322,35166
848,20220323,35599
849,20220324,35228
850,20220325,35262
851,20220328,35108
852,20220329,35406
853,20220330,35685
854,20220331,35777
855,20220401,35320
856,20220404,35416
857,20220405,35498
858,20220406,35296
859,20220407,34920
860,20220408,34704
861,20220411,34805
862,20220412,34574
863,20220413,34641
864,20220414,34829
865,20220415,34497
866,20220418,34501
867,20220419,34872
868,20220420,34732
869,20220421,35084
870,20220422,34521
871,20220425,34328
872,20220426,34251
873,20220427,33601
874,20220428,33842
875,20220429,34545
876,20220502,34457
877,20220503,34702
878,20220504,34648
879,20220506,34135
880,20220509,33920
881,20220510,33105
882,20220511,33461
883,20220512,33369
884,20220513,33481
885,20220516,33852
886,20220517,33906
887,20220518,34160
888,20220519,33427
889,20220520,33969
890,20220523,34311
891,20220524,34096
892,20220525,33837
893,20220526,34111
894,20220527,34003
895,20220530,34291
896,20220531,34316
897,20220602,34301
898,20220603,34545
899,20220607,34047
900,20220608,33886
901,20220609,33657
902,20220610,33364
903,20220613,32480
904,20220614,32172
905,20220615,31762
906,20220616,32075
907,20220617,30942
908,20220620,31035
909,20220621,30810
910,20220622,30664
911,20220623,30292
912,20220624,30302
913,20220627,30786
914,20220628,31000
915,20220629,30756
916,20220630,30493
917,20220701,30229
918,20220704,29931
919,20220705,30317
920,20220706,30029
921,20220707,30141
922,20220708,30546
923,20220711,30454
924,20220712,29980
925,20220713,30019
926,20220714,29877
927,20220715,29731
928,20220718,30483
929,20220719,30600
930,20220720,31162
931,20220721,31103
932,20220722,31225
933,20220725,31274
934,20220726,31181
935,20220727,31259
936,20220728,31626
937,20220729,31812
938,20220801,31704
939,20220802,31592
940,20220803,31411
941,20220804,31836
942,20220805,32047
943,20220808,31881
944,20220809,31964
945,20220810,31851
946,20220811,32272
947,20220812,32321
948,20220816,32595
949,20220817,32546
950,20220818,31998
951,20220819,32013
952,20220822,31621
953,20220823,31411
954,20220824,31332
955,20220825,31504
956,20220826,31900
957,20220829,30990
958,20220830,31107
959,20220831,31098
960,20220901,30902
961,20220902,30877
962,20220905,30765
963,20220906,30843
964,20220907,30143
965,20220908,30290
966,20220913,31039
967,20220914,30305
968,20220915,30642
969,20220916,30163
970,20220919,30227
971,20220920,30187
972,20220921,29933
973,20220922,29429
974,20220923,29356
975,20220926,28622
976,20220927,28245
977,20220928,28323
978,20220929,28201
979,20220930,27565
980,20221004,28323
981,20221005,28494
982,20221006,28680
983,20221007,28431
984,20221011,27790
985,20221012,28020
986,20221013,28010
987,20221014,28338
988,20221017,28215
989,20221018,28700
990,20221019,28891
991,20221020,28255
992,20221021,28377
993,20221024,28847
994,20221025,28842
995,20221026,28754
996,20221027,29258
997,20221028,29184
998,20221031,29159
999,20221101,29635
1000,20221102,29802
1001,20221103,29267
1002,20221104,29542
1003,20221107,30166
1004,20221108,30495
1005,20221109,30907
1006,20221110,30927
1007,20221111,31536
1008,20221114,31899
1009,20221115,31580
1010,20221116,31379
1011,20221118,31442
1012,20221121,30946
1013,20221122,30838
1014,20221123,30946
1015,20221124,31059
1016,20221125,31138
1017,20221128,30819
1018,20221129,30740
1019,20221130,31167
1020,20221201,31914
1021,20221202,31330
1022,20221205,30971
1023,20221206,30676
1024,20221207,30357
1025,20221208,30264
1026,20221209,30406
1027,20221212,30455
1028,20221213,30544
1029,20221214,30755
1030,20221215,30603
1031,20221216,29964
1032,20221219,30097
1033,20221220,29881
1034,20221221,29792
1035,20221222,29940
1036,20221223,29842
1037,20221226,29635
1038,20221227,29837
1039,20221228,29670
1040,20221229,29385
1041,20230103,28609
1042,20230104,29056
1043,20230105,29694
1044,20230106,29788
1045,20230109,30593
1046,20230110,30868
1047,20230111,30927
1048,20230112,30917
1049,20230113,31364
1050,20230116,31477
1051,20230117,31433
1052,20230118,31064
1053,20230119,31059
1054,20230120,31295
1055,20230125,31978
1056,20230126,32027
1057,20230127,32601
1058,20230130,32424
1059,20230131,32084
1060,20230201,31937
1061,20230202,32404
1062,20230203,32281
1063,20230206,32094
1064,20230207,31878
1065,20230208,32242
1066,20230209,32227
1067,20230210,32173
1068,20230213,32104
1069,20230214,32326
1070,20230215,31897
1071,20230216,32001
1072,20230217,32163
1073,20230220,31705
1074,20230221,32139
1075,20230222,31607
1076,20230223,31641
1077,20230224,31853
1078,20230227,31056
1079,20230228,31592
1080,20230302,31705
1081,20230303,31543
1082,20230306,31740
1083,20230307,31947
1084,20230308,31459
1085,20230309,31469
1086,20230310,30977
1087,20230313,30879
1088,20230314,30647
1089,20230315,30844
1090,20230316,30559
1091,20230317,30923
1092,20230320,31154
1093,20230321,30962
1094,20230322,31120
1095,20230323,31179
1096,20230324,31341
1097,20230327,31125
1098,20230328,31371
1099,20230329,31459
1100,20230330,31676
1101,20230331,32055
1102,20230403,32188
1103,20230404,32183
1104,20230405,32321
1105,20230406,32025
1106,20230407,32232
1107,20230410,32582
1108,20230411,32744
1109,20230412,33207
1110,20230413,33113
1111,20230414,33344
1112,20230417,33290
1113,20230418,33241
1114,20230419,33364
1115,20230420,33256
1116,20230421,32951
1117,20230424,32892
1118,20230425,32906
1119,20230426,32488
1120,20230427,32145
1121,20230428,32664
1122,20230502,32839
1123,20230503,32684
1124,20230504,32509
1125,20230508,32929
1126,20230509,32724
1127,20230510,32729
1128,20230511,32784
1129,20230512,32360
1130,20230515,32210
1131,20230516,32659
1132,20230517,32604
1133,20230518,32799
1134,20230519,33373
1135,20230522,33642
1136,20230523,33732
1137,20230524,33637
1138,20230525,33662
1139,20230526,33632
1140,20230530,34046
1141,20230531,34176
1142,20230601,33767
1143,20230602,34036
1144,20230605,34385
1145,20230607,34495
1146,20230608,34136
1147,20230609,34321
1148,20230612,34625
1149,20230613,34645
1150,20230614,34575
1151,20230615,34520
1152,20230616,34410
1153,20230619,34251
1154,20230620,34126
1155,20230621,34061
1156,20230622,34011
1157,20230623,33971
1158,20230626,33876
1159,20230627,33886
1160,20230628,33891
1161,20230629,34021
1162,20230630,33707
1163,20230703,34276
1164,20230704,34390
1165,20230705,34106
1166,20230706,33797
1167,20230707,33273
1168,20230710,33288
1169,20230711,33577
1170,20230712,33747
1171,20230713,34286
1172,20230714,34540
1173,20230717,34640
1174,20230718,34590
1175,20230719,34525
1176,20230720,34306
1177,20230721,33921
1178,20230724,34410
1179,20230725,34480
1180,20230726,34306
1181,20230727,34291
1182,20230728,34280
1183,20230731,34670
1184,20230801,35005
1185,20230802,34980
1186,20230803,34500
1187,20230804,34150
1188,20230807,34255
1189,20230808,34230
1190,20230809,34145
1191,20230810,34010
1192,20230811,34175
1193,20230814,33880
1194,20230816,33280
1195,20230817,32775
1196,20230818,32915
1197,20230821,33145
1198,20230822,33185
1199,20230823,32985
1200,20230824,33350
1201,20230825,33055
1202,20230828,33260
1203,20230829,33400
1204,20230830,33750
1205,20230831,33555
1206,20230901,33810
1207,20230904,34000
1208,20230905,34060
1209,20230906,34025
1210,20230907,33725
1211,20230908,33570
1212,20230911,33735
1213,20230912,33820
1214,20230913,33805
1215,20230914,33820
1216,20230915,34380
1217,20230918,34370
1218,20230919,34155
1219,20230920,33990
1220,20230921,33545
1221,20230922,32995
1222,20230925,33165
1223,20230926,32895
1224,20230927,32680
1225,20231004,32100
1226,20231005,32030
1227,20231006,32070
1228,20231010,32625
1229,20231011,32755
1230,20231012,32985
1231,20231013,32795
1232,20231016,32570
1233,20231017,32725
1234,20231018,32970
1235,20231019,32560
1236,20231020,31875
1237,20231023,31905
1238,20231024,31755
1239,20231025,31960
1240,20231026,31305
