date,open,high,low,close,volume
20160105,10130,10389,10083,10389,938365
20160106,10403,10483,10257,10483,580421
20160107,10417,10530,10262,10366,907489
20160108,10154,10455,10107,10389,3901090
20160111,10384,10530,10267,10304,387664
20160112,10333,10408,10239,10253,391431
20160113,10366,10483,10314,10474,2508366
20160114,10342,10469,10267,10460,558933
20160115,10610,10610,10314,10370,540254
20160118,10300,10549,10286,10549,503529
20160119,10572,10615,10464,10582,454741
20160120,10605,10676,10342,10488,361034
20160121,10483,10539,10328,10427,379468
20160122,10511,10554,10323,10460,343465
20160125,10563,10652,10530,10629,564345
20160126,10586,10666,10586,10638,382612
20160127,10695,10695,10445,10488,416343
20160128,10478,10591,10422,10563,378917
20160129,10601,10605,10469,10605,442566
20160201,10695,10723,10624,10718,301165
20160202,10732,10742,10680,10713,467090
20160203,10652,10699,10596,10695,473659
20160204,10699,10732,10605,10643,755353
20160205,10643,10643,10549,10591,404472
20160211,10403,10408,10022,10032,565549
20160212,9910,9933,9120,9261,631605
20160215,9392,9496,9270,9416,1078598
20160216,9519,9707,9505,9637,579963
20160217,9660,9721,9369,9369,755208
20160218,9562,9646,9533,9637,534672
20160219,9646,9745,9604,9740,482932
20160222,9754,9877,9754,9858,435644
20160223,9938,9938,9656,9721,720909
20160224,9674,9754,9637,9689,663895
20160225,9768,9768,9674,9731,705256
20160226,9811,9811,9698,9759,388062
20160229,9759,9815,9703,9815,670438
20160302,9900,10013,9900,9999,782881
20160303,10055,10201,9980,10201,444826
20160304,10229,10239,10107,10229,467892
20160307,10243,10286,10055,10112,465534
20160308,10210,10239,10018,10126,423978
20160309,10116,10239,10074,10239,475714
20160310,10243,10276,10187,10248,568061
20160311,10295,10333,10210,10224,529761
20160314,10281,10328,10215,10253,424466
20160315,10215,10300,10173,10173,478993
20160316,10173,10215,10159,10177,454660
20160317,10276,10323,10201,10220,433744
20160318,10286,10295,10206,10295,735813
20160321,10375,10380,10173,10229,744390
20160322,10234,10271,10135,10215,656776
20160323,10229,10295,10168,10192,438417
20160324,10192,10215,10069,10079,555600
20160325,10069,10154,10046,10060,539385
20160328,10098,10098,9919,9919,433256
20160329,9928,10079,9928,10060,358536
20160330,10135,10135,10065,10065,425067
20160331,10079,10149,10032,10107,443772
20160401,10088,10210,10088,10210,430908
20160404,10206,10314,10206,10314,436736
20160405,10314,10342,10206,10253,448004
20160406,10318,10323,10149,10196,538018
20160407,10234,10276,10210,10276,525823
20160408,10276,10304,10196,10196,445609
20160411,10234,10286,10116,10126,493241
20160412,10126,10168,10055,10079,419178
20160414,10177,10206,10018,10069,572940
20160415,10074,10126,10032,10060,574483
20160418,10036,10121,9994,10051,580362
20160419,10135,10145,10051,10140,692537
20160420,10210,10210,10107,10154,460988
20160421,10154,10163,10074,10112,453980
20160422,10145,10145,10093,10107,427115
20160425,10149,10159,10098,10140,452150
20160426,10159,10187,10093,10112,426541
20160427,10168,10168,10055,10065,350046
20160428,10084,10102,10003,10008,387513
20160429,10003,10022,9923,10022,408733
20160502,10017,10022,9843,9843,394381
20160503,9843,9975,9843,9975,444133
20160504,9984,9984,9900,9900,409169
20160509,9947,9970,9848,9904,287234
20160510,9904,9989,9904,9989,278332
20160511,10041,10074,10017,10069,344581
20160512,10055,10088,9999,10088,302396
20160513,10093,10098,10017,10074,280168
20160516,10074,10079,10013,10027,369922
20160517,10027,10051,9871,9900,683834
20160518,9866,9890,9725,9725,441178
20160519,9725,9758,9574,9664,652180
20160520,9645,9777,9612,9777,463935
20160523,9800,9871,9786,9819,581474
20160524,9843,9876,9786,9810,472261
20160525,9885,9909,9815,9862,329613
20160526,9909,9933,9796,9800,327607
20160527,9800,9838,9796,9824,439531
20160530,9885,9951,9824,9942,798732
20160531,9947,10027,9904,10027,358395
20160601,10065,10079,9994,10008,426545
20160602,10032,10079,9975,10027,418594
20160603,10027,10027,9956,9980,416040
20160607,9999,10088,9989,10051,397991
20160608,10060,10117,10003,10117,270199
20160609,10145,10206,9984,10093,283106
20160610,10093,10121,10046,10102,280404
20160613,10013,10013,9904,9918,283049
20160614,9909,9975,9824,9890,270523
20160615,9885,9966,9819,9947,360128
20160616,9975,9984,9716,9749,383859
20160617,9772,9833,9664,9716,362150
20160620,9772,9833,9716,9824,369485
20160621,9871,9871,9772,9829,407384
20160622,9857,9876,9791,9805,414881
20160623,9800,9800,9602,9692,553669
20160624,9838,9838,9060,9291,508428
20160627,8989,9366,8989,9305,447392
20160628,9182,9437,9168,9409,477645
20160629,9489,9588,9489,9546,435508
20160630,9546,9739,9546,9739,352341
20160701,9739,9885,9682,9819,1302993
20160704,9815,9890,9815,9862,292964
20160705,9909,9980,9843,9966,376124
20160706,9900,9914,9758,9824,545046
20160707,9866,9956,9866,9956,459335
20160708,9994,10003,9852,9876,431987
20160711,9904,9961,9885,9961,326464
20160712,9961,10003,9909,9933,265923
20160713,9980,10017,9942,9942,393355
20160714,9966,9984,9881,9937,378870
20160715,9980,10003,9871,9885,349982
20160718,9895,9933,9829,9871,272625
20160719,9895,9923,9876,9890,410322
20160720,9947,9961,9914,9947,382429
20160721,9984,10022,9984,10008,441353
20160722,10017,10036,9980,10008,324642
20160725,10051,10051,9951,9951,410088
20160726,9956,9975,9881,9975,546466
20160727,9999,9999,9848,9885,403900
20160728,9885,9923,9800,9900,653277
20160729,9900,9961,9881,9956,378185
20160801,9956,9970,9848,9866,417829
20160802,9815,9843,9758,9815,539872
20160803,9796,9796,9678,9772,533883
20160804,9805,9852,9763,9810,533695
20160805,9848,9848,9640,9701,451134
20160808,9701,9734,9659,9734,453946
20160809,9772,9890,9758,9829,612685
20160810,9866,10003,9866,9975,426455
20160811,9999,10027,9881,9923,713249
20160812,9928,9966,9890,9904,432367
20160816,9937,9970,9876,9876,416202
20160817,9866,9881,9678,9815,510438
20160818,9852,9862,9791,9862,397350
20160819,9862,9895,9819,9843,472785
20160822,9862,9871,9692,9716,409624
20160823,9687,9800,9673,9701,506311
20160824,9730,9744,9673,9716,449591
20160825,9730,9730,9640,9659,872706
20160826,9645,9645,9555,9602,374590
20160829,9588,9588,9352,9399,369838
20160830,9414,9475,9390,9428,470104
20160831,9423,9437,9277,9395,538131
20160901,9395,9531,9347,9531,444827
20160902,9555,9598,9494,9593,564588
20160905,9598,9649,9598,9621,509698
20160906,9612,9649,9541,9555,558093
20160907,9612,9635,9470,9498,429763
20160908,9550,9574,9418,9541,504221
20160909,9522,9522,9404,9451,533427
20160912,9291,9380,9253,9272,421712
20160913,9343,9380,9291,9343,721264
20160919,9357,9409,9319,9409,626637
20160920,9366,9531,9362,9522,405529
20160921,9531,9569,9484,9536,532372
20160922,9607,9673,9583,9621,530163
20160923,9640,9701,9607,9668,553402
20160926,9664,9720,9631,9631,350231
20160927,9616,9701,9579,9692,398613
20160928,9668,9697,9593,9593,315105
20160929,9621,9664,9612,9659,272471
20160930,9616,9631,9484,9517,277150
20161004,9494,9583,9475,9517,622881
20161005,9527,9560,9494,9494,391656
20161006,9536,9560,9484,9503,339495
20161007,9498,9513,9305,9347,455980
20161010,9343,9366,9286,9362,394316
20161011,9352,9380,9239,9272,358571
20161012,9248,9291,9215,9277,526945
20161013,9267,9296,9173,9173,774650
20161014,9187,9229,9149,9168,688153
20161017,9211,9211,9088,9121,794516
20161018,9135,9201,9126,9192,954296
20161019,9211,9248,9192,9215,373766
20161020,9234,9239,9140,9149,398133
20161021,9149,9168,9069,9093,533166
20161024,9097,9112,9003,9012,831181
20161025,9008,9027,8852,8932,851630
20161026,8890,8965,8824,8961,1560154
20161027,8946,9163,8928,9163,1695007
20161028,9154,9154,8975,9022,931692
20161031,8989,8989,8828,8861,1222209
20161101,8805,8970,8795,8894,2518227
20161102,8838,8857,8682,8692,1742592
20161103,8630,8791,8626,8734,3631634
20161104,8706,8758,8644,8706,1535568
20161107,8748,8876,8748,8876,1262228
20161108,8899,8909,8852,8880,968443
20161109,8904,8918,8352,8559,1122025
20161110,8720,8928,8720,8928,6387009
20161111,8847,8913,8824,8852,465276
20161114,8847,8852,8791,8791,1168406
20161115,8772,8805,8687,8701,754635
20161116,8734,8847,8734,8838,1014713
20161117,8828,8857,8777,8833,681908
20161118,8824,8824,8706,8706,804680
20161121,8682,8682,8512,8541,1102454
20161122,8550,8621,8536,8602,1532064
20161123,8569,8597,8446,8489,1627983
20161124,8489,8526,8342,8408,2477779
20161125,8375,8460,8375,8460,2507589
20161128,8479,8484,8380,8380,845197
20161129,8319,8413,8319,8385,872203
20161130,8394,8418,8366,8418,1297282
20161201,8404,8408,8324,8371,1474347
20161202,8361,8366,8210,8210,1599980
20161205,8201,8201,8102,8106,1323995
20161206,8121,8187,8116,8140,2458516
20161207,8163,8229,7984,8135,1552170
20161208,8182,8267,8121,8163,1801331
20161209,8173,8342,8154,8338,860990
20161212,8385,8498,8361,8493,1806425
20161213,8484,8592,8446,8588,1350807
20161214,8654,8654,8559,8602,1323870
20161215,8545,8673,8531,8673,1052581
20161216,8687,8725,8611,8682,1862999
20161219,8729,8729,8659,8692,1554711
20161220,8710,8710,8564,8564,1103941
20161221,8588,8607,8522,8550,1415470
20161222,8545,8574,8498,8503,1009678
20161223,8489,8597,8475,8597,1348954
20161226,8597,8616,8559,8564,611816
20161227,8536,8616,8536,8616,861960
20161228,8715,8833,8673,8791,2129524
20161229,8810,8885,8758,8843,2263283
20170102,8843,8880,8786,8852,1759787
20170103,8847,8871,8810,8847,1238400
20170104,8880,8946,8847,8918,1495644
20170105,8956,9003,8928,8942,1380207
20170106,8961,8989,8904,8979,1298973
20170109,8994,9012,8932,8946,1294602
20170110,8937,8937,8777,8819,1698354
20170111,8843,8894,8814,8847,1104210
20170112,8847,8847,8753,8753,1335400
20170113,8777,8880,8762,8828,1265026
20170116,8871,8871,8743,8753,1143888
20170117,8762,8805,8673,8692,1067174
20170118,8701,8748,8654,8715,1189665
20170119,8753,8791,8706,8706,721049
20170120,8706,8753,8668,8687,1007072
20170123,8687,8715,8602,8621,374776
20170124,8611,8640,8564,8564,926755
20170125,8588,8611,8503,8536,529032
20170126,8545,8607,8498,8607,833996
20170131,8597,8644,8574,8592,1299694
20170201,8616,8706,8588,8706,768233
20170202,8706,8743,8592,8597,1745397
20170203,8616,8668,8545,8578,872055
20170206,8602,8640,8559,8640,696065
20170207,8621,8659,8578,8607,1028759
20170208,8607,8621,8545,8607,485063
20170209,8611,8630,8569,8607,935221
20170210,8635,8673,8607,8640,951288
20170213,8663,8663,8616,8663,708034
20170214,8682,8687,8607,8630,495883
20170215,8644,8734,8621,8734,654101
20170216,8753,8758,8701,8734,1596707
20170217,8696,8777,8687,8753,670435
20170220,8743,8781,8739,8767,534346
20170221,8772,8814,8767,8795,760784
20170222,8824,8838,8786,8805,1356794
20170223,8786,8828,8734,8739,907760
20170224,8777,8786,8734,8748,1139901
20170227,8743,8767,8696,8720,1198536
20170228,8720,8748,8673,8696,915355
20170302,8729,8729,8635,8654,739020
20170303,8621,8644,8522,8574,1673674
20170306,8522,8602,8498,8592,2181834
20170307,8545,8621,8545,8597,755159
20170308,8626,8635,8588,8597,1180591
20170309,8611,8659,8583,8597,1812270
20170310,8611,8734,8526,8706,2097327
20170313,8701,8710,8673,8706,1154249
20170314,8725,8725,8640,8644,586116
20170315,8649,8659,8512,8512,1566823
20170316,8531,8597,8531,8597,834410
20170317,8616,8616,8555,8569,265381
20170320,8550,8569,8465,8522,861535
20170321,8531,8569,8517,8536,1382569
20170322,8526,8578,8512,8536,537974
20170323,8569,8569,8489,8517,412131
20170324,8526,8564,8508,8564,706770
20170327,8583,8616,8559,8588,1094779
20170328,8588,8654,8588,8654,939094
20170329,8682,8687,8626,8687,896916
20170330,8687,8692,8654,8663,316152
20170331,8673,8762,8673,8748,711914
20170403,8772,8913,8748,8909,1533840
20170404,8932,8951,8866,8880,2460332
20170405,8909,8951,8871,8913,2602567
20170406,8913,8984,8852,8984,2322868
20170407,9012,9012,8946,8989,623186
20170410,8998,9008,8781,8786,742287
20170411,8814,8894,8748,8843,1210070
20170412,8838,8885,8810,8852,625574
20170413,8838,8899,8838,8890,395606
20170414,8871,8904,8814,8824,476340
20170417,8852,8970,8828,8970,832334
20170418,9017,9036,8965,9017,1568087
20170419,9031,9060,9003,9045,1847370
20170420,9050,9088,9036,9064,1437419
20170421,9093,9107,9017,9060,970316
20170424,9060,9060,8913,8923,1483685
20170425,8979,9003,8951,9003,1525159
20170426,9041,9060,9017,9036,893948
20170427,9065,9069,8969,8979,1190877
20170428,9007,9041,8922,8965,462195
20170502,8960,9003,8941,8965,222841
20170504,8969,9103,8969,9098,709473
20170508,9131,9303,9131,9298,1185692
20170510,9351,9355,9231,9260,922801
20170511,9265,9346,9250,9341,501206
20170512,9355,9389,9255,9293,237313
20170515,9255,9341,9246,9293,793854
20170516,9346,9346,9203,9227,1017028
20170517,9250,9260,9203,9217,804884
20170518,9141,9198,9103,9169,1863697
20170519,9193,9255,9184,9203,1224614
20170522,9279,9279,9198,9241,93017
20170523,9265,9284,9217,9284,269919
20170524,9284,9331,9255,9312,753615
20170525,9336,9365,9279,9289,455992
20170526,9289,9336,9274,9312,916687
20170529,9317,9336,9255,9270,590017
20170530,9293,9346,9255,9322,1057685
20170531,9374,9417,9341,9389,1731849
20170601,9417,9441,9370,9436,994704
20170602,9484,9527,9455,9513,1206976
20170605,9532,9603,9522,9603,1124676
20170607,9627,9713,9589,9713,850554
20170608,9756,9822,9722,9822,875212
20170609,9827,9856,9775,9856,1061435
20170612,9794,9794,9594,9627,2050047
20170613,9627,9741,9627,9741,1496037
20170614,9818,9846,9732,9760,1108769
20170615,9789,9794,9656,9751,388448
20170616,9732,9770,9684,9765,451420
20170619,9765,9880,9765,9870,203027
20170620,9922,9951,9837,9846,1276753
20170621,9808,9818,9732,9751,594866
20170622,9794,9818,9694,9703,384793
20170623,9727,9818,9727,9799,469435
20170626,9837,9841,9765,9818,615342
20170627,9875,9913,9832,9865,826347
20170628,9818,9861,9751,9765,1865183
20170629,9808,9851,9760,9789,259702
20170630,9737,9846,9737,9813,316371
20170703,9770,9827,9675,9732,832567
20170704,9741,9756,9627,9675,449503
20170705,9675,9718,9651,9713,540852
20170706,9737,9779,9737,9756,532561
20170707,9760,9799,9746,9789,704382
20170710,9799,9799,9679,9703,135796
20170711,9722,9722,9627,9656,89077
20170712,9656,9670,9517,9536,684190
20170713,9575,9608,9527,9575,1210433
20170714,9575,9613,9517,9579,1752387
20170717,9632,9703,9632,9689,287651
20170718,9713,9751,9703,9741,108339
20170719,9779,9875,9765,9865,608007
20170720,9903,10008,9870,9942,991502
20170721,10003,10003,9884,9903,789849
20170724,9965,9984,9899,9927,436754
20170725,10023,10023,9779,9789,594168
20170726,9799,9846,9751,9846,498130
20170727,9841,9894,9818,9856,309714
20170728,9822,9822,9637,9684,152291
20170731,9608,9703,9527,9641,1782724
20170801,9641,9684,9579,9622,1112976
20170802,9656,9694,9637,9665,787342
20170803,9713,9713,9436,9460,205667
20170804,9446,9508,9346,9393,1717630
20170807,9446,9584,9417,9560,928196
20170808,9532,9613,9503,9575,856962
20170809,9551,9570,9484,9484,831245
20170810,9479,9560,9408,9503,898745
20170811,9308,9465,9274,9274,1537834
20170814,9308,9389,9298,9346,2197626
20170816,9446,9479,9408,9479,481189
20170817,9513,9617,9479,9617,745585
20170818,9474,9637,9474,9603,1289400
20170821,9665,9665,9551,9551,585096
20170822,9579,9646,9579,9637,813192
20170823,9694,9703,9603,9622,1052998
20170824,9646,9675,9617,9670,427408
20170825,9684,9713,9670,9689,1169493
20170828,9713,9799,9708,9770,1137125
20170829,9765,9808,9689,9803,1900253
20170830,9837,9865,9770,9770,2645539
20170831,9822,9856,9799,9856,2364955
20170901,9927,9951,9870,9932,1198847
20170904,9656,9851,9656,9770,1518196
20170905,9861,9865,9722,9779,745613
20170906,9779,9856,9756,9856,766540
20170907,9856,9965,9856,9932,2689542
20170908,9932,9984,9884,9899,2969188
20170911,9942,10003,9932,9965,1163173
20170912,10018,10037,9970,9994,1542981
20170913,10013,10042,9965,9984,1047110
20170914,10046,10132,9999,10042,1538256
20170915,10075,10323,10037,10299,1997951
20170918,10361,10475,10361,10413,2064484
20170919,10437,10461,10337,10442,1752609
20170920,10485,10552,10375,10375,1644161
20170921,10432,10456,10237,10318,1981502
20170922,10313,10323,10137,10180,1425375
20170925,10156,10294,10118,10204,1267448
20170926,10189,10275,10142,10218,920821
20170927,10218,10332,10218,10299,1529309
20170928,10366,10385,10242,10242,1011071
20170929,10266,10304,10218,10299,1209636
20171010,10347,10409,10342,10404,646898
20171011,10404,10485,10394,10423,1209236
20171012,10475,10556,10456,10528,1792797
20171013,10614,10842,10552,10609,2706251
20171016,10699,10799,10532,10690,1716072
20171017,10642,11033,10642,11000,1954557
20171018,11085,11243,10980,10995,2017022
20171019,11066,11109,10895,10928,1779118
20171020,10914,11100,10876,11100,2177574
20171023,11104,11171,11071,11152,1581635
20171024,11076,11395,11076,11395,1661431
20171025,11381,11428,11309,11390,3298481
20171026,11343,11400,11166,11171,2546007
20171027,11171,11390,11171,11386,3514158
20171030,11386,11438,11343,11414,2679696
20171031,11409,11471,11376,11471,1633534
20171101,11519,11524,11452,11476,646906
20171102,11476,11562,11381,11490,696364
20171103,11509,11662,11509,11662,828761
20171106,11657,11743,11605,11743,1230287
20171107,11743,11748,11538,11600,1991374
20171108,11633,11834,11619,11829,4764134
20171109,11843,11886,11700,11786,2506817
20171110,11772,12019,11772,12019,1535224
20171113,12038,12510,12038,12501,4108736
20171114,12591,12987,12534,12982,5837550
20171115,13049,13463,12930,13330,13293292
20171116,13473,13583,13035,13583,8663144
20171117,13430,13506,13278,13349,3032555
20171120,13311,13673,13311,13673,3082200
20171121,13721,13892,13578,13711,3306820
20171122,13788,13826,13368,13454,3921683
20171123,13254,13783,13101,13783,8794878
20171124,13721,13835,13473,13473,3228416
20171127,13392,13616,13268,13463,2962036
20171128,13506,13564,12949,12949,3010330
20171129,13006,13182,12887,13139,3221992
20171130,13101,13163,12892,12939,4627365
20171201,13077,13363,13063,13344,2584381
20171204,13325,13354,13111,13182,2313650
20171205,13178,13192,12873,12873,3689683
20171206,12925,13087,12629,12715,3213669
20171207,12777,12801,12296,12463,3739092
20171208,12486,12587,12310,12334,2873205
20171211,12358,12772,12344,12772,1791050
20171212,12811,12858,12506,12649,1697240
20171213,12668,12930,12653,12782,3554732
20171214,12906,12930,12567,12873,3631728
20171215,12687,12825,12563,12691,1809337
20171218,12701,12791,12582,12582,1672202
20171219,12601,12601,12262,12582,3744741
20171220,12448,12577,12372,12382,5233153
20171221,12296,12458,12158,12158,4737967
20171222,12205,12677,12129,12677,9751832
20171226,12687,13082,12677,12753,6332309
20171227,13154,13473,12996,13444,9576927
20171228,13478,13597,13344,13597,7337602
20180102,13616,13850,13578,13797,8325271
20180103,13873,14093,13802,14021,9340096
20180104,14097,14097,13544,13697,9359021
20180105,13726,14174,13726,14174,8996718
20180108,14193,14593,14193,14593,13925997
20180109,14593,14741,14364,14460,11618960
20180110,14493,14660,14164,14479,10561760
20180111,14469,14998,14383,14998,10564409
20180112,15036,16237,15036,15746,14689991
20180115,15832,16247,15503,16247,11157064
20180116,16204,16442,15980,16337,10649293
20180117,16385,16504,15861,15870,11399627
20180118,15899,16151,15837,16089,15451876
20180119,16147,16185,15322,15479,11217732
20180122,15327,15475,15031,15255,11625027
20180123,15384,15885,15384,15885,6645813
20180124,15989,16051,15661,15761,7402011
20180125,15670,15746,15456,15732,6857701
20180126,15694,15980,15580,15951,5132605
20180129,15951,16414,15946,16356,5546690
20180130,16356,16471,16180,16213,7995231
20180131,15932,16175,15846,16032,7867726
20180201,16032,16199,15651,15665,8621239
20180202,15722,15780,15322,15613,10146844
20180205,15213,15365,14812,14812,6644138
20180206,14131,14955,14093,14912,14715700
20180207,15036,15217,14212,14212,8702973
20180208,14278,15127,14078,15012,10473454
20180209,14345,14664,14345,14440,5922478
20180212,14664,14688,14407,14407,7942429
20180213,14579,14626,14031,14031,2908120
20180214,14155,14526,14016,14526,4820266
20180219,14674,15136,14607,15136,4553252
20180220,15108,15108,14679,14760,5525755
20180221,14807,15127,14750,15012,3709480
20180222,14893,14950,14717,14888,2259626
20180223,15012,15060,14917,14984,2396060
20180226,15070,15251,14922,15041,3606437
20180227,15174,15232,15008,15008,4525668
20180228,14850,14917,14588,14693,5208104
20180302,14455,14822,14455,14812,7580677
20180305,14817,14846,14588,14588,4321674
20180306,14736,14898,14703,14869,2998344
20180307,14869,14965,14460,14460,3953993
20180308,14583,14807,14574,14717,5655673
20180309,14741,15027,14741,14903,5049576
20180312,15041,15356,15036,15356,5727501
20180313,15308,15375,15198,15308,4898734
20180314,15217,15341,15170,15327,2687881
20180315,15327,15494,15270,15336,4193471
20180316,15356,15441,15336,15413,2859604
20180319,15298,15413,15117,15117,3038299
20180320,15003,15422,14974,15422,3135104
20180321,15422,15546,15303,15303,4751247
20180322,15365,15470,14922,15003,7192713
20180323,14583,14717,14050,14059,12648977
20180326,14107,14679,14002,14641,15618737
20180327,14741,14769,14593,14612,6289979
20180328,14393,14531,14264,14488,6020870
20180329,14564,14869,14517,14869,5336191
20180330,14869,14936,14812,14865,5113732
20180402,14903,14941,14707,14707,4750368
20180403,14555,14855,14536,14855,2675454
20180404,14908,14941,14617,14693,3888622
20180405,14893,14965,14745,14846,4817838
20180406,14726,14846,14693,14803,3745071
20180409,14831,14984,14817,14984,2978203
20180410,14931,14989,14831,14965,4897591
20180411,15022,15060,14979,15017,3072186
20180412,15031,15060,14812,14812,3275499
20180413,14855,15031,14755,14979,3807168
20180416,14993,15050,14969,14989,2573304
20180417,15017,15022,14912,14969,3342085
20180418,15050,15065,14850,14855,2136343
20180419,14803,14831,14545,14679,5576145
20180420,14598,14745,14483,14641,5879117
20180423,14598,14674,14359,14379,2991102
20180424,14412,14483,14207,14207,7968644
20180425,14097,14307,14002,14150,1889655
20180426,14240,14398,14150,14398,1236535
20180427,14536,14575,14398,14575,2611509
20180430,14575,14579,14230,14278,2930659
20180502,14259,14393,14058,14158,3139989
20180503,14197,14259,14043,14043,2101117
20180504,13996,14087,13670,13670,2137667
20180508,13766,13929,13120,13206,2828301
20180509,13206,13718,12866,13603,6091738
20180510,13613,13699,13445,13637,3089342
20180511,13565,13876,13565,13766,3590986
20180514,13756,13780,13445,13445,2180466
20180515,13579,13689,13479,13627,1961183
20180516,13570,13752,13488,13560,1381170
20180517,13642,13747,13531,13747,1623248
20180518,13752,13953,13718,13924,2180643
20180521,13905,14048,13871,13886,1845348
20180523,13909,13953,13785,13862,2334806
20180524,13895,14091,13895,14077,1925866
20180525,13972,14216,13972,14201,3289086
20180528,14201,14268,14101,14259,4088841
20180529,14264,14374,13862,13919,2179737
20180530,14053,14221,13814,14221,4750055
20180531,14292,14292,14063,14240,2687641
20180601,14192,14354,14192,14273,1459560
20180604,14307,14307,14043,14096,2496269
20180605,14139,14221,13967,14087,1296210
20180607,14106,14292,14077,14292,1427846
20180608,14230,14264,14039,14063,4986637
20180611,14053,14163,14020,14048,1084754
20180612,14053,14254,14010,14091,1184219
20180614,14010,14149,13876,13876,1974843
20180615,13933,13991,13895,13986,4172971
20180618,13938,13996,13292,13508,5761940
20180619,13465,13622,13134,13134,5562072
20180620,13187,13618,13182,13618,5754012
20180621,13570,13613,13302,13307,3186888
20180622,13311,13484,13149,13484,3073700
20180625,13465,13608,13378,13584,1713833
20180626,13417,13589,13273,13512,2258088
20180627,13503,13685,13402,13402,2305275
20180628,13321,13421,13158,13158,2939080
20180629,13264,13398,13058,13311,4289577
20180702,13311,13354,12842,12909,3749299
20180703,13024,13187,12752,13005,4900619
20180704,13015,13153,12929,13048,2496950
20180705,13053,13106,12790,13063,3081554
20180706,13110,13441,12948,13407,2824577
20180709,13393,13536,13302,13421,2338298
20180710,13484,13527,13378,13383,2038295
20180711,13292,13302,13034,13034,1859944
20180712,13087,13335,13067,13283,2842945
20180713,13268,13465,13268,13436,2917995
20180716,13484,13517,13326,13393,2684333
20180717,13393,13407,13192,13192,2596255
20180718,13240,13383,13043,13043,3767237
20180719,13120,13139,12838,12866,4366329
20180720,12876,12924,12646,12732,6277558
20180723,12732,12747,12082,12110,6409214
20180724,12182,12292,12058,12082,8014040
20180725,12120,12149,11661,11756,7341306
20180726,11890,12144,11819,12144,5275798
20180727,12130,12211,12043,12192,2163511
20180730,12139,12163,11914,11996,5288761
20180731,11976,12192,11900,12192,3858127
20180801,12278,12555,12249,12546,3706148
20180802,12498,12498,12230,12302,6266947
20180803,12388,12474,12345,12464,2520193
20180806,12464,12508,12216,12244,3072453
20180807,12283,12393,12153,12364,2790879
20180808,12431,12488,12240,12345,2759420
20180809,12302,12503,12216,12503,3166221
20180810,12474,12551,12316,12445,3628969
20180813,12326,12331,11914,11938,5167660
20180814,12005,12110,11929,12096,5703625
20180816,11857,12106,11742,12048,2866614
20180817,12153,12359,12096,12278,2548711
20180820,12335,12441,12201,12201,3639565
20180821,12249,12704,12240,12646,3574700
20180822,12642,12737,12498,12498,5326916
20180823,12560,12675,12441,12675,3107986
20180824,12642,12871,12541,12838,3175767
20180827,12876,12996,12828,12957,4750051
20180828,13053,13082,12823,12823,3519758
20180829,12842,12938,12799,12929,2926200
20180830,12967,13048,12871,12948,2499739
20180831,12914,13302,12866,13230,4495419
20180903,13230,13287,13120,13220,3733521
20180904,13244,13512,13225,13469,3913189
20180905,13417,13498,13254,13254,4816451
20180906,13230,13307,13106,13158,4680778
20180907,13134,13287,13058,13216,3283259
20180910,13216,13249,13139,13168,3181841
20180911,13173,13311,13163,13278,2234736
20180912,13331,13536,13316,13465,3618059
20180913,13527,13579,13412,13551,3318420
20180914,13613,13752,13531,13699,3837704
20180917,13713,13756,13555,13646,2713628
20180918,13555,13761,13536,13737,1740925
20180919,13728,13752,13598,13670,2722249
20180920,13704,13886,13493,13536,2664606
20180921,13575,13646,13517,13627,2915014
20180927,13627,13785,13598,13752,3100706
20180928,13771,13876,13541,13541,3867399
20181001,13594,13608,13383,13498,3030079
20181002,13474,13512,13005,13005,3060141
20181004,13063,13130,12799,12924,4506692
20181005,12881,13020,12603,12670,4261503
20181008,12661,12895,12508,12508,6036573
20181010,12517,12622,12287,12364,4857275
20181011,11986,12168,11785,11814,11438988
20181012,11828,12302,11828,12302,20960378
20181015,12264,12268,11890,11890,3720123
20181016,12053,12206,11986,12158,3212805
20181017,12354,12388,12082,12254,4313288
20181018,12259,12259,12000,12005,3211467
20181019,11948,12287,11847,12278,4211482
20181022,12163,12388,12101,12374,2157685
20181023,12273,12292,11876,11924,5734327
20181024,12063,12139,11555,11613,6758731
20181025,11321,11589,11211,11508,15502604
20181026,11560,11613,11029,11096,14895385
20181029,11182,11417,10761,10795,12255132
20181030,10737,11053,10603,11039,17178811
20181031,11063,11063,10775,10799,9486632
20181101,10876,11115,10814,10814,6126429
20181102,10986,11479,10962,11474,10160716
20181105,11426,11546,11278,11503,14141720
20181106,11555,11570,11273,11469,9253939
20181107,11460,11594,11268,11273,4764141
20181108,11484,11531,11359,11436,5440462
20181109,11388,11436,11110,11206,6732627
20181112,11058,11091,10814,10814,6300108
20181113,10632,10919,10507,10852,6588220
20181114,10814,11106,10699,10857,5353904
20181115,10900,11177,10804,11177,4517165
20181116,11211,11374,11153,11311,8058884
20181119,11316,11632,11316,11618,8249143
20181120,11417,11493,11311,11316,5612536
20181121,11106,11464,11029,11464,4523567
20181122,11436,11512,11316,11417,3291775
20181123,11397,11488,11240,11254,5057218
20181126,11278,11560,11268,11508,5617828
20181127,11570,11656,11445,11570,6451150
20181128,11608,11627,11517,11565,3223718
20181129,11756,11790,11374,11374,4857611
20181130,11421,11512,11364,11436,3298862
20181203,11641,11814,11574,11814,2855479
