,date,y_rate_0950
0,20181001,-130
1,20181002,68
2,20181004,-256
3,20181005,22
4,20181008,99
5,20181010,-175
6,20181011,139
7,20181012,130
8,20181015,-104
9,20181016,-50
10,20181017,77
11,20181018,5
12,20181019,-117
13,20181022,0
14,20181023,-180
15,20181024,-72
16,20181025,-18
17,20181026,-140
18,20181029,117
19,20181030,117
20,20181031,-122
21,20181101,18
22,20181102,131
23,20181105,-253
24,20181106,-27
25,20181107,27
26,20181108,54
27,20181109,58
28,20181112,158
29,20181113,-203
30,20181114,-77
31,20181116,-27
32,20181119,23
33,20181120,77
34,20181121,-59
35,20181122,31
36,20181123,-27
37,20181126,86
38,20181127,-63
39,20181128,-99
40,20181129,-59
41,20181130,-9
42,20181203,-23
43,20181204,-72
44,20181205,77
45,20181206,-36
46,20181207,27
47,20181210,-31
48,20181211,-122
49,20181212,149
50,20181213,14
51,20181214,-257
52,20181217,5
53,20181218,99
54,20181219,36
55,20181220,-86
56,20181221,18
57,20181224,-49
58,20181226,54
59,20181227,0
60,20181228,94
61,20190103,-99
62,20190104,-9
63,20190107,162
64,20190108,45
65,20190109,175
66,20190110,18
67,20190111,-54
68,20190114,-18
69,20190115,221
70,20190116,9
71,20190117,-32
72,20190118,-46
73,20190121,-108
74,20190122,-95
75,20190123,94
76,20190124,81
77,20190125,113
78,20190128,-31
79,20190129,-58
80,20190130,36
81,20190131,-199
82,20190201,45
83,20190207,-117
84,20190208,-32
85,20190211,-27
86,20190212,167
87,20190213,-32
88,20190214,-49
89,20190215,-94
90,20190218,49
91,20190219,-118
92,20190220,-4
93,20190221,-45
94,20190222,-14
95,20190225,-59
96,20190226,9
97,20190227,-9
98,20190228,-81
99,20190304,0
100,20190305,-14
101,20190306,-22
102,20190307,54
103,20190308,18
104,20190311,-95
105,20190312,59
106,20190313,-54
107,20190314,-36
108,20190315,162
109,20190318,27
110,20190319,-18
111,20190320,-131
112,20190321,311
113,20190322,0
114,20190325,-49
115,20190326,-4
116,20190327,-122
117,20190328,-50
118,20190329,-9
119,20190401,149
120,20190402,86
121,20190403,54
122,20190404,13
123,20190405,63
124,20190408,-81
125,20190409,14
126,20190410,36
127,20190411,-14
128,20190412,-22
129,20190415,63
130,20190416,55
131,20190417,-4
132,20190418,-22
133,20190419,27
134,20190422,109
135,20190423,-18
136,20190424,-127
137,20190425,32
138,20190426,-77
139,20190429,37
140,20190430,-96
141,20190502,143
142,20190503,-83
143,20190507,-82
144,20190508,147
145,20190509,-92
146,20190510,-97
147,20190513,82
148,20190514,28
149,20190515,-46
150,20190516,-83
151,20190517,-28
152,20190520,55
153,20190521,174
154,20190522,-170
155,20190523,-124
156,20190524,-23
157,20190527,128
158,20190528,-9
159,20190529,-312
160,20190530,73
161,20190531,-60
162,20190603,179
163,20190604,19
164,20190605,-41
165,20190607,0
166,20190610,41
167,20190611,110
168,20190612,64
