,date,y_rate_0940
0,20181001,-108
1,20181002,54
2,20181004,-225
3,20181005,81
4,20181008,81
5,20181010,-175
6,20181011,85
7,20181012,72
8,20181015,-135
9,20181016,-41
10,20181017,140
11,20181018,-4
12,20181019,-112
13,20181022,-45
14,20181023,-122
15,20181024,-49
16,20181025,-50
17,20181026,-234
18,20181029,99
19,20181030,63
20,20181031,-131
21,20181101,-9
22,20181102,131
23,20181105,-244
24,20181106,-27
25,20181107,194
26,20181108,54
27,20181109,86
28,20181112,153
29,20181113,-194
30,20181114,-90
31,20181116,40
32,20181119,45
33,20181120,77
34,20181121,-32
35,20181122,54
36,20181123,-36
37,20181126,77
38,20181127,-45
39,20181128,-94
40,20181129,-50
41,20181130,-13
42,20181203,-82
43,20181204,-18
44,20181205,81
45,20181206,-72
46,20181207,45
47,20181210,-31
48,20181211,-122
49,20181212,40
50,20181213,45
51,20181214,-176
52,20181217,0
53,20181218,95
54,20181219,36
55,20181220,-86
56,20181221,9
57,20181224,-45
58,20181226,-32
59,20181227,18
60,20181228,112
61,20190103,-104
62,20190104,27
63,20190107,194
64,20190108,9
65,20190109,175
66,20190110,-18
67,20190111,-50
68,20190114,-9
69,20190115,194
70,20190116,9
71,20190117,-50
72,20190118,18
73,20190121,-131
74,20190122,-95
75,20190123,99
76,20190124,-4
77,20190125,72
78,20190128,-36
79,20190129,-63
80,20190130,36
81,20190131,-135
82,20190201,63
83,20190207,-126
84,20190208,-54
85,20190211,-22
86,20190212,95
87,20190213,-32
88,20190214,-90
89,20190215,-81
90,20190218,81
91,20190219,-50
92,20190220,-22
93,20190221,-36
94,20190222,9
95,20190225,-22
96,20190226,0
97,20190227,9
98,20190228,-117
99,20190304,18
100,20190305,9
101,20190306,-40
102,20190307,54
103,20190308,14
104,20190311,-32
105,20190312,99
106,20190313,-54
107,20190314,-67
108,20190315,117
109,20190318,32
110,20190319,-41
111,20190320,-72
112,20190321,298
113,20190322,14
114,20190325,-27
115,20190326,-63
116,20190327,-104
117,20190328,-23
118,20190329,18
119,20190401,149
120,20190402,90
121,20190403,-18
122,20190404,58
123,20190405,86
124,20190408,-109
125,20190409,9
126,20190410,27
127,20190411,-9
128,20190412,-36
129,20190415,45
130,20190416,73
131,20190417,-13
132,20190418,-45
133,20190419,54
134,20190422,90
135,20190423,-4
136,20190424,-118
137,20190425,9
138,20190426,-95
139,20190429,37
140,20190430,-92
141,20190502,175
142,20190503,-83
143,20190507,-115
144,20190508,129
145,20190509,-69
146,20190510,-37
147,20190513,32
148,20190514,51
149,20190515,-106
150,20190516,-110
151,20190517,13
152,20190520,78
153,20190521,110
154,20190522,-206
155,20190523,-110
156,20190524,-51
157,20190527,59
158,20190528,-23
159,20190529,-271
160,20190530,78
161,20190531,-73
162,20190603,184
163,20190604,-64
164,20190605,-73
165,20190607,-27
166,20190610,69
167,20190611,73
168,20190612,50
169,20190613,18
170,20190614,60
171,20190617,19
172,20190618,101
173,20190619,9
174,20190620,-14
175,20190621,-51
176,20190624,28
177,20190625,41
178,20190626,32
179,20190627,4
180,20190628,9
181,20190701,-73
182,20190702,9
183,20190703,45
184,20190704,96
185,20190705,0
186,20190708,-128
187,20190709,46
188,20190710,83
189,20190711,124
190,20190712,19
191,20190715,0
192,20190716,65
193,20190717,-92
194,20190718,-13
195,20190719,83
196,20190722,55
197,20190723,73
198,20190724,28
199,20190725,-33
200,20190726,5
201,20190729,-5
202,20190730,-4
203,20190731,36
204,20190801,65
205,20190802,-33
206,20190805,-161
207,20190806,170
208,20190807,-19
209,20190808,-73
210,20190809,37
211,20190812,-19
212,20190813,-9
213,20190814,60
214,20190816,-133
215,20190819,-50
216,20190820,27
217,20190821,23
218,20190822,-87
219,20190823,0
220,20190826,51
221,20190827,55
222,20190828,-32
223,20190829,-32
224,20190830,184
225,20190902,14
226,20190903,69
227,20190904,78
228,20190905,92
229,20190906,-69
230,20190909,137
231,20190910,46
232,20190911,69
233,20190916,-133
234,20190917,-42
235,20190918,4
236,20190919,225
237,20190920,-37
238,20190923,64
239,20190924,-50
240,20190925,-78
241,20190926,18
242,20190927,-92
243,20190930,13
244,20191001,14
245,20191002,-41
246,20191004,37
247,20191007,-14
248,20191008,101
249,20191010,-142
250,20191011,-60
251,20191014,-23
252,20191015,55
253,20191016,83
254,20191017,-13
255,20191018,27
256,20191021,78
257,20191022,101
258,20191023,-55
259,20191024,-60
260,20191025,-64
261,20191028,32
262,20191029,-51
263,20191030,-101
264,20191031,88
265,20191101,55
266,20191104,18
267,20191105,14
268,20191106,147
269,20191107,-27
270,20191108,-19
271,20191111,-101
272,20191112,28
273,20191113,-46
274,20191115,-27
275,20191118,0
276,20191119,-120
277,20191120,23
278,20191121,-157
279,20191122,47
280,20191125,139
281,20191126,27
282,20191127,-69
283,20191128,23
284,20191129,-116
285,20191202,73
286,20191203,-60
287,20191204,27
288,20191205,5
289,20191206,134
290,20191209,-28
